iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:50:08 AM Pacific Standard Time.
0.72 11.3 32.5 -17.2 -0.32 0.58 -1.98 37.427988 -122.174257 35.1 1.8078 -0.7149 -2.1081 -0.102 -0.276 1.022
0.75 11.3 32.5 -17.2 -0.30 0.63 -1.98 37.427988 -122.174257 35.1 1.4175 -0.2580 -1.9626 -0.134 -0.220 0.967
0.78 0.6 30.5 -24.7 -0.61 0.78 -1.97 37.427988 -122.174257 35.1 2.1497 0.2860 -1.3190 -0.131 -0.165 0.929
0.81 0.6 30.5 -24.7 -0.42 0.88 -1.79 37.427988 -122.174257 35.1 2.6856 -0.3791 -1.6683 -0.140 -0.070 0.892
0.85 -4.5 25.5 -29.7 -0.22 0.86 -1.62 37.427988 -122.174257 35.1 3.2692 -0.5164 -2.2740 -0.155 0.024 0.845
0.88 -4.5 25.5 -29.7 -0.15 0.72 -1.50 37.427988 -122.174257 35.1 3.3795 -0.6992 -2.0255 -0.171 0.125 0.801
0.91 -8.0 17.5 -33.0 -0.30 0.58 -1.00 37.427988 -122.174257 35.1 3.2445 -0.6889 -1.3475 -0.184 0.225 0.770
0.94 -8.0 17.5 -33.0 -0.48 0.86 -0.70 37.427988 -122.174257 35.1 1.9714 -1.3231 0.2666 -0.239 0.351 0.783
0.97 -13.0 4.5 -34.7 -0.40 0.89 -0.77 37.427988 -122.174257 35.1 0.9700 -1.0580 0.1387 -0.280 0.383 0.801
1.00 -13.0 4.5 -34.7 -0.05 0.42 -0.67 37.427988 -122.174257 35.1 1.9365 -0.2718 -1.3123 -0.291 0.426 0.794
1.03 -14.9 -1.2 -33.0 0.07 0.19 -0.41 37.427988 -122.174257 35.1 2.7543 -0.7571 -1.7535 -0.293 0.508 0.766
1.06 -14.9 -1.2 -33.0 0.17 -0.05 -0.30 37.427988 -122.174257 35.1 2.3981 -0.9672 -1.7504 -0.312 0.618 0.728
1.10 -16.7 -9.2 -29.7 0.08 -0.10 -0.34 37.427988 -122.174257 35.1 1.8698 -0.4430 -1.4350 -0.311 0.687 0.697
1.13 -16.7 -9.2 -29.7 0.04 -0.12 -0.38 37.427988 -122.174257 35.1 1.4600 -0.3167 -1.1351 -0.305 0.740 0.673
1.16 -19.0 -15.1 -28.6 -0.01 -0.15 -0.28 37.427988 -122.174257 35.1 1.3698 -0.2385 -1.0961 -0.293 0.787 0.647
1.19 -19.0 -15.1 -28.6 -0.06 -0.28 -0.26 37.427988 -122.174257 35.1 1.3411 -0.4463 -0.9592 -0.290 0.861 0.610
1.22 -20.7 -21.7 -27.5 0.10 -0.44 -0.18 37.427988 -122.174257 35.1 1.4004 -0.2944 -1.0837 -0.279 0.905 0.584
1.25 -20.7 -21.7 -27.5 0.22 -0.52 0.01 37.427988 -122.174257 35.1 1.6471 -0.4073 -1.1823 -0.262 0.956 0.551
1.28 -20.6 -24.8 -25.6 0.27 -0.61 0.05 37.427988 -122.174257 35.1 1.6184 -0.6819 -0.9526 -0.254 1.008 0.521
1.31 -20.6 -24.8 -25.6 0.17 -0.72 0.19 37.427988 -122.174257 35.1 1.3178 -0.3577 -0.4400 -0.252 1.065 0.499
1.35 -20.9 -29.6 -22.6 0.17 -0.72 0.19 37.427988 -122.174257 35.1 1.0808 -0.4201 -0.2563 -0.267 1.100 0.500
1.38 -20.9 -29.6 -22.6 0.15 -0.79 0.16 37.427988 -122.174257 35.1 0.8933 -0.4379 0.0136 -0.285 1.127 0.510
1.41 -20.9 -32.0 -21.1 0.05 -0.85 0.24 37.427988 -122.174257 35.1 0.8517 -0.5693 0.2268 -0.326 1.149 0.538
1.44 -20.9 -32.0 -21.1 0.03 -0.89 0.30 37.427988 -122.174257 35.1 0.3029 -0.6661 0.3418 -0.409 1.173 0.597
1.47 -22.0 -33.6 -17.2 0.03 -0.93 0.16 37.427988 -122.174257 35.1 0.0217 -0.8591 0.2898 -0.454 1.179 0.620
1.50 -22.0 -33.6 -17.2 0.04 -0.97 0.12 37.427988 -122.174257 35.1 0.0419 -1.0951 0.4833 -0.507 1.180 0.648
1.53 -23.4 -34.2 -14.9 -0.04 -0.95 0.15 37.427988 -122.174257 35.1 -0.0697 -1.4669 0.8347 -0.584 1.171 0.690
1.56 -23.4 -34.2 -14.9 -0.28 -1.00 0.06 37.427988 -122.174257 35.1 -0.5229 -0.9016 1.0851 -0.693 1.142 0.759
1.60 -24.0 -33.8 -13.7 -0.31 -0.92 -0.03 37.427988 -122.174257 35.1 -0.3848 -0.6965 1.0720 -0.744 1.113 0.793
1.63 -24.0 -33.8 -13.7 -0.31 -0.73 -0.01 37.427988 -122.174257 35.1 -0.2856 -0.4022 1.1352 -0.790 1.086 0.828
1.66 -26.4 -31.9 -12.3 -0.35 -0.56 -0.01 37.427988 -122.174257 35.1 -0.2386 -0.6679 1.2593 -0.837 1.057 0.866
1.69 -26.4 -31.9 -12.3 -0.44 -0.35 -0.03 37.427988 -122.174257 35.1 -0.7326 -0.5518 1.4128 -0.912 0.997 0.912
1.72 -28.4 -30.0 -11.7 -0.54 -0.38 -0.30 37.427988 -122.174257 35.1 -0.8791 -0.4083 1.5161 -0.934 0.950 0.923
1.75 -28.4 -30.0 -11.7 -0.64 -0.34 -0.23 37.427988 -122.174257 35.1 -0.6543 -0.9141 1.5831 -0.964 0.902 0.936
1.78 -30.8 -26.2 -12.0 -0.71 -0.39 -0.12 37.427988 -122.174257 35.1 -0.6951 -1.0804 1.4605 -1.005 0.857 0.951
1.81 -30.8 -26.2 -12.0 -0.69 -0.33 -0.23 37.427988 -122.174257 35.1 -1.0472 -0.4301 1.1859 -1.029 0.799 0.946
1.85 -31.6 -23.3 -11.3 -0.71 -0.29 -0.29 37.427988 -122.174257 35.1 -1.1505 -0.1420 1.0399 -1.025 0.757 0.930
1.88 -31.6 -23.3 -11.3 -0.77 -0.25 -0.26 37.427988 -122.174257 35.1 -1.1462 0.1098 0.8703 -1.012 0.718 0.913
1.91 -31.9 -20.5 -10.5 -0.75 -0.17 -0.31 37.427988 -122.174257 35.1 -1.4774 0.0547 0.5713 -0.993 0.683 0.887
1.94 -31.9 -20.5 -10.5 -0.70 -0.25 -0.58 37.427988 -122.174257 35.1 -1.6344 0.4915 0.3715 -0.944 0.618 0.819
1.97 -31.8 -19.6 -12.0 -0.66 -0.19 -0.51 37.427988 -122.174257 35.1 -1.5183 0.1892 0.4444 -0.917 0.582 0.787
2.00 -31.8 -19.6 -12.0 -0.83 -0.13 -0.57 37.427988 -122.174257 35.1 -1.6968 -0.1723 0.6708 -0.902 0.540 0.757
2.03 -30.0 -18.8 -13.8 -0.98 -0.05 -0.58 37.427988 -122.174257 35.1 -1.7413 -0.5631 0.5771 -0.899 0.496 0.727
2.06 -30.0 -18.8 -13.8 -0.79 -0.03 -0.58 37.427988 -122.174257 35.1 -1.7409 0.0643 -0.0401 -0.893 0.433 0.678
2.10 -29.3 -17.6 -14.4 -0.88 -0.00 -0.72 37.427988 -122.174257 35.1 -2.0220 0.6952 0.1309 -0.861 0.399 0.634
2.13 -29.3 -17.6 -14.4 -0.88 0.03 -0.65 37.427988 -122.174257 35.1 -1.8802 0.4501 -0.0607 -0.830 0.361 0.592
2.16 -28.9 -16.4 -15.7 -0.85 0.10 -0.70 37.427988 -122.174257 35.1 -2.0519 0.1287 -0.4503 -0.807 0.330 0.544
2.19 -28.9 -16.4 -15.7 -0.86 0.13 -0.61 37.427988 -122.174257 35.1 -2.2668 -0.1631 -0.7909 -0.782 0.279 0.447
2.22 -26.3 -15.4 -20.4 -0.75 0.30 -0.66 37.427988 -122.174257 35.1 -2.7304 -0.2442 -1.1608 -0.771 0.247 0.376
2.25 -26.3 -15.4 -20.4 -0.66 0.35 -0.94 37.427988 -122.174257 35.1 -3.3711 -0.3823 -1.1501 -0.760 0.207 0.290
2.28 -24.0 -15.2 -22.2 -0.70 0.32 -1.08 37.427988 -122.174257 35.1 -3.3410 -0.3103 -0.9212 -0.755 0.158 0.203
2.32 -24.0 -15.2 -22.2 -0.74 0.32 -1.08 37.427988 -122.174257 35.1 -3.2224 -0.2317 -0.6995 -0.751 0.088 0.099
2.35 -21.0 -13.6 -22.3 -0.72 0.31 -1.50 37.427988 -122.174257 35.1 -3.4458 -0.2762 -0.6671 -0.754 0.035 0.022
2.38 -21.0 -13.6 -22.3 -0.70 0.26 -1.82 37.427988 -122.174257 35.1 -3.6334 -0.6785 -0.6397 -0.767 -0.026 -0.061
2.41 -19.7 -11.5 -21.9 -0.68 0.06 -1.83 37.427988 -122.174257 35.1 -2.7373 -0.6232 -0.3231 -0.792 -0.078 -0.132
2.44 -19.7 -11.5 -21.9 -0.66 -0.02 -1.76 37.427988 -122.174257 35.1 -1.9679 -0.0803 0.1849 -0.807 -0.138 -0.193
2.47 -20.1 -8.6 -22.1 -0.54 -0.15 -1.78 37.427988 -122.174257 35.1 -1.4012 -0.0308 0.4339 -0.816 -0.188 -0.228
2.50 -20.1 -8.6 -22.1 -0.45 -0.16 -1.66 37.427988 -122.174257 35.1 -0.7492 -0.1552 0.4740 -0.821 -0.217 -0.241
2.53 -21.1 -7.4 -23.1 -0.48 0.00 -1.48 37.427988 -122.174257 35.1 0.1057 -0.2281 0.5105 -0.826 -0.230 -0.236
2.56 -21.1 -7.4 -23.1 -0.58 0.15 -1.30 37.427988 -122.174257 35.1 0.6709 -0.3397 0.7929 -0.829 -0.239 -0.206
2.60 -22.2 -7.5 -22.3 -0.48 0.28 -1.18 37.427988 -122.174257 35.1 1.0089 -0.3519 0.5630 -0.833 -0.236 -0.173
2.63 -22.2 -7.5 -22.3 -0.33 0.37 -1.16 37.427988 -122.174257 35.1 1.0393 0.2211 0.2750 -0.828 -0.224 -0.144
2.66 -24.0 -8.5 -21.0 -0.32 0.41 -1.22 37.427988 -122.174257 35.1 1.0035 0.6697 0.3731 -0.808 -0.211 -0.117
2.69 -24.0 -8.5 -21.0 -0.32 0.45 -1.20 37.427988 -122.174257 35.1 1.1348 0.5133 0.7247 -0.776 -0.199 -0.074
2.72 -25.4 -10.8 -21.6 -0.27 0.53 -1.15 37.427988 -122.174257 35.1 1.6871 0.5472 0.9846 -0.746 -0.182 -0.012
2.75 -25.4 -10.8 -21.6 -0.27 0.62 -1.14 37.427988 -122.174257 35.1 2.0233 0.4566 1.2725 -0.722 -0.164 0.048
2.78 -25.5 -11.5 -22.0 -0.27 0.62 -1.14 37.427988 -122.174257 35.1 2.1847 0.1834 1.5805 -0.703 -0.145 0.118
2.82 -25.5 -11.5 -22.0 -0.41 0.66 -1.03 37.427988 -122.174257 35.1 2.8354 -0.0029 1.7291 -0.691 -0.113 0.229
2.85 -26.7 -11.0 -21.2 -0.50 0.72 -0.90 37.427988 -122.174257 35.1 2.5588 0.5907 1.6434 -0.674 -0.084 0.314
2.88 -26.7 -11.0 -21.2 -0.45 0.67 -0.88 37.427988 -122.174257 35.1 2.4036 1.0085 1.4846 -0.646 -0.056 0.390
2.91 -26.7 -10.7 -20.6 -0.38 0.62 -0.89 37.427988 -122.174257 35.1 2.4220 1.6271 1.6717 -0.603 -0.026 0.464
2.94 -26.7 -10.7 -20.6 -0.43 0.56 -0.81 37.427988 -122.174257 35.1 2.3355 1.5134 2.0732 -0.542 0.005 0.573
2.97 -26.1 -11.5 -22.5 -0.40 0.49 -0.75 37.427988 -122.174257 35.1 2.0583 1.2371 2.1813 -0.494 0.029 0.682
3.00 -26.1 -11.5 -22.5 -0.41 0.50 -0.82 37.427988 -122.174257 35.1 1.9055 0.7801 2.2547 -0.470 0.040 0.762
3.03 -25.7 -11.7 -24.5 -0.43 0.64 -0.71 37.427988 -122.174257 35.1 1.7993 0.8533 2.1605 -0.453 0.056 0.840
3.06 -25.7 -11.7 -24.5 -0.45 0.47 -0.82 37.427988 -122.174257 35.1 1.6793 1.3642 1.7298 -0.426 0.063 0.908
3.10 -26.0 -10.2 -24.9 -0.36 0.37 -0.99 37.427988 -122.174257 35.1 2.7051 2.4445 1.9048 -0.355 0.115 0.998
3.13 -26.0 -10.2 -24.9 -0.36 0.42 -0.75 37.427988 -122.174257 35.1 1.6433 1.5686 2.4103 -0.317 0.151 1.078
3.16 -25.0 -8.9 -27.0 -0.48 0.41 -0.83 37.427988 -122.174257 35.1 0.9833 1.9150 2.4289 -0.280 0.160 1.154
3.19 -25.0 -8.9 -27.0 -0.41 0.39 -1.13 37.427988 -122.174257 35.1 1.1852 2.4113 1.8307 -0.211 0.177 1.240
3.22 -22.6 -8.8 -29.0 -0.33 0.54 -1.00 37.427988 -122.174257 35.1 0.4042 0.7110 2.0225 -0.180 0.195 1.315
3.25 -22.6 -8.8 -29.0 -0.46 0.46 -0.89 37.427988 -122.174257 35.1 0.2073 1.6603 2.6022 -0.161 0.193 1.382
3.28 -19.5 -6.5 -31.8 -0.55 0.39 -1.08 37.427988 -122.174257 35.1 -0.2504 2.1621 2.6644 -0.118 0.180 1.457
3.31 -19.5 -6.5 -31.8 -0.55 0.15 -0.99 37.427988 -122.174257 35.1 0.2701 1.8681 2.1988 -0.074 0.174 1.524
3.35 -17.4 -4.2 -34.4 -0.53 -0.04 -0.83 37.427988 -122.174257 35.1 0.7444 1.3839 1.5855 -0.037 0.190 1.598
3.38 -17.4 -4.2 -34.4 -0.48 -0.17 -0.80 37.427988 -122.174257 35.1 0.8905 0.9549 1.2582 -0.015 0.213 1.638
3.41 -14.3 -2.1 -36.8 -0.45 -0.19 -0.78 37.427988 -122.174257 35.1 0.3562 0.2068 1.8394 -0.012 0.231 1.681
3.44 -14.3 -2.1 -36.8 -0.34 -0.20 -1.00 37.427988 -122.174257 35.1 -0.4787 0.8037 1.5897 -0.009 0.222 1.752
3.47 -10.8 -2.1 -38.2 -0.25 -0.20 -1.19 37.427988 -122.174257 35.1 -0.4270 0.0182 1.0964 -0.002 0.204 1.801
3.50 -10.8 -2.1 -38.2 -0.27 -0.17 -0.78 37.427988 -122.174257 35.1 0.0571 0.4894 1.0438 -0.014 0.201 1.831
3.53 -9.5 -2.3 -38.7 -0.12 -0.20 -1.11 37.427988 -122.174257 35.1 -1.0412 1.7080 1.3313 0.018 0.184 1.864
3.56 -9.5 -2.3 -38.7 -0.07 -0.18 -1.18 37.427988 -122.174257 35.1 -0.6646 1.2941 1.4292 0.064 0.150 1.918
3.60 -7.0 0.3 -39.9 -0.06 -0.16 -1.14 37.427988 -122.174257 35.1 0.1251 0.5809 1.3446 0.084 0.147 1.957
3.63 -7.0 0.3 -39.9 -0.01 -0.19 -1.00 37.427988 -122.174257 35.1 0.8359 0.0414 1.2469 0.082 0.167 1.992
3.66 -4.8 1.5 -40.2 0.05 -0.24 -0.92 37.427988 -122.174257 35.1 0.8236 0.3516 1.1754 0.080 0.195 2.024
3.69 -4.8 1.5 -40.2 0.05 -0.23 -0.93 37.427988 -122.174257 35.1 0.3161 0.8969 0.7860 0.099 0.219 2.060
3.72 -3.2 0.2 -40.8 0.13 -0.19 -0.92 37.427988 -122.174257 35.1 0.0614 1.1314 0.7554 0.129 0.229 2.084
3.75 -3.2 0.2 -40.8 0.10 -0.18 -0.95 37.427988 -122.174257 35.1 -0.0765 1.2621 1.1073 0.157 0.230 2.113
3.78 -2.0 -0.9 -40.6 0.16 -0.24 -0.88 37.427988 -122.174257 35.1 0.1305 1.0509 0.9913 0.182 0.237 2.143
3.81 -2.0 -0.9 -40.6 0.14 -0.19 -1.13 37.427988 -122.174257 35.1 0.0350 0.9343 0.7158 0.202 0.244 2.165
3.85 1.1 -0.7 -39.6 0.53 -0.44 -0.23 37.427988 -122.174257 35.1 0.3220 2.0130 0.7180 0.250 0.252 2.194
3.88 1.1 -0.7 -39.6 0.18 -0.16 -1.17 37.427988 -122.174257 35.1 -0.3726 1.0317 0.6570 0.302 0.267 2.206
3.91 3.6 -0.3 -38.8 0.28 -0.28 -1.01 37.427988 -122.174257 35.1 -0.0392 -0.7221 0.4317 0.281 0.259 2.225
3.94 3.6 -0.3 -38.8 0.39 -0.31 -0.99 37.427988 -122.174257 35.1 -0.2761 0.3075 0.3494 0.281 0.259 2.240
3.97 6.1 -0.9 -38.6 0.30 -0.26 -0.92 37.427988 -122.174257 35.1 -0.1506 0.0926 0.7014 0.298 0.263 2.256
4.00 6.1 -0.9 -38.6 0.21 -0.26 -1.04 37.427988 -122.174257 35.1 -0.4443 -0.3689 0.8179 0.285 0.260 2.281
4.03 6.4 -0.8 -38.0 0.30 -0.28 -1.00 37.427988 -122.174257 35.1 -0.3063 0.1214 0.6950 0.275 0.256 2.305
4.06 6.4 -0.8 -38.0 0.32 -0.34 -0.79 37.427988 -122.174257 35.1 0.1512 0.9280 0.8528 0.286 0.261 2.326
4.10 6.6 -0.3 -37.1 0.26 -0.35 -0.73 37.427988 -122.174257 35.1 0.2852 0.8456 1.0828 0.314 0.282 2.360
4.13 6.6 -0.3 -37.1 0.29 -0.36 -0.74 37.427988 -122.174257 35.1 0.0337 0.5524 0.8417 0.324 0.295 2.386
4.16 8.3 -1.3 -36.3 0.37 -0.38 -0.79 37.427988 -122.174257 35.1 -0.1412 0.5425 0.4910 0.334 0.299 2.403
4.19 8.3 -1.3 -36.3 0.40 -0.38 -0.83 37.427988 -122.174257 35.1 -0.1426 0.6906 0.4973 0.350 0.305 2.416
4.22 9.0 -1.6 -36.3 0.34 -0.38 -0.82 37.427988 -122.174257 35.1 0.0493 1.2267 0.5915 0.395 0.315 2.444
4.25 9.0 -1.6 -36.3 0.61 -0.49 -0.63 37.427988 -122.174257 35.1 0.2765 1.7247 0.4148 0.431 0.327 2.454
