iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:04:47 AM Pacific Standard Time.
1.47 -7.4 29.5 -8.5 1.22 2.03 0.18 37.428034 -122.174214 35.7 4.7959 -0.8709 11.5959 -0.237 -0.108 -3.136
1.50 -7.4 29.5 -8.5 -0.65 1.98 -0.97 37.428034 -122.174214 35.7 2.7533 2.5052 13.3536 -0.167 -0.076 -2.763
1.53 5.7 26.6 -11.5 -1.96 1.70 -1.21 37.428034 -122.174214 35.7 0.4483 1.1128 11.6555 -0.058 -0.088 -2.272
1.57 5.7 26.6 -11.5 -1.44 1.02 -0.95 37.428034 -122.174214 35.7 0.2549 -0.3026 4.6273 -0.028 -0.091 -2.063
1.60 18.8 16.8 -11.7 -0.16 0.82 -0.69 37.428034 -122.174214 35.7 0.5633 -1.9709 1.0008 -0.063 -0.081 -2.001
1.63 18.8 16.8 -11.7 -0.29 0.61 -0.77 37.428034 -122.174214 35.7 0.9332 -0.4871 0.7738 -0.096 -0.060 -1.981
1.66 21.1 13.3 -11.4 -0.55 0.37 -0.85 37.428034 -122.174214 35.7 0.2916 0.8937 1.5038 -0.065 -0.036 -1.909
1.69 21.1 13.3 -11.4 -0.19 0.20 -0.99 37.428034 -122.174214 35.7 -0.3281 0.3466 0.4463 -0.050 -0.041 -1.886
1.72 20.6 11.7 -10.9 -0.13 0.19 -1.07 37.428034 -122.174214 35.7 -0.5871 0.0809 0.2363 -0.048 -0.061 -1.880
1.75 20.6 11.7 -10.9 -0.30 0.22 -0.92 37.428034 -122.174214 35.7 -0.2276 0.3055 0.4359 -0.059 -0.086 -1.873
1.78 20.4 11.1 -9.2 -0.15 0.17 -1.09 37.428034 -122.174214 35.7 -0.5130 0.7068 0.1270 -0.053 -0.105 -1.864
1.81 20.4 11.1 -9.2 0.03 0.10 -1.17 37.428034 -122.174214 35.7 -0.5863 0.3635 -0.1219 -0.040 -0.120 -1.864
1.85 20.8 11.2 -8.3 0.03 0.10 -1.17 37.428034 -122.174214 35.7 -0.4618 0.3035 -0.1622 -0.032 -0.135 -1.870
1.88 20.8 11.2 -8.3 0.08 0.06 -1.12 37.428034 -122.174214 35.7 -0.1703 0.2017 -0.0687 -0.020 -0.139 -1.872
1.91 21.4 12.0 -7.4 0.04 0.08 -0.97 37.428034 -122.174214 35.7 0.0616 0.1722 -0.1222 -0.001 -0.127 -1.874
1.94 21.4 12.0 -7.4 0.07 0.06 -0.95 37.428034 -122.174214 35.7 -0.1088 0.0099 -0.0722 0.007 -0.121 -1.876
1.97 21.3 12.7 -7.2 0.01 0.08 -0.95 37.428034 -122.174214 35.7 -0.1466 -0.0082 0.0238 0.005 -0.120 -1.877
2.00 21.3 12.7 -7.2 -0.01 0.10 -1.00 37.428034 -122.174214 35.7 -0.1047 0.1150 -0.0321 0.007 -0.121 -1.877
2.03 19.6 12.2 -7.3 0.05 0.09 -1.03 37.428034 -122.174214 35.7 -0.0823 0.0293 -0.0207 0.013 -0.120 -1.878
2.06 19.6 12.2 -7.3 0.02 0.10 -1.01 37.428034 -122.174214 35.7 0.0501 0.0386 0.0442 0.013 -0.118 -1.877
2.10 20.0 11.7 -7.2 0.02 0.10 -0.95 37.428034 -122.174214 35.7 0.0872 0.1009 0.0055 0.016 -0.115 -1.876
2.13 20.0 11.7 -7.2 0.04 0.10 -0.96 37.428034 -122.174214 35.7 -0.0129 0.0512 -0.0063 0.019 -0.113 -1.876
2.16 21.2 11.0 -7.9 0.01 0.08 -0.92 37.428034 -122.174214 35.7 -0.0011 0.1326 0.0820 0.022 -0.112 -1.873
2.19 21.2 11.0 -7.9 0.00 0.10 -0.88 37.428034 -122.174214 35.7 -0.1190 0.4539 -0.0390 0.033 -0.114 -1.873
2.22 20.8 11.2 -8.6 0.11 0.11 -0.91 37.428034 -122.174214 35.7 -0.4491 0.3609 -0.0557 0.048 -0.123 -1.873
2.25 20.8 11.2 -8.6 0.10 0.12 -1.05 37.428034 -122.174214 35.7 -0.6457 0.1842 0.0195 0.056 -0.139 -1.872
2.28 20.5 12.2 -7.9 0.07 0.13 -1.06 37.428034 -122.174214 35.7 -0.2905 0.1521 0.1019 0.060 -0.151 -1.869
2.32 20.5 12.2 -7.9 0.06 0.15 -0.98 37.428034 -122.174214 35.7 -0.0095 0.1600 0.0866 0.067 -0.155 -1.864
2.35 20.5 12.6 -7.7 0.07 0.15 -1.01 37.428034 -122.174214 35.7 -0.0911 0.1832 0.0071 0.073 -0.156 -1.862
2.38 20.5 12.6 -7.7 0.05 0.17 -1.04 37.428034 -122.174214 35.7 -0.1480 0.0038 0.0406 0.073 -0.160 -1.861
2.41 20.5 12.6 -7.6 0.05 0.15 -0.98 37.428034 -122.174214 35.7 0.1220 0.0772 -0.0399 0.073 -0.157 -1.863
2.44 20.5 12.6 -7.6 0.09 0.13 -0.93 37.428034 -122.174214 35.7 0.1625 0.1467 -0.0799 0.078 -0.150 -1.865
2.47 20.5 11.8 -7.8 0.12 0.12 -0.96 37.428034 -122.174214 35.7 0.0820 0.1903 -0.0551 0.085 -0.145 -1.867
2.50 20.5 11.8 -7.8 0.05 0.14 -0.98 37.428034 -122.174214 35.7 0.1381 0.2946 -0.0256 0.091 -0.142 -1.868
2.53 20.7 11.3 -7.7 0.13 0.14 -0.77 37.428034 -122.174214 35.7 0.2866 0.2382 -0.1931 0.097 -0.133 -1.872
