iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:05:55 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 2.7 17.8 -15.9 -0.17 -0.38 -0.97 37.427163 -122.173288 34.1 -0.0200 -0.2936 0.2899 -0.193 0.351 -2.607
0.06 2.9 17.5 -16.7 -0.21 -0.41 -0.86 37.427163 -122.173288 34.1 0.1502 0.2937 0.2313 -0.196 0.354 -2.600
0.10 2.9 17.5 -16.7 -0.16 -0.43 -0.75 37.427163 -122.173288 34.1 0.3907 0.7346 0.2193 -0.185 0.362 -2.590
0.13 3.6 17.3 -17.0 -0.16 -0.43 -0.75 37.427163 -122.173288 34.1 0.3471 1.3349 0.4569 -0.161 0.372 -2.578
0.16 3.6 17.3 -17.0 -0.09 -0.28 -0.92 37.427163 -122.173288 34.1 -0.0273 1.0366 0.8747 -0.119 0.375 -2.539
0.19 5.3 17.7 -15.8 -0.01 -0.36 -0.88 37.427163 -122.173288 34.1 -0.2833 0.9514 1.0597 -0.105 0.366 -2.511
0.22 5.3 17.7 -15.8 0.01 -0.29 -0.88 37.427163 -122.173288 34.1 -0.2877 0.9934 1.3139 -0.090 0.356 -2.476
0.25 6.8 17.5 -15.7 -0.07 -0.32 -0.86 37.427163 -122.173288 34.1 -0.7878 1.8923 1.2465 -0.050 0.333 -2.424
0.28 6.8 17.5 -15.7 0.05 -0.20 -0.75 37.427163 -122.173288 34.1 -0.9347 1.1164 1.0625 -0.024 0.307 -2.391
0.31 9.0 17.0 -15.1 0.09 -0.23 -0.87 37.427163 -122.173288 34.1 -1.4030 2.0349 1.2747 0.017 0.273 -2.357
0.35 9.0 17.0 -15.1 0.14 -0.31 -1.30 37.427163 -122.173288 34.1 -1.3189 1.6270 0.9976 0.065 0.235 -2.323
0.38 11.1 17.5 -14.2 0.12 -0.22 -0.99 37.427163 -122.173288 34.1 -0.5294 -0.3250 1.1944 0.052 0.214 -2.282
0.41 11.1 17.5 -14.2 0.12 -0.19 -0.65 37.427163 -122.173288 34.1 -2.1427 0.7419 1.4484 0.044 0.174 -2.230
0.44 13.6 18.2 -11.7 0.10 -0.02 -0.67 37.427163 -122.173288 34.1 -3.0130 2.2649 1.2314 0.081 0.102 -2.189
0.47 13.6 18.2 -11.7 -0.47 0.47 -1.98 37.427163 -122.173288 34.1 -3.9249 3.3714 1.6158 0.165 0.007 -2.137
0.50 14.8 17.6 -8.2 -0.47 0.47 -1.98 37.427163 -122.173288 34.1 -3.5549 1.2681 1.4131 0.259 -0.117 -2.046
0.53 14.8 17.6 -8.2 -0.37 0.43 -1.98 37.427163 -122.173288 34.1 -2.6324 0.1501 0.0085 0.281 -0.197 -2.006
0.57 16.7 16.5 -3.2 -0.06 0.50 -1.97 37.427163 -122.173288 34.1 -0.8812 -1.2303 -0.8592 0.262 -0.243 -2.009
0.60 16.7 16.5 -3.2 0.18 0.81 -1.97 37.427163 -122.173288 34.1 0.6053 -1.7962 -1.8391 0.207 -0.251 -2.047
