iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:47:22 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 24.9 6.3 -22.5 0.45 -0.15 -0.79 37.427957 -122.174328 34.8 -0.3884 -0.0104 0.7605 0.342 0.147 -2.144
0.06 25.5 5.5 -23.0 0.32 -0.16 -0.85 37.427957 -122.174328 34.8 -0.4308 -0.0788 0.7585 0.311 0.138 -2.097
0.10 25.5 5.5 -23.0 0.32 -0.15 -0.87 37.427957 -122.174328 34.8 -0.5213 0.3704 0.5167 0.313 0.130 -2.077
0.13 26.3 5.6 -22.2 0.36 -0.20 -0.75 37.427957 -122.174328 34.8 -0.6046 0.4557 0.3829 0.326 0.120 -2.060
0.16 26.3 5.6 -22.2 0.29 -0.22 -1.04 37.427957 -122.174328 34.8 -1.0745 -0.9539 0.1219 0.317 0.101 -2.046
0.19 25.7 5.7 -21.6 0.19 -0.00 -0.85 37.427957 -122.174328 34.8 -0.9832 -1.2694 -1.0908 0.261 0.063 -2.058
0.22 25.7 5.7 -21.6 0.43 0.02 -0.89 37.427957 -122.174328 34.8 -1.2144 -0.8167 -0.2921 0.234 0.025 -2.070
0.25 23.7 8.3 -23.2 0.15 0.04 -1.00 37.427957 -122.174328 34.8 -1.2549 -0.3861 1.1925 0.222 -0.004 -2.044
0.28 23.7 8.3 -23.2 -0.05 0.03 -0.55 37.427957 -122.174328 34.8 -1.3048 -0.8023 0.5984 0.204 -0.033 -2.011
0.31 23.3 9.9 -23.7 -0.07 0.12 -0.78 37.427957 -122.174328 34.8 -2.4682 0.4475 0.2554 0.203 -0.106 -1.986
0.35 23.3 9.9 -23.7 0.19 0.10 -1.06 37.427957 -122.174328 34.8 -1.4783 -0.9733 0.2403 0.197 -0.177 -1.958
0.38 22.8 12.1 -23.4 -0.06 0.09 -0.88 37.427957 -122.174328 34.8 -0.8457 -2.8010 0.5177 0.141 -0.201 -1.944
0.41 22.8 12.1 -23.4 -0.25 0.20 -0.85 37.427957 -122.174328 34.8 -1.9086 -1.1437 1.3319 0.093 -0.238 -1.911
0.44 21.9 13.5 -24.1 -0.19 0.16 -1.22 37.427957 -122.174328 34.8 -2.5463 -1.0551 1.2812 0.081 -0.321 -1.858
0.47 21.9 13.5 -24.1 -0.21 0.26 -0.98 37.427957 -122.174328 34.8 -2.5970 -2.3242 1.4509 0.041 -0.390 -1.808
0.50 19.9 16.3 -24.5 -0.34 0.31 -1.72 37.427957 -122.174328 34.8 -1.5624 -0.9977 0.3604 0.003 -0.447 -1.783
0.53 19.9 16.3 -24.5 -0.38 0.01 -1.98 37.427957 -122.174328 34.8 0.2289 0.7084 0.2349 0.016 -0.463 -1.774
0.56 19.3 17.8 -24.2 -0.72 -0.08 -1.98 37.427957 -122.174328 34.8 1.1798 -1.3479 -0.0068 0.004 -0.417 -1.771
0.60 19.3 17.8 -24.2 -0.87 -0.20 -1.98 37.427957 -122.174328 34.8 1.7407 -1.8795 -0.9427 -0.060 -0.362 -1.792
0.63 17.4 16.4 -25.7 -1.05 -0.11 -1.99 37.427957 -122.174328 34.8 2.3667 -1.7763 -1.1885 -0.122 -0.304 -1.824
0.66 17.4 16.4 -25.7 -1.56 0.22 -2.00 37.427957 -122.174328 34.8 3.2877 -0.9084 -1.4841 -0.168 -0.222 -1.850
0.69 14.8 13.7 -28.4 -1.76 1.09 -2.01 37.427957 -122.174328 34.8 5.0780 -1.8900 -2.5667 -0.210 -0.049 -1.899
0.72 14.8 13.7 -28.4 -1.15 1.95 -2.00 37.427957 -122.174328 34.8 4.9072 -1.2964 -3.6401 -0.267 0.108 -1.956
0.75 10.6 7.9 -30.3 -1.03 1.96 -2.00 37.427957 -122.174328 34.8 4.7337 0.5102 -2.9156 -0.271 0.261 -2.006
