iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:05:38 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 15.5 17.1 -8.2 0.12 -0.08 -1.14 37.427163 -122.173288 34.1 -0.4634 0.0780 -0.0240 0.107 0.050 -2.174
0.06 16.1 16.5 -7.9 0.14 -0.07 -0.89 37.427163 -122.173288 34.1 0.3543 0.5003 0.1295 0.118 0.048 -2.174
0.10 16.1 16.5 -7.9 0.13 -0.06 -1.00 37.427163 -122.173288 34.1 0.5566 0.5114 0.2714 0.135 0.065 -2.170
0.13 15.8 16.5 -7.8 0.23 0.10 -0.90 37.427163 -122.173288 34.1 0.0156 0.0097 0.0708 0.151 0.079 -2.163
0.16 15.8 16.5 -7.8 0.22 0.09 -1.15 37.427163 -122.173288 34.1 -0.3475 0.5599 0.1077 0.151 0.070 -2.161
0.19 16.8 16.1 -7.9 -0.00 -0.09 -1.15 37.427163 -122.173288 34.1 0.0897 0.4435 0.0646 0.171 0.064 -2.159
0.22 16.8 16.1 -7.9 0.13 -0.35 -0.82 37.427163 -122.173288 34.1 0.3945 -0.5632 -0.0956 0.168 0.080 -2.160
0.25 16.9 15.9 -7.9 -0.05 -0.18 -0.99 37.427163 -122.173288 34.1 1.1899 -0.5036 0.3481 0.130 0.114 -2.159
0.28 16.9 15.9 -7.9 0.01 -0.34 -0.92 37.427163 -122.173288 34.1 1.2140 -0.0643 0.1882 0.126 0.146 -2.155
0.31 16.2 15.6 -8.4 -0.10 -0.45 -1.52 37.427163 -122.173288 34.1 -0.8098 -0.3405 0.7043 0.121 0.160 -2.150
0.35 16.2 15.6 -8.4 -0.87 -0.07 -1.90 37.427163 -122.173288 34.1 -1.8906 -0.9927 0.4703 0.090 0.116 -2.127
0.38 16.1 15.6 -9.4 -0.87 -0.07 -1.90 37.427163 -122.173288 34.1 -0.4235 -2.0425 0.5785 0.025 0.053 -2.078
0.41 16.1 15.6 -9.4 -0.35 -0.25 -1.97 37.427163 -122.173288 34.1 1.3638 -4.0917 0.4375 -0.063 0.063 -2.070
0.44 17.0 15.7 -10.2 -1.04 -0.14 -1.76 37.427163 -122.173288 34.1 2.5578 -4.8056 0.4761 -0.198 0.128 -2.043
0.47 17.0 15.7 -10.2 -1.17 -0.07 -1.99 37.427163 -122.173288 34.1 1.0314 -4.1272 -0.7835 -0.319 0.170 -2.045
0.50 15.3 13.6 -16.1 -1.17 -0.07 -1.99 37.427163 -122.173288 34.1 1.9999 -3.6243 -1.1753 -0.464 0.243 -2.047
0.53 15.3 13.6 -16.1 -1.06 -0.03 -1.99 37.427163 -122.173288 34.1 2.6168 -4.1565 -1.7797 -0.568 0.319 -2.055
0.56 10.3 11.0 -21.4 -0.92 0.02 -1.98 37.427163 -122.173288 34.1 3.0917 -5.8638 -1.9066 -0.714 0.415 -2.045
0.60 10.3 11.0 -21.4 -0.54 0.31 -1.98 37.427163 -122.173288 34.1 3.6596 -6.7889 -2.3455 -0.910 0.523 -2.015
0.63 2.6 7.5 -24.1 -0.20 0.60 -1.78 37.427163 -122.173288 34.1 4.5855 -5.9004 -3.8573 -1.302 0.739 -1.874
0.66 2.6 7.5 -24.1 0.58 0.68 -1.28 37.427163 -122.173288 34.1 4.9510 -4.2996 -3.9374 -1.557 0.870 -1.705
0.69 -8.7 -1.1 -19.2 1.16 0.61 -0.36 37.427163 -122.173288 34.1 4.8904 -4.2908 -2.7959 -1.872 0.942 -1.460
0.72 -8.7 -1.1 -19.2 1.15 0.37 0.20 37.427163 -122.173288 34.1 3.9168 -4.1999 -1.6768 -2.178 0.942 -1.230
0.75 -13.0 -7.0 -12.1 0.92 0.26 0.57 37.427163 -122.173288 34.1 2.3380 -2.7702 -0.3614 -2.446 0.891 -1.057
0.78 -13.0 -7.0 -12.1 0.58 0.26 0.73 37.427163 -122.173288 34.1 1.3419 -2.5029 0.6715 -2.546 0.847 -1.019
0.81 -16.2 -10.1 -3.2 0.34 0.19 0.83 37.427163 -122.173288 34.1 0.8634 -2.2923 0.9852 -2.606 0.809 -1.027
0.85 -16.2 -10.1 -3.2 0.18 0.02 0.92 37.427163 -122.173288 34.1 0.3608 -1.5809 0.8493 -2.645 0.783 -1.048
0.88 -17.0 -9.6 1.2 0.01 -0.06 0.91 37.427163 -122.173288 34.1 -0.1486 -0.8586 0.8765 -2.665 0.761 -1.093
0.91 -17.0 -9.6 1.2 -0.06 -0.13 0.81 37.427163 -122.173288 34.1 -0.2514 -0.9285 0.8912 -2.667 0.755 -1.127
0.94 -16.4 -7.7 4.5 -0.22 -0.10 0.97 37.427163 -122.173288 34.1 0.1156 -0.9403 0.8894 -2.679 0.735 -1.154
0.97 -16.4 -7.7 4.5 -0.29 0.03 1.09 37.427163 -122.173288 34.1 0.2513 -0.8512 0.6934 -2.687 0.718 -1.177
1.00 -16.5 -6.5 5.3 -0.17 0.12 1.11 37.427163 -122.173288 34.1 -0.1562 -0.7468 0.4509 -2.705 0.706 -1.198
1.03 -16.5 -6.5 5.3 -0.14 0.16 1.05 37.427163 -122.173288 34.1 -0.5740 -0.4834 0.5411 -2.708 0.709 -1.220
1.06 -17.0 -5.4 5.8 -0.22 0.26 0.92 37.427163 -122.173288 34.1 -1.0350 0.0124 0.5806 -2.694 0.721 -1.252
1.10 -17.0 -5.4 5.8 -0.32 0.31 0.71 37.427163 -122.173288 34.1 -1.7895 0.3343 0.6016 -2.656 0.749 -1.296
1.13 -17.7 -5.7 5.3 -0.41 0.36 0.45 37.427163 -122.173288 34.1 -2.5384 -0.0922 0.6979 -2.572 0.827 -1.412
1.16 -17.7 -5.7 5.3 -0.59 0.44 0.17 37.427163 -122.173288 34.1 -2.5514 0.0509 0.5974 -2.509 0.874 -1.495
1.19 -18.3 -6.2 4.8 -0.53 0.31 -0.01 37.427163 -122.173288 34.1 -3.0377 -0.0746 0.0729 -2.444 0.929 -1.581
1.22 -18.3 -6.2 4.8 -0.47 0.25 -0.71 37.427163 -122.173288 34.1 -4.4422 -0.2505 -0.2462 -2.349 1.010 -1.702
1.25 -19.3 -7.2 1.3 -0.56 0.02 -1.06 37.427163 -122.173288 34.1 -5.1384 -0.6063 -0.3122 -2.092 1.131 -2.011
1.28 -19.3 -7.2 1.3 -0.43 -0.34 -1.59 37.427163 -122.173288 34.1 -5.4571 -0.0527 -0.8851 -1.800 1.202 -2.338
1.31 -20.8 -7.4 -2.7 -0.30 -0.71 -1.97 37.427163 -122.173288 34.1 -5.8313 -0.1700 -1.0421 -1.520 1.230 -2.638
1.35 -20.8 -7.4 -2.7 -0.31 -1.08 -1.97 37.427163 -122.173288 34.1 -5.5033 -0.8044 -0.0823 -0.992 1.178 3.059
1.38 -24.5 -3.5 -7.9 -0.39 -1.41 -1.97 37.427163 -122.173288 34.1 -5.1976 -0.4013 -0.2151 -0.708 1.049 2.718
