iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:49:06 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 31.1 -2.5 -14.3 0.52 -0.31 -0.88 37.427957 -122.174328 34.8 -0.5749 -0.7034 0.0695 0.505 0.279 -2.093
0.06 30.7 -1.3 -14.5 0.63 -0.26 -0.91 37.427957 -122.174328 34.8 -0.4637 0.1376 -0.0039 0.498 0.269 -2.087
0.10 30.7 -1.3 -14.5 0.62 -0.32 -0.84 37.427957 -122.174328 34.8 -0.3814 0.4941 0.1765 0.509 0.260 -2.080
0.13 31.4 -0.9 -14.9 0.38 -0.17 -0.76 37.427957 -122.174328 34.8 -0.4044 -0.1843 -0.1015 0.514 0.251 -2.066
0.16 31.4 -0.9 -14.9 0.48 -0.09 -0.46 37.427957 -122.174328 34.8 -0.2720 -1.0268 -0.9040 0.497 0.236 -2.080
0.19 31.4 -0.3 -15.2 0.47 -0.04 -0.82 37.427957 -122.174328 34.8 -1.0567 -0.9641 -0.8995 0.465 0.207 -2.096
0.22 31.4 -0.3 -15.2 0.22 -0.05 -0.58 37.427957 -122.174328 34.8 -1.4972 -0.2074 -0.0777 0.446 0.155 -2.084
0.25 30.6 0.4 -15.5 0.30 -0.02 -0.53 37.427957 -122.174328 34.8 -2.9691 0.5518 -0.8071 0.455 0.071 -2.061
0.28 30.6 0.4 -15.5 0.20 0.05 -1.06 37.427957 -122.174328 34.8 -3.4459 1.3820 -0.4768 0.485 -0.024 -2.038
0.31 30.5 5.6 -14.9 0.28 -0.08 -1.08 37.427957 -122.174328 34.8 -2.3496 -1.1162 -0.7192 0.485 -0.101 -2.014
0.35 30.5 5.6 -14.9 0.16 0.10 -1.05 37.427957 -122.174328 34.8 -0.7432 -3.1879 -0.4581 0.413 -0.144 -2.013
0.38 30.0 8.5 -14.9 -0.18 0.01 -1.60 37.427957 -122.174328 34.8 -1.9922 -2.2110 0.3720 0.305 -0.187 -2.001
0.41 30.0 8.5 -14.9 -0.43 -0.13 -1.98 37.427957 -122.174328 34.8 -2.1834 -2.1393 0.6473 0.260 -0.242 -1.965
0.44 28.0 10.4 -17.1 -0.21 -0.46 -1.97 37.427957 -122.174328 34.8 -0.4793 -1.9301 -0.2338 0.206 -0.277 -1.950
0.47 28.0 10.4 -17.1 -0.66 -0.42 -1.98 37.427957 -122.174328 34.8 0.9698 -0.8020 -0.7787 0.183 -0.234 -1.991
0.50 24.6 11.8 -20.4 -0.68 -0.24 -1.98 37.427957 -122.174328 34.8 1.8916 -0.5433 -1.6601 0.147 -0.198 -2.050
0.53 24.6 11.8 -20.4 -1.13 -0.05 -1.99 37.427957 -122.174328 34.8 2.9056 -2.1480 -1.8816 0.091 -0.136 -2.110
0.56 22.6 11.7 -22.6 -0.80 0.58 -1.99 37.427957 -122.174328 34.8 2.9169 -2.6524 -2.9193 0.002 -0.054 -2.177
0.60 22.6 11.7 -22.6 -0.59 1.40 -1.99 37.427957 -122.174328 34.8 3.9032 0.0531 -3.1697 -0.018 0.040 -2.266
0.63 17.4 9.0 -25.7 -0.59 1.40 -1.99 37.427957 -122.174328 34.8 4.7201 -1.1317 -2.1205 -0.031 0.214 -2.363
0.66 17.4 9.0 -25.7 -0.27 1.80 -1.99 37.427957 -122.174328 34.8 5.7403 -0.3218 -2.6954 -0.031 0.357 -2.430
0.69 14.3 3.6 -26.9 -0.00 1.81 -1.24 37.427957 -122.174328 34.8 7.5522 -0.6865 -2.7457 -0.008 0.555 -2.510
0.72 14.3 3.6 -26.9 0.17 1.61 -0.39 37.427957 -122.174328 34.8 6.0485 -0.2248 -1.9849 0.047 0.805 -2.631
0.75 14.1 -8.3 -22.9 0.06 1.24 0.06 37.427957 -122.174328 34.8 4.4898 -0.4681 -1.6808 0.132 0.990 -2.759
0.78 14.1 -8.3 -22.9 0.35 1.06 0.32 37.427957 -122.174328 34.8 4.2441 0.0507 -1.6003 0.250 1.097 -2.897
0.81 15.2 -14.7 -17.6 0.59 0.79 0.83 37.427957 -122.174328 34.8 3.9687 -1.0741 -1.1196 0.392 1.196 -3.072
0.85 15.2 -14.7 -17.6 0.49 0.57 1.09 37.427957 -122.174328 34.8 2.9705 -1.3561 -0.3583 0.527 1.272 3.031
0.88 14.7 -16.7 -12.7 0.32 0.42 1.09 37.427957 -122.174328 34.8 1.7733 -1.5180 0.0911 0.651 1.339 2.847
0.91 14.7 -16.7 -12.7 0.33 0.14 1.19 37.427957 -122.174328 34.8 1.5362 -2.0290 0.4828 0.705 1.380 2.739
0.94 13.3 -17.4 -11.1 0.09 0.12 1.38 37.427957 -122.174328 34.8 0.8598 -2.7017 1.0117 0.659 1.420 2.716
0.97 13.3 -17.4 -11.1 -0.19 0.18 1.18 37.427957 -122.174328 34.8 -1.4572 -2.4921 0.9914 0.285 1.429 2.995
1.00 10.9 -20.6 -11.7 -0.26 0.31 0.65 37.427957 -122.174328 34.8 -2.5142 -3.0629 0.9250 -0.052 1.350 -3.048
1.03 10.9 -20.6 -11.7 -0.28 0.44 0.51 37.427957 -122.174328 34.8 -3.0236 -3.5318 1.2032 -0.217 1.269 -2.976
1.06 7.8 -22.1 -14.8 -0.62 0.68 0.50 37.427957 -122.174328 34.8 -3.5868 -3.7242 1.2516 -0.344 1.171 -2.950
