iPhone Sensor Log from Crossbow started at Nov 18, 2011 1:58:39 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 -17.7 5.7 -44.9 0.14 -0.06 -0.98 37.425016 -122.170828 47.8 0.0403 -0.1530 -0.0519 0.123 0.035 -2.258
0.07 -17.7 5.7 -44.9 0.15 -0.03 -0.98 37.425016 -122.170828 47.8 -0.2532 -0.1059 -0.1429 0.119 0.032 -2.261
0.10 -18.2 4.9 -42.4 0.10 0.00 -1.10 37.425016 -122.170828 47.8 -0.4829 -0.2763 -0.1084 0.113 0.019 -2.263
0.13 -18.2 4.9 -42.4 0.08 0.01 -1.02 37.425016 -122.170828 47.8 -0.1097 -0.1658 0.0088 0.105 0.010 -2.264
0.16 -18.6 6.2 -41.4 0.10 -0.04 -1.03 37.425016 -122.170828 47.8 0.0512 -0.0702 0.1678 0.101 0.015 -2.260
0.19 -18.6 6.2 -41.4 0.09 0.01 -1.03 37.425016 -122.170828 47.8 -0.0954 0.0115 -0.1460 0.097 0.011 -2.260
0.22 -18.9 6.6 -41.4 0.10 -0.03 -1.01 37.425016 -122.170828 47.8 -0.1319 0.0797 -0.0588 0.098 0.008 -2.264
0.26 -18.9 6.6 -41.4 0.06 -0.02 -1.00 37.425016 -122.170828 47.8 -0.1137 -0.1036 0.0446 0.096 0.005 -2.263
0.29 -19.0 6.0 -41.2 0.02 0.01 -1.07 37.425016 -122.170828 47.8 -0.2100 -0.1381 -0.1435 0.089 0.000 -2.264
0.32 -19.0 6.0 -41.2 0.02 0.01 -1.07 37.425016 -122.170828 47.8 -0.4064 -0.2665 -0.3892 0.080 -0.008 -2.272
0.35 -19.0 6.2 -42.0 0.04 0.02 -1.13 37.425016 -122.170828 48.1 -0.5397 1.0502 0.0604 0.087 -0.030 -2.275
0.38 -19.0 6.2 -42.0 0.05 -0.03 -1.23 37.425016 -122.170828 48.1 -1.2895 1.4540 0.1728 0.123 -0.054 -2.270
0.41 -18.2 7.4 -41.8 0.00 0.02 -1.66 37.425016 -122.170828 48.1 -1.0472 -0.9686 0.1986 0.131 -0.107 -2.261
0.44 -18.2 7.4 -41.8 -0.16 -0.09 -1.81 37.425016 -122.170828 48.1 -0.3342 -1.3026 0.9268 0.099 -0.116 -2.243
0.47 -17.5 10.3 -41.2 -0.38 -0.14 -2.00 37.425016 -122.170828 48.1 -0.4075 -0.3735 0.7187 0.080 -0.124 -2.218
0.51 -17.5 10.3 -41.2 -0.45 -0.11 -2.00 37.425016 -122.170828 48.1 0.3216 -0.0518 0.3042 0.079 -0.124 -2.203
0.54 -16.9 11.3 -39.7 -0.52 0.02 -1.90 37.425016 -122.170828 48.1 0.7055 -0.3201 -0.2207 0.070 -0.110 -2.202
0.57 -16.9 11.3 -39.7 -0.23 0.18 -1.68 37.425016 -122.170828 48.1 1.3171 -0.2330 -0.7326 0.062 -0.084 -2.220
0.60 -16.1 10.0 -39.1 -0.01 0.26 -1.42 37.425016 -122.170828 48.1 1.0653 0.0392 -0.3137 0.058 -0.042 -2.243
0.63 -16.1 10.0 -39.1 0.08 0.34 -1.33 37.425016 -122.170828 48.1 0.9038 0.3985 -0.4060 0.064 -0.019 -2.252
0.66 -17.9 7.2 -40.7 0.42 0.38 -1.04 37.425016 -122.170828 48.1 1.7026 0.1666 -0.6817 0.072 0.015 -2.271
0.69 -17.9 7.2 -40.7 0.48 0.39 -0.73 37.425016 -122.170828 48.1 1.9991 -0.1815 -0.7853 0.074 0.093 -2.309
0.72 -18.7 3.5 -41.4 0.53 0.35 -0.39 37.425016 -122.170828 48.1 2.0295 -0.3487 -0.7255 0.068 0.146 -2.334
0.76 -18.7 3.5 -41.4 0.56 0.20 -0.15 37.425016 -122.170828 48.1 1.7110 -0.1848 0.0351 0.061 0.211 -2.353
0.79 -20.1 -1.6 -41.1 0.21 0.02 -0.00 37.425016 -122.170828 48.1 0.9593 0.0547 0.1870 0.059 0.245 -2.350
0.82 -20.1 -1.6 -41.1 0.19 -0.08 0.07 37.425016 -122.170828 48.1 1.0794 -0.0788 -0.1016 0.059 0.271 -2.352
0.85 -21.7 -6.8 -41.0 0.15 -0.11 0.14 37.425016 -122.170828 48.1 0.6841 -0.4712 0.2283 0.048 0.302 -2.353
0.88 -21.7 -6.8 -41.0 -0.08 -0.15 0.10 37.425016 -122.170828 48.1 0.0983 -0.2497 0.2650 0.030 0.315 -2.343
0.91 -22.1 -8.2 -41.4 -0.32 -0.11 0.10 37.425016 -122.170828 48.1 0.3288 -0.5143 0.4053 0.019 0.319 -2.335
0.94 -22.1 -8.2 -41.4 -0.20 -0.19 -0.01 37.425016 -122.170828 48.1 -0.2305 -0.3828 -0.1812 -0.007 0.322 -2.329
0.97 -23.6 -9.3 -41.2 -0.30 -0.05 -0.06 37.425016 -122.170828 48.1 -0.0281 0.5166 -0.0388 0.000 0.317 -2.334
1.01 -23.6 -9.3 -41.2 -0.43 -0.09 -0.12 37.425016 -122.170828 48.1 -0.3318 0.5969 -0.3221 0.018 0.315 -2.337
1.04 -23.6 -9.3 -41.3 -0.18 -0.09 -0.38 37.425016 -122.170828 48.1 -0.4561 -1.1220 -0.4026 0.013 0.292 -2.357
1.07 -23.6 -9.3 -41.3 -0.52 0.08 -0.37 37.425016 -122.170828 48.1 -0.4252 -0.0509 0.2961 -0.019 0.284 -2.349
1.10 -23.7 -9.2 -41.3 -0.58 0.10 -0.82 37.425016 -122.170828 48.1 -1.5337 0.2867 -0.7985 -0.020 0.251 -2.354
1.13 -23.7 -9.2 -41.3 -0.31 0.23 -0.94 37.425016 -122.170828 48.1 -0.4649 -2.3333 -0.4143 -0.072 0.215 -2.383
1.16 -25.0 -8.7 -39.9 -0.69 0.27 -1.57 37.425016 -122.170828 48.1 -1.7759 0.0358 -0.5071 -0.096 0.188 -2.394
1.19 -25.0 -8.7 -39.9 0.40 0.45 -2.00 37.425016 -122.170828 48.1 -2.9739 0.1750 -2.5456 -0.078 0.118 -2.445
1.22 -25.9 -6.9 -39.6 0.46 0.21 -1.99 37.425016 -122.170828 48.1 -1.9226 -1.1872 -1.5469 -0.125 0.050 -2.552
1.26 -25.9 -6.9 -39.6 0.62 0.05 -1.99 37.425016 -122.170828 48.1 -1.6966 -0.5369 -1.7093 -0.143 0.001 -2.603
1.29 -27.8 -3.8 -38.6 0.50 -0.06 -1.98 37.425016 -122.170828 48.1 -0.9362 -0.6988 -0.9946 -0.166 -0.031 -2.655
1.32 -27.8 -3.8 -38.6 0.55 -0.11 -1.82 37.425016 -122.170828 48.1 -0.5315 0.0491 -0.9238 -0.176 -0.044 -2.683
1.35 -29.0 -2.9 -37.5 0.53 -0.05 -1.57 37.425019 -122.170826 46.5 -0.1403 -0.2542 -0.7509 -0.179 -0.050 -2.707
1.38 -29.0 -2.9 -37.5 0.67 0.02 -1.49 37.425019 -122.170826 46.5 0.0412 0.2987 -0.7864 -0.180 -0.049 -2.736
1.41 -30.2 -3.0 -38.5 0.64 0.05 -1.29 37.425019 -122.170826 46.5 0.7247 -0.1431 -0.0582 -0.184 -0.029 -2.745
1.44 -30.2 -3.0 -38.5 0.96 0.20 -1.19 37.425019 -122.170826 46.5 0.5127 0.3708 -0.2890 -0.179 -0.013 -2.746
1.47 -30.2 -4.1 -39.2 0.78 0.18 -1.11 37.425019 -122.170826 46.5 0.9308 -0.1362 0.2847 -0.173 0.010 -2.752
1.50 -30.2 -4.1 -39.2 0.35 0.10 -1.06 37.425019 -122.170826 46.5 0.9709 -0.3236 1.3666 -0.185 0.033 -2.720
1.54 -30.1 -5.2 -38.6 0.43 0.20 -0.95 37.425019 -122.170826 46.5 0.4060 0.2779 1.1926 -0.184 0.043 -2.682
1.57 -30.1 -5.2 -38.6 0.56 0.24 -0.89 37.425019 -122.170826 46.5 0.4343 1.2843 0.3009 -0.152 0.055 -2.663
1.60 -29.4 -6.4 -36.8 0.01 0.31 -0.89 37.425019 -122.170826 46.5 0.1733 0.5692 1.6290 -0.129 0.058 -2.632
1.63 -29.4 -6.4 -36.8 0.18 0.29 -1.08 37.425019 -122.170826 46.5 -0.6692 1.0706 0.7311 -0.102 0.032 -2.590
1.66 -27.9 -4.9 -37.9 -0.27 0.20 -1.13 37.425019 -122.170826 46.5 -0.0809 1.2093 0.9859 -0.067 0.022 -2.572
1.69 -27.9 -4.9 -37.9 -0.92 0.01 -1.21 37.425019 -122.170826 46.5 0.1509 -0.0010 2.0931 -0.058 0.021 -2.526
1.73 -27.2 -2.3 -39.4 -1.00 -0.08 -1.21 37.425019 -122.170826 46.5 -0.0275 1.0059 1.0153 -0.033 0.021 -2.457
1.76 -27.2 -2.3 -39.4 -0.89 -0.11 -1.16 37.425019 -122.170826 46.5 -0.0268 0.9969 0.8191 -0.007 0.019 -2.434
1.79 -25.4 0.2 -40.0 -0.58 -0.16 -1.06 37.425019 -122.170826 46.5 0.3024 0.2646 0.6674 0.008 0.022 -2.414
1.82 -25.4 0.2 -40.0 -0.58 -0.14 -0.95 37.425019 -122.170826 46.5 0.5605 0.0386 0.7912 0.012 0.040 -2.392
1.85 -23.1 2.5 -40.5 -0.49 -0.19 -1.05 37.425019 -122.170826 46.5 0.2268 -0.0911 1.0384 0.006 0.051 -2.365
1.88 -23.1 2.5 -40.5 -0.49 -0.19 -1.05 37.425019 -122.170826 46.5 0.1810 0.1533 0.5350 -0.007 0.060 -2.345
1.91 -22.7 2.1 -40.4 -0.31 -0.18 -0.86 37.425019 -122.170826 46.5 0.1268 -0.0860 0.4925 -0.035 0.081 -2.323
1.94 -22.7 2.1 -40.4 -0.24 -0.10 -0.96 37.425019 -122.170826 46.5 -0.0082 -0.4262 0.7220 -0.069 0.084 -2.305
1.98 -22.9 1.9 -40.1 -0.24 -0.14 -1.02 37.425019 -122.170826 46.5 -0.0600 -0.0225 0.3888 -0.077 0.083 -2.291
2.01 -22.9 1.9 -40.1 -0.11 -0.18 -1.11 37.425019 -122.170826 46.5 0.4600 -0.3145 0.3897 -0.090 0.090 -2.278
2.04 -23.6 1.7 -40.1 -0.21 -0.09 -0.90 37.425019 -122.170826 46.5 0.3630 -0.0879 0.5013 -0.101 0.104 -2.264
2.07 -23.6 1.7 -40.1 -0.14 -0.17 -1.01 37.425019 -122.170826 46.5 -0.1613 -0.1512 0.0063 -0.102 0.107 -2.256
2.10 -24.0 1.6 -41.2 -0.09 -0.10 -1.04 37.425019 -122.170826 46.5 0.1868 0.0060 0.0447 -0.109 0.107 -2.257
2.13 -24.0 1.6 -41.2 -0.11 -0.11 -0.96 37.425019 -122.170826 46.5 0.1250 0.2014 0.0263 -0.105 0.113 -2.256
2.16 -23.1 1.7 -42.8 0.02 -0.14 -1.00 37.425019 -122.170826 46.5 0.1054 -0.2749 -0.0507 -0.099 0.118 -2.257
2.19 -23.1 1.7 -42.8 -0.08 -0.10 -0.99 37.425019 -122.170826 46.5 0.0626 -0.0660 -0.0167 -0.104 0.119 -2.259
2.22 -23.2 2.0 -43.9 -0.02 -0.09 -1.04 37.425019 -122.170826 46.5 -0.0546 -0.0495 -0.1005 -0.097 0.116 -2.262
2.26 -23.2 2.0 -43.9 -0.05 -0.08 -1.01 37.425019 -122.170826 46.5 0.1010 0.2361 0.0208 -0.090 0.115 -2.265
2.29 -23.7 1.6 -42.9 -0.02 -0.12 -0.95 37.425019 -122.170826 46.5 0.1292 -0.0035 0.0870 -0.084 0.118 -2.264
