iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:04:59 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 16.3 16.4 -11.7 -0.01 -0.07 -1.23 37.428034 -122.174214 35.7 -1.7302 -0.5321 0.3573 0.073 0.120 -2.254
0.06 16.3 16.4 -11.7 0.03 -0.11 -1.25 37.428034 -122.174214 35.7 0.4088 0.6534 0.0062 0.076 0.096 -2.247
0.10 16.4 16.5 -11.0 0.15 -0.09 -0.82 37.428034 -122.174214 35.7 0.5280 0.7926 -0.0989 0.114 0.129 -2.253
0.13 16.4 16.5 -11.0 0.23 -0.12 -0.76 37.428034 -122.174214 35.7 -0.4921 -0.4438 0.0320 0.114 0.125 -2.253
0.16 17.1 15.4 -10.0 0.18 -0.11 -0.80 37.428034 -122.174214 35.7 -0.7585 0.0283 0.1704 0.106 0.106 -2.247
0.19 17.1 15.4 -10.0 0.17 -0.07 -0.68 37.428034 -122.174214 35.7 -0.7651 0.5989 0.2833 0.114 0.086 -2.239
0.22 17.4 15.6 -9.1 0.11 0.05 -0.81 37.428034 -122.174214 35.7 -1.2837 1.6865 0.3671 0.161 0.054 -2.220
0.25 17.4 15.6 -9.1 0.19 0.09 -0.89 37.428034 -122.174214 35.7 -1.8090 1.3866 0.1281 0.202 0.011 -2.205
0.28 17.7 15.4 -8.4 0.30 0.19 -0.79 37.428034 -122.174214 35.7 -2.0550 1.9399 0.0524 0.247 -0.043 -2.191
0.31 17.7 15.4 -8.4 0.43 0.42 -0.88 37.428034 -122.174214 35.7 -2.1214 3.5283 0.1686 0.327 -0.098 -2.171
0.35 17.7 15.5 -4.7 0.53 0.53 -1.97 37.428034 -122.174214 35.7 -3.6161 2.9440 0.3765 0.513 -0.207 -2.103
0.38 17.7 15.5 -4.7 0.44 1.00 -1.44 37.428034 -122.174214 35.7 -2.5886 0.9231 0.5020 0.565 -0.273 -2.045
0.41 17.7 16.1 0.3 0.59 1.14 -1.97 37.428034 -122.174214 35.7 -3.9765 2.5243 -0.4786 0.637 -0.349 -1.992
0.44 17.7 16.1 0.3 0.65 1.32 -1.97 37.428034 -122.174214 35.7 -2.7720 -0.0553 -0.5018 0.689 -0.439 -1.935
0.47 17.3 14.0 6.5 1.05 1.55 -1.96 37.428034 -122.174214 35.7 0.9261 -1.1362 -1.7731 0.660 -0.485 -1.956
0.50 17.3 14.0 6.5 2.03 1.97 -1.95 37.428034 -122.174214 35.7 4.2273 -3.3713 -2.5721 0.538 -0.457 -2.063
0.53 17.7 13.9 5.9 2.03 2.04 -1.95 37.428034 -122.174214 35.7 8.2871 -3.3825 -2.3896 0.383 -0.322 -2.220
0.56 17.7 13.9 5.9 2.03 2.04 -1.35 37.428034 -122.174214 35.7 14.2018 -2.4437 -0.4374 0.234 0.067 -2.397
0.60 16.9 14.4 -7.7 2.01 2.05 0.38 37.428034 -122.174214 35.7 17.9794 -1.1568 4.3929 0.188 0.708 -2.454
0.63 16.9 14.4 -7.7 1.11 2.03 0.61 37.428034 -122.174214 35.7 15.0365 1.1783 6.3189 0.035 1.187 -2.267
0.66 14.3 5.1 -19.5 1.11 2.03 0.61 37.428034 -122.174214 35.7 13.5464 0.9154 6.8814 -0.170 1.312 -2.042
0.69 14.3 5.1 -19.5 -0.48 2.00 1.84 37.428034 -122.174214 35.7 8.0973 -2.0611 8.3165 -2.137 1.103 -0.079
0.72 7.0 -15.4 -20.9 -1.50 1.97 1.98 37.428034 -122.174214 35.7 3.7261 -4.8526 7.9348 -2.255 0.740 -0.098
0.75 7.0 -15.4 -20.9 -1.89 1.96 1.98 37.428034 -122.174214 35.7 0.3469 -3.8214 5.5804 -2.318 0.565 -0.203
0.78 -0.6 -20.1 -14.9 -1.71 1.97 1.59 37.428034 -122.174214 35.7 -3.9945 -1.1385 2.0754 -2.321 0.535 -0.333
0.81 -0.6 -20.1 -14.9 -1.64 1.96 0.80 37.428034 -122.174214 35.7 -6.8760 3.3556 -1.6738 -2.198 0.641 -0.478
0.85 -6.9 -17.4 -14.8 -0.86 1.97 -1.17 37.428034 -122.174214 35.7 -10.2644 5.5143 -7.7094 -1.660 1.000 -0.935
0.88 -6.9 -17.4 -14.8 -0.22 1.98 -1.99 37.428034 -122.174214 35.7 -10.6771 5.1119 -11.8585 -0.740 1.174 -1.772
0.91 -2.4 -13.5 -21.1 1.23 2.02 -1.96 37.428034 -122.174214 35.7 -11.6139 -1.0036 -12.9675 0.126 0.958 -2.688
0.94 -2.4 -13.5 -21.1 1.23 2.02 -1.96 37.428034 -122.174214 35.7 -11.3618 1.2338 -14.7346 0.398 0.543 -3.087
0.97 6.8 5.1 -25.8 1.74 2.03 -1.96 37.428034 -122.174214 35.7 -6.4753 -1.2702 -13.0881 0.486 0.015 2.872
1.00 6.8 5.1 -25.8 2.03 2.04 -1.95 37.428034 -122.174214 35.7 -3.5197 -4.4990 -10.0475 0.358 -0.243 2.644
