iPhone Sensor Log from Crossbow started at Nov 18, 2011 15:11:18 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.35 -3.4 -23.9 -40.6 -0.14 -0.17 -1.29 37.425923 -122.151821 5.5 -0.2330 -0.1331 0.2684 0.039 0.024 -0.165
0.38 -3.4 -23.9 -40.6 -0.24 -0.17 -1.60 37.425923 -122.151821 5.5 -0.6844 -0.1904 0.1791 0.031 0.005 -0.156
0.41 -3.6 -23.5 -41.4 -0.23 -0.25 -1.70 37.425923 -122.151821 5.5 -0.4860 -0.4199 0.2457 0.026 -0.010 -0.152
0.44 -3.6 -23.5 -41.4 -0.46 -0.30 -1.68 37.425923 -122.151821 5.5 -0.3150 -0.5003 0.7822 0.002 -0.023 -0.131
0.47 -5.8 -21.6 -41.2 -0.55 -0.18 -2.00 37.425923 -122.151821 5.5 -0.0019 0.5183 0.6941 0.004 -0.029 -0.110
0.51 -5.8 -21.6 -41.2 -0.35 -0.12 -1.93 37.425923 -122.151821 5.5 0.8047 0.2645 -0.7453 0.003 -0.014 -0.111
0.54 -6.0 -22.0 -41.3 -0.34 0.10 -1.61 37.425923 -122.151821 5.5 0.8943 0.0223 -0.4121 0.009 0.009 -0.127
0.57 -6.0 -22.0 -41.3 -0.21 0.14 -1.59 37.425923 -122.151821 3.4 0.9048 0.3552 -0.6614 0.011 0.033 -0.141
0.60 -5.1 -23.2 -41.0 0.05 0.12 -1.19 37.425923 -122.151821 3.4 1.8745 0.3915 -1.3999 0.028 0.079 -0.180
0.63 -5.1 -23.2 -41.0 0.10 0.31 -0.85 37.425923 -122.151821 3.4 2.2319 -0.1888 -1.2016 0.033 0.135 -0.218
0.66 -3.0 -26.5 -38.4 0.22 0.30 -0.32 37.425923 -122.151821 3.4 2.2890 -0.0750 -0.8534 0.034 0.193 -0.247
0.69 -3.0 -26.5 -38.4 0.25 0.19 -0.24 37.425923 -122.151821 3.4 1.5251 -0.3284 -0.8175 0.022 0.265 -0.276
0.72 -1.9 -29.9 -35.5 0.37 0.21 -0.06 37.425923 -122.151821 3.4 1.5005 -0.1178 -0.8640 0.028 0.313 -0.312
0.76 -1.9 -29.9 -35.5 0.31 0.01 -0.08 37.425923 -122.151821 3.4 1.1371 -0.3882 -0.5130 0.026 0.349 -0.332
0.79 -1.2 -33.8 -32.5 0.20 -0.07 -0.07 37.425923 -122.151821 3.4 0.5397 -0.1427 -0.2827 0.020 0.374 -0.346
0.82 -1.2 -33.8 -32.5 0.17 -0.16 -0.09 37.425923 -122.151821 3.4 0.4564 0.0546 -0.3083 0.024 0.387 -0.355
0.85 0.5 -37.4 -29.7 0.12 -0.20 -0.04 37.425923 -122.151821 3.4 0.4035 -0.2958 -0.2585 0.023 0.398 -0.364
0.88 0.5 -37.4 -29.7 0.07 -0.24 -0.09 37.425923 -122.151821 3.4 0.0388 -0.1083 -0.0145 0.016 0.410 -0.372
0.91 2.0 -37.5 -29.3 0.04 -0.20 -0.05 37.425923 -122.151821 3.4 -0.2433 -0.0548 0.0464 0.012 0.405 -0.371
0.94 2.0 -37.5 -29.3 0.05 -0.27 -0.17 37.425923 -122.151821 3.4 -0.4615 -0.1090 0.1286 0.011 0.393 -0.368
0.97 2.1 -36.6 -29.1 -0.19 -0.16 -0.10 37.425923 -122.151821 3.4 -0.2974 -0.2862 0.3295 0.001 0.385 -0.361
1.01 2.1 -36.6 -29.1 -0.06 -0.15 -0.38 37.425923 -122.151821 3.4 -0.3286 -0.5870 0.2979 -0.015 0.378 -0.351
1.04 -0.3 -35.5 -29.7 -0.49 -0.05 -0.41 37.425923 -122.151821 3.4 -0.8017 -0.8186 0.4400 -0.049 0.345 -0.345
1.07 -0.3 -35.5 -29.7 -0.49 -0.05 -0.41 37.425923 -122.151821 3.4 -1.4812 -0.2337 0.4871 -0.071 0.316 -0.328
1.10 -2.2 -34.5 -31.0 -0.20 -0.16 -0.98 37.425923 -122.151821 3.4 -1.7577 -0.0711 -0.4688 -0.069 0.265 -0.338
1.13 -2.2 -34.5 -31.0 -0.17 -0.11 -1.08 37.425923 -122.151821 3.4 -0.8088 -0.8559 0.4636 -0.097 0.226 -0.339
1.16 -3.1 -31.5 -33.8 -0.45 -0.05 -1.22 37.425923 -122.151821 3.4 -1.8547 0.7194 -0.6116 -0.096 0.192 -0.343
1.19 -3.1 -31.5 -33.8 -0.04 0.11 -1.54 37.425923 -122.151821 3.4 -1.7320 -0.0049 -1.7172 -0.076 0.144 -0.384
1.22 -2.7 -28.5 -36.2 0.12 0.15 -1.81 37.425923 -122.151821 3.4 -1.8944 -0.3000 -0.9089 -0.084 0.072 -0.447
1.26 -2.7 -28.5 -36.2 0.10 0.08 -1.98 37.425923 -122.151821 3.4 -1.4195 -0.5104 -1.1120 -0.094 0.030 -0.478
1.29 -1.7 -26.1 -38.3 0.34 0.16 -1.97 37.425923 -122.151821 3.4 -1.3577 -0.1648 -1.3102 -0.103 -0.000 -0.515
1.32 -1.7 -26.1 -38.3 0.24 0.07 -1.79 37.425923 -122.151821 3.4 -0.4777 -0.1269 -0.3632 -0.104 -0.035 -0.551
1.35 -1.0 -22.3 -40.8 0.13 0.02 -1.46 37.425923 -122.151821 3.4 -0.2074 -0.4598 -0.2084 -0.116 -0.041 -0.558
1.38 -1.0 -22.3 -40.8 0.20 0.08 -1.43 37.425923 -122.151821 3.4 -0.3197 -0.0819 -0.3588 -0.125 -0.050 -0.571
1.41 -0.4 -20.6 -41.8 0.15 0.08 -1.25 37.425923 -122.151821 3.4 0.0751 0.0333 0.0948 -0.126 -0.052 -0.573
1.44 -0.4 -20.6 -41.8 0.27 0.10 -1.17 37.425923 -122.151821 3.4 0.1282 0.0281 -0.0154 -0.124 -0.049 -0.573
1.47 -0.3 -20.6 -41.9 0.46 0.19 -1.13 37.425923 -122.151821 3.4 0.6699 -0.9816 0.3581 -0.144 -0.035 -0.567
1.51 -0.3 -20.6 -41.9 0.52 0.16 -1.12 37.425923 -122.151821 3.4 0.6920 -0.3486 0.5753 -0.162 -0.019 -0.550
1.54 -0.9 -21.1 -41.4 0.78 0.22 -0.98 37.425923 -122.151821 3.4 0.7511 0.2546 0.2145 -0.160 -0.002 -0.538
1.57 -0.9 -21.1 -41.4 0.89 0.35 -0.89 37.425915 -122.151823 3.8 0.7426 0.6651 0.1600 -0.145 0.033 -0.529
1.60 -1.8 -23.7 -39.8 0.53 0.27 -0.84 37.425915 -122.151823 3.8 0.6461 1.1406 0.8902 -0.116 0.049 -0.512
1.63 -1.8 -23.7 -39.8 0.28 0.20 -0.86 37.425915 -122.151823 3.8 0.3503 0.7495 0.8770 -0.094 0.059 -0.485
1.66 -1.1 -24.9 -39.0 0.23 0.28 -1.00 37.425915 -122.151823 3.8 -0.0231 1.8555 0.2481 -0.054 0.059 -0.473
1.69 -1.1 -24.9 -39.0 -0.14 0.21 -0.94 37.425915 -122.151823 3.8 -0.0743 1.3777 0.9977 -0.007 0.058 -0.455
1.73 0.4 -25.0 -39.6 -0.28 0.01 -1.40 37.425915 -122.151823 3.8 -0.2643 0.4135 0.7872 0.012 0.053 -0.431
1.76 0.4 -25.0 -39.6 -0.84 -0.14 -1.40 37.425915 -122.151823 3.8 -0.5600 1.6560 1.1156 0.034 0.023 -0.395
1.79 2.2 -24.6 -39.9 -0.83 -0.22 -1.18 37.425915 -122.151823 3.8 -0.1105 0.8036 1.3195 0.070 0.018 -0.359
1.82 2.2 -24.6 -39.9 -0.58 -0.23 -1.11 37.425915 -122.151823 3.8 -0.0475 0.1957 0.3576 0.083 0.021 -0.334
1.85 1.6 -24.1 -40.1 -0.67 -0.18 -1.16 37.425915 -122.151823 3.8 -0.3568 0.3078 0.5958 0.087 0.015 -0.321
1.88 1.6 -24.1 -40.1 -0.43 -0.16 -1.08 37.425915 -122.151823 3.8 -0.0914 0.0912 0.3493 0.094 0.010 -0.308
1.91 1.5 -23.9 -39.7 -0.12 -0.04 -1.02 37.425915 -122.151823 3.8 -0.0777 0.1706 0.0995 0.056 0.021 -0.300
1.94 1.5 -23.9 -39.7 -0.17 -0.13 -1.14 37.425915 -122.151823 3.8 -0.1144 -0.3606 0.5161 0.018 0.026 -0.291
1.97 1.2 -23.0 -39.5 -0.09 -0.12 -1.06 37.425915 -122.151823 3.8 -0.2617 -0.4630 0.5932 0.007 0.019 -0.275
2.01 1.2 -23.0 -39.5 -0.07 -0.06 -1.02 37.425915 -122.151823 3.8 0.2786 -0.3997 0.5958 -0.013 0.024 -0.254
2.04 -0.1 -22.5 -40.3 -0.15 -0.09 -0.95 37.425915 -122.151823 3.8 0.2640 0.2574 0.6917 -0.022 0.034 -0.238
2.07 -0.1 -22.5 -40.3 -0.05 -0.07 -0.93 37.425915 -122.151823 3.8 0.3106 -0.8165 0.4551 -0.039 0.050 -0.204
2.10 -2.0 -23.4 -40.4 -0.05 -0.07 -0.93 37.425915 -122.151823 3.8 -0.2090 -0.1617 -0.0544 -0.053 0.051 -0.202
2.13 -2.0 -23.4 -40.4 0.06 -0.07 -1.10 37.425915 -122.151823 3.8 -0.0381 0.3674 0.2292 -0.038 0.049 -0.201
2.16 -3.8 -24.2 -40.7 -0.02 -0.06 -1.01 37.425915 -122.151823 3.8 0.2817 0.0850 0.2475 -0.029 0.054 -0.194
2.19 -3.8 -24.2 -40.7 -0.00 -0.07 -0.96 37.425915 -122.151823 3.8 -0.0026 -0.2362 -0.0307 -0.033 0.062 -0.191
2.23 -2.9 -23.9 -42.3 0.08 -0.06 -1.11 37.425915 -122.151823 3.8 -0.2480 0.4396 -0.1369 -0.023 0.057 -0.194
2.26 -2.9 -23.9 -42.3 0.02 -0.03 -1.09 37.425915 -122.151823 3.8 0.3817 -0.3731 0.2164 -0.015 0.058 -0.194
2.29 -2.3 -24.2 -43.1 0.01 -0.02 -0.98 37.425915 -122.151823 3.8 0.1434 0.1438 -0.0252 -0.022 0.069 -0.193
