iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:03:52 AM Pacific Standard Time.
1.22 -16.5 -8.6 2.3 -0.82 -0.02 1.06 37.428034 -122.174214 35.7 -2.7335 -0.4364 0.2916 -2.452 1.093 -1.528
1.25 -16.5 -8.6 2.3 -0.93 0.09 0.57 37.428034 -122.174214 35.7 -3.8846 -0.5115 -0.1045 -2.285 1.179 -1.734
1.28 -17.0 -9.8 0.1 -0.93 0.09 0.57 37.428034 -122.174214 35.7 -4.7001 -0.1331 -0.4765 -2.032 1.252 -2.013
1.32 -17.0 -9.8 0.1 -1.04 0.16 0.15 37.428034 -122.174214 35.7 -5.1419 0.3719 -1.0180 -1.591 1.306 -2.467
1.35 -17.1 -10.2 -3.0 -1.08 0.28 -0.15 37.428034 -122.174214 35.7 -5.2560 0.5603 -1.7912 -1.012 1.306 -3.053
1.38 -17.1 -10.2 -3.0 -0.88 0.52 -0.91 37.428034 -122.174214 35.7 -6.0637 -2.0949 -2.9609 -0.288 1.156 2.455
1.41 -16.7 -10.4 -10.1 -0.60 0.79 -0.96 37.428034 -122.174214 35.7 -5.8953 -2.2790 -3.2020 -0.134 1.010 2.201
1.44 -16.7 -10.4 -10.1 -0.35 1.09 -1.02 37.428034 -122.174214 35.7 -5.9249 -0.3360 -3.4036 -0.025 0.855 2.024
1.47 -17.1 -10.1 -14.3 -0.25 1.37 -1.48 37.428034 -122.174214 35.7 -5.9494 1.3248 -4.1700 0.094 0.686 1.884
1.50 -17.1 -10.1 -14.3 0.06 1.41 -1.70 37.428034 -122.174214 35.7 -4.9230 0.0027 -4.9179 0.207 0.461 1.716
1.53 -19.4 -7.3 -17.0 0.51 1.44 -1.43 37.428034 -122.174214 35.7 -4.5807 -0.3517 -4.8228 0.241 0.305 1.604
1.56 -19.4 -7.3 -17.0 0.60 1.49 -1.36 37.428034 -122.174214 35.7 -4.6556 0.5181 -4.5485 0.264 0.147 1.508
1.60 -21.6 -6.8 -16.5 0.78 1.47 -1.63 37.428034 -122.174214 35.7 -4.3889 1.7793 -4.6267 0.305 -0.010 1.421
1.63 -21.6 -6.8 -16.5 1.06 1.29 -1.82 37.428034 -122.174214 35.7 -3.4678 -1.1837 -3.8714 0.312 -0.246 1.283
1.66 -25.6 -13.2 -12.4 1.14 1.18 -1.68 37.428034 -122.174214 35.7 -3.1314 -1.2810 -3.1441 0.249 -0.359 1.215
1.69 -25.6 -13.2 -12.4 1.44 1.08 -1.69 37.428034 -122.174214 35.7 -2.7104 0.5211 -2.6756 0.216 -0.455 1.149
1.72 -26.8 -20.5 -9.8 1.58 0.84 -1.95 37.428034 -122.174214 35.7 -1.9600 0.9114 -1.7838 0.217 -0.531 1.098
1.75 -26.8 -20.5 -9.8 1.55 0.82 -1.77 37.428034 -122.174214 35.7 -0.6428 0.1346 -0.7628 0.215 -0.581 1.058
1.78 -25.6 -29.6 -7.8 1.52 0.80 -1.61 37.428034 -122.174214 35.7 -0.1946 -0.2532 0.0109 0.205 -0.593 1.051
1.81 -25.6 -29.6 -7.8 1.50 0.81 -1.48 37.428034 -122.174214 35.7 0.3657 0.3480 0.6310 0.215 -0.588 1.062
1.85 -25.6 -30.7 -7.3 1.40 0.87 -1.21 37.428034 -122.174214 35.7 0.9184 -0.0714 1.3462 0.235 -0.562 1.091
1.88 -25.6 -30.7 -7.3 1.27 0.97 -0.73 37.428034 -122.174214 35.7 1.2838 -0.4143 2.2287 0.254 -0.502 1.155
1.91 -27.9 -27.2 -7.6 1.16 1.06 -0.49 37.428034 -122.174214 35.7 1.2467 -0.9641 3.2259 0.275 -0.429 1.253
1.94 -27.9 -27.2 -7.6 1.04 1.19 -0.29 37.428034 -122.174214 35.7 0.9663 -1.8989 3.9875 0.271 -0.372 1.351
1.97 -33.0 -14.1 -8.4 0.99 1.30 -0.18 37.428034 -122.174214 35.7 0.7825 -2.2698 4.5452 0.250 -0.318 1.468
2.00 -33.0 -14.1 -8.4 0.86 1.50 -0.19 37.428034 -122.174214 35.7 0.4922 -2.1673 5.3713 0.216 -0.253 1.651
2.03 -34.2 -1.3 -9.1 0.87 1.76 -0.29 37.428034 -122.174214 35.7 0.2249 -1.9873 5.7851 0.194 -0.210 1.807
2.06 -34.2 -1.3 -9.1 0.88 1.91 -0.34 37.428034 -122.174214 35.7 0.0904 -1.9365 6.3332 0.172 -0.177 1.976
2.10 -27.5 18.5 -11.5 0.84 2.02 -0.25 37.428034 -122.174214 35.7 0.0285 -1.5379 6.8156 0.152 -0.144 2.160
2.13 -27.5 18.5 -11.5 0.76 2.02 -0.30 37.428034 -122.174214 35.7 -0.4653 -1.4619 7.6030 0.134 -0.116 2.429
2.16 -17.8 27.6 -14.0 0.63 2.01 -0.34 37.428034 -122.174214 35.7 -0.6880 -1.2753 8.4887 0.117 -0.101 2.730
2.19 -17.8 27.6 -14.0 0.04 2.00 -0.51 37.428034 -122.174214 35.7 -0.9784 -1.7663 9.0830 0.097 -0.100 2.979
2.22 0.0 30.3 -14.0 -0.98 1.97 -0.57 37.428034 -122.174214 35.7 -0.8212 -0.7838 9.2849 0.089 -0.098 -3.044
2.25 0.0 30.3 -14.0 -1.85 1.94 -1.30 37.428034 -122.174214 35.7 -1.2858 -0.5310 7.0296 0.099 -0.120 -2.733
2.28 9.8 26.0 -11.7 -1.82 1.45 -1.36 37.428034 -122.174214 35.7 0.1837 -0.3054 4.7496 0.109 -0.115 -2.574
2.31 9.8 26.0 -11.7 -1.56 0.98 -1.06 37.428034 -122.174214 35.7 0.9892 -0.2641 3.1120 0.112 -0.084 -2.472
2.35 15.1 19.4 -9.4 -1.45 0.66 -0.48 37.428034 -122.174214 35.7 1.1796 0.1245 2.2240 0.117 -0.045 -2.405
2.38 15.1 19.4 -9.4 -1.45 0.56 -0.73 37.428034 -122.174214 35.7 -0.5447 -1.8839 1.3780 0.112 -0.011 -2.364
2.41 15.5 17.9 -8.5 -0.76 0.42 -1.54 37.428034 -122.174214 35.7 -1.7058 -0.2536 -0.9216 0.042 -0.075 -2.350
2.44 15.5 17.9 -8.5 0.07 0.08 -1.44 37.428034 -122.174214 35.7 0.7297 0.3192 -1.1725 0.044 -0.083 -2.382
2.47 15.8 17.3 -9.4 0.52 0.04 -0.75 37.428034 -122.174214 35.7 1.0131 0.0791 -0.9017 0.049 -0.053 -2.413
2.50 15.8 17.3 -9.4 0.43 -0.06 -0.94 37.428034 -122.174214 35.7 -0.2342 -0.6520 0.2737 0.063 -0.037 -2.423
2.53 14.6 17.5 -9.8 -0.05 0.03 -1.00 37.428034 -122.174214 35.7 -0.2038 -0.5571 0.7509 0.036 -0.042 -2.405
2.56 14.6 17.5 -9.8 -0.22 0.11 -0.90 37.428034 -122.174214 35.7 0.1618 -0.1000 0.4522 0.026 -0.041 -2.388
2.60 13.8 17.7 -9.8 -0.11 0.07 -0.92 37.428034 -122.174214 35.7 0.0613 0.0160 0.0924 0.015 -0.039 -2.382
2.63 13.8 17.7 -9.8 0.05 0.03 -1.03 37.428034 -122.174214 35.7 -0.1619 0.3568 -0.1825 0.021 -0.043 -2.386
2.66 15.0 18.0 -9.3 0.10 0.03 -1.05 37.428034 -122.174214 35.7 -0.0106 0.2171 -0.1106 0.039 -0.044 -2.390
2.69 15.0 18.0 -9.3 0.14 0.02 -0.99 37.428034 -122.174214 35.7 0.0810 -0.0342 -0.1521 0.051 -0.041 -2.394
2.72 15.3 18.2 -8.7 0.05 0.02 -0.93 37.428034 -122.174214 35.7 0.0578 -0.0999 0.0031 0.050 -0.038 -2.395
2.75 15.3 18.2 -8.7 -0.05 0.03 -0.99 37.428034 -122.174214 35.7 -0.1096 -0.0222 0.0876 0.037 -0.038 -2.394
2.78 14.3 16.9 -9.3 -0.05 0.05 -1.04 37.428034 -122.174214 35.7 -0.0696 -0.0805 0.0052 0.029 -0.041 -2.392
2.81 14.3 16.9 -9.3 0.01 0.04 -1.00 37.428034 -122.174214 35.7 0.0212 -0.0978 -0.0810 0.023 -0.042 -2.393
2.85 14.1 17.1 -9.8 0.04 0.05 -0.99 37.428034 -122.174214 35.7 0.0186 0.0944 -0.0738 0.025 -0.042 -2.396
2.88 14.1 17.1 -9.8 0.02 0.04 -0.97 37.428034 -122.174214 35.7 0.0112 0.1422 0.0412 0.029 -0.041 -2.396
2.91 14.0 17.9 -9.7 0.04 0.01 -0.97 37.428034 -122.174214 35.7 0.1025 -0.1103 0.0188 0.029 -0.038 -2.394
2.94 14.0 17.9 -9.7 0.03 0.04 -0.93 37.428034 -122.174214 35.7 0.2041 -0.0308 0.0041 0.027 -0.033 -2.393
2.97 14.2 17.4 -9.8 -0.04 0.04 -0.94 37.428034 -122.174214 35.7 0.1195 0.0605 -0.0266 0.021 -0.030 -2.394
