iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:49:22 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 28.3 0.3 -20.4 0.35 -0.17 -0.88 37.427988 -122.174257 35.1 -0.4409 -0.1139 0.2557 0.382 0.116 -1.975
0.06 29.1 -0.2 -18.5 0.39 -0.22 -0.85 37.427988 -122.174257 35.1 -0.3554 -0.0382 0.0273 0.377 0.110 -1.969
0.10 29.1 -0.2 -18.5 0.34 -0.24 -0.75 37.427988 -122.174257 35.1 -0.3693 -0.2317 0.0165 0.382 0.108 -1.965
0.13 29.0 0.4 -17.4 0.31 -0.10 -0.84 37.427988 -122.174257 35.1 -0.7336 -0.8170 -0.2469 0.365 0.095 -1.960
0.16 29.0 0.4 -17.4 0.38 -0.13 -1.26 37.427988 -122.174257 35.1 -1.3445 -0.0914 -1.1441 0.352 0.059 -1.972
0.19 28.6 2.1 -18.2 0.05 -0.11 -1.01 37.427988 -122.174257 35.1 -1.3969 -0.5560 -1.0730 0.344 0.008 -1.989
0.22 28.6 2.1 -18.2 -0.01 -0.11 -0.91 37.427988 -122.174257 35.1 -1.0655 -0.4780 -0.4260 0.316 -0.038 -1.992
0.25 27.4 5.3 -19.4 0.28 -0.30 -0.83 37.427988 -122.174257 35.1 -1.0841 -1.1363 -1.0521 0.301 -0.072 -2.003
0.28 27.4 5.3 -19.4 0.06 -0.00 -1.16 37.427988 -122.174257 35.1 -1.4966 -2.0460 -2.0447 0.236 -0.116 -2.039
0.31 25.3 8.1 -21.3 -0.17 0.03 -1.28 37.427988 -122.174257 35.1 -0.7073 -3.5702 -1.2168 0.155 -0.152 -2.076
0.35 25.3 8.1 -21.3 -0.09 -0.08 -1.84 37.427988 -122.174257 35.1 -2.7556 -1.6849 0.6185 0.042 -0.210 -2.074
0.38 20.7 13.3 -24.3 -0.79 0.13 -1.98 37.427988 -122.174257 35.1 -3.4568 -1.4393 1.8380 0.020 -0.308 -2.032
0.41 20.7 13.3 -24.3 -1.01 -0.04 -1.99 37.427988 -122.174257 35.1 0.0523 -2.2407 0.8457 -0.024 -0.349 -1.988
0.44 17.6 13.8 -25.2 -1.01 -0.04 -1.99 37.427988 -122.174257 35.1 1.8219 -0.8842 -0.4313 -0.069 -0.312 -1.988
0.47 17.6 13.8 -25.2 -1.14 -0.10 -1.99 37.427988 -122.174257 35.1 2.3054 0.2338 -0.6643 -0.064 -0.220 -2.000
0.50 15.7 9.8 -27.9 -1.19 0.44 -1.99 37.427988 -122.174257 35.1 4.1929 -2.0684 -1.6198 -0.096 -0.123 -2.025
0.53 15.7 9.8 -27.9 -1.19 0.44 -1.99 37.427988 -122.174257 35.1 4.0548 -1.6298 -2.7486 -0.164 0.005 -2.074
