iPhone Sensor Log from Crossbow started at Nov 18, 2011 15:09:58 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.91 1.6 -35.8 -31.8 -0.10 -0.12 -0.01 37.425949 -122.151779 0.5 -0.4808 -0.4650 0.1712 0.043 0.320 -0.046
0.94 0.4 -35.7 -31.4 -0.15 -0.17 -0.31 37.425949 -122.151779 0.5 -0.7974 -0.8865 0.3073 0.015 0.303 -0.038
0.97 0.4 -35.7 -31.4 -0.39 0.13 -0.33 37.425949 -122.151779 0.5 -0.5545 0.1000 -0.2410 0.008 0.283 -0.038
1.01 -1.5 -33.6 -32.9 -0.27 0.04 -0.83 37.425949 -122.151779 0.5 -0.7517 -1.3325 0.0271 -0.012 0.270 -0.041
1.04 -1.5 -33.6 -32.9 -0.86 0.12 -0.92 37.425949 -122.151779 0.5 -0.8049 -0.2293 0.4008 -0.047 0.236 -0.033
1.07 -2.8 -32.1 -33.9 -0.50 0.17 -1.53 37.425949 -122.151779 0.5 -1.1252 -0.4848 -0.6321 -0.054 0.213 -0.038
1.10 -2.8 -32.1 -33.9 -0.31 0.24 -1.75 37.425949 -122.151779 0.5 -2.2045 -0.2743 -1.3827 -0.061 0.146 -0.083
1.13 -2.2 -29.8 -35.8 0.10 0.23 -1.98 37.425949 -122.151779 0.5 -1.6224 0.0931 -1.6204 -0.058 0.103 -0.125
1.16 -2.2 -29.8 -35.8 0.10 0.23 -1.98 37.425949 -122.151779 0.5 -2.2267 -0.6054 -2.2461 -0.060 0.051 -0.182
1.19 -0.5 -26.2 -38.7 0.54 0.20 -1.95 37.425949 -122.151779 0.5 -1.3750 -0.4410 -1.2299 -0.092 -0.016 -0.270
1.22 -0.5 -26.2 -38.7 0.46 0.00 -1.96 37.425949 -122.151779 0.5 -1.2268 -0.4182 -1.1039 -0.103 -0.050 -0.304
1.25 0.5 -22.1 -41.4 0.54 -0.01 -1.85 37.425949 -122.151779 0.5 -0.7442 -0.7678 -0.9806 -0.124 -0.072 -0.334
1.29 0.5 -22.1 -41.4 0.65 0.03 -1.64 37.425949 -122.151779 0.5 -0.1316 0.1158 -0.5434 -0.134 -0.080 -0.364
1.32 0.4 -18.5 -43.1 0.60 0.02 -1.40 37.425949 -122.151779 0.5 0.3190 0.1176 -0.1666 -0.131 -0.076 -0.371
1.35 0.4 -18.5 -43.1 0.75 0.15 -1.25 37.425949 -122.151779 0.5 0.3807 -0.1170 -0.1018 -0.131 -0.065 -0.374
1.38 0.7 -18.0 -42.8 0.78 0.12 -1.26 37.425949 -122.151779 0.5 0.6992 0.2792 0.6382 -0.127 -0.045 -0.357
1.41 0.7 -18.0 -42.8 0.77 0.28 -1.10 37.425949 -122.151779 0.5 0.9008 0.0277 0.8358 -0.123 -0.026 -0.334
1.44 0.9 -20.3 -41.3 0.88 0.39 -1.10 37.425949 -122.151779 0.5 0.6484 2.2009 0.1651 -0.077 -0.002 -0.318
1.47 0.9 -20.3 -41.3 0.65 0.30 -0.96 37.425949 -122.151779 0.5 0.9399 1.3851 0.5891 -0.029 0.021 -0.307
1.51 1.7 -22.2 -39.9 0.33 0.31 -1.17 37.425949 -122.151779 0.5 0.1738 0.7622 0.9517 -0.003 0.034 -0.282
1.54 1.7 -22.2 -39.9 0.21 0.28 -1.11 37.425949 -122.151779 0.5 0.4268 1.6533 1.0211 0.062 0.035 -0.249
1.57 3.8 -23.5 -39.8 -0.40 0.12 -1.02 37.425949 -122.151779 0.5 -0.0528 -0.1722 2.2569 0.079 0.045 -0.202
1.60 3.8 -23.5 -39.8 -0.84 -0.02 -1.32 37.425949 -122.151779 0.5 -0.4785 -0.9009 2.0336 0.048 0.036 -0.144
1.63 3.0 -24.0 -40.3 -0.87 -0.13 -1.11 37.425949 -122.151779 0.5 0.3533 1.0872 1.3655 0.076 0.032 -0.092
1.66 3.0 -24.0 -40.3 -0.81 -0.15 -1.06 37.425949 -122.151779 0.5 0.0937 -0.1873 1.5057 0.080 0.041 -0.054
1.69 2.0 -23.7 -40.7 -0.46 -0.18 -0.97 37.425949 -122.151779 0.5 0.1103 -0.1736 0.5077 0.061 0.056 -0.015
1.72 2.0 -23.7 -40.7 -0.32 -0.12 -0.90 37.425949 -122.151779 0.5 0.2732 -0.1647 0.8698 0.023 0.065 0.004
1.75 0.1 -25.2 -39.5 -0.37 -0.15 -0.98 37.425949 -122.151779 0.5 0.1160 -0.0398 0.8077 0.014 0.072 0.027
1.79 0.1 -25.2 -39.5 -0.25 -0.15 -1.05 37.425949 -122.151779 0.5 0.3303 -0.4227 0.5734 -0.002 0.078 0.051
1.82 -1.5 -26.3 -38.0 -0.22 -0.19 -0.89 37.425949 -122.151779 0.5 0.6725 -0.4379 0.4204 -0.015 0.095 0.063
1.85 -1.5 -26.3 -38.0 -0.14 -0.11 -1.00 37.425949 -122.151779 0.5 0.0208 -0.0614 0.6217 -0.025 0.103 0.077
1.88 -3.6 -26.6 -36.9 -0.10 -0.10 -1.04 37.425949 -122.151779 0.5 0.0274 -0.3958 0.4517 -0.048 0.098 0.102
1.91 -3.6 -26.6 -36.9 -0.13 -0.11 -0.97 37.425949 -122.151779 3.5 0.1480 -0.3134 0.4938 -0.064 0.101 0.115
1.94 -5.1 -26.9 -37.2 -0.12 -0.13 -0.98 37.425949 -122.151779 3.5 0.2888 -0.3517 0.7169 -0.077 0.107 0.132
1.97 -5.1 -26.9 -37.2 -0.03 -0.15 -1.15 37.425949 -122.151779 3.5 -0.3511 0.0664 0.2621 -0.082 0.101 0.150
2.01 -7.0 -26.5 -37.5 -0.11 -0.12 -0.98 37.425949 -122.151779 3.5 0.2873 -0.2097 0.3138 -0.086 0.102 0.156
2.04 -7.0 -26.5 -37.5 -0.05 -0.13 -0.96 37.425949 -122.151779 3.5 0.0655 0.2746 0.1782 -0.090 0.118 0.170
2.07 -7.9 -26.5 -37.7 -0.05 -0.17 -1.05 37.425949 -122.151779 3.5 -0.2418 0.4125 0.1811 -0.073 0.119 0.173
2.10 -7.9 -26.5 -37.7 -0.05 -0.14 -1.06 37.425949 -122.151779 3.5 0.0157 0.1893 0.1144 -0.066 0.118 0.177
2.13 -7.5 -26.4 -39.1 -0.02 -0.10 -1.01 37.425949 -122.151779 3.5 0.2203 0.1269 -0.0575 -0.057 0.121 0.177
2.16 -7.5 -26.4 -39.1 0.04 -0.15 -1.04 37.425949 -122.151779 3.5 0.1662 0.5672 -0.1064 -0.042 0.127 0.174
