iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:49:50 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 15.2 7.8 -31.1 0.39 -0.45 -0.82 37.427988 -122.174257 35.1 -0.2612 -0.4359 0.5233 0.456 0.421 0.920
0.06 16.5 8.2 -31.4 0.53 -0.53 -0.82 37.427988 -122.174257 35.1 -0.0215 0.4821 -0.0066 0.445 0.418 0.935
0.10 16.5 8.2 -31.4 0.67 -0.53 -0.63 37.427988 -122.174257 35.1 -0.1252 0.8047 -0.2236 0.481 0.421 0.925
0.13 17.2 8.9 -30.8 0.57 -0.35 -0.58 37.427988 -122.174257 35.1 -1.0452 0.1309 -0.3864 0.495 0.403 0.926
0.16 17.2 8.9 -30.8 0.54 -0.26 -0.92 37.427988 -122.174257 35.1 -1.7003 -1.3466 -0.4588 0.471 0.360 0.934
0.19 17.5 10.7 -30.5 0.15 -0.21 -0.55 37.427988 -122.174257 35.1 -1.2233 -2.6108 -0.1310 0.377 0.308 0.947
0.22 17.5 10.7 -30.5 0.27 -0.28 -0.78 37.427988 -122.174257 35.1 -1.7955 -1.6873 -0.1867 0.326 0.267 0.957
0.25 14.6 14.5 -31.5 0.39 -0.26 -0.45 37.427988 -122.174257 35.1 -2.4522 -2.1191 -0.1094 0.254 0.210 0.970
0.28 14.6 14.5 -31.5 0.19 -0.07 -0.77 37.427988 -122.174257 35.1 -2.1590 1.7023 0.9059 0.265 0.151 1.001
0.31 11.2 18.7 -31.4 0.49 0.22 -0.20 37.427988 -122.174257 35.1 -2.4930 -3.8042 0.6931 0.169 0.053 1.018
0.35 11.2 18.7 -31.4 0.32 0.44 -0.69 37.427988 -122.174257 35.1 -3.7075 -2.3151 3.0445 0.080 -0.035 1.093
0.38 7.9 25.2 -28.4 -0.15 0.31 -0.91 37.427988 -122.174257 35.1 -2.3476 -0.3404 2.1257 0.059 -0.110 1.172
0.41 7.9 25.2 -28.4 -0.04 0.17 -0.86 37.427988 -122.174257 35.1 -1.6660 0.1034 1.9392 0.084 -0.160 1.230
0.44 9.0 28.3 -25.7 -0.53 0.50 -0.33 37.427988 -122.174257 35.1 -0.7569 -1.7253 3.1100 0.056 -0.190 1.319
0.47 9.0 28.3 -25.7 -1.67 0.13 -0.91 37.427988 -122.174257 35.1 -4.2675 -2.8657 1.4746 0.012 -0.263 1.388
0.50 11.3 32.6 -21.7 -1.97 0.50 -1.52 37.427988 -122.174257 35.1 -5.4507 -2.7055 -0.0237 -0.070 -0.402 1.398
0.53 11.3 32.6 -21.7 -1.96 0.84 -2.01 37.427988 -122.174257 35.1 -5.7963 -1.6495 -0.5541 -0.136 -0.560 1.375
0.56 9.6 37.4 -16.3 -1.95 1.46 -2.01 37.427988 -122.174257 35.1 -1.2925 -4.1365 -4.3195 -0.417 -0.689 1.168
0.60 9.6 37.4 -16.3 -1.95 1.93 -2.01 37.427988 -122.174257 35.1 1.2595 -3.3176 -5.4828 -0.615 -0.612 1.021
0.63 -3.6 42.0 -11.8 -1.95 1.93 -2.01 37.427988 -122.174257 35.1 2.2999 -0.1077 -6.8574 -0.721 -0.461 0.902
0.66 -3.6 42.0 -11.8 -1.95 1.93 -2.01 37.427988 -122.174257 35.1 4.3646 1.6722 -8.1641 -0.724 -0.252 0.799
0.69 -18.0 34.1 -15.9 -1.95 1.94 -1.50 37.427988 -122.174257 35.1 7.3915 0.1059 -10.6181 -0.699 0.158 0.682
0.72 -18.0 34.1 -15.9 -1.28 1.96 -1.15 37.427988 -122.174257 35.1 7.4664 0.6859 -11.5278 -0.651 0.515 0.561
0.75 -27.5 0.8 -20.4 -0.49 1.98 -0.56 37.427988 -122.174257 35.1 8.5498 1.6902 -11.3391 -0.490 0.880 0.370
0.78 -27.5 0.8 -20.4 0.16 2.01 0.44 37.427988 -122.174257 35.1 8.9621 0.7285 -9.9390 -0.080 1.206 -0.055
0.82 -18.7 -21.5 -14.1 1.73 2.05 0.88 37.427988 -122.174257 35.1 6.2661 0.4871 -7.8876 1.561 1.196 -1.758
0.85 -18.7 -21.5 -14.1 2.01 2.06 0.77 37.427988 -122.174257 35.1 3.9597 0.5477 -4.6671 1.804 1.011 -2.015
