iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:03:11 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 13.3 19.0 -13.2 0.20 -0.26 -1.17 37.428034 -122.174214 35.7 -0.6030 -0.1200 -0.0782 0.146 0.231 -2.857
0.06 13.3 19.0 -13.2 0.16 -0.24 -1.01 37.428034 -122.174214 35.7 0.0975 0.0532 0.0298 0.145 0.223 -2.858
0.10 14.3 19.7 -13.1 0.15 -0.24 -0.85 37.428034 -122.174214 35.7 0.3654 0.3797 0.0066 0.154 0.232 -2.859
0.13 14.3 19.7 -13.1 0.13 -0.21 -0.88 37.428034 -122.174214 35.7 -0.2400 -0.1091 0.0483 0.156 0.235 -2.858
0.16 13.8 19.9 -12.7 0.14 -0.21 -0.98 37.428034 -122.174214 35.7 -0.3770 -0.0361 -0.0411 0.152 0.225 -2.856
0.19 13.8 19.9 -12.7 0.15 -0.20 -1.05 37.428034 -122.174214 35.7 -0.3655 0.1454 -0.1203 0.155 0.214 -2.857
0.22 12.6 19.6 -12.8 0.16 -0.19 -0.95 37.428034 -122.174214 35.7 -0.1890 -0.0656 0.2066 0.155 0.205 -2.855
0.25 12.6 19.6 -12.8 0.13 -0.21 -0.94 37.428034 -122.174214 35.7 -0.1061 -0.0734 0.1792 0.147 0.205 -2.844
0.28 13.1 19.6 -13.1 0.13 -0.19 -0.94 37.428034 -122.174214 35.7 -0.1552 0.0002 0.1438 0.144 0.202 -2.839
0.31 13.1 19.6 -13.1 0.12 -0.14 -0.87 37.428034 -122.174214 35.7 -0.1027 0.1045 0.1865 0.144 0.198 -2.834
0.35 13.3 19.3 -13.2 0.17 -0.19 -0.97 37.428034 -122.174214 35.7 -0.2039 0.3892 0.3286 0.150 0.195 -2.826
0.38 13.3 19.3 -13.2 0.16 -0.22 -0.94 37.428034 -122.174214 35.7 -0.2238 0.3868 0.5039 0.162 0.188 -2.809
0.41 12.6 19.0 -13.1 0.20 -0.20 -0.93 37.428034 -122.174214 35.7 -0.0056 0.5628 0.7732 0.172 0.189 -2.791
0.44 12.6 19.0 -13.1 0.10 -0.10 -1.17 37.428034 -122.174214 35.7 0.0357 0.8163 0.9446 0.187 0.194 -2.767
0.47 13.6 18.9 -12.3 0.12 -0.28 -0.90 37.428034 -122.174214 35.7 0.1480 0.8982 0.9190 0.207 0.202 -2.740
0.50 13.6 18.9 -12.3 0.12 -0.28 -0.90 37.428034 -122.174214 35.7 0.2089 0.5259 0.6081 0.233 0.227 -2.708
0.53 15.4 18.5 -12.0 -0.09 -0.48 -0.46 37.428034 -122.174214 35.7 -1.1784 0.4537 -0.1389 0.234 0.217 -2.701
0.56 15.4 18.5 -12.0 -0.05 -0.26 -1.06 37.428034 -122.174214 35.7 -2.7783 0.3997 -0.1301 0.246 0.155 -2.691
0.60 16.5 18.2 -11.4 0.21 -0.19 -1.78 37.428034 -122.174214 35.7 -5.0338 0.5124 0.5766 0.258 0.046 -2.659
0.63 16.5 18.2 -11.4 -0.51 0.25 -1.98 37.428034 -122.174214 35.7 -2.8464 -0.5720 0.3691 0.255 -0.106 -2.595
0.66 17.8 19.2 -7.1 0.56 0.73 -1.97 37.428034 -122.174214 35.7 0.3975 -0.8347 -0.8682 0.236 -0.132 -2.596
0.69 17.8 19.2 -7.1 0.56 0.73 -1.97 37.428034 -122.174214 35.7 2.8864 -3.1624 -1.5189 0.170 -0.085 -2.645
0.72 17.6 19.2 -8.4 1.18 0.96 -1.96 37.428034 -122.174214 35.7 4.5066 -4.0873 -1.7654 0.058 0.016 -2.701
0.75 17.6 19.2 -8.4 1.56 1.38 -1.95 37.428034 -122.174214 35.7 7.1780 -2.1219 -1.7196 -0.080 0.299 -2.777
0.78 11.9 14.4 -19.7 1.76 1.48 -1.59 37.428034 -122.174214 35.7 8.1543 -0.9580 -1.0987 -0.113 0.519 -2.796
0.81 11.9 14.4 -19.7 1.50 1.71 -0.97 37.428034 -122.174214 35.7 8.0277 -0.5330 0.1025 -0.147 0.745 -2.773
0.85 6.4 6.2 -25.2 1.12 1.73 -0.44 37.428034 -122.174214 35.7 7.7758 -0.4266 0.9730 -0.229 0.957 -2.684
0.88 6.4 6.2 -25.2 0.60 1.68 0.42 37.428034 -122.174214 35.7 7.5736 0.3756 1.2427 -0.514 1.211 -2.365
0.91 0.9 -8.7 -25.9 0.46 1.34 0.93 37.428034 -122.174214 35.7 6.3784 0.2195 1.5336 -1.031 1.328 -1.817
0.94 0.9 -8.7 -25.9 -0.08 1.11 1.65 37.428034 -122.174214 35.7 5.2113 0.3622 2.0076 -1.685 1.310 -1.136
0.97 -1.7 -15.2 -22.3 -0.69 0.70 1.96 37.428034 -122.174214 35.7 3.3791 0.4201 2.0862 -1.983 1.223 -0.811
1.00 -1.7 -15.2 -22.3 -1.42 0.43 1.68 37.428034 -122.174214 35.7 -0.4288 -1.0057 1.4832 -2.040 1.118 -0.772
1.03 -4.9 -18.2 -17.8 -1.55 0.20 1.13 37.428034 -122.174214 35.7 -1.6833 -0.9638 0.4968 -1.983 1.110 -0.868
1.06 -4.9 -18.2 -17.8 -1.51 0.08 0.76 37.428034 -122.174214 35.7 -2.2567 -1.2178 -0.2287 -1.903 1.130 -0.990
1.10 -6.7 -17.4 -17.0 -1.55 -0.03 0.40 37.428034 -122.174214 35.7 -2.6240 -1.2519 -0.8436 -1.800 1.164 -1.142
