iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:47:04 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 22.6 -1.7 -26.9 0.07 -0.05 -1.03 37.427957 -122.174328 34.8 -0.3449 -0.2583 0.8738 0.146 0.047 -1.630
0.07 23.0 -2.4 -26.7 0.07 -0.06 -0.98 37.427957 -122.174328 34.8 -0.0957 -0.5719 0.6948 0.117 0.043 -1.598
0.10 23.0 -2.4 -26.7 0.08 -0.09 -0.95 37.427957 -122.174328 34.8 -0.2185 -0.0215 0.3863 0.108 0.042 -1.584
0.13 23.5 -2.9 -27.4 0.05 -0.06 -0.95 37.427957 -122.174328 34.8 -0.4485 0.3492 0.1785 0.114 0.036 -1.575
0.16 23.5 -2.9 -27.4 -0.00 0.00 -1.03 37.427957 -122.174328 34.8 -0.8076 -0.5929 -0.0996 0.105 0.019 -1.572
0.19 23.4 -2.7 -27.6 0.02 -0.00 -1.27 37.427957 -122.174328 34.8 -1.1560 -0.6339 -0.5356 0.072 -0.020 -1.583
0.22 23.4 -2.7 -27.6 0.07 0.04 -1.14 37.427957 -122.174328 34.8 -0.5988 0.2388 -0.7934 0.067 -0.055 -1.605
0.25 22.6 -0.5 -27.8 -0.06 -0.05 -1.22 37.427957 -122.174328 34.8 -0.5481 0.0530 -0.5941 0.072 -0.070 -1.624
0.28 22.6 -0.5 -27.8 -0.06 -0.05 -1.22 37.427957 -122.174328 34.8 -0.3532 -0.7169 -0.7524 0.059 -0.084 -1.639
0.31 22.0 0.9 -28.0 -0.17 0.01 -1.20 37.427957 -122.174328 34.8 -0.2520 -0.4722 -1.7620 0.036 -0.094 -1.676
0.35 22.0 0.9 -28.0 -0.08 0.05 -1.10 37.427957 -122.174328 34.8 -0.3356 0.6179 -2.2082 0.034 -0.105 -1.755
0.38 21.4 4.1 -28.0 -0.15 0.03 -1.19 37.427957 -122.174328 34.8 -0.5258 0.8228 -2.5758 0.047 -0.120 -1.820
0.41 21.4 4.1 -28.0 -0.19 0.04 -1.13 37.427957 -122.174328 34.8 -0.3710 1.1110 -3.1631 0.064 -0.137 -1.901
0.44 20.8 7.7 -27.3 -0.09 0.15 -1.08 37.427957 -122.174328 34.8 -0.1503 1.2486 -3.1805 0.094 -0.154 -2.023
0.47 20.8 7.7 -27.3 -0.18 0.15 -1.14 37.427957 -122.174328 34.8 0.4130 0.8158 -2.9117 0.114 -0.162 -2.133
0.50 20.0 13.4 -23.7 -0.10 0.15 -1.04 37.427957 -122.174328 34.8 0.9102 0.9025 -3.3328 0.122 -0.152 -2.225
0.53 20.0 13.4 -23.7 0.08 0.19 -0.97 37.427957 -122.174328 34.8 0.9648 1.3016 -3.2884 0.141 -0.138 -2.323
0.56 18.9 15.8 -23.2 0.11 0.22 -0.93 37.427957 -122.174328 34.8 1.1095 0.6718 -2.4777 0.157 -0.121 -2.405
0.60 18.9 15.8 -23.2 0.09 0.19 -0.91 37.427957 -122.174328 34.8 1.0717 0.3880 -1.8146 0.165 -0.092 -2.489
0.63 16.4 16.8 -24.5 0.21 0.20 -0.92 37.427957 -122.174328 34.8 0.6328 0.0392 -1.2381 0.167 -0.078 -2.534
0.66 16.4 16.8 -24.5 0.19 0.17 -0.95 37.427957 -122.174328 34.8 0.6070 -0.1503 -0.6860 0.162 -0.067 -2.560
0.69 15.4 16.7 -24.5 0.21 0.13 -0.90 37.427957 -122.174328 34.8 0.8019 0.2050 0.1067 0.164 -0.039 -2.576
0.72 15.4 16.7 -24.5 0.24 0.12 -0.88 37.427957 -122.174328 34.8 0.2456 -0.0120 0.8155 0.170 -0.018 -2.559
0.75 15.2 15.2 -24.7 0.23 0.11 -0.97 37.427957 -122.174328 34.8 -0.0191 -0.6578 1.5321 0.164 -0.016 -2.525
0.78 15.2 15.2 -24.7 0.17 0.03 -1.05 37.427957 -122.174328 34.8 0.3874 -0.9606 1.5933 0.140 -0.004 -2.481
0.81 15.2 14.0 -24.8 0.22 0.03 -1.03 37.427957 -122.174328 34.8 0.8675 -0.9179 1.5037 0.113 0.020 -2.443
0.85 15.2 14.0 -24.8 0.13 -0.03 -0.98 37.427957 -122.174328 34.8 0.9647 -0.7436 2.2939 0.079 0.063 -2.374
0.88 15.8 11.9 -25.9 -0.03 -0.10 -0.92 37.427957 -122.174328 34.8 0.8004 -0.8795 2.4145 0.051 0.092 -2.308
0.91 15.8 11.9 -25.9 -0.03 -0.14 -0.94 37.427957 -122.174328 34.8 0.2484 -0.8156 1.9368 0.021 0.109 -2.249
0.94 15.7 7.0 -27.6 0.05 -0.07 -0.98 37.427957 -122.174328 34.8 -0.2234 -0.8034 1.9276 -0.007 0.107 -2.196
0.97 15.7 7.0 -27.6 -0.14 -0.07 -1.07 37.427957 -122.174328 34.8 0.0145 -1.8983 2.4832 -0.079 0.096 -2.091
1.00 14.3 4.9 -28.2 -0.33 -0.15 -1.09 37.427957 -122.174328 34.8 0.1542 -1.2564 2.3210 -0.132 0.092 -2.023
1.03 14.3 4.9 -28.2 -0.18 -0.07 -1.08 37.427957 -122.174328 34.8 -0.0714 -0.4166 2.1043 -0.156 0.085 -1.963
1.06 11.8 2.2 -29.8 -0.10 -0.02 -1.06 37.427957 -122.174328 34.8 -0.0581 -0.7554 2.2853 -0.175 0.072 -1.904
1.10 11.8 2.2 -29.8 -0.39 -0.06 -0.98 37.427957 -122.174328 34.8 0.1210 -1.1551 2.5100 -0.222 0.058 -1.812
1.13 10.3 -0.1 -30.3 -0.43 -0.01 -1.01 37.427957 -122.174328 34.8 -0.3037 -0.7655 2.2081 -0.252 0.040 -1.749
1.16 10.3 -0.1 -30.3 -0.58 -0.05 -1.11 37.427957 -122.174328 34.8 -0.3096 -0.8781 1.7503 -0.274 0.016 -1.699
1.19 8.8 -1.7 -29.8 -0.63 -0.05 -1.09 37.427957 -122.174328 34.8 0.1405 -0.6731 0.4941 -0.299 0.005 -1.671
1.22 8.8 -1.7 -29.8 -0.47 -0.02 -0.95 37.427957 -122.174328 34.8 0.8199 -0.2988 -1.5455 -0.315 0.043 -1.695
1.25 7.1 -2.2 -29.8 -0.33 -0.05 -0.94 37.427957 -122.174328 34.8 0.8801 -0.5494 -1.9940 -0.326 0.081 -1.735
1.28 7.1 -2.2 -29.8 -0.29 -0.06 -0.92 37.427957 -122.174328 34.8 0.9139 -0.5708 -2.2411 -0.337 0.126 -1.784
1.32 6.2 -3.1 -30.9 -0.32 -0.07 -0.89 37.427957 -122.174328 34.8 0.5473 -0.1710 -2.1960 -0.340 0.165 -1.836
1.35 6.2 -3.1 -30.9 -0.25 -0.13 -0.94 37.427957 -122.174328 34.8 0.5563 0.3389 -2.0071 -0.312 0.205 -1.906
1.38 5.1 -5.1 -31.4 -0.30 -0.18 -0.96 37.427957 -122.174328 34.8 0.6596 0.0555 -2.0436 -0.296 0.237 -1.955
1.41 5.1 -5.1 -31.4 -0.35 -0.23 -0.93 37.427957 -122.174328 34.8 0.7495 0.1070 -2.5252 -0.282 0.274 -2.011
1.44 5.9 -6.4 -30.7 -0.18 -0.18 -0.86 37.427957 -122.174328 34.8 1.0485 1.0185 -2.8040 -0.244 0.318 -2.082
1.47 5.9 -6.4 -30.7 -0.17 -0.28 -0.91 37.427957 -122.174328 34.8 0.7831 -0.3966 -2.7189 -0.184 0.388 -2.201
1.50 7.1 -7.8 -29.2 -0.15 -0.30 -0.91 37.427957 -122.174328 34.8 1.0252 -0.0944 -3.0373 -0.160 0.426 -2.283
1.53 7.1 -7.8 -29.2 -0.11 -0.35 -0.79 37.427957 -122.174328 34.8 1.5362 0.6158 -3.0925 -0.112 0.475 -2.372
1.56 7.5 -8.7 -28.3 0.00 -0.44 -0.79 37.427957 -122.174328 34.8 1.4662 0.3016 -2.7666 -0.055 0.524 -2.461
1.60 7.5 -8.7 -28.3 -0.03 -0.53 -0.85 37.427957 -122.174328 34.8 0.7936 -0.1695 -2.4514 -0.002 0.569 -2.570
1.63 10.9 -10.4 -27.8 0.04 -0.46 -0.88 37.427957 -122.174328 34.8 0.6841 0.0122 -2.6639 0.042 0.584 -2.654
1.66 10.9 -10.4 -27.8 0.16 -0.46 -0.76 37.427957 -122.174328 34.8 1.2830 0.0163 -2.7243 0.097 0.607 -2.749
1.69 12.3 -11.0 -27.1 0.12 -0.59 -0.67 37.427957 -122.174328 34.8 1.3686 -0.1904 -2.1143 0.143 0.639 -2.837
1.72 12.3 -11.0 -27.1 0.19 -0.58 -0.77 37.427957 -122.174328 34.8 0.3792 -0.0203 -1.7891 0.205 0.659 -2.946
1.75 12.8 -11.5 -25.7 0.31 -0.53 -0.79 37.427957 -122.174328 34.8 0.4895 -0.1612 -1.3631 0.242 0.658 -3.006
1.78 12.8 -11.5 -25.7 0.39 -0.57 -0.72 37.427957 -122.174328 34.8 0.7481 -0.2259 -0.8270 0.277 0.667 -3.058
1.81 13.7 -11.6 -24.6 0.22 -0.65 -0.66 37.427957 -122.174328 34.8 0.3430 0.1564 0.0175 0.287 0.680 -3.076
1.85 13.7 -11.6 -24.6 0.23 -0.63 -0.73 37.427957 -122.174328 34.8 -0.7427 0.6113 0.5678 0.291 0.678 -3.054
1.88 14.4 -11.8 -23.9 0.35 -0.59 -0.88 37.427957 -122.174328 34.8 -1.1252 0.3653 0.7788 0.285 0.657 -3.021
1.91 14.4 -11.8 -23.9 0.34 -0.57 -0.89 37.427957 -122.174328 34.8 -0.9376 -0.2157 1.0899 0.261 0.636 -2.979
1.94 14.9 -11.8 -22.7 0.13 -0.57 -0.84 37.427957 -122.174328 34.8 -0.6463 -0.5127 1.8592 0.216 0.626 -2.922
1.97 14.9 -11.8 -22.7 0.01 -0.56 -0.91 37.427957 -122.174328 34.8 -0.6304 -0.7930 2.0170 0.116 0.615 -2.801
2.00 14.0 -11.8 -22.4 0.03 -0.47 -0.84 37.427957 -122.174328 34.8 -0.5654 -0.8238 1.7304 0.053 0.601 -2.735
2.03 14.0 -11.8 -22.4 0.06 -0.41 -0.80 37.427957 -122.174328 34.8 -0.5593 -0.2708 2.0547 0.005 0.589 -2.673
2.07 11.1 -12.6 -23.7 -0.03 -0.37 -0.94 37.427957 -122.174328 34.8 -1.0435 -0.3441 2.6474 -0.046 0.564 -2.592
2.10 11.1 -12.6 -23.7 -0.16 -0.32 -0.94 37.427957 -122.174328 34.8 -1.1121 -0.7838 2.7821 -0.131 0.510 -2.477
2.13 9.8 -12.7 -24.0 -0.17 -0.33 -0.84 37.427957 -122.174328 34.8 -0.3381 -0.2699 2.8352 -0.185 0.478 -2.393
2.16 9.8 -12.7 -24.0 -0.22 -0.36 -0.74 37.427957 -122.174328 34.8 0.4038 0.2353 2.7348 -0.223 0.467 -2.307
2.19 7.0 -13.3 -24.8 -0.28 -0.42 -0.77 37.427957 -122.174328 34.8 0.2116 0.2638 2.7247 -0.253 0.459 -2.221
2.22 7.0 -13.3 -24.8 -0.30 -0.35 -0.80 37.427957 -122.174328 34.8 -0.4645 -0.6740 1.5843 -0.305 0.422 -2.114
