iPhone Sensor Log from Crossbow started at Nov 18, 2011 1:59:10 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 -16.3 5.6 -44.4 0.13 -0.09 -1.02 37.425038 -122.170796 38.5 0.0268 -0.1905 0.0688 0.121 0.103 -2.321
0.07 -16.3 5.6 -44.4 0.12 -0.10 -0.99 37.425038 -122.170796 38.5 -0.0764 0.1601 0.0974 0.122 0.104 -2.318
0.10 -15.9 4.7 -42.5 0.11 -0.13 -0.97 37.425038 -122.170796 38.5 -0.2534 -0.1515 -0.0389 0.120 0.100 -2.316
0.13 -15.9 4.7 -42.5 0.09 -0.09 -1.03 37.425038 -122.170796 38.5 -0.4516 -0.5514 -0.2103 0.108 0.088 -2.320
0.16 -16.4 4.9 -41.8 0.03 -0.03 -1.11 37.425038 -122.170796 38.5 -0.3481 -0.3862 -0.1592 0.089 0.071 -2.325
0.19 -16.4 4.9 -41.8 0.13 -0.10 -1.06 37.425038 -122.170796 38.5 0.0041 0.0299 -0.1707 0.086 0.068 -2.330
0.23 -17.5 6.8 -42.5 0.07 -0.07 -0.98 37.425038 -122.170796 38.5 0.0257 -0.0219 -0.1182 0.087 0.069 -2.334
0.26 -17.5 6.8 -42.5 0.12 -0.07 -1.03 37.425038 -122.170796 38.5 -0.4792 -0.6346 -0.0958 0.072 0.058 -2.337
0.29 -18.5 6.3 -42.1 0.02 -0.03 -1.16 37.425038 -122.170796 38.5 -0.4629 -0.3649 -0.2371 0.057 0.045 -2.341
0.32 -18.5 6.3 -42.1 -0.05 -0.05 -1.18 37.425038 -122.170796 38.5 -0.3513 0.1858 -0.1753 0.062 0.028 -2.351
0.35 -18.7 5.8 -41.1 -0.09 -0.14 -1.32 37.425038 -122.170796 38.5 -0.4525 -0.5510 -0.2929 0.054 0.017 -2.356
0.38 -18.7 5.8 -41.1 -0.23 -0.10 -1.48 37.425038 -122.170796 38.5 -0.4237 -0.6904 -0.4864 0.035 0.004 -2.368
0.41 -20.4 7.6 -40.3 -0.20 -0.18 -1.75 37.425038 -122.170796 38.5 -0.8064 0.7576 0.1743 0.041 -0.033 -2.369
0.44 -20.4 7.6 -40.3 -0.38 -0.24 -1.78 37.425038 -122.170796 38.5 -0.2888 0.1813 0.4726 0.052 -0.043 -2.358
0.47 -20.6 9.2 -40.4 -0.38 -0.15 -1.57 37.425038 -122.170796 38.5 0.0958 -0.2220 0.5890 0.049 -0.045 -2.344
0.51 -20.6 9.2 -40.4 -0.07 -0.06 -1.59 37.425038 -122.170796 38.5 -0.1124 0.8188 -0.2152 0.070 -0.047 -2.344
0.54 -19.6 9.7 -40.2 0.01 0.16 -1.23 37.425038 -122.170796 38.5 0.9131 -0.1971 -0.0636 0.076 -0.035 -2.348
0.57 -19.6 9.7 -40.2 0.03 0.07 -1.05 37.425038 -122.170796 38.5 1.3407 -0.5115 0.0088 0.063 -0.003 -2.351
0.60 -19.0 8.5 -40.7 -0.00 0.13 -0.94 37.425038 -122.170796 38.5 1.0934 -0.3919 -0.0097 0.046 0.047 -2.354
0.63 -19.0 8.5 -40.7 0.02 0.05 -0.82 37.425038 -122.170796 38.5 1.2580 -0.7600 -0.1064 0.029 0.078 -2.359
0.66 -20.8 4.7 -41.1 -0.00 0.05 -0.59 37.425038 -122.170796 38.5 1.4490 -0.8700 -0.1083 -0.004 0.130 -2.361
0.69 -20.8 4.7 -41.1 0.00 0.02 -0.59 37.425038 -122.170796 38.5 0.8815 -0.5300 -0.2778 -0.022 0.159 -2.368
0.72 -22.7 1.8 -40.9 0.12 0.01 -0.58 37.425038 -122.170796 38.5 0.8084 -0.1669 -0.6760 -0.027 0.181 -2.380
0.76 -22.7 1.8 -40.9 0.23 0.05 -0.41 37.425038 -122.170796 38.5 0.8627 -0.4515 -0.8220 -0.036 0.222 -2.421
