iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:48:06 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 26.4 -9.6 -21.8 0.16 -0.13 -1.14 37.427957 -122.174328 34.8 -0.5281 0.1689 0.7832 0.291 0.179 -1.395
0.06 27.3 -10.4 -19.6 0.20 -0.19 -0.98 37.427957 -122.174328 34.8 -0.0981 0.4616 0.3583 0.288 0.166 -1.367
0.10 27.3 -10.4 -19.6 0.40 -0.31 -0.91 37.427957 -122.174328 34.8 0.1646 0.8009 -0.0023 0.305 0.173 -1.364
0.13 27.2 -11.4 -18.5 0.31 -0.19 -0.52 37.427957 -122.174328 34.8 0.5087 1.0406 -0.2589 0.336 0.182 -1.373
0.16 27.2 -11.4 -18.5 0.26 -0.06 -1.33 37.427957 -122.174328 34.8 -0.7951 -0.0622 -0.7402 0.353 0.171 -1.391
0.19 28.3 -11.3 -18.0 0.20 -0.05 -0.65 37.427957 -122.174328 34.8 0.5155 -1.7546 -1.3641 0.310 0.161 -1.432
0.22 28.3 -11.3 -18.0 0.05 -0.06 -0.77 37.427957 -122.174328 34.8 -1.4268 -1.7829 -0.5109 0.270 0.137 -1.452
0.25 28.3 -9.7 -19.3 0.03 -0.15 -1.03 37.427957 -122.174328 34.8 -1.2802 -1.5033 0.0998 0.218 0.099 -1.444
0.28 28.3 -9.7 -19.3 0.02 -0.13 -0.76 37.427957 -122.174328 34.8 -1.3925 -1.7227 -0.2448 0.172 0.063 -1.441
0.31 25.9 -7.0 -23.4 -0.00 -0.01 -0.53 37.427957 -122.174328 34.8 -0.7866 -1.8080 -0.1041 0.106 0.029 -1.446
0.35 25.9 -7.0 -23.4 0.11 0.09 -0.65 37.427957 -122.174328 34.8 -2.1350 -0.9679 0.7615 0.069 -0.012 -1.431
0.38 24.1 -5.2 -25.6 -0.21 0.13 -0.53 37.427957 -122.174328 34.8 -3.0023 -3.0586 1.6361 0.012 -0.086 -1.391
0.41 24.1 -5.2 -25.6 -0.52 0.32 -0.84 37.427957 -122.174328 34.8 -1.8960 -3.9514 1.0718 -0.089 -0.156 -1.351
0.44 19.2 -2.2 -28.9 -0.33 0.01 -0.94 37.427957 -122.174328 34.8 -0.2530 -1.4965 -0.3345 -0.207 -0.203 -1.363
0.47 19.2 -2.2 -28.9 -1.24 -0.12 -0.18 37.427957 -122.174328 34.8 0.7172 -3.8628 2.7351 -0.271 -0.197 -1.325
0.50 14.2 -0.8 -32.0 -1.99 0.64 -0.13 37.427957 -122.174328 34.8 -3.7422 -5.8338 0.7061 -0.429 -0.268 -1.315
0.53 14.2 -0.8 -32.0 -1.97 0.77 -1.51 37.427957 -122.174328 34.8 -5.4059 -2.8989 2.5739 -0.549 -0.406 -1.327
0.56 5.0 5.7 -32.8 -1.96 1.09 -1.98 37.427957 -122.174328 34.8 -5.7599 -0.5780 1.7033 -0.636 -0.641 -1.403
0.60 5.0 5.7 -32.8 -1.96 1.74 -1.39 37.427957 -122.174328 34.8 -3.6765 -1.6584 -1.5449 -0.732 -0.737 -1.509
0.63 -0.1 14.1 -31.1 -1.96 1.94 -0.76 37.427957 -122.174328 34.8 -1.3774 -2.5932 -3.7709 -0.886 -0.722 -1.640
0.66 -0.1 14.1 -31.1 -1.96 1.94 -0.41 37.427957 -122.174328 34.8 -1.1271 -2.5688 -5.2640 -1.041 -0.634 -1.771
0.69 -5.3 18.8 -28.1 -1.96 1.95 -0.26 37.427957 -122.174328 34.8 -1.1758 -2.0721 -7.7554 -1.244 -0.370 -1.962
0.72 -5.3 18.8 -28.1 -1.96 1.95 -0.26 37.427957 -122.174328 34.8 -1.9274 -2.0924 -8.6759 -1.333 -0.160 -2.073
0.75 -17.3 15.0 -22.2 -1.96 1.94 -0.65 37.427957 -122.174328 34.8 -1.8014 -1.3795 -9.4423 -1.383 0.077 -2.180
0.78 -17.3 15.0 -22.2 -1.35 1.96 -0.17 37.427957 -122.174328 34.8 -0.8471 -1.7721 -10.0495 -1.411 0.340 -2.262
0.82 -22.8 5.4 -19.0 -1.35 1.96 -0.17 37.427957 -122.174328 34.8 -1.1190 0.0688 -10.3937 -1.404 0.715 -2.367
0.85 -22.8 5.4 -19.0 -0.75 1.98 -0.60 37.427957 -122.174328 34.8 -0.8563 1.1848 -9.8720 -1.266 0.981 -2.510
0.88 -18.5 -11.2 -16.2 -0.38 1.98 -0.88 37.427957 -122.174328 34.8 0.1116 -0.4985 -9.4413 -1.021 1.223 -2.773
0.91 -18.5 -11.2 -16.2 -0.26 1.94 -0.71 37.427957 -122.174328 34.8 1.0664 -1.8784 -8.8277 -0.332 1.409 2.761
0.94 -10.9 -16.0 -14.7 -0.10 1.65 -0.53 37.427957 -122.174328 34.8 1.3548 -1.5570 -7.8738 1.255 1.236 1.059
0.97 -10.9 -16.0 -14.7 0.12 1.41 -0.42 37.427957 -122.174328 34.8 0.8678 -0.6492 -7.3939 1.400 1.038 0.866
1.00 -3.1 -17.2 -12.2 0.74 1.26 -0.74 37.427957 -122.174328 34.8 0.9234 0.4104 -6.8253 1.471 0.847 0.782
1.03 -3.1 -17.2 -12.2 1.39 1.25 -0.73 37.427957 -122.174328 34.8 1.8545 0.3300 -6.4694 1.531 0.666 0.709
1.06 0.4 -18.8 -10.8 1.98 1.23 -0.81 37.427957 -122.174328 34.8 3.4854 -1.1772 -5.1206 1.585 0.450 0.590
1.10 0.4 -18.8 -10.8 2.00 1.10 -0.20 37.427957 -122.174328 34.8 4.1859 -3.3566 -3.3044 1.559 0.336 0.469
1.13 5.6 -21.6 -9.3 1.86 0.93 -0.12 37.427957 -122.174328 34.8 2.6339 -1.3749 -1.6227 1.518 0.274 0.368
1.16 5.6 -21.6 -9.3 1.62 0.91 -0.52 37.427957 -122.174328 34.8 1.6825 1.1469 0.1071 1.541 0.260 0.310
1.19 6.8 -22.8 -7.1 1.32 0.89 -0.32 37.427957 -122.174328 34.8 3.1037 0.4918 1.5716 1.618 0.308 0.195
1.22 6.8 -22.8 -7.1 1.05 0.80 0.04 37.427957 -122.174328 34.8 3.5004 0.3100 2.2083 1.660 0.355 0.092
1.25 6.3 -24.5 -1.9 0.85 0.76 0.01 37.427957 -122.174328 34.8 3.4540 0.8893 3.0281 1.720 0.418 -0.022
1.28 6.3 -24.5 -1.9 0.63 0.81 0.14 37.427957 -122.174328 34.8 3.7685 0.9767 3.6174 1.804 0.489 -0.151
1.31 4.8 -25.0 2.1 0.40 0.84 0.39 37.427957 -122.174328 34.8 4.2515 1.0020 4.2289 1.956 0.567 -0.373
1.35 4.8 -25.0 2.1 0.26 0.84 0.67 37.427957 -122.174328 34.8 4.4243 0.9592 4.4683 2.092 0.621 -0.569
1.38 0.8 -25.2 9.4 0.15 0.81 0.87 37.427957 -122.174328 34.8 4.0840 1.6877 4.9231 2.258 0.662 -0.785
1.41 0.8 -25.2 9.4 0.05 0.90 0.82 37.427957 -122.174328 34.8 3.1308 2.0707 5.4500 2.453 0.695 -1.006
1.44 -3.1 -24.1 14.0 -0.19 0.96 0.76 37.427957 -122.174328 34.8 2.2994 1.9349 6.9957 2.822 0.734 -1.420
1.47 -3.1 -24.1 14.0 -0.57 1.06 1.06 37.427957 -122.174328 34.8 2.5272 1.6730 7.4694 3.061 0.707 -1.705
1.50 -9.7 -21.0 18.1 -0.78 1.08 1.56 37.427957 -122.174328 34.8 2.1039 1.2655 7.5637 -3.017 0.636 -1.971
1.53 -9.7 -21.0 18.1 -0.79 1.33 1.61 37.427957 -122.174328 34.8 1.1170 1.9547 7.6625 -2.840 0.549 -2.209
1.57 -19.7 -10.1 21.8 -1.24 1.60 1.96 37.427957 -122.174328 34.8 0.3669 1.2542 8.5083 -2.632 0.403 -2.511
1.60 -19.7 -10.1 21.8 -1.73 1.82 1.98 37.427957 -122.174328 34.8 -0.4334 1.0878 8.8287 -2.530 0.275 -2.729
1.63 -22.6 0.9 22.7 -1.99 1.96 1.98 37.427957 -122.174328 34.8 -2.5528 1.3409 9.2214 -2.450 0.156 -2.960
1.66 -22.6 0.9 22.7 -1.98 1.95 1.00 37.427957 -122.174328 34.8 -6.5569 3.3945 8.5272 -2.350 0.084 3.047
1.69 -20.2 13.4 23.2 -1.96 1.73 -1.03 37.427957 -122.174328 34.8 -10.9481 4.7415 5.3064 -2.084 0.115 2.483
1.72 -20.2 13.4 23.2 -1.96 0.94 -1.97 37.427957 -122.174328 34.8 -8.3458 2.2860 3.5438 -1.956 0.125 2.185
1.75 -18.0 12.6 26.0 -1.97 0.49 -1.47 37.427957 -122.174328 34.8 -4.5555 0.7013 1.3611 -1.901 0.123 2.006
1.78 -18.0 12.6 26.0 -1.76 0.41 -1.28 37.427957 -122.174328 34.8 -2.3086 0.6011 -0.1547 -1.870 0.140 1.918
1.81 -17.1 4.2 30.1 -1.30 0.37 -0.75 37.427957 -122.174328 34.8 0.2068 -0.3232 -1.3914 -1.867 0.179 1.899
1.85 -17.1 4.2 30.1 -0.93 0.34 -0.57 37.427957 -122.174328 34.8 0.7888 -0.1834 -1.7971 -1.881 0.219 1.930
1.88 -17.0 1.9 30.6 -0.72 0.32 -0.56 37.427957 -122.174328 34.8 1.1383 0.2586 -1.4788 -1.883 0.251 1.970
1.91 -17.0 1.9 30.6 -0.79 0.36 -0.42 37.427957 -122.174328 34.8 1.6316 0.7005 -0.8674 -1.880 0.268 2.019
1.94 -18.1 2.1 30.0 -0.91 0.43 -0.33 37.427957 -122.174328 34.8 2.3102 1.2621 -0.0848 -1.858 0.256 2.117
1.97 -18.1 2.1 30.0 -1.01 0.53 -0.37 37.427957 -122.174328 34.8 2.5680 1.7428 0.2055 -1.831 0.234 2.185
2.00 -19.4 3.5 28.3 -1.06 0.69 -0.44 37.427957 -122.174328 34.8 2.8400 1.9416 0.2347 -1.795 0.209 2.258
2.03 -19.4 3.5 28.3 -1.03 0.90 -0.43 37.427957 -122.174328 34.8 3.3294 1.8268 0.1701 -1.759 0.186 2.343
2.06 -23.0 7.1 24.6 -1.06 1.07 -0.31 37.427957 -122.174328 34.8 4.0511 1.5811 0.2099 -1.718 0.157 2.482
2.10 -23.0 7.1 24.6 -1.02 1.14 -0.29 37.427957 -122.174328 34.8 4.4588 1.6903 0.3382 -1.691 0.133 2.602
2.13 -25.9 11.0 20.1 -1.11 1.31 -0.26 37.427957 -122.174328 34.8 4.7277 1.8487 0.6161 -1.656 0.106 2.729
2.16 -25.9 11.0 20.1 -1.25 1.44 -0.05 37.427957 -122.174328 34.8 5.3441 1.5763 0.9548 -1.622 0.074 2.869
2.19 -28.8 15.7 13.0 -1.30 1.55 0.00 37.427957 -122.174328 34.8 5.7790 1.4351 1.2792 -1.565 0.013 3.130
2.22 -28.8 15.7 13.0 -1.29 1.68 -0.04 37.427957 -122.174328 34.8 5.8230 1.4403 1.3428 -1.525 -0.019 -2.990
2.25 -29.9 20.6 0.6 -1.32 1.83 -0.01 37.427957 -122.174328 34.8 5.9503 1.1631 1.4636 -1.483 -0.047 -2.824
2.28 -29.9 20.6 0.6 -1.33 1.91 0.04 37.427957 -122.174328 34.8 6.1328 1.0725 1.5868 -1.444 -0.072 -2.651
2.31 -27.7 20.5 -8.1 -1.33 1.91 0.04 37.427957 -122.174328 34.8 6.1032 1.4067 1.7564 -1.395 -0.092 -2.474
2.35 -27.7 20.5 -8.1 -1.43 1.96 -0.12 37.427957 -122.174328 34.8 5.4314 2.2735 1.8365 -1.304 -0.113 -2.249
2.38 -22.8 16.4 -19.3 -1.67 1.95 -0.90 37.427957 -122.174328 34.8 6.1829 3.8180 2.6732 -1.201 -0.122 -2.081
2.41 -22.8 16.4 -19.3 -1.67 1.95 -0.90 37.427957 -122.174328 34.8 10.1299 6.3458 5.3415 -1.023 -0.119 -1.818
2.44 -15.9 9.3 -27.0 -1.97 1.95 0.30 37.427957 -122.174328 34.8 7.9643 8.8558 5.7984 -0.679 -0.054 -1.392
2.47 -15.9 9.3 -27.0 -1.98 1.51 0.13 37.427957 -122.174328 34.8 4.7050 2.3907 3.9258 -0.482 0.034 -1.134
2.50 -1.0 -6.8 -34.3 -1.99 0.96 0.41 37.427957 -122.174328 34.8 3.5706 2.3091 2.6847 -0.434 0.096 -1.002
2.53 -1.0 -6.8 -34.3 -1.52 0.48 0.17 37.427957 -122.174328 34.8 1.9256 2.7526 1.2992 -0.370 0.141 -0.926
2.56 5.4 -16.1 -32.6 -1.05 0.38 -0.21 37.427957 -122.174328 34.8 0.3453 2.9977 0.4995 -0.270 0.168 -0.885
2.60 5.4 -16.1 -32.6 -0.96 0.70 -0.56 37.427957 -122.174328 34.8 0.3269 3.3251 -0.4856 -0.185 0.173 -0.882
2.63 12.4 -22.6 -27.3 -0.29 0.03 -1.20 37.427957 -122.174328 34.8 2.3105 4.2247 -3.2395 -0.053 0.220 -0.942
2.66 12.4 -22.6 -27.3 -0.07 0.06 -0.56 37.427957 -122.174328 34.8 3.3116 -0.2329 -3.4797 0.029 0.309 -1.049
2.69 17.3 -23.4 -24.6 -0.34 -0.51 -0.72 37.427957 -122.174328 34.8 1.5795 -1.5409 -1.5464 -0.018 0.379 -1.123
2.72 17.3 -23.4 -24.6 -0.32 -0.59 -0.59 37.427957 -122.174328 34.8 0.0443 1.2810 -0.2202 -0.020 0.407 -1.148
2.75 20.2 -23.3 -22.3 -0.07 -0.42 -0.88 37.427957 -122.174328 34.8 -0.7686 2.6402 0.4377 0.037 0.393 -1.143
2.78 20.2 -23.3 -22.3 -0.10 -0.47 -0.96 37.427957 -122.174328 34.8 -0.9111 2.6396 0.8828 0.104 0.372 -1.119
2.82 21.2 -23.3 -20.4 0.21 -0.49 -1.04 37.427957 -122.174328 34.8 -1.0013 1.3692 -0.2007 0.171 0.335 -1.103
2.85 21.2 -23.3 -20.4 0.08 -0.32 -0.93 37.427957 -122.174328 34.8 -0.5190 0.3688 -0.0306 0.190 0.315 -1.103
2.88 22.6 -23.3 -19.6 0.22 -0.36 -0.94 37.427957 -122.174328 34.8 0.0122 0.2794 0.0427 0.202 0.317 -1.102
2.91 22.6 -23.3 -19.6 0.08 -0.40 -0.92 37.427957 -122.174328 34.8 0.1989 0.1496 0.3043 0.190 0.341 -1.093
2.94 24.3 -21.9 -19.1 0.09 -0.42 -0.93 37.427957 -122.174328 34.8 0.2367 0.3405 -0.1698 0.174 0.370 -1.081
2.97 24.3 -21.9 -19.1 0.27 -0.37 -0.92 37.427957 -122.174328 34.8 0.1247 0.3849 -0.4595 0.201 0.372 -1.103
3.00 24.7 -22.0 -18.2 0.24 -0.37 -0.97 37.427957 -122.174328 34.8 0.1162 0.5762 0.0134 0.221 0.373 -1.110
3.03 24.7 -22.0 -18.2 0.19 -0.38 -0.89 37.427957 -122.174328 34.8 0.4215 0.5783 0.0343 0.235 0.383 -1.110
3.06 25.6 -22.1 -17.1 0.21 -0.37 -0.87 37.427957 -122.174328 34.8 0.4424 1.0332 -0.0621 0.258 0.395 -1.113
3.10 25.6 -22.1 -17.1 0.62 -0.51 -0.38 37.427957 -122.174328 34.8 0.6646 1.2362 -0.3811 0.309 0.414 -1.129
