iPhone Sensor Log from Crossbow started at Nov 18, 2011 15:10:48 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 -0.4 -23.2 -40.1 0.17 0.00 -1.03 37.425931 -122.151785 15.9 0.0820 -0.5356 0.0725 0.149 0.038 -0.053
0.07 -0.4 -23.2 -40.1 0.13 -0.01 -1.02 37.425931 -122.151785 15.9 -0.1091 0.2149 0.1310 0.142 0.043 -0.050
0.10 0.3 -24.0 -39.4 0.13 -0.09 -1.00 37.425931 -122.151785 15.9 -0.0944 0.5148 0.0861 0.156 0.039 -0.046
0.13 0.3 -24.0 -39.4 0.14 -0.02 -1.01 37.425931 -122.151785 15.9 -0.2358 -0.6889 -0.0703 0.154 0.035 -0.045
0.16 0.6 -23.9 -39.1 0.14 0.04 -1.01 37.425931 -122.151785 15.9 -0.5129 -0.7168 -0.3406 0.131 0.022 -0.049
0.19 0.6 -23.9 -39.1 0.11 -0.06 -1.07 37.425931 -122.151785 15.9 -0.4405 -0.0379 -0.1437 0.123 0.009 -0.056
0.22 -0.3 -23.4 -40.4 0.04 -0.00 -1.09 37.425931 -122.151785 15.9 -0.3175 -0.4673 0.1024 0.113 -0.009 -0.049
0.25 -0.3 -23.4 -40.4 0.01 0.00 -1.16 37.425931 -122.151785 15.9 -0.2869 -0.6779 -0.2069 0.096 -0.016 -0.050
0.29 -1.3 -22.2 -41.2 -0.01 -0.09 -1.16 37.425931 -122.151785 15.9 -0.5276 0.1104 -0.0436 0.089 -0.028 -0.054
0.32 -1.3 -22.2 -41.2 -0.06 -0.10 -1.31 37.425931 -122.151785 15.9 -0.5177 0.8699 0.4607 0.111 -0.043 -0.042
0.35 -0.9 -21.3 -41.6 0.06 -0.16 -1.77 37.425931 -122.151785 13.3 -0.9094 0.0952 -0.2024 0.124 -0.063 -0.036
0.38 -0.9 -21.3 -41.6 0.06 -0.16 -1.77 37.425931 -122.151785 13.3 -0.2101 -0.4681 -0.4465 0.113 -0.080 -0.046
0.41 -0.4 -20.3 -42.7 -0.15 -0.34 -1.99 37.425931 -122.151785 13.3 -0.4035 -0.0290 0.5974 0.104 -0.079 -0.033
0.44 -0.4 -20.3 -42.7 -0.29 -0.35 -1.99 37.425931 -122.151785 13.3 0.1445 -0.1542 0.3035 0.104 -0.084 -0.021
0.47 -0.7 -18.9 -43.3 -0.28 -0.01 -2.00 37.425931 -122.151785 13.3 1.8434 -0.4702 -0.5185 0.089 -0.048 -0.031
0.50 -0.7 -18.9 -43.3 -0.13 0.27 -1.83 37.425931 -122.151785 13.3 2.0536 -0.1652 -0.6230 0.079 0.006 -0.051
0.53 -1.0 -19.8 -41.9 0.03 0.40 -1.61 37.425931 -122.151785 13.3 1.3370 0.2840 -0.4350 0.084 0.047 -0.070
0.57 -1.0 -19.8 -41.9 0.11 0.45 -1.00 37.425931 -122.151785 13.3 2.5274 0.1012 0.0390 0.094 0.117 -0.083
0.60 -1.1 -23.0 -40.1 0.24 0.42 -0.45 37.425931 -122.151785 13.3 2.5397 0.1896 -0.4792 0.095 0.209 -0.100
0.63 -1.1 -23.0 -40.1 0.44 0.25 -0.17 37.425931 -122.151785 13.3 2.1184 -0.1454 0.0136 0.100 0.269 -0.113
0.66 -0.8 -29.7 -36.4 0.04 0.06 -0.11 37.425931 -122.151785 13.3 1.2858 -0.0046 0.4363 0.091 0.330 -0.102
0.69 -0.8 -29.7 -36.4 0.19 -0.01 -0.08 37.425931 -122.151785 13.3 1.4130 -0.5488 -0.4158 0.086 0.362 -0.110
0.72 0.3 -33.7 -32.7 0.27 -0.05 0.05 37.425931 -122.151785 13.3 1.2750 -0.7879 -0.4664 0.070 0.400 -0.126
0.75 0.3 -33.7 -32.7 0.11 -0.16 -0.06 37.425931 -122.151785 13.3 0.2473 0.0121 -0.1233 0.063 0.426 -0.140
0.78 1.6 -37.2 -30.1 0.13 -0.19 -0.08 37.425931 -122.151785 13.3 0.2683 -0.3489 -0.2808 0.062 0.432 -0.148
0.82 1.6 -37.2 -30.1 0.08 -0.18 0.02 37.425931 -122.151785 13.3 0.3398 -0.6717 -0.1734 0.050 0.440 -0.155
0.85 0.1 -38.6 -29.4 0.06 -0.18 0.00 37.425931 -122.151785 13.3 -0.3530 -0.2403 -0.2821 0.036 0.441 -0.163
0.88 0.1 -38.6 -29.4 0.13 -0.23 -0.13 37.425931 -122.151785 13.3 -0.4199 -0.0301 -0.2062 0.037 0.428 -0.170
0.91 -1.7 -38.5 -27.8 -0.04 -0.20 0.13 37.425931 -122.151785 13.3 -0.5759 -0.8461 0.0062 0.028 0.425 -0.170
0.94 -1.7 -38.5 -27.8 0.09 -0.25 -0.14 37.425931 -122.151785 13.3 -0.7607 -0.9643 -0.1678 0.001 0.402 -0.173
0.97 -1.7 -37.0 -28.0 -0.13 -0.05 -0.15 37.425931 -122.151785 13.3 -0.4059 -0.2832 0.1705 -0.010 0.387 -0.176
1.00 -1.7 -37.0 -28.0 -0.74 0.22 0.05 37.425931 -122.151785 13.3 -0.0837 -2.1376 1.1131 -0.059 0.380 -0.146
1.03 -3.6 -35.2 -29.3 -0.24 -0.14 -1.06 37.425931 -122.151785 13.3 -2.7080 -2.0565 -0.2243 -0.128 0.342 -0.138
1.07 -3.6 -35.2 -29.3 -0.39 0.02 -1.12 37.425931 -122.151785 13.3 -1.9137 -0.9136 -0.5828 -0.156 0.273 -0.166
1.10 -5.8 -34.2 -31.0 -0.60 0.18 -1.64 37.425931 -122.151785 13.3 -2.0692 0.4394 -0.3316 -0.159 0.223 -0.184
1.13 -5.8 -34.2 -31.0 0.12 0.15 -2.00 37.425931 -122.151785 13.3 -3.0967 -0.6225 -1.9204 -0.144 0.122 -0.250
1.16 -6.9 -30.2 -35.1 0.15 0.15 -2.00 37.425931 -122.151785 13.3 -1.4140 -0.3320 -1.1471 -0.159 0.074 -0.299
1.19 -6.9 -30.2 -35.1 0.15 -0.01 -1.99 37.425931 -122.151785 13.3 -2.0290 0.6820 -1.1276 -0.131 0.023 -0.342
1.22 -5.3 -26.4 -37.8 0.45 0.03 -1.99 37.425931 -122.151785 13.3 -1.0264 -0.4653 -1.1360 -0.136 -0.015 -0.379
1.25 -5.3 -26.4 -37.8 0.21 0.02 -1.61 37.425931 -122.151785 13.3 -0.4422 0.4954 -0.5327 -0.138 -0.029 -0.403
1.29 -4.0 -23.2 -40.5 0.23 0.01 -1.36 37.425931 -122.151785 13.3 0.1831 0.0212 0.0492 -0.116 -0.028 -0.409
1.32 -4.0 -23.2 -40.5 0.47 0.12 -1.38 37.425931 -122.151785 13.3 -0.1219 0.0949 -0.1885 -0.116 -0.028 -0.411
1.35 -1.7 -21.7 -41.1 0.53 0.18 -1.19 37.425931 -122.151785 14.0 0.3375 0.4953 0.3413 -0.104 -0.028 -0.410
1.38 -1.7 -21.7 -41.1 0.63 0.18 -1.01 37.425931 -122.151785 14.0 0.5307 0.1558 0.6259 -0.096 -0.017 -0.396
1.41 -1.6 -22.5 -40.5 0.62 0.12 -1.07 37.425931 -122.151785 14.0 0.5560 -0.2433 0.6321 -0.097 -0.004 -0.378
1.44 -1.6 -22.5 -40.5 0.47 0.21 -0.92 37.425931 -122.151785 14.0 0.5132 0.3943 0.9154 -0.099 0.007 -0.357
1.47 -1.7 -22.8 -40.2 0.47 0.21 -0.92 37.425931 -122.151785 14.0 0.7452 0.7753 0.6726 -0.058 0.034 -0.320
1.50 -1.7 -22.8 -40.2 0.47 0.13 -0.83 37.425931 -122.151785 14.0 0.3275 0.5758 0.6953 -0.043 0.047 -0.302
