iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:03:26 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 14.8 18.4 -10.8 0.16 -0.20 -1.16 37.428034 -122.174214 35.7 -0.7331 -0.1412 -0.0530 0.236 0.148 -2.750
0.06 14.8 18.4 -10.8 0.22 -0.14 -1.10 37.428034 -122.174214 35.7 0.3478 0.2889 0.0035 0.242 0.147 -2.750
0.10 14.5 18.5 -10.6 0.25 -0.16 -0.78 37.428034 -122.174214 35.7 0.5138 0.3879 0.0272 0.255 0.161 -2.755
0.13 14.5 18.5 -10.6 0.23 -0.18 -0.93 37.428034 -122.174214 35.7 -0.1336 0.2187 -0.0808 0.259 0.166 -2.755
0.16 14.3 18.8 -10.6 0.25 -0.18 -0.95 37.428034 -122.174214 35.7 -0.1363 0.0455 -0.1397 0.270 0.159 -2.759
0.19 14.3 18.8 -10.6 0.19 -0.08 -1.07 37.428034 -122.174214 35.7 -0.2741 0.1294 -0.0732 0.265 0.151 -2.761
0.22 14.7 20.0 -11.2 0.29 -0.15 -0.88 37.428034 -122.174214 35.7 0.1523 0.0201 -0.0119 0.283 0.143 -2.763
0.25 14.7 20.0 -11.2 0.23 -0.20 -0.86 37.428034 -122.174214 35.7 0.0156 -0.0847 -0.0163 0.277 0.150 -2.760
0.28 14.3 19.7 -10.9 0.20 -0.13 -0.79 37.428034 -122.174214 35.7 -0.3748 0.1300 0.1499 0.272 0.142 -2.758
0.32 14.3 19.7 -10.9 0.14 -0.18 -0.93 37.428034 -122.174214 35.7 -0.9748 0.3108 0.0039 0.276 0.128 -2.752
0.35 14.5 19.7 -9.5 0.37 -0.26 -1.05 37.428034 -122.174214 35.7 -1.8443 -0.2728 0.2235 0.273 0.088 -2.735
0.38 14.5 19.7 -9.5 -0.05 -0.06 -1.39 37.428034 -122.174214 35.7 -2.3005 0.6149 0.6903 0.277 0.035 -2.707
0.41 16.0 19.4 -8.4 0.09 -0.01 -1.97 37.428034 -122.174214 35.7 -1.9702 1.2279 0.1037 0.333 -0.059 -2.649
0.44 16.0 19.4 -8.4 0.39 0.14 -1.96 37.428034 -122.174214 35.7 -1.5094 0.2724 -0.0795 0.354 -0.105 -2.633
0.47 17.1 18.9 -6.0 0.34 0.35 -1.97 37.428034 -122.174214 35.7 -0.5912 -0.7920 -0.1293 0.344 -0.132 -2.626
0.50 17.1 18.9 -6.0 0.45 0.54 -1.97 37.428034 -122.174214 35.7 0.6392 -1.7781 -0.4263 0.305 -0.132 -2.635
0.53 17.2 19.2 -6.4 0.73 0.68 -1.96 37.428034 -122.174214 35.7 2.5297 -2.2835 -0.9883 0.215 -0.078 -2.677
0.56 17.2 19.2 -6.4 0.98 0.83 -1.96 37.428034 -122.174214 35.7 4.1823 -1.9022 -1.1683 0.156 0.012 -2.726
0.60 14.8 17.8 -14.3 1.11 0.92 -1.62 37.428034 -122.174214 35.7 5.3602 -1.5419 -1.1316 0.111 0.143 -2.776
0.63 14.8 17.8 -14.3 1.08 0.98 -1.04 37.428034 -122.174214 35.7 6.3476 -0.9237 -0.7906 0.090 0.305 -2.820
0.66 11.0 13.7 -21.1 0.92 0.88 -0.59 37.428034 -122.174214 35.7 6.6699 -1.4817 0.2408 0.053 0.611 -2.857
0.69 11.0 13.7 -21.1 0.67 0.84 -0.37 37.428034 -122.174214 35.7 6.1861 -1.8547 0.6397 -0.005 0.789 -2.844
0.72 4.9 2.3 -26.3 0.38 0.76 0.11 37.428034 -122.174214 35.7 6.1032 -1.6630 0.8389 -0.087 0.956 -2.800
0.75 4.9 2.3 -26.3 0.30 0.48 0.61 37.428034 -122.174214 35.7 5.9520 -1.6438 0.7545 -0.216 1.120 -2.706
0.78 1.4 -5.8 -26.0 0.05 0.28 0.87 37.428034 -122.174214 35.7 4.2974 -1.5274 0.8798 -0.523 1.286 -2.442
0.81 1.4 -5.8 -26.0 -0.29 0.10 1.06 37.428034 -122.174214 35.7 2.8390 -1.4026 0.8830 -0.880 1.344 -2.116
0.85 -2.4 -10.9 -24.2 -0.47 -0.25 1.04 37.428034 -122.174214 35.7 1.4608 -1.2536 0.5187 -1.176 1.357 -1.850
0.88 -2.4 -10.9 -24.2 -0.56 -0.37 1.06 37.428034 -122.174214 35.7 0.8097 -0.8359 0.1167 -1.342 1.359 -1.710
0.91 -5.9 -14.1 -20.4 -0.65 -0.48 1.01 37.428034 -122.174214 35.7 -0.1779 -0.8117 0.0263 -1.455 1.358 -1.630
0.94 -5.9 -14.1 -20.4 -0.75 -0.50 0.81 37.428034 -122.174214 35.7 -0.9527 -0.9353 -0.0857 -1.395 1.357 -1.716
0.97 -6.7 -15.4 -19.4 -0.83 -0.47 0.64 37.428034 -122.174214 35.7 -1.4058 -0.9780 -0.2577 -1.267 1.353 -1.875
1.00 -6.7 -15.4 -19.4 -0.91 -0.40 0.50 37.428034 -122.174214 35.7 -1.8220 -0.7160 -0.4844 -1.083 1.346 -2.087
1.03 -7.6 -15.1 -20.0 -1.03 -0.28 0.32 37.428034 -122.174214 35.7 -2.1169 -0.3304 -0.8785 -0.790 1.322 -2.409
1.07 -7.6 -15.1 -20.0 -1.04 -0.18 0.23 37.428034 -122.174214 35.7 -2.1819 -0.2907 -1.3362 -0.568 1.295 -2.648
1.10 -7.5 -13.9 -20.6 -0.92 0.00 0.19 37.428034 -122.174214 35.7 -2.2722 -0.3192 -1.9255 -0.357 1.259 -2.878
1.13 -7.5 -13.9 -20.6 -0.66 0.22 -0.05 37.428034 -122.174214 35.7 -2.5017 -0.3392 -2.5223 -0.145 1.210 -3.113
1.16 -5.1 -11.9 -23.9 -0.58 0.50 -0.30 37.428034 -122.174214 35.7 -3.2624 -0.0430 -3.3019 0.148 1.071 2.838
1.19 -5.1 -11.9 -23.9 -0.37 0.76 -0.68 37.428034 -122.174214 35.7 -3.4190 0.2478 -3.9917 0.280 0.959 2.687
1.22 -2.9 -9.2 -26.8 -0.15 0.97 -1.02 37.428034 -122.174214 35.7 -3.9663 -0.7854 -4.5840 0.371 0.821 2.558
1.25 -2.9 -9.2 -26.8 0.17 1.28 -1.29 37.428034 -122.174214 35.7 -3.9942 -1.1859 -5.0605 0.417 0.665 2.447
1.28 -0.7 -1.6 -30.2 0.35 1.58 -1.71 37.428034 -122.174214 35.7 -3.7578 -0.3166 -5.2383 0.458 0.455 2.313
1.31 -0.7 -1.6 -30.2 0.73 1.72 -1.97 37.428034 -122.174214 35.7 -3.7347 -0.2308 -5.6662 0.487 0.293 2.218
1.35 -2.2 5.6 -31.3 0.97 1.71 -1.97 37.428034 -122.174214 35.7 -2.9783 -0.0394 -5.7791 0.502 0.134 2.119
1.38 -2.2 5.6 -31.3 1.58 1.49 -1.37 37.428034 -122.174214 35.7 -1.2108 0.2472 -5.9019 0.516 0.007 2.004
1.41 -11.9 13.1 -29.8 1.90 1.17 -1.13 37.428034 -122.174214 35.7 -0.2579 -0.1592 -5.8416 0.502 -0.117 1.821
1.44 -11.9 13.1 -29.8 1.99 0.84 -1.12 37.428034 -122.174214 35.7 -0.2602 -0.0079 -4.7502 0.471 -0.216 1.649
1.47 -21.1 11.3 -25.5 1.92 0.64 -1.04 37.428034 -122.174214 35.7 -0.6916 -0.6570 -3.6377 0.438 -0.279 1.550
1.50 -21.1 11.3 -25.5 1.92 0.64 -1.04 37.428034 -122.174214 35.7 -1.1055 -1.7404 -2.4805 0.380 -0.336 1.481
1.53 -28.7 4.9 -20.1 1.80 0.54 -1.24 37.428034 -122.174214 35.7 -1.4271 -1.1281 -1.2652 0.308 -0.406 1.434
1.57 -28.7 4.9 -20.1 1.73 0.57 -1.41 37.428034 -122.174214 35.7 -1.2835 -0.9833 -0.5072 0.277 -0.448 1.422
1.60 -35.1 -3.3 -11.4 1.68 0.58 -1.40 37.428034 -122.174214 35.7 -0.8975 -1.4194 0.1514 0.244 -0.477 1.427
1.63 -35.1 -3.3 -11.4 1.62 0.61 -1.22 37.428034 -122.174214 35.7 -0.2830 -1.3489 0.9021 0.215 -0.488 1.448
1.66 -36.9 -4.4 -6.9 1.50 0.72 -1.05 37.428034 -122.174214 35.7 0.6735 -0.8733 2.2810 0.204 -0.459 1.531
1.69 -36.9 -4.4 -6.9 1.36 0.93 -0.90 37.428034 -122.174214 35.7 1.0789 -1.3582 2.9928 0.205 -0.418 1.606
1.72 -37.2 2.2 -4.9 1.36 1.07 -0.62 37.428034 -122.174214 35.7 1.3780 -1.9345 3.6282 0.191 -0.365 1.698
1.75 -37.2 2.2 -4.9 1.23 1.37 -0.37 37.428034 -122.174214 35.7 1.2435 -1.8284 4.7245 0.176 -0.307 1.813
1.78 -35.6 12.1 -5.9 0.86 1.67 -0.49 37.428034 -122.174214 35.7 0.6752 -1.6392 5.8892 0.169 -0.239 2.015
1.81 -35.6 12.1 -5.9 0.64 1.64 -0.54 37.428034 -122.174214 35.7 0.4638 -1.7766 6.0050 0.155 -0.196 2.180
1.85 -25.8 27.3 -9.0 0.46 1.62 -0.58 37.428034 -122.174214 35.7 0.3782 -1.5670 6.2269 0.139 -0.159 2.350
1.88 -25.8 27.3 -9.0 -0.01 1.54 -0.68 37.428034 -122.174214 35.7 0.2784 -1.2668 6.2621 0.124 -0.128 2.524
1.91 -14.3 33.0 -11.0 -0.03 1.37 -0.74 37.428034 -122.174214 35.7 -0.0085 -1.1619 5.6261 0.106 -0.099 2.743
1.94 -14.3 33.0 -11.0 -0.03 1.21 -0.61 37.428034 -122.174214 35.7 0.1475 -0.4782 5.3832 0.090 -0.076 2.946
1.97 0.6 33.5 -12.8 -0.34 1.17 -0.68 37.428034 -122.174214 35.7 -0.0337 -0.0747 5.5029 0.096 -0.060 3.097
2.00 0.6 33.5 -12.8 -0.54 1.10 -0.70 37.428034 -122.174214 35.7 -0.3402 -0.2250 5.3089 0.099 -0.050 -3.036
2.03 7.6 29.9 -12.2 -0.73 0.98 -0.82 37.428034 -122.174214 35.7 -0.7431 0.0608 4.8757 0.103 -0.056 -2.846
2.06 7.6 29.9 -12.2 -1.12 0.98 -0.97 37.428034 -122.174214 35.7 -0.7619 0.3288 4.3903 0.118 -0.062 -2.716
2.10 14.2 23.3 -9.9 -1.03 0.68 -0.97 37.428034 -122.174214 35.7 -0.6359 0.1629 3.2211 0.132 -0.068 -2.610
2.13 14.2 23.3 -9.9 -0.90 0.50 -0.95 37.428034 -122.174214 35.7 -0.5353 -0.1679 2.2005 0.136 -0.074 -2.536
2.16 15.5 20.1 -9.3 -0.71 0.39 -0.94 37.428034 -122.174214 35.7 -0.3940 0.1391 1.1833 0.143 -0.082 -2.474
2.19 15.5 20.1 -9.3 -0.47 0.32 -1.17 37.428034 -122.174214 35.7 -0.6476 0.3026 0.3393 0.152 -0.099 -2.445
2.22 16.1 17.9 -8.4 -0.08 0.21 -1.31 37.428034 -122.174214 35.7 -0.4472 0.2785 -0.1032 0.161 -0.115 -2.441
2.25 16.1 17.9 -8.4 0.15 0.15 -1.15 37.428034 -122.174214 35.7 0.1449 0.2991 -0.3677 0.167 -0.119 -2.449
2.28 16.7 17.5 -6.6 0.27 0.09 -0.95 37.428034 -122.174214 35.7 0.3945 0.1266 -0.3183 0.181 -0.110 -2.459
2.31 16.7 17.5 -6.6 0.27 0.05 -0.87 37.428034 -122.174214 35.7 0.1077 -0.3611 -0.1921 0.186 -0.098 -2.469
2.35 16.7 19.0 -7.1 0.20 0.05 -0.87 37.428034 -122.174214 35.7 0.0181 -0.0130 -0.0335 0.180 -0.097 -2.472
2.38 16.7 19.0 -7.1 0.17 0.08 -0.91 37.428034 -122.174214 35.7 -0.0295 0.2123 0.0827 0.184 -0.096 -2.471
2.41 16.2 18.7 -7.5 0.20 0.07 -0.98 37.428034 -122.174214 35.7 -0.1161 0.1437 0.0314 0.190 -0.096 -2.469
2.44 16.2 18.7 -7.5 0.15 0.09 -1.01 37.428034 -122.174214 35.7 -0.1003 0.2799 0.0798 0.194 -0.098 -2.466
2.47 16.3 17.7 -6.7 0.18 0.10 -1.06 37.428034 -122.174214 35.7 0.0174 0.3558 0.0050 0.201 -0.098 -2.465
2.50 16.3 17.7 -6.7 0.22 0.10 -1.00 37.428034 -122.174214 35.7 0.0887 0.0925 -0.0184 0.206 -0.096 -2.465
2.53 16.1 17.3 -6.0 0.21 0.08 -1.00 37.428034 -122.174214 35.7 0.1337 -0.0779 -0.0269 0.206 -0.092 -2.467
2.56 16.1 17.3 -6.0 0.18 0.08 -0.94 37.428034 -122.174214 35.7 0.1883 0.0204 0.0338 0.205 -0.085 -2.467
2.60 16.0 17.5 -6.5 0.17 0.08 -0.90 37.428034 -122.174214 35.7 0.1895 0.0694 0.0299 0.204 -0.079 -2.468
2.63 16.0 17.5 -6.5 0.16 0.09 -0.89 37.428034 -122.174214 35.7 0.1000 0.0186 0.0192 0.204 -0.075 -2.468
2.66 16.7 18.2 -7.1 0.18 0.08 -0.95 37.428034 -122.174214 35.7 -0.0730 0.0174 -0.0158 0.203 -0.075 -2.468
2.69 16.7 18.2 -7.1 0.19 0.09 -0.98 37.428034 -122.174214 35.7 -0.0769 0.0747 0.0150 0.202 -0.079 -2.467
2.72 16.6 18.4 -7.0 0.20 0.08 -0.99 37.428034 -122.174214 35.7 -0.0095 0.1241 -0.0020 0.204 -0.080 -2.466
2.75 16.6 18.4 -7.0 0.18 0.08 -1.00 37.428034 -122.174214 35.7 0.0082 0.1194 -0.0019 0.206 -0.080 -2.466
2.78 16.5 17.8 -7.3 0.17 0.08 -0.99 37.428034 -122.174214 35.7 0.0459 0.0970 0.0067 0.207 -0.078 -2.466
