iPhone Sensor Log from Crossbow started at Nov 18, 2011 15:12:03 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 -2.4 -23.5 -43.4 0.11 -0.07 -1.01 37.425937 -122.151807 23.8 0.1748 -0.0808 0.1317 0.088 0.061 -0.331
0.07 -2.1 -24.4 -42.0 0.08 -0.05 -1.01 37.425937 -122.151807 23.8 0.0873 0.1310 -0.0834 0.084 0.067 -0.332
0.10 -2.1 -24.4 -42.0 0.11 -0.08 -1.01 37.425937 -122.151807 23.8 0.1516 0.2069 -0.0362 0.092 0.071 -0.335
0.13 -1.9 -24.5 -40.9 0.09 -0.08 -0.96 37.425937 -122.151807 23.8 -0.1652 -0.3665 -0.0273 0.089 0.071 -0.336
0.16 -1.9 -24.5 -40.9 -0.06 -0.02 -1.08 37.425937 -122.151807 23.8 -0.7556 -0.6854 -0.1919 0.071 0.055 -0.338
0.19 -2.4 -24.2 -40.9 -0.02 -0.01 -1.12 37.425937 -122.151807 23.8 -0.7165 -0.0641 -0.3577 0.058 0.026 -0.349
0.23 -2.4 -24.2 -40.9 -0.14 -0.08 -1.09 37.425937 -122.151807 23.8 -0.2801 -0.0678 -0.0466 0.054 0.014 -0.353
0.26 -2.9 -23.1 -41.6 -0.20 -0.03 -1.24 37.425937 -122.151807 23.8 -1.3008 0.2291 -0.1549 0.053 -0.020 -0.350
0.29 -2.9 -23.1 -41.6 -0.14 0.03 -1.47 37.425937 -122.151807 23.8 -1.2285 0.3376 -0.3671 0.059 -0.056 -0.357
0.32 -2.7 -20.9 -41.9 -0.23 -0.24 -1.69 37.425937 -122.151807 23.8 -0.6845 0.6398 0.0543 0.074 -0.079 -0.359
0.35 -2.7 -20.9 -41.9 -0.26 -0.14 -1.87 37.425937 -122.151807 23.8 -0.2537 -0.3059 0.1825 0.076 -0.098 -0.351
0.38 -2.0 -19.9 -42.4 -0.26 -0.14 -1.91 37.425937 -122.151807 23.8 0.2214 -0.1110 0.2112 0.072 -0.096 -0.346
0.41 -2.0 -19.9 -42.4 -0.20 0.04 -2.00 37.425937 -122.151807 23.8 0.0306 -0.6857 0.1790 0.059 -0.091 -0.341
0.44 -1.8 -17.8 -43.2 -0.01 0.16 -1.85 37.425937 -122.151807 23.8 0.5906 -0.6336 -0.6206 0.028 -0.083 -0.356
