iPhone Sensor Log from Crossbow started at Nov 18, 2011 15:11:48 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 -2.8 -22.3 -41.6 0.07 -0.03 -1.02 37.425914 -122.151816 16.0 0.1361 0.0284 0.1211 0.064 0.026 -0.250
0.07 -2.8 -22.3 -41.6 0.08 -0.06 -1.02 37.425914 -122.151816 16.0 0.2457 -0.1417 0.1519 0.062 0.035 -0.246
0.10 -3.3 -23.1 -40.5 0.06 -0.04 -1.00 37.425914 -122.151816 16.0 0.1943 -0.1565 0.1345 0.058 0.042 -0.243
0.13 -3.3 -23.1 -40.5 0.07 -0.07 -0.99 37.425914 -122.151816 16.0 -0.0002 -0.0249 0.0832 0.056 0.047 -0.240
0.16 -3.4 -24.1 -40.0 0.03 -0.08 -0.96 37.425914 -122.151816 16.0 -0.2103 -0.1995 0.0219 0.053 0.047 -0.239
0.19 -3.4 -24.1 -40.0 -0.05 0.01 -1.08 37.425914 -122.151816 16.0 -0.5473 -0.6303 -0.1711 0.037 0.035 -0.240
0.22 -3.8 -23.5 -40.9 -0.03 0.01 -1.08 37.425914 -122.151816 16.0 -0.4365 -0.2827 -0.3384 0.019 0.014 -0.251
0.25 -3.8 -23.5 -40.9 -0.03 -0.02 -1.00 37.425914 -122.151816 16.0 -0.3571 0.1276 -0.1560 0.016 0.006 -0.258
0.29 -4.1 -22.7 -41.5 -0.19 -0.00 -1.30 37.425914 -122.151816 16.0 -0.9653 0.2320 -0.1214 0.018 -0.010 -0.261
0.32 -4.1 -22.7 -41.5 -0.24 -0.02 -1.48 37.425914 -122.151816 16.0 -1.3756 -0.6429 -0.5080 0.010 -0.077 -0.270
0.35 -4.2 -20.6 -41.7 -0.11 -0.03 -1.63 37.425914 -122.151816 16.0 -0.8902 0.8051 -0.2444 0.010 -0.105 -0.283
0.38 -4.2 -20.6 -41.7 -0.23 -0.32 -1.91 37.425914 -122.151816 16.0 -0.7263 1.2548 0.4123 0.043 -0.125 -0.278
0.41 -3.7 -16.3 -43.6 -0.31 -0.03 -2.00 37.425914 -122.151816 16.0 -0.8412 0.4396 0.1814 0.073 -0.153 -0.265
0.44 -3.7 -16.3 -43.6 -0.31 -0.03 -2.00 37.425914 -122.151816 16.0 -0.2402 -0.3689 -0.1851 0.073 -0.169 -0.267
0.48 -3.0 -14.6 -44.3 -0.23 0.03 -2.00 37.425914 -122.151816 16.0 0.9899 -0.4067 -0.5660 0.045 -0.140 -0.285
0.50 -3.0 -14.6 -44.3 -0.16 0.19 -1.95 37.425914 -122.151816 16.0 1.3597 -0.0193 -1.1399 0.037 -0.108 -0.312
0.54 -2.2 -14.6 -44.1 0.07 0.34 -1.73 37.425914 -122.151816 16.0 1.5878 0.2039 -1.1444 0.039 -0.070 -0.345
0.57 -2.2 -14.6 -44.1 0.18 0.54 -1.22 37.425914 -122.151816 16.0 2.1256 -0.1001 -0.3707 0.036 -0.003 -0.373
0.60 0.9 -19.1 -42.4 0.14 0.49 -0.85 37.425914 -122.151816 15.7 1.9169 0.1964 -0.2723 0.039 0.049 -0.382
0.63 0.9 -19.1 -42.4 0.20 0.46 -0.48 37.425914 -122.151816 15.7 2.0873 0.1572 -0.6457 0.045 0.102 -0.398
0.66 2.2 -23.5 -40.1 0.38 0.40 -0.16 37.425914 -122.151816 15.7 1.7796 0.1066 -0.3393 0.049 0.188 -0.427
0.69 2.2 -23.5 -40.1 0.23 0.29 0.01 37.425914 -122.151816 15.7 1.2823 0.2715 -0.2166 0.058 0.228 -0.436
0.72 2.6 -27.8 -36.6 0.26 0.09 -0.04 37.425914 -122.151816 15.7 1.4158 -0.1871 -0.2130 0.060 0.260 -0.445
0.75 2.6 -27.8 -36.6 0.16 0.03 0.22 37.425914 -122.151816 15.7 1.0512 -0.2124 -0.1177 0.054 0.309 -0.453
0.78 2.3 -30.8 -34.5 0.15 -0.16 0.09 37.425914 -122.151816 15.7 0.5523 -0.1595 -0.1039 0.050 0.327 -0.458
0.82 2.3 -30.8 -34.5 0.08 -0.25 -0.05 37.425914 -122.151816 15.7 0.2422 -0.2379 -0.1274 0.047 0.337 -0.462
0.85 1.9 -35.5 -32.1 0.04 -0.21 -0.02 37.425914 -122.151816 15.7 0.2654 -0.5983 0.1379 0.028 0.352 -0.463
0.88 1.9 -35.5 -32.1 -0.03 -0.24 0.00 37.425914 -122.151816 15.7 -0.0249 -0.4321 0.0299 0.011 0.355 -0.461
0.91 1.6 -36.4 -32.0 0.04 -0.28 -0.23 37.425914 -122.151816 15.7 -0.5444 0.1714 -0.1132 0.011 0.344 -0.464
0.94 1.6 -36.4 -32.0 -0.03 -0.21 -0.16 37.425914 -122.151816 15.7 0.9937 -0.2007 0.5398 0.012 0.352 -0.459
0.97 2.2 -34.9 -30.9 -0.30 -0.21 0.00 37.425914 -122.151816 15.7 -0.0651 -1.1150 0.5756 -0.015 0.366 -0.441
1.01 2.2 -34.9 -30.9 -0.36 -0.23 -0.34 37.425914 -122.151816 15.7 -0.2803 -0.9724 0.5972 -0.052 0.357 -0.425
1.04 0.9 -34.9 -29.9 -0.41 0.01 -0.67 37.425914 -122.151816 15.7 -1.1868 0.2071 -0.5009 -0.057 0.332 -0.425
1.07 0.9 -34.9 -29.9 -0.17 -0.03 -1.03 37.425914 -122.151816 15.7 -0.9227 -0.4258 0.0366 -0.058 0.303 -0.433
1.10 -2.8 -34.5 -31.7 -0.44 0.08 -1.02 37.425914 -122.151816 15.7 -0.9485 -0.3586 0.1202 -0.071 0.280 -0.430
1.13 -2.8 -34.5 -31.7 -0.29 0.02 -1.43 37.425914 -122.151816 15.7 -2.1558 -0.5835 -0.9389 -0.080 0.226 -0.450
1.16 -2.8 -32.6 -33.7 0.11 0.19 -1.81 37.425914 -122.151816 15.7 -2.0959 -0.5050 -1.6846 -0.087 0.171 -0.494
1.19 -2.8 -32.6 -33.7 0.07 0.18 -1.87 37.425914 -122.151816 15.7 -1.9622 -0.5668 -1.1256 -0.097 0.097 -0.563
1.22 -2.5 -29.9 -35.8 0.25 0.10 -1.99 37.425914 -122.151816 15.7 -1.5145 -0.5705 -1.2960 -0.110 0.053 -0.601
1.25 -2.5 -29.9 -35.8 0.30 0.00 -1.99 37.425914 -122.151816 15.7 -1.1730 -0.4753 -1.0334 -0.124 0.023 -0.636
1.29 -0.4 -25.6 -39.2 0.37 -0.00 -1.78 37.425914 -122.151816 15.7 -0.5361 0.3142 -0.9236 -0.127 -0.003 -0.674
1.32 -0.4 -25.6 -39.2 0.31 -0.04 -1.50 37.425914 -122.151816 15.7 -0.1682 0.1947 -0.4313 -0.118 -0.008 -0.692
1.35 1.1 -22.1 -40.7 0.37 0.02 -1.45 37.425914 -122.151816 15.7 0.0036 -0.1295 -0.2236 -0.119 -0.009 -0.700
1.38 1.1 -22.1 -40.7 0.41 0.09 -1.34 37.425914 -122.151816 15.7 0.4940 0.0108 -0.0595 -0.124 -0.002 -0.711
1.41 1.5 -21.6 -41.1 0.52 0.14 -1.15 37.425914 -122.151816 15.7 0.6580 0.3497 0.0127 -0.120 0.014 -0.709
1.44 1.5 -21.6 -41.1 0.65 0.15 -1.12 37.425914 -122.151816 15.7 0.6087 0.2488 0.1397 -0.111 0.031 -0.707
1.47 1.3 -21.6 -40.5 0.48 0.12 -1.13 37.425914 -122.151816 15.7 0.7167 0.1317 0.9336 -0.111 0.054 -0.680
1.51 1.3 -21.6 -40.5 0.58 0.20 -1.07 37.425914 -122.151816 15.7 0.2609 0.8567 0.5983 -0.097 0.063 -0.658
1.54 1.3 -23.5 -39.7 0.67 0.18 -0.90 37.425914 -122.151816 15.7 0.8145 1.0555 0.1213 -0.057 0.084 -0.646
1.57 1.3 -23.5 -39.7 0.37 0.12 -0.93 37.425914 -122.151816 15.7 0.5827 1.1176 0.8801 -0.026 0.103 -0.633
1.60 1.5 -25.3 -39.2 0.14 0.17 -0.95 37.425914 -122.151816 16.2 0.0793 0.6171 1.3852 -0.008 0.108 -0.599
1.63 1.5 -25.3 -39.2 0.26 0.15 -0.97 37.425914 -122.151816 16.2 -0.2170 1.0333 0.3399 0.010 0.102 -0.570
1.66 2.3 -26.6 -38.4 0.00 0.08 -0.99 37.425914 -122.151816 16.2 -0.0879 1.4700 0.6628 0.053 0.100 -0.558
1.69 2.3 -26.6 -38.4 -0.12 -0.01 -1.05 37.425914 -122.151816 16.2 0.0349 0.0838 1.2377 0.065 0.099 -0.529
1.72 4.9 -27.4 -37.1 -0.27 -0.09 -1.26 37.425914 -122.151816 16.2 -0.7889 1.1773 0.9161 0.087 0.080 -0.484
1.75 4.9 -27.4 -37.1 -0.44 -0.08 -1.11 37.425914 -122.151816 16.2 -0.2030 0.5372 1.2993 0.111 0.068 -0.454
1.79 5.3 -26.2 -37.3 -0.49 -0.16 -1.05 37.425914 -122.151816 16.2 0.2148 -0.7800 1.4225 0.099 0.077 -0.417
1.82 5.3 -26.2 -37.3 -0.46 -0.18 -1.13 37.425914 -122.151816 16.2 -0.3370 0.0716 0.6608 0.083 0.074 -0.383
1.85 3.8 -25.8 -38.8 -0.54 -0.18 -1.06 37.425914 -122.151816 16.2 -0.0575 -0.5038 0.8485 0.077 0.070 -0.363
1.88 3.8 -25.8 -38.8 -0.33 -0.17 -1.05 37.425914 -122.151816 16.2 0.0792 -0.2620 0.5792 0.055 0.076 -0.337
1.91 1.9 -26.5 -38.1 -0.23 -0.17 -1.04 37.425914 -122.151816 16.2 -0.3117 0.1515 0.5607 0.042 0.073 -0.318
1.94 1.9 -26.5 -38.1 -0.24 -0.13 -1.04 37.425914 -122.151816 16.2 -0.0013 -0.3132 0.6884 0.030 0.072 -0.300
1.97 -1.4 -26.0 -38.1 -0.20 -0.12 -0.94 37.425914 -122.151816 16.2 0.3036 -0.3860 0.6541 0.007 0.080 -0.276
2.00 -1.4 -26.0 -38.1 -0.14 -0.10 -0.99 37.425914 -122.151816 16.2 0.0721 -0.2727 0.5698 -0.012 0.087 -0.260
2.04 -3.3 -25.3 -39.0 -0.10 -0.13 -1.05 37.425914 -122.151816 16.2 -0.0073 -0.0947 0.4716 -0.024 0.087 -0.246
2.07 -3.3 -25.3 -39.0 -0.14 -0.14 -0.94 37.425914 -122.151816 16.2 0.5954 -0.0723 0.5157 -0.042 0.106 -0.222
2.10 -6.0 -25.6 -39.8 -0.06 -0.13 -0.99 37.425914 -122.151816 16.2 0.1518 -0.1762 0.3159 -0.049 0.115 -0.211
2.14 -6.0 -25.6 -39.8 -0.03 -0.11 -1.08 37.425914 -122.151816 16.2 -0.0417 -0.1342 0.0570 -0.053 0.115 -0.208
