iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:02:51 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 15.0 18.2 -14.6 0.32 -0.20 -1.67 37.428034 -122.174214 35.7 -2.7417 0.3676 -0.2223 0.255 0.161 -2.788
0.07 15.6 18.4 -12.1 0.30 -0.15 -1.01 37.428034 -122.174214 35.7 0.9730 0.2729 0.0129 0.260 0.150 -2.787
0.10 15.6 18.4 -12.1 0.27 -0.20 -0.65 37.428034 -122.174214 35.7 1.5082 0.9763 0.1907 0.292 0.200 -2.798
0.13 16.1 18.0 -10.9 0.21 -0.21 -0.72 37.428034 -122.174214 35.7 1.0582 1.8789 -0.1060 0.334 0.237 -2.808
0.16 16.1 18.0 -10.9 0.25 -0.24 -0.95 37.428034 -122.174214 35.7 0.2499 0.7418 -0.0246 0.377 0.248 -2.818
0.19 16.5 18.0 -11.1 0.42 -0.25 -0.87 37.428034 -122.174214 35.7 0.2045 0.0371 -0.1236 0.381 0.256 -2.819
0.22 16.5 18.0 -11.1 0.30 -0.15 -0.83 37.428034 -122.174214 35.7 -0.0499 0.0691 0.2096 0.388 0.255 -2.820
0.25 16.8 18.2 -11.0 0.38 -0.33 -0.83 37.428034 -122.174214 35.7 -0.3356 -0.1756 -0.2227 0.384 0.255 -2.817
0.28 16.8 18.2 -11.0 0.37 -0.22 -0.91 37.428034 -122.174214 35.7 -0.9395 -0.2824 -0.2289 0.382 0.232 -2.819
0.31 16.2 17.9 -10.6 0.23 -0.14 -0.67 37.428034 -122.174214 35.7 -0.8812 -0.0216 -0.0095 0.373 0.207 -2.809
0.35 16.2 17.9 -10.6 0.27 -0.16 -0.84 37.428034 -122.174214 35.7 -1.0933 3.5110 -0.5188 0.452 0.160 -2.802
0.38 15.3 18.2 -9.6 0.42 -0.13 -0.82 37.428034 -122.174214 35.7 -0.7802 5.3404 -0.9377 0.581 0.129 -2.808
0.41 15.3 18.2 -9.6 0.91 -0.16 -0.93 37.428034 -122.174214 35.7 -0.9908 6.8104 -1.4452 0.755 0.089 -2.821
0.44 14.8 19.9 -4.2 1.84 -0.07 -1.22 37.428034 -122.174214 35.7 -1.7594 6.9435 -1.4999 0.954 0.031 -2.818
0.47 14.8 19.9 -4.2 2.00 0.01 -1.69 37.428034 -122.174214 35.7 -2.2442 5.8472 -0.8889 1.195 -0.045 -2.770
0.50 14.2 19.9 1.8 2.00 0.08 -1.63 37.428034 -122.174214 35.7 -1.0729 3.5234 -0.0843 1.322 -0.071 -2.729
0.53 14.2 19.9 1.8 1.99 0.22 -0.47 37.428034 -122.174214 35.7 1.3053 0.7022 1.1223 1.373 -0.054 -2.733
0.56 14.8 19.5 5.5 1.99 0.54 0.13 37.428034 -122.174214 35.7 2.8281 -1.2987 2.5652 1.357 0.012 -2.787
0.60 14.8 19.5 5.5 1.99 0.71 0.34 37.428034 -122.174214 35.7 2.5052 -1.3805 4.5675 1.293 0.215 -2.868
0.63 20.0 16.9 0.4 1.93 0.90 0.53 37.428034 -122.174214 35.7 2.2375 -1.2741 5.6612 1.262 0.372 -2.889
0.66 20.0 16.9 0.4 0.97 1.14 0.59 37.428034 -122.174214 35.7 1.9579 -1.2024 6.6747 1.226 0.555 -2.887
0.69 24.1 11.1 -6.2 0.52 1.01 0.67 37.428034 -122.174214 35.7 1.9665 -1.1530 7.1990 1.178 0.759 -2.862
0.72 24.1 11.1 -6.2 -0.10 0.96 0.62 37.428034 -122.174214 35.7 1.2491 -2.2230 6.8035 1.043 1.019 -2.769
0.75 24.9 -2.3 -13.1 -0.69 0.65 0.39 37.428034 -122.174214 35.7 0.5847 -2.3318 6.3651 0.792 1.180 -2.563
0.78 24.9 -2.3 -13.1 -1.13 0.31 0.24 37.428034 -122.174214 35.7 0.2587 -2.3910 5.1958 0.367 1.278 -2.182
0.81 21.6 -9.5 -16.6 -1.36 0.10 0.07 37.428034 -122.174214 35.7 -0.0656 -2.2666 3.8826 -0.122 1.296 -1.743
