iPhone Sensor Log from Crossbow started at Nov 18, 2011 2:01:27 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 -18.4 2.9 -42.5 0.08 -0.09 -0.99 37.425042 -122.170767 25.1 -0.1639 0.1255 0.1272 0.103 0.084 -3.058
0.07 -18.2 1.8 -41.8 0.08 -0.11 -1.01 37.425042 -122.170767 29.0 0.0962 -0.0609 -0.0134 0.103 0.085 -3.056
0.10 -18.2 1.8 -41.8 0.12 -0.06 -0.98 37.425042 -122.170767 29.0 -0.0555 -0.2192 -0.0166 0.099 0.084 -3.059
0.13 -17.9 2.0 -41.7 0.08 -0.10 -0.95 37.425042 -122.170767 29.0 -0.3065 -0.0460 -0.0566 0.095 0.081 -3.059
0.17 -17.9 2.0 -41.7 0.08 -0.08 -1.01 37.425042 -122.170767 29.0 -0.5429 -0.3125 -0.4032 0.088 0.064 -3.066
0.20 -18.5 3.2 -41.6 0.12 0.03 -1.11 37.425042 -122.170767 29.0 -0.4501 -0.7127 -0.4631 0.073 0.049 -3.078
0.23 -18.5 3.2 -41.6 0.06 -0.02 -1.00 37.425042 -122.170767 29.0 -0.1728 -0.4439 -0.1741 0.056 0.041 -3.087
0.26 -20.3 3.7 -41.1 0.02 -0.12 -1.02 37.425042 -122.170767 29.0 -0.5029 -0.1123 -0.0401 0.053 0.036 -3.086
0.29 -20.3 3.7 -41.1 0.04 -0.06 -0.99 37.425042 -122.170767 29.0 -0.4923 -0.7459 -0.3508 0.040 0.024 -3.092
0.32 -21.6 4.2 -41.4 0.03 0.09 -1.12 37.425042 -122.170767 29.0 -0.6004 -0.8518 -0.5493 0.016 0.009 -3.105
0.35 -21.6 4.2 -41.4 0.01 -0.03 -1.29 37.425042 -122.170767 29.0 -0.8874 1.1910 0.2789 0.022 -0.019 -3.110
0.38 -20.6 6.7 -42.0 0.01 -0.06 -1.58 37.425042 -122.170767 29.0 -1.6348 1.6861 0.6504 0.065 -0.052 -3.093
0.42 -20.6 6.7 -42.0 -0.51 -0.19 -2.00 37.425042 -122.170767 29.0 -1.0991 -0.8563 0.8635 0.077 -0.098 -3.070
0.45 -19.7 9.6 -41.4 -0.77 -0.10 -2.00 37.425042 -122.170767 29.0 -0.4483 -0.5449 0.9166 0.050 -0.117 -3.026
0.48 -19.7 9.6 -41.4 -0.59 -0.04 -2.00 37.425042 -122.170767 29.0 0.1681 -0.6253 -0.1211 0.036 -0.123 -3.018
0.51 -20.0 11.1 -40.9 -0.61 0.17 -2.00 37.425042 -122.170767 29.0 1.2540 -0.8038 -0.2767 0.008 -0.091 -3.028
0.54 -20.0 11.1 -40.9 -0.14 0.31 -1.46 37.425042 -122.170767 29.0 1.7124 -0.2012 -1.0414 -0.005 -0.052 -3.048
0.57 -21.0 9.7 -40.4 0.21 0.44 -0.87 37.425042 -122.170767 29.0 2.0611 -0.0364 -1.1888 -0.008 0.001 -3.080
0.60 -21.0 9.7 -40.4 0.37 0.42 -0.65 37.425042 -122.170767 29.0 1.5370 -0.0983 -0.3471 -0.013 0.077 -3.115
