iPhone Sensor Log from Crossbow started at Nov 18, 2011 15:10:27 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.85 -4.5 -35.3 -30.7 -0.02 -0.29 -0.33 37.425953 -122.151788 13.4 -0.1494 -0.2342 0.1051 -0.049 0.382 -0.098
0.88 -4.5 -35.3 -30.7 -0.27 -0.13 -0.01 37.425953 -122.151788 13.4 0.6264 -0.0866 0.5734 -0.051 0.386 -0.087
0.91 -5.7 -35.5 -30.2 -0.25 -0.23 -0.16 37.425953 -122.151788 13.4 -0.1996 -0.8952 0.4000 -0.072 0.392 -0.072
0.94 -5.7 -35.5 -30.2 -0.29 -0.14 -0.38 37.425953 -122.151788 13.4 -0.5036 -0.5530 0.2786 -0.097 0.382 -0.063
0.97 -6.8 -35.8 -29.7 -0.29 -0.06 -0.36 37.425953 -122.151788 13.4 -0.7848 0.3452 -0.1054 -0.096 0.363 -0.065
1.00 -6.8 -35.8 -29.7 -0.26 -0.06 -0.54 37.425953 -122.151788 13.4 -1.0731 -0.2664 0.0264 -0.091 0.327 -0.069
1.04 -7.0 -34.4 -31.5 -0.29 -0.00 -0.74 37.425953 -122.151788 13.4 -1.3307 -0.4960 -0.1137 -0.100 0.293 -0.076
1.07 -7.0 -34.4 -31.5 -0.29 -0.00 -0.74 37.425953 -122.151788 13.4 -1.9934 0.3343 -1.0111 -0.094 0.234 -0.104
1.10 -7.4 -31.9 -33.5 -0.07 -0.06 -1.05 37.425953 -122.151788 13.4 -1.1937 -0.9070 -0.4933 -0.098 0.194 -0.130
1.13 -7.4 -31.9 -33.5 -0.40 0.02 -1.12 37.425953 -122.151788 13.4 -1.5541 -0.2854 -0.8829 -0.115 0.163 -0.149
1.16 -6.1 -29.1 -35.5 -0.03 0.16 -1.63 37.425953 -122.151788 13.4 -1.3030 0.5931 -1.6121 -0.077 0.096 -0.227
1.19 -6.1 -29.1 -35.5 0.04 0.12 -1.81 37.425953 -122.151788 13.4 -1.4315 -0.4931 -1.4729 -0.078 0.063 -0.269
1.23 -1.0 -25.3 -38.4 0.34 0.21 -1.99 37.425953 -122.151788 13.4 -1.3025 0.0079 -1.8544 -0.084 0.031 -0.318
1.26 -1.0 -25.3 -38.4 0.51 0.14 -1.99 37.425953 -122.151788 16.7 -0.9710 0.2268 -1.2411 -0.074 -0.007 -0.379
1.29 0.7 -23.2 -39.8 0.46 0.03 -1.86 37.425953 -122.151788 16.7 -0.4828 -0.0521 -0.7050 -0.074 -0.024 -0.404
1.32 0.7 -23.2 -39.8 0.28 -0.01 -1.60 37.425953 -122.151788 16.7 0.1079 -0.0368 -0.3014 -0.077 -0.025 -0.417
1.35 1.9 -21.8 -41.0 0.38 0.00 -1.46 37.425953 -122.151788 16.7 0.2025 0.2454 -0.5690 -0.071 -0.019 -0.430
1.38 1.9 -21.8 -41.0 0.52 0.03 -1.37 37.425953 -122.151788 16.7 0.5408 0.5647 0.0396 -0.060 -0.008 -0.440
1.41 2.7 -22.7 -41.3 0.52 0.11 -1.11 37.425953 -122.151788 16.7 0.6130 0.5322 0.3335 -0.044 0.009 -0.433
1.44 2.7 -22.7 -41.3 0.57 0.24 -1.13 37.425953 -122.151788 16.7 0.1636 -0.7141 0.2283 -0.048 0.023 -0.421
1.47 2.7 -23.4 -40.2 0.67 0.19 -1.20 37.425953 -122.151788 16.7 0.1991 -0.3819 0.3610 -0.071 0.024 -0.415
1.51 2.7 -23.4 -40.2 0.51 0.18 -0.77 37.425953 -122.151788 16.7 1.3737 1.1222 0.5586 -0.039 0.062 -0.393
1.54 2.5 -24.1 -39.0 0.35 0.15 -0.58 37.425953 -122.151788 16.7 0.7636 -1.5050 0.8231 -0.045 0.098 -0.371
1.57 2.5 -24.1 -39.0 0.43 0.03 -1.18 37.425953 -122.151788 16.7 -0.9365 0.4480 0.6715 -0.068 0.087 -0.353
1.60 1.9 -25.8 -38.1 0.12 0.12 -0.98 37.425953 -122.151788 16.7 0.5233 1.5545 0.9606 -0.002 0.083 -0.330
1.63 1.9 -25.8 -38.1 -0.11 0.08 -0.82 37.425953 -122.151788 16.7 0.5866 -1.0354 1.2710 -0.009 0.100 -0.296
1.66 0.2 -26.2 -37.4 0.09 -0.14 -1.24 37.425953 -122.151788 16.7 -0.6150 -0.0181 0.4062 -0.032 0.099 -0.277
1.69 0.2 -26.2 -37.4 -0.58 -0.20 -1.25 37.425953 -122.151788 16.7 -0.2219 0.9059 1.5212 0.041 0.071 -0.246
1.72 -0.2 -26.2 -37.2 -0.73 -0.18 -0.98 37.425953 -122.151788 16.7 0.7706 -1.1520 1.5556 0.022 0.082 -0.203
1.76 -0.2 -26.2 -37.2 -0.63 -0.24 -1.01 37.425953 -122.151788 16.7 -0.2169 1.1901 0.4921 0.014 0.097 -0.169
1.79 -0.9 -26.2 -38.3 -0.55 -0.16 -1.11 37.425953 -122.151788 16.7 -0.6805 1.1114 0.5027 0.052 0.081 -0.158
1.82 -0.9 -26.2 -38.3 -0.37 -0.12 -0.99 37.425953 -122.151788 16.7 0.0146 -0.3405 0.6242 0.054 0.075 -0.141
1.85 -2.1 -25.7 -38.8 -0.29 -0.15 -1.01 37.425953 -122.151788 16.7 0.0736 0.2027 0.6900 0.034 0.082 -0.113
1.88 -2.1 -25.7 -38.8 -0.35 -0.13 -1.04 37.425953 -122.151788 16.7 -0.0089 0.0565 0.7701 0.031 0.084 -0.094
1.91 -3.2 -25.7 -38.6 -0.14 -0.16 -0.96 37.425953 -122.151788 16.7 0.1577 -0.5264 0.6805 0.018 0.086 -0.074
1.94 -3.2 -25.7 -38.6 -0.08 -0.11 -0.94 37.425953 -122.151788 16.7 0.1537 0.2528 0.3592 -0.000 0.099 -0.059
1.97 -3.6 -25.6 -38.5 -0.20 -0.13 -0.93 37.425953 -122.151788 16.7 0.2360 0.2293 0.8421 -0.002 0.105 -0.041
2.01 -3.6 -25.6 -38.5 -0.05 -0.18 -1.01 37.425953 -122.151788 16.7 -0.0130 -0.0437 0.6777 -0.003 0.108 -0.019
2.04 -5.0 -25.2 -38.2 -0.05 -0.18 -1.01 37.425953 -122.151788 16.7 -0.0251 -0.1206 0.1117 -0.012 0.110 -0.009
2.07 -5.0 -25.2 -38.2 -0.04 -0.11 -0.97 37.425953 -122.151788 16.7 0.0364 0.0846 0.4855 -0.020 0.115 0.002
2.10 -6.0 -25.3 -37.9 -0.10 -0.15 -1.04 37.425953 -122.151788 16.7 -0.0930 0.0009 0.1967 -0.024 0.115 0.012
2.13 -6.0 -25.3 -37.9 -0.01 -0.13 -1.08 37.425953 -122.151788 16.7 0.4904 -0.0506 -0.0018 -0.030 0.122 0.012
