iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:34:21 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 15.9 2.9 -31.1 0.22 -0.41 -0.78 37.428006 -122.174270 34.0 -0.0039 -0.0680 0.0340 0.245 0.464 3.140
0.07 15.9 2.9 -31.1 0.18 -0.41 -0.78 37.428006 -122.174270 34.0 -0.2034 -0.2341 0.0480 0.239 0.462 -3.141
0.10 15.5 2.5 -31.1 0.20 -0.48 -1.08 37.428006 -122.174270 34.0 -0.4761 -0.2493 -0.1228 0.230 0.451 -3.139
0.13 15.5 2.5 -31.1 0.37 -0.47 -0.99 37.428006 -122.174270 34.0 -0.2047 0.1965 -0.3364 0.232 0.441 3.138
0.16 15.5 3.0 -31.1 0.36 -0.49 -0.81 37.428006 -122.174270 34.0 -0.2091 -0.1576 0.3104 0.252 0.441 3.135
0.19 15.5 3.0 -31.1 0.26 -0.51 -0.85 37.428006 -122.174270 34.0 -0.2257 -0.8191 0.1655 0.232 0.442 -3.138
0.22 15.3 4.6 -31.2 0.11 -0.48 -0.83 37.428006 -122.174270 34.0 0.4307 -1.2138 -0.5801 0.204 0.444 3.138
0.25 15.3 4.6 -31.2 0.14 -0.42 -0.92 37.428006 -122.174270 34.0 -0.3927 -1.8761 -0.6397 0.168 0.444 3.117
0.28 13.0 5.0 -31.8 0.02 -0.40 -1.13 37.428006 -122.174270 34.0 0.1697 -2.3094 -0.9507 0.096 0.430 3.091
0.31 13.0 5.0 -31.8 -0.15 -0.35 -0.66 37.428006 -122.174270 34.0 0.6191 -1.5912 -0.8932 0.054 0.446 3.058
0.35 8.7 5.1 -33.1 -0.08 -0.42 -0.70 37.428006 -122.174270 34.0 -0.7007 -0.3613 -0.9087 0.043 0.441 3.033
0.38 8.7 5.1 -33.1 0.05 -0.34 -1.00 37.428006 -122.174270 34.0 -1.7356 -1.2686 -1.1171 0.034 0.404 3.002
0.41 6.4 6.0 -33.6 -0.05 -0.33 -0.99 37.428006 -122.174270 34.0 -1.6641 -3.0698 -0.1409 -0.043 0.337 2.974
0.44 6.4 6.0 -33.6 -0.20 -0.18 -0.66 37.428006 -122.174270 34.0 -0.6750 -1.4415 0.4688 -0.141 0.286 2.989
0.47 2.1 8.6 -34.4 -0.04 -0.18 -0.59 37.428006 -122.174270 34.0 0.6013 0.8936 0.2559 -0.141 0.288 2.997
0.50 2.1 8.6 -34.4 0.01 -0.28 -0.58 37.428006 -122.174270 34.0 -0.1859 -0.4487 0.2654 -0.138 0.292 3.014
0.53 -0.3 10.0 -34.2 0.27 -0.20 -0.33 37.428006 -122.174270 34.0 -1.0914 -3.1101 -0.1746 -0.214 0.273 3.006
0.57 -0.3 10.0 -34.2 0.13 0.04 -0.88 37.428006 -122.174270 34.0 -2.3564 -3.7126 0.7047 -0.310 0.219 3.001
0.60 -4.5 12.4 -32.0 -0.04 0.09 -0.92 37.428006 -122.174270 34.0 -1.7502 -3.2696 1.5324 -0.415 0.151 3.012
0.63 -4.5 12.4 -32.0 0.20 0.05 -1.02 37.428006 -122.174270 34.0 -1.6012 -0.6841 1.8132 -0.472 0.092 3.036
0.66 -7.2 15.4 -30.1 -0.12 0.33 -1.59 37.428006 -122.174270 34.0 -2.6920 -1.1215 4.5656 -0.490 -0.024 3.102
0.69 -7.2 15.4 -30.1 -0.72 0.58 -1.99 37.428006 -122.174270 34.0 -1.0508 -4.4167 6.1426 -0.586 -0.213 -3.026
0.72 -8.2 20.5 -27.0 -1.08 0.36 -1.97 37.428006 -122.174270 34.0 2.0950 -3.2828 4.1968 -0.662 -0.275 -2.894
0.75 -8.2 20.5 -27.0 -1.67 0.30 -1.76 37.428006 -122.174270 34.0 3.1160 -2.1586 3.9958 -0.695 -0.283 -2.751
0.78 -5.7 24.9 -25.3 -1.94 0.28 -1.85 37.428006 -122.174270 34.0 2.7325 -1.5165 2.6733 -0.708 -0.281 -2.624
0.81 -5.7 24.9 -25.3 -1.97 0.35 -1.73 37.428006 -122.174270 34.0 3.0778 -1.1560 1.1123 -0.718 -0.238 -2.497
0.85 -4.8 22.6 -27.2 -1.97 0.67 -1.63 37.428006 -122.174270 34.0 3.3933 -1.0541 0.4231 -0.735 -0.185 -2.422
0.88 -4.8 22.6 -27.2 -1.89 0.86 -1.16 37.428006 -122.174270 34.0 4.5484 -1.4782 -0.9447 -0.759 -0.095 -2.351
0.91 -6.5 13.5 -31.7 -1.60 0.86 -0.99 37.428006 -122.174270 34.0 4.7826 -2.3263 -2.2295 -0.832 0.075 -2.271
0.94 -6.5 13.5 -31.7 -1.46 0.65 -0.62 37.428006 -122.174270 34.0 4.8607 -2.7428 -2.8739 -0.944 0.266 -2.189
0.97 -9.7 4.9 -32.5 -1.26 0.58 -0.56 37.428006 -122.174270 34.0 3.9574 -2.5426 -2.9172 -1.037 0.401 -2.129
1.00 -9.7 4.9 -32.5 -1.00 0.46 -0.54 37.428006 -122.174270 34.0 3.3431 -2.8023 -2.9321 -1.136 0.518 -2.073
1.03 -14.3 -8.9 -28.5 -0.88 0.31 -0.39 37.428006 -122.174270 34.0 3.1075 -3.1158 -3.4059 -1.251 0.635 -2.014
1.06 -14.3 -8.9 -28.5 -0.79 0.37 -0.27 37.428006 -122.174270 34.0 2.4656 -3.2874 -3.4766 -1.433 0.781 -1.920
1.10 -14.5 -16.5 -22.4 -0.39 0.34 -0.17 37.428006 -122.174270 34.0 1.9909 -3.2527 -3.7260 -1.583 0.884 -1.840
1.13 -14.5 -16.5 -22.4 -0.23 0.19 -0.04 37.428006 -122.174270 34.0 1.7552 -3.2723 -3.7454 -1.759 0.985 -1.735
1.16 -9.8 -23.1 -13.4 -0.11 0.09 0.08 37.428006 -122.174270 34.0 1.2935 -3.2869 -3.1602 -2.040 1.088 -1.551
