iPhone Sensor Log from Crossbow started at Nov 17, 2011 15:21:44 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 -22.3 -1.6 -41.5 0.03 -0.15 -0.95 37.425983 -122.151788 8.9 -0.0914 -0.3342 0.0855 0.032 0.151 -0.172
0.07 -22.3 -1.6 -41.5 0.05 -0.15 -0.96 37.425983 -122.151788 8.9 -0.1176 -0.2875 -0.0029 0.024 0.148 -0.172
0.10 -23.1 -1.9 -40.2 0.02 -0.15 -0.98 37.425983 -122.151788 8.9 -0.2634 0.0667 -0.1574 0.022 0.143 -0.174
0.13 -23.1 -1.9 -40.2 0.14 -0.17 -0.91 37.425983 -122.151788 8.9 -0.5185 -0.0729 -0.4074 0.036 0.127 -0.190
0.16 -23.7 -1.0 -41.3 0.13 -0.10 -0.97 37.425983 -122.151788 8.9 -1.0461 -0.9785 -0.1018 0.020 0.105 -0.196
0.19 -23.7 -1.0 -41.3 -0.07 0.01 -1.09 37.425983 -122.151788 8.9 -1.3049 -0.9437 -0.1819 -0.008 0.072 -0.199
0.22 -24.0 0.7 -41.7 0.05 -0.03 -1.09 37.425983 -122.151788 8.9 -0.8062 -0.1720 -0.3000 -0.025 0.034 -0.210
0.25 -24.0 0.7 -41.7 0.07 -0.05 -1.02 37.425983 -122.151788 8.9 -0.4174 -0.2593 -0.0012 -0.027 0.020 -0.214
0.28 -25.2 3.2 -40.5 -0.02 -0.03 -1.03 37.425983 -122.151788 8.9 -0.3938 -0.2230 -0.2596 -0.034 0.010 -0.218
0.32 -25.2 3.2 -40.5 0.08 -0.03 -0.94 37.425983 -122.151788 8.9 -0.1045 0.0841 -0.7105 -0.034 0.000 -0.244
0.35 -25.5 4.2 -39.7 0.37 -0.03 -1.01 37.425983 -122.151788 8.9 -0.2931 -0.1907 -0.6499 -0.032 -0.004 -0.263
0.38 -25.5 4.2 -39.7 0.31 0.04 -1.25 37.425983 -122.151788 8.9 -0.9611 -0.2112 -0.1848 -0.039 -0.021 -0.275
0.41 -26.1 4.1 -39.4 0.39 -0.07 -1.48 37.425983 -122.151788 9.6 -1.2101 -0.0383 0.5777 -0.035 -0.066 -0.270
0.44 -26.1 4.1 -39.4 0.35 -0.09 -1.56 37.425983 -122.151788 9.6 -0.5641 -0.7868 1.0254 -0.050 -0.089 -0.248
0.47 -26.7 5.6 -38.9 0.24 -0.03 -1.78 37.425983 -122.151788 9.6 -0.4596 -0.4882 1.3514 -0.064 -0.103 -0.217
0.50 -26.7 5.6 -38.9 0.02 0.01 -1.86 37.425983 -122.151788 9.6 -0.5959 -0.2286 1.6552 -0.071 -0.137 -0.151
0.53 -26.9 9.3 -38.1 -0.18 0.15 -1.67 37.425983 -122.151788 9.6 0.0867 -0.3220 1.9423 -0.072 -0.146 -0.103
0.57 -26.9 9.3 -38.1 -0.23 0.32 -1.51 37.425983 -122.151788 9.6 0.1383 0.0585 1.8631 -0.067 -0.143 -0.033
