iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:37:22 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 28.0 -0.7 -19.6 0.21 -0.28 -0.76 37.428012 -122.174242 34.6 -0.7152 -1.2091 0.2752 0.348 0.343 -2.135
0.06 28.0 -0.7 -19.6 0.40 -0.31 -0.92 37.428012 -122.174242 34.6 -0.6786 -0.2866 -0.2405 0.326 0.326 -2.129
0.10 28.7 0.0 -19.0 0.54 -0.38 -0.84 37.428012 -122.174242 34.6 -0.5917 0.8741 -0.4624 0.339 0.306 -2.134
0.13 28.7 0.0 -19.0 0.37 -0.25 -0.74 37.428012 -122.174242 34.6 -1.1009 -0.1398 -1.0907 0.384 0.262 -2.156
0.16 28.9 1.1 -18.3 0.55 -0.20 -1.07 37.428012 -122.174242 34.6 -1.4528 -2.0488 -1.5008 0.350 0.210 -2.180
0.19 28.9 1.1 -18.3 0.59 -0.04 -1.10 37.428012 -122.174242 34.6 -0.2999 -0.6291 -0.4995 0.315 0.183 -2.200
0.22 28.5 3.9 -19.6 -0.16 -0.33 -0.93 37.428012 -122.174242 34.6 -1.6238 -0.1856 -0.1477 0.295 0.159 -2.190
0.25 28.5 3.9 -19.6 0.37 -0.10 -0.84 37.428012 -122.174242 34.6 -0.6414 -3.6777 -1.8450 0.242 0.111 -2.222
0.28 25.9 6.5 -22.1 0.44 -0.28 -1.34 37.428012 -122.174242 34.6 -0.8797 -7.4910 -0.6913 0.076 0.076 -2.255
0.31 25.9 6.5 -22.1 -0.45 0.14 -0.81 37.428012 -122.174242 34.6 0.0872 -3.0750 0.6503 -0.062 0.060 -2.253
0.35 20.7 8.1 -25.1 0.06 0.07 -0.47 37.428012 -122.174242 34.6 -1.5821 -1.8804 1.3104 -0.135 0.044 -2.231
0.38 20.7 8.1 -25.1 -0.19 0.18 -1.33 37.428012 -122.174242 34.6 -2.6867 -3.6794 3.2837 -0.243 -0.128 -2.120
0.41 14.8 10.8 -28.7 -0.17 0.11 -0.55 37.428012 -122.174242 34.6 -0.1797 -3.2838 1.6127 -0.338 -0.171 -2.066
0.44 14.8 10.8 -28.7 -0.23 0.18 -0.45 37.428012 -122.174242 34.6 -1.8827 -1.4291 1.0768 -0.396 -0.211 -2.044
0.47 12.8 12.3 -29.8 -0.17 0.29 -0.89 37.428012 -122.174242 34.6 -2.3822 -1.2684 1.8385 -0.414 -0.282 -2.035
0.50 12.8 12.3 -29.8 -0.45 0.56 -0.19 37.428012 -122.174242 34.6 0.8291 -5.5576 3.5895 -0.540 -0.347 -1.943
0.53 7.9 14.1 -31.8 -0.98 0.52 -0.41 37.428012 -122.174242 34.6 -2.8075 -6.1029 2.4496 -0.691 -0.411 -1.887
0.56 7.9 14.1 -31.8 -1.96 0.77 -2.01 37.428012 -122.174242 34.6 -2.6549 -7.2351 3.3211 -0.870 -0.537 -1.889
0.60 1.1 16.0 -31.0 -1.97 0.84 -1.57 37.428012 -122.174242 34.6 1.1792 -11.6203 2.0379 -1.130 -0.611 -1.856
0.63 1.1 16.0 -31.0 -1.98 1.17 -0.32 37.428012 -122.174242 34.6 2.9953 -8.3027 -1.3277 -1.443 -0.587 -1.723
0.66 -16.1 16.0 -24.9 -1.97 1.43 -0.12 37.428012 -122.174242 34.6 3.0663 -5.1900 -4.0259 -1.612 -0.477 -1.597
0.69 -16.1 16.0 -24.9 -1.97 1.79 -0.14 37.428012 -122.174242 34.6 3.5239 -4.6059 -5.9842 -1.696 -0.343 -1.483
0.72 -25.8 9.0 -19.0 -1.97 1.95 -0.12 37.428012 -122.174242 34.6 3.3552 -6.3265 -8.1946 -1.814 -0.162 -1.346
0.75 -25.8 9.0 -19.0 -1.98 1.85 0.64 37.428012 -122.174242 34.6 2.1003 -9.7676 -8.9400 -2.125 0.109 -1.125
0.78 -26.9 -12.3 -5.7 -1.69 1.77 0.94 37.428012 -122.174242 34.6 -0.4159 -7.9417 -8.6187 -2.409 0.280 -0.949
0.81 -26.9 -12.3 -5.7 -1.08 1.80 0.61 37.428012 -122.174242 34.6 -2.6186 -5.8922 -7.5409 -2.653 0.452 -0.782
0.85 -18.2 -25.1 1.1 -0.89 1.98 0.61 37.428012 -122.174242 34.6 -3.6087 -6.6573 -6.4633 -2.912 0.605 -0.610
0.88 -18.2 -25.1 1.1 -0.76 1.98 0.56 37.428012 -122.174242 34.6 -6.3519 -6.3556 -3.9711 2.835 0.829 -0.282
