iPhone Sensor Log from Crossbow started at Dec 14, 2011 12:36:14 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.22 -1.9 -2.6 -15.4 -0.29 -0.32 -0.52 37.427933 -122.174555 34.0 2.8740 -1.0686 -1.2245 -0.004 1.016 -2.887
1.25 -2.2 -4.9 -15.2 -0.24 -0.37 -0.42 37.427933 -122.174555 34.0 2.7186 -1.3383 -1.3287 0.024 1.093 -2.960
1.28 -2.2 -4.9 -15.2 -0.22 -0.40 -0.36 37.427933 -122.174555 34.0 2.4474 -1.4536 -1.3380 0.071 1.163 -3.054
1.32 -2.1 -6.7 -15.3 -0.21 -0.39 -0.32 37.427933 -122.174555 34.0 2.0139 -1.8924 -1.4512 0.200 1.256 3.009
1.35 -2.1 -6.7 -15.3 -0.19 -0.41 -0.25 37.427933 -122.174555 34.0 1.7896 -1.9978 -1.5313 0.320 1.296 2.825
1.38 -2.6 -9.1 -14.8 -0.19 -0.44 -0.18 37.427933 -122.174555 34.0 1.5555 -2.1117 -1.5729 0.482 1.322 2.598
1.41 -2.6 -9.1 -14.8 -0.18 -0.39 -0.11 37.427933 -122.174555 34.0 1.2716 -2.6295 -1.7658 0.718 1.331 2.263
1.44 -3.8 -11.4 -13.7 -0.07 -0.35 -0.09 37.427933 -122.174555 34.0 0.8465 -2.7555 -1.9997 0.870 1.314 2.028
1.47 -3.8 -11.4 -13.7 0.09 -0.29 -0.11 37.427933 -122.174555 34.0 0.5038 -2.5288 -2.0664 0.971 1.278 1.846
1.50 -4.7 -14.4 -12.0 0.13 -0.24 -0.07 37.427933 -122.174555 34.0 0.3395 -2.7792 -1.8383 1.017 1.240 1.721
1.53 -4.7 -14.4 -12.0 0.33 -0.15 -0.02 37.427933 -122.174555 34.0 -0.0729 -3.0721 -1.8635 1.015 1.184 1.603
1.57 -5.4 -16.3 -11.1 0.40 -0.12 -0.14 37.427933 -122.174555 34.0 -0.6649 -2.9673 -1.4329 0.952 1.124 1.551
1.60 -5.4 -16.3 -11.1 0.44 -0.06 -0.17 37.427933 -122.174555 34.0 -0.9222 -3.4093 -1.2133 0.869 1.082 1.543
1.63 -5.6 -17.7 -9.9 0.49 -0.02 -0.24 37.427933 -122.174555 34.0 -1.3655 -3.2892 -0.9686 0.770 1.038 1.548
1.66 -5.6 -17.7 -9.9 0.43 0.04 -0.49 37.427933 -122.174555 34.0 -2.0152 -3.2026 -0.4503 0.618 0.971 1.590
1.69 -6.0 -17.1 -11.0 0.42 -0.02 -0.63 37.427933 -122.174555 34.0 -2.2564 -3.3210 -0.1210 0.489 0.916 1.633
1.72 -6.0 -17.1 -11.0 0.46 0.05 -0.77 37.427933 -122.174555 34.0 -2.4839 -2.9643 0.0253 0.370 0.856 1.676
1.75 -8.6 -15.3 -11.6 0.41 0.02 -0.87 37.427933 -122.174555 34.0 -2.6547 -2.7432 0.4487 0.260 0.789 1.718
1.78 -8.6 -15.3 -11.6 0.38 0.09 -1.18 37.427933 -122.174555 34.0 -2.9735 -2.3691 0.8144 0.127 0.690 1.779
1.81 -11.3 -13.8 -12.1 0.25 0.11 -1.18 37.427933 -122.174555 34.0 -2.8546 -2.8609 1.2390 -0.006 0.583 1.833
1.85 -11.3 -13.8 -12.1 0.17 0.15 -1.23 37.427933 -122.174555 34.0 -2.7896 -2.4842 1.5729 -0.102 0.504 1.876
1.88 -14.4 -9.4 -13.7 -0.01 0.20 -1.53 37.427933 -122.174555 34.0 -3.1952 -2.2242 1.8180 -0.184 0.414 1.915
1.91 -14.4 -9.4 -13.7 -0.03 0.18 -1.72 37.427933 -122.174555 34.0 -2.9451 -1.9668 2.0820 -0.279 0.283 1.961
1.94 -16.5 -4.5 -12.7 -0.03 0.29 -1.67 37.427933 -122.174555 34.0 -2.2917 -1.7734 2.4539 -0.340 0.197 2.002
1.97 -16.5 -4.5 -12.7 -0.18 0.33 -1.83 37.427933 -122.174555 34.0 -2.1356 -1.3350 3.0420 -0.391 0.112 2.053
2.00 -18.0 3.4 -9.6 -0.29 0.46 -1.98 37.427933 -122.174555 34.0 -1.8120 -1.0936 3.5572 -0.428 0.024 2.117
2.03 -18.0 3.4 -9.6 -0.47 0.65 -1.98 37.427933 -122.174555 34.0 -0.6783 -1.4314 4.2307 -0.472 -0.082 2.228
2.07 -17.0 8.1 -7.0 -0.98 0.62 -1.96 37.427933 -122.174555 34.0 0.7842 -1.1294 5.0832 -0.501 -0.157 2.387
2.10 -17.0 8.1 -7.0 -1.20 0.51 -1.99 37.427933 -122.174555 34.0 1.4887 -0.4787 5.1259 -0.498 -0.197 2.532
2.13 -15.7 11.9 -5.1 -1.19 0.50 -1.84 37.427933 -122.174555 34.0 2.0814 0.1313 4.5000 -0.470 -0.214 2.677
2.16 -15.7 11.9 -5.1 -1.25 0.44 -1.41 37.427933 -122.174555 34.0 3.1900 1.6593 3.9785 -0.404 -0.188 2.864
2.19 -11.1 14.6 -7.6 -1.17 0.35 -0.91 37.427933 -122.174555 34.0 3.2491 2.6512 3.3567 -0.317 -0.139 2.993
2.22 -11.1 14.6 -7.6 -1.01 0.25 -0.83 37.427933 -122.174555 34.0 2.7953 3.2349 2.7343 -0.223 -0.081 3.095
2.25 -7.2 14.1 -11.9 -0.86 0.24 -0.67 37.427933 -122.174555 34.0 2.5520 2.7922 2.0464 -0.130 -0.021 -3.109
2.28 -7.2 14.1 -11.9 -0.56 0.13 -0.67 37.427933 -122.174555 34.0 2.2362 1.9559 0.9528 -0.073 0.039 -3.062
2.31 -3.7 10.9 -15.9 -0.44 0.05 -0.46 37.427933 -122.174555 34.0 2.1831 0.9424 -0.1863 -0.008 0.137 -3.048
2.35 -3.7 10.9 -15.9 -0.31 -0.03 -0.50 37.427933 -122.174555 34.0 1.6765 0.6988 -0.4064 0.015 0.193 -3.059
