iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:35:42 AM Pacific Standard Time.
3.50 -11.6 -15.2 -13.4 0.13 -0.83 -0.31 37.428012 -122.174242 34.6 -1.2137 -0.4011 -0.0053 0.434 1.214 1.288
3.53 -11.6 -15.2 -13.4 0.10 -0.85 -0.45 37.428012 -122.174242 34.6 -1.1900 -0.5859 0.0967 0.381 1.183 1.329
3.56 -11.5 -14.6 -12.7 0.09 -0.79 -0.43 37.428012 -122.174242 34.6 -0.9333 -0.6176 0.0456 0.336 1.158 1.360
3.60 -11.5 -14.6 -12.7 0.11 -0.81 -0.54 37.428012 -122.174242 34.6 -0.9153 -0.5911 0.1115 0.283 1.125 1.392
3.63 -12.5 -14.6 -14.0 0.12 -0.80 -0.50 37.428012 -122.174242 34.6 -0.7376 -0.7188 0.1546 0.245 1.104 1.413
3.66 -12.5 -14.6 -14.0 0.13 -0.77 -0.49 37.428012 -122.174242 34.6 -0.7526 -0.5088 0.2037 0.208 1.085 1.435
3.69 -13.7 -15.6 -15.2 0.09 -0.76 -0.50 37.428012 -122.174242 34.6 -0.8020 -0.4673 0.2802 0.176 1.065 1.457
3.72 -13.7 -15.6 -15.2 0.06 -0.77 -0.57 37.428012 -122.174242 34.6 -0.8869 -0.5084 0.3739 0.117 1.028 1.499
3.75 -15.1 -14.5 -16.2 -0.01 -0.75 -0.57 37.428012 -122.174242 34.6 -0.8846 -0.7125 0.3884 0.077 1.004 1.524
3.78 -15.1 -14.5 -16.2 -0.03 -0.75 -0.62 37.428012 -122.174242 34.6 -0.9203 -0.6280 0.3194 0.040 0.980 1.545
3.82 -16.0 -12.5 -16.2 -0.02 -0.71 -0.64 37.428012 -122.174242 34.6 -0.9295 -0.4204 0.2905 0.013 0.954 1.561
3.85 -16.0 -12.5 -16.2 0.03 -0.71 -0.64 37.428012 -122.174242 34.6 -0.9027 -0.4561 0.2236 -0.016 0.920 1.577
3.88 -17.1 -11.8 -16.9 -0.04 -0.65 -0.64 37.428012 -122.174242 34.6 -0.9172 -0.5229 0.3440 -0.040 0.895 1.589
3.91 -17.1 -11.8 -16.9 -0.11 -0.64 -0.68 37.428012 -122.174242 34.6 -0.9625 -0.4958 0.3786 -0.066 0.868 1.603
3.94 -17.8 -11.1 -18.2 -0.07 -0.63 -0.69 37.428012 -122.174242 34.6 -0.9002 -0.3104 0.2983 -0.086 0.841 1.615
3.97 -17.8 -11.1 -18.2 -0.04 -0.60 -0.64 37.428012 -122.174242 34.6 -0.7336 -0.6567 0.2046 -0.115 0.804 1.624
4.00 -18.6 -10.9 -17.6 -0.15 -0.54 -0.66 37.428012 -122.174242 34.6 -0.8697 -0.5692 0.3287 -0.139 0.781 1.631
4.03 -18.6 -10.9 -17.6 -0.10 -0.51 -0.63 37.428012 -122.174242 34.6 -0.7565 -0.4849 0.2347 -0.157 0.757 1.638
4.06 -20.6 -10.3 -17.7 -0.13 -0.50 -0.62 37.428012 -122.174242 34.6 -0.8003 -0.7203 0.2577 -0.177 0.736 1.641
4.10 -20.6 -10.3 -17.7 -0.20 -0.45 -0.70 37.428012 -122.174242 34.6 -1.0692 -0.5968 0.3346 -0.207 0.699 1.648
4.13 -21.6 -9.6 -17.8 -0.20 -0.45 -0.69 37.428012 -122.174242 34.6 -1.1076 -0.3846 0.2804 -0.222 0.668 1.650
4.16 -21.6 -9.6 -17.8 -0.23 -0.37 -0.74 37.428012 -122.174242 34.6 -1.2935 -0.3311 0.1466 -0.230 0.634 1.648
4.19 -22.6 -8.0 -17.8 -0.16 -0.30 -0.77 37.428012 -122.174242 34.6 -1.3272 -0.6562 -0.0579 -0.240 0.598 1.638
4.22 -22.6 -8.0 -17.8 -0.17 -0.27 -0.92 37.428012 -122.174242 34.6 -1.5034 -0.5427 0.0588 -0.256 0.552 1.623
4.25 -23.4 -6.7 -18.5 -0.29 -0.27 -0.97 37.428012 -122.174242 34.6 -1.3663 -0.7167 0.6950 -0.278 0.493 1.627
4.28 -23.4 -6.7 -18.5 -0.37 -0.25 -1.05 37.428012 -122.174242 34.6 -1.2549 -0.8592 0.7561 -0.306 0.452 1.638
4.32 -25.0 -4.1 -18.5 -0.35 -0.21 -1.01 37.428012 -122.174242 34.6 -1.1610 -0.6688 0.6890 -0.331 0.414 1.647
4.35 -25.0 -4.1 -18.5 -0.37 -0.18 -1.01 37.428012 -122.174242 34.6 -0.9484 -0.4715 0.7541 -0.356 0.371 1.660
4.38 -26.4 -2.2 -17.9 -0.40 -0.11 -1.04 37.428012 -122.174242 34.6 -1.0565 -0.6644 0.8260 -0.376 0.336 1.672
4.41 -26.4 -2.2 -17.9 -0.38 -0.08 -1.03 37.428012 -122.174242 34.6 -0.8750 -0.7085 0.8373 -0.399 0.302 1.684
4.44 -27.4 -1.0 -16.6 -0.36 -0.08 -0.99 37.428012 -122.174242 34.6 -0.5293 -0.6738 0.8340 -0.422 0.276 1.699
4.47 -27.4 -1.0 -16.6 -0.49 0.01 -0.97 37.428012 -122.174242 34.6 -0.5026 -0.6412 1.1436 -0.453 0.243 1.724
4.50 -28.9 0.7 -15.4 -0.44 0.00 -0.97 37.428012 -122.174242 34.6 -0.3199 -0.3379 1.1408 -0.480 0.210 1.758
4.53 -28.9 0.7 -15.4 -0.44 0.01 -0.96 37.428012 -122.174242 34.6 -0.3276 -0.3606 1.2825 -0.494 0.185 1.784
4.56 -29.6 2.9 -14.6 -0.54 0.03 -0.98 37.428012 -122.174242 34.6 -0.1589 -0.4798 1.4756 -0.512 0.161 1.815
4.60 -29.6 2.9 -14.6 -0.50 0.03 -1.02 37.428012 -122.174242 34.6 -0.1835 -0.4597 1.4622 -0.532 0.136 1.850
4.63 -30.2 7.4 -14.0 -0.54 0.11 -0.94 37.428012 -122.174242 34.6 -0.0871 -0.4099 1.6685 -0.550 0.103 1.897
4.66 -30.2 7.4 -14.0 -0.54 0.11 -0.94 37.428012 -122.174242 34.6 -0.0954 -0.3574 1.7654 -0.565 0.076 1.937
4.69 -30.5 10.3 -14.1 -0.47 0.16 -1.00 37.428012 -122.174242 34.6 -0.2352 0.0296 1.7880 -0.571 0.044 1.976
4.72 -30.5 10.3 -14.1 -0.57 0.20 -1.12 37.428012 -122.174242 34.6 0.1257 -0.3115 2.0031 -0.577 0.003 2.034
4.75 -29.1 14.1 -13.4 -0.57 0.19 -0.97 37.428012 -122.174242 34.6 0.2085 0.0245 2.0540 -0.582 -0.029 2.104
4.78 -29.1 14.1 -13.4 -0.56 0.27 -0.98 37.428012 -122.174242 34.6 0.0603 0.1321 2.0135 -0.578 -0.058 2.153
4.82 -27.3 17.0 -13.8 -0.41 0.31 -0.91 37.428012 -122.174242 34.6 -0.2479 0.1183 2.3120 -0.570 -0.093 2.203
4.85 -27.3 17.0 -13.8 -0.68 0.31 -1.29 37.428012 -122.174242 34.6 0.0022 -0.4550 2.8057 -0.571 -0.155 2.280
4.88 -25.0 23.0 -14.1 -0.66 0.30 -1.07 37.428012 -122.174242 34.6 0.3538 0.0595 2.6818 -0.563 -0.189 2.350
4.91 -25.0 23.0 -14.1 -0.50 0.30 -1.22 37.428012 -122.174242 34.6 0.0239 0.5883 2.6181 -0.539 -0.223 2.416
4.94 -22.3 26.3 -14.1 -0.50 0.41 -1.35 37.428012 -122.174242 34.6 0.4141 0.4301 2.9257 -0.506 -0.257 2.488
4.97 -22.3 26.3 -14.1 -0.52 0.38 -1.33 37.428012 -122.174242 34.6 1.2351 -0.2731 3.1700 -0.474 -0.282 2.609
5.00 -15.4 29.3 -16.8 -0.81 0.42 -1.31 37.428012 -122.174242 34.6 1.6931 -0.0155 3.4080 -0.443 -0.286 2.751
5.03 -15.4 29.3 -16.8 -0.77 0.47 -1.25 37.428012 -122.174242 34.6 1.6859 0.9105 3.0866 -0.399 -0.280 2.858
5.06 -11.2 30.4 -19.9 -0.56 0.52 -1.27 37.428012 -122.174242 34.6 1.5918 1.3323 2.8582 -0.340 -0.267 2.953
5.10 -11.2 30.4 -19.9 -0.60 0.56 -1.32 37.428012 -122.174242 34.6 1.7560 0.9622 2.9520 -0.284 -0.248 3.048
5.13 -3.8 28.7 -24.3 -0.65 0.46 -1.08 37.428012 -122.174242 34.6 2.2515 0.9344 2.6804 -0.224 -0.199 -3.110
5.16 -3.8 28.7 -24.3 -0.47 0.36 -1.00 37.428012 -122.174242 34.6 1.8886 1.2812 2.1604 -0.178 -0.155 -3.033
5.19 0.6 25.2 -26.8 -0.42 0.29 -1.18 37.428012 -122.174242 34.6 1.5449 1.0425 2.1145 -0.136 -0.118 -2.967
5.22 0.6 25.2 -26.8 -0.54 0.19 -0.93 37.428012 -122.174242 34.6 2.3827 0.2018 1.8724 -0.106 -0.057 -2.879
5.25 3.4 21.4 -29.3 -0.52 0.09 -0.70 37.428012 -122.174242 34.6 2.3318 0.1062 0.7830 -0.110 0.030 -2.823
5.28 3.4 21.4 -29.3 -0.21 0.05 -0.54 37.428012 -122.174242 34.6 1.4576 1.4083 0.5229 -0.088 0.080 -2.803
5.31 7.6 16.5 -32.2 -0.27 0.02 -1.05 37.428012 -122.174242 34.6 0.3055 1.6490 1.0143 -0.042 0.100 -2.779
5.35 7.6 16.5 -32.2 -0.23 0.02 -0.97 37.428012 -122.174242 34.6 1.0834 0.4043 0.6869 -0.040 0.103 -2.751
5.38 8.9 13.5 -33.4 -0.18 -0.05 -0.58 37.428012 -122.174242 34.6 1.5851 0.6805 -0.0895 -0.024 0.168 -2.743
5.41 8.9 13.5 -33.4 -0.01 -0.12 -0.84 37.428012 -122.174242 34.6 0.9060 1.6733 -0.7364 0.012 0.198 -2.755
5.44 11.5 9.9 -33.9 -0.05 -0.22 -0.95 37.428012 -122.174242 34.6 0.7201 0.8197 -0.7242 0.059 0.221 -2.778
5.47 11.5 9.9 -33.9 -0.04 -0.18 -0.79 37.428012 -122.174242 34.6 0.7798 -0.0142 -0.6386 0.062 0.245 -2.804
5.50 12.7 8.1 -33.4 0.06 -0.24 -0.83 37.428012 -122.174242 34.6 0.5160 0.8352 -0.4545 0.090 0.270 -2.829
