iPhone Sensor Log from Crossbow started at Nov 18, 2011 15:05:06 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 3.3 -26.3 -37.8 0.08 -0.06 -1.00 37.425957 -122.151789 2.1 -0.1243 -0.1942 0.1029 0.083 0.071 -1.502
0.07 3.3 -26.3 -37.8 0.07 -0.07 -0.98 37.425957 -122.151789 2.1 -0.3007 -0.0836 0.0388 0.078 0.065 -1.497
0.10 1.5 -26.0 -38.4 0.10 -0.07 -1.04 37.425957 -122.151789 0.1 -0.3520 -0.1114 -0.0035 0.077 0.055 -1.496
0.13 1.5 -26.0 -38.4 0.10 -0.08 -1.00 37.425957 -122.151789 0.1 -0.3386 -0.1892 0.0257 0.071 0.046 -1.492
0.16 0.4 -26.2 -38.3 0.11 -0.03 -0.95 37.425957 -122.151789 0.1 -0.8892 -0.2738 -0.1058 0.066 0.028 -1.492
0.19 0.4 -26.2 -38.3 0.14 0.05 -1.14 37.425957 -122.151789 0.1 -0.9422 -0.2783 -0.0253 0.060 -0.000 -1.493
0.23 -0.3 -24.3 -39.7 0.08 -0.02 -1.05 37.425957 -122.151789 0.1 -0.0264 -0.3077 0.3290 0.045 -0.009 -1.484
0.26 -0.3 -24.3 -39.7 0.09 -0.05 -0.96 37.425957 -122.151789 0.1 -0.4872 -0.0940 -0.0920 0.047 -0.011 -1.480
0.29 -0.5 -22.8 -40.1 0.18 -0.03 -1.03 37.425957 -122.151789 0.1 -1.0624 0.1120 -0.3400 0.048 -0.034 -1.486
0.32 -0.5 -22.8 -40.1 0.56 -0.03 -1.26 37.425957 -122.151789 0.1 -1.2205 0.5146 -0.4297 0.062 -0.077 -1.499
0.35 0.1 -19.3 -40.8 0.83 0.02 -1.42 37.425957 -122.151789 0.1 -1.7620 1.1721 -0.1667 0.089 -0.125 -1.504
0.38 0.1 -19.3 -40.8 1.15 0.29 -1.87 37.425957 -122.151789 0.1 -2.2087 0.4770 0.4418 0.117 -0.181 -1.494
0.41 0.7 -15.9 -42.9 0.84 0.59 -2.00 37.425957 -122.151789 0.1 -1.0115 -1.1760 1.8583 0.105 -0.232 -1.443
0.44 0.7 -15.9 -42.9 0.31 0.57 -2.00 37.425957 -122.151789 0.1 -0.9647 -0.5841 2.6213 0.097 -0.248 -1.376
0.47 -0.3 -11.6 -45.0 -0.14 0.67 -2.00 37.425957 -122.151789 0.1 -0.6328 0.0462 2.6854 0.112 -0.265 -1.299
0.51 -0.3 -11.6 -45.0 -0.58 0.71 -1.79 37.425957 -122.151789 0.1 2.0105 -1.4730 2.7607 0.112 -0.206 -1.174
0.54 -3.2 -10.4 -45.0 -0.79 0.64 -1.35 37.425957 -122.151789 0.1 1.8755 -0.7080 2.2090 0.089 -0.143 -1.113
0.57 -3.2 -10.4 -45.0 -0.91 0.54 -1.61 37.425957 -122.151789 0.1 1.1835 0.1800 1.7453 0.095 -0.104 -1.065
0.60 -6.6 -11.6 -44.6 -1.08 0.62 -1.36 37.425957 -122.151789 0.1 2.7804 -1.0986 1.2418 0.082 -0.027 -1.016
0.63 -6.6 -11.6 -44.6 -0.94 0.54 -0.98 37.425957 -122.151789 0.1 3.0114 -0.6510 0.1855 0.057 0.052 -1.005
0.66 -11.7 -18.7 -42.0 -1.00 0.36 -0.60 37.425957 -122.151789 0.1 2.8836 -0.8305 -0.1047 0.033 0.159 -1.007
0.69 -11.7 -18.7 -42.0 -0.90 0.35 -0.41 37.425957 -122.151789 0.1 2.9328 -1.3288 -1.3097 -0.003 0.254 -1.031
0.72 -14.1 -24.6 -39.2 -0.56 0.27 -0.07 37.425957 -122.151789 0.1 3.2537 -2.1457 -2.4488 -0.035 0.340 -1.087
0.76 -14.1 -24.6 -39.2 -0.42 0.27 0.18 37.425957 -122.151789 0.1 2.5439 -1.8943 -2.3116 -0.082 0.450 -1.171
0.79 -13.8 -33.6 -31.7 -0.31 0.17 -0.02 37.425957 -122.151789 0.1 1.0438 -0.9589 -2.3854 -0.086 0.500 -1.236
0.82 -13.8 -33.6 -31.7 -0.21 0.20 0.24 37.425957 -122.151789 0.1 0.8253 -1.2621 -2.3301 -0.081 0.525 -1.304
0.85 -11.8 -38.3 -27.1 -0.01 0.10 0.35 37.425957 -122.151789 0.1 1.0625 -1.9733 -2.6028 -0.081 0.589 -1.432
0.88 -11.8 -38.3 -27.1 0.21 -0.01 0.12 37.425957 -122.151789 0.1 0.0561 -2.1139 -2.9243 -0.089 0.608 -1.519
0.91 -8.5 -41.8 -23.1 0.33 0.06 0.14 37.425957 -122.151789 0.1 -0.0855 -2.3068 -3.0154 -0.092 0.612 -1.615
0.94 -8.5 -41.8 -23.1 0.55 -0.08 0.06 37.425957 -122.151789 0.1 -0.1590 -2.3436 -2.5196 -0.106 0.621 -1.733
0.97 -2.6 -43.7 -20.1 0.63 -0.01 -0.00 37.425957 -122.151789 0.1 -0.4360 -2.4783 -2.0079 -0.131 0.618 -1.806
1.01 -2.6 -43.7 -20.1 0.73 0.05 -0.40 37.425957 -122.151789 0.1 -1.7646 -0.6193 -1.6965 -0.118 0.579 -1.914
1.04 1.2 -43.1 -20.6 0.88 0.09 -0.56 37.425957 -122.151789 0.1 -1.4190 -1.6480 -1.1254 -0.097 0.533 -1.977
1.07 1.2 -43.1 -20.6 0.97 0.28 -0.67 37.425957 -122.151789 0.1 -1.0251 -0.7985 -0.8208 -0.117 0.505 -2.008
1.10 5.0 -41.2 -24.1 0.97 0.28 -0.67 37.425964 -122.151807 0.0 -1.9192 0.3341 0.0654 -0.098 0.456 -2.029
1.13 5.0 -41.2 -24.1 0.60 0.27 -1.02 37.425964 -122.151807 0.0 -2.3085 -0.4237 0.4068 -0.106 0.397 -2.024
1.16 6.4 -39.5 -26.4 0.86 0.30 -1.39 37.425964 -122.151807 0.0 -2.6989 0.4809 -0.2620 -0.104 0.330 -2.032
1.19 6.4 -39.5 -26.4 0.80 0.33 -1.46 37.425964 -122.151807 0.0 -1.6900 -0.1732 1.1776 -0.083 0.231 -2.021
1.22 7.5 -35.3 -30.7 0.58 0.34 -1.97 37.425964 -122.151807 0.0 -2.0365 -0.3305 1.3692 -0.104 0.181 -1.987
1.26 7.5 -35.3 -30.7 0.58 0.34 -1.97 37.425964 -122.151807 0.0 -2.0574 1.2139 0.9809 -0.092 0.120 -1.963
1.29 6.7 -30.7 -34.2 0.53 0.39 -1.97 37.425964 -122.151807 0.0 -1.5154 0.6445 1.8322 -0.055 0.060 -1.921
1.32 6.7 -30.7 -34.2 0.08 0.34 -2.00 37.425964 -122.151807 0.0 -1.5605 0.2150 2.1460 -0.050 0.014 -1.865
1.35 4.1 -26.4 -37.9 -0.27 0.18 -2.00 37.425964 -122.151807 0.0 -1.1102 1.3368 1.4659 -0.019 -0.036 -1.807
1.38 4.1 -26.4 -37.9 -0.27 0.18 -2.00 37.425964 -122.151807 0.0 -0.6599 0.4355 2.1607 0.026 -0.067 -1.740
1.41 3.6 -23.7 -40.2 -0.65 0.13 -1.85 37.425964 -122.151807 0.0 -0.2144 0.2752 1.7458 0.033 -0.070 -1.686
1.44 3.6 -23.7 -40.2 -0.62 0.03 -1.81 37.425964 -122.151807 0.0 -0.6559 0.9997 1.1051 0.069 -0.092 -1.641
1.47 2.8 -21.4 -41.5 -0.72 -0.02 -1.66 37.425964 -122.151807 0.0 0.5245 0.3361 1.5107 0.089 -0.088 -1.605
1.51 2.8 -21.4 -41.5 -0.71 -0.05 -1.21 37.425964 -122.151807 0.0 0.9275 -0.0657 1.1671 0.093 -0.063 -1.570
