iPhone Sensor Log from Crossbow started at Dec 14, 2011 12:39:03 AM Pacific Standard Time.
0.38 -15.7 32.2 -24.4 -0.17 0.13 -0.75 37.428012 -122.174173 37.7 -0.8458 -4.8698 0.3755 -0.684 -0.061 -3.028
0.41 -18.8 35.0 -19.8 -0.34 0.22 -0.53 37.428012 -122.174173 37.7 0.0752 -5.2336 1.8159 -0.895 -0.107 -2.994
0.44 -18.8 35.0 -19.8 -0.83 0.42 -1.08 37.428012 -122.174173 37.7 -1.1547 -3.0907 3.7564 -1.016 -0.204 -2.950
0.47 -20.5 38.0 -15.1 -1.07 0.51 -1.22 37.428012 -122.174173 37.7 -2.2023 -1.4545 4.9501 -1.057 -0.339 -2.936
0.50 -20.5 38.0 -15.1 -1.32 0.94 -1.45 37.428012 -122.174173 37.7 -1.8748 -2.5559 5.5118 -1.116 -0.496 -2.923
0.53 -13.8 45.3 -7.7 -1.75 1.31 -1.69 37.428012 -122.174173 37.7 0.3925 -1.8421 5.3067 -1.140 -0.646 -2.859
0.56 -13.8 45.3 -7.7 -1.75 1.31 -1.69 37.428012 -122.174173 37.7 2.5599 -3.9993 2.7566 -1.148 -0.747 -2.706
0.60 -5.3 48.3 -6.5 -1.94 1.34 -1.30 37.428012 -122.174173 37.7 3.3514 -4.2484 0.8447 -1.182 -0.756 -2.575
0.63 -5.3 48.3 -6.5 -1.81 1.19 -0.80 37.428012 -122.174173 37.7 3.6994 -2.8682 -0.3420 -1.187 -0.719 -2.444
0.66 -0.8 46.3 -14.3 -1.97 1.39 -0.54 37.428012 -122.174173 37.7 3.3328 -2.5673 -1.4955 -1.200 -0.640 -2.308
0.69 -0.8 46.3 -14.3 -1.90 1.38 -0.52 37.428012 -122.174173 37.7 3.5111 -2.6486 -3.2581 -1.237 -0.507 -2.207
0.72 -5.3 41.8 -19.7 -1.65 1.40 0.09 37.428012 -122.174173 37.7 3.5713 -2.6188 -3.9016 -1.283 -0.379 -2.133
0.75 -5.3 41.8 -19.7 -1.39 1.30 0.00 37.428012 -122.174173 37.7 2.6590 -2.3329 -4.1772 -1.332 -0.247 -2.079
0.78 -17.2 30.7 -22.3 -1.20 1.18 -0.08 37.428012 -122.174173 37.7 2.6350 -2.6489 -3.4767 -1.393 -0.126 -2.029
0.81 -17.2 30.7 -22.3 -1.11 1.16 -0.09 37.428012 -122.174173 37.7 2.1382 -3.4727 -3.9717 -1.510 0.008 -1.960
0.85 -24.7 22.2 -19.1 -1.02 0.87 0.19 37.428012 -122.174173 37.7 2.0763 -3.5258 -4.1131 -1.610 0.124 -1.900
0.88 -24.7 22.2 -19.1 -0.85 0.87 0.37 37.428012 -122.174173 37.7 0.8849 -4.3540 -3.9909 -1.730 0.233 -1.848
0.91 -31.9 11.8 -9.1 -0.70 0.72 0.29 37.428012 -122.174173 37.7 -0.1632 -3.9233 -4.2544 -1.858 0.341 -1.814
0.94 -31.9 11.8 -9.1 -0.58 0.47 0.19 37.428012 -122.174173 37.7 -1.3161 -4.7935 -4.7417 -2.065 0.559 -1.766
0.97 -34.0 3.8 -1.4 -0.53 0.30 0.33 37.428012 -122.174173 37.7 -1.6751 -4.3542 -4.5540 -2.222 0.690 -1.723
1.00 -34.0 3.8 -1.4 -0.25 0.23 0.22 37.428012 -122.174173 37.7 -2.1275 -2.9544 -4.1359 -2.357 0.817 -1.669
1.03 -32.4 -4.0 6.5 -0.12 0.03 0.15 37.428012 -122.174173 37.7 -1.9600 -2.5542 -3.6964 -2.479 0.932 -1.604
1.06 -32.4 -4.0 6.5 -0.08 -0.11 0.37 37.428012 -122.174173 37.7 -1.5434 -3.7290 -2.9888 -2.711 1.047 -1.472
1.10 -26.4 -13.7 15.4 0.09 -0.09 0.39 37.428012 -122.174173 37.7 -1.7390 -3.6189 -2.4663 -2.920 1.115 -1.354
1.13 -26.4 -13.7 15.4 0.14 -0.20 0.29 37.428012 -122.174173 37.7 -2.1386 -3.2487 -1.8702 -3.129 1.176 -1.227
1.16 -21.5 -20.0 18.9 0.14 -0.27 0.18 37.428012 -122.174173 37.7 -2.3442 -3.0132 -1.1181 2.857 1.253 -1.038
1.19 -21.5 -20.0 18.9 0.13 -0.34 0.16 37.428012 -122.174173 37.7 -2.3047 -3.0446 -0.4192 2.540 1.321 -0.821
1.22 -13.9 -27.9 19.9 0.12 -0.38 0.12 37.428012 -122.174173 37.7 -2.2962 -3.2210 -0.1565 2.248 1.362 -0.610
1.25 -13.9 -27.9 19.9 0.08 -0.41 0.13 37.428012 -122.174173 37.7 -2.3003 -3.3020 0.1717 1.868 1.393 -0.318
1.28 -10.3 -31.7 17.0 0.08 -0.36 0.01 37.428012 -122.174173 37.7 -2.3623 -2.9309 0.4779 1.408 1.408 0.060
1.32 -10.3 -31.7 17.0 0.08 -0.29 -0.15 37.428012 -122.174173 37.7 -2.5740 -2.6958 0.7774 0.772 1.384 0.602
1.35 -7.4 -35.5 11.0 0.08 -0.20 -0.13 37.428012 -122.174173 37.7 -2.3904 -2.8650 1.0128 0.412 1.341 0.891
1.38 -7.4 -35.5 11.0 0.04 -0.11 -0.24 37.428012 -122.174173 37.7 -2.2438 -2.5390 1.4263 0.140 1.289 1.093
1.41 -7.9 -37.4 6.2 -0.04 -0.06 -0.43 37.428012 -122.174173 37.7 -2.2900 -2.1475 1.7900 -0.072 1.227 1.249
1.44 -7.9 -37.4 6.2 -0.17 0.04 -0.62 37.428012 -122.174173 37.7 -2.0733 -2.3271 2.2932 -0.346 1.107 1.441
1.47 -13.6 -37.2 -1.1 -0.31 0.11 -0.45 37.428012 -122.174173 37.7 -1.5876 -3.0243 2.4554 -0.495 1.034 1.523
1.50 -13.6 -37.2 -1.1 -0.47 0.24 -0.60 37.428012 -122.174173 37.7 -1.3952 -2.8364 2.8998 -0.645 0.961 1.601
1.53 -19.4 -33.9 -3.9 -0.51 0.22 -0.86 37.428012 -122.174173 37.7 -1.7338 -2.1163 3.2250 -0.761 0.871 1.662
1.56 -19.4 -33.9 -3.9 -0.77 0.34 -0.73 37.428012 -122.174173 37.7 -1.3403 -1.7825 3.7121 -0.873 0.734 1.726
1.60 -29.6 -23.6 -5.8 -0.80 0.51 -0.82 37.428012 -122.174173 37.7 -0.9166 -1.3975 3.8580 -0.954 0.632 1.782
1.63 -29.6 -23.6 -5.8 -0.91 0.50 -0.98 37.428012 -122.174173 37.7 -1.2721 -0.7901 3.7566 -1.003 0.528 1.821
1.66 -34.9 -13.9 -5.6 -1.00 0.66 -0.86 37.428012 -122.174173 37.7 -1.0525 -0.7633 4.0196 -1.039 0.419 1.853
1.69 -34.9 -13.9 -5.6 -1.01 0.64 -0.93 37.428012 -122.174173 37.7 -0.6601 -0.3011 3.9369 -1.085 0.237 1.919
1.72 -37.2 1.3 -3.3 -1.01 0.64 -0.93 37.428012 -122.174173 37.7 -0.6652 -0.3333 3.9707 -1.099 0.132 1.952
1.75 -37.2 1.3 -3.3 -1.23 0.94 -1.01 37.428012 -122.174173 37.7 -0.4472 -0.3592 4.0840 -1.113 0.023 1.990
1.78 -35.8 11.0 -1.4 -1.26 0.86 -1.13 37.428012 -122.174173 37.7 0.0902 -0.3316 4.0390 -1.120 -0.079 2.035
1.81 -35.8 11.0 -1.4 -1.41 1.08 -1.10 37.428012 -122.174173 37.7 0.8708 -0.9317 3.6489 -1.136 -0.200 2.117
1.85 -31.9 22.6 3.2 -1.65 0.90 -1.18 37.428012 -122.174173 37.7 1.5055 -0.4871 3.3482 -1.137 -0.272 2.190
1.88 -31.9 22.6 3.2 -1.70 0.83 -1.04 37.428012 -122.174173 37.7 2.0035 0.2003 3.3903 -1.115 -0.337 2.280
1.91 -29.1 29.0 5.5 -1.44 0.84 -1.08 37.428012 -122.174173 37.7 2.3558 1.0451 2.9139 -1.058 -0.385 2.383
1.94 -29.1 29.0 5.5 -1.23 0.86 -1.18 37.428012 -122.174173 37.7 2.6364 0.6809 3.3199 -0.947 -0.440 2.564
1.97 -25.7 34.5 5.8 -1.37 0.91 -1.14 37.428012 -122.174173 37.7 3.1179 0.7667 3.3969 -0.866 -0.463 2.700
2.00 -25.7 34.5 5.8 -1.42 0.99 -0.85 37.428012 -122.174173 37.7 3.5166 0.4244 3.3311 -0.783 -0.470 2.851
2.03 -19.4 41.2 1.9 -1.22 0.77 -0.81 37.428012 -122.174173 37.7 3.1294 0.7483 2.6792 -0.705 -0.456 2.988
2.06 -19.4 41.2 1.9 -1.31 0.82 -0.93 37.428012 -122.174173 37.7 2.6676 0.8181 2.8978 -0.605 -0.441 -3.133
2.10 -14.0 44.8 -4.3 -1.25 0.80 -0.89 37.428012 -122.174173 37.7 3.3532 0.6588 2.3488 -0.538 -0.408 -3.016
2.13 -14.0 44.8 -4.3 -1.11 0.72 -0.73 37.428012 -122.174173 37.7 3.6121 1.2008 1.6244 -0.474 -0.347 -2.914
2.16 -7.7 44.9 -16.0 -0.88 0.62 -0.65 37.428012 -122.174173 37.7 2.5781 0.8050 0.7658 -0.423 -0.283 -2.844
2.19 -7.7 44.9 -16.0 -0.92 0.43 -0.74 37.428012 -122.174173 37.7 1.8987 1.4268 0.5282 -0.358 -0.212 -2.782
2.22 -5.4 41.3 -22.2 -0.72 0.36 -0.71 37.428012 -122.174173 37.7 2.4138 1.4753 -0.0812 -0.319 -0.158 -2.758
2.25 -5.4 41.3 -22.2 -0.62 0.25 -0.60 37.428012 -122.174173 37.7 1.8893 0.7491 -0.5408 -0.287 -0.095 -2.748
2.28 -3.4 35.5 -27.0 -0.50 0.11 -0.56 37.428012 -122.174173 37.7 1.4679 1.1817 -0.8250 -0.263 -0.049 -2.755
2.32 -3.4 35.5 -27.0 -0.38 -0.01 -0.47 37.428012 -122.174173 37.7 1.3258 1.3083 -0.9784 -0.212 0.011 -2.777
2.35 -2.3 32.6 -29.1 -0.35 0.09 -0.91 37.428012 -122.174173 37.7 1.2953 -0.2854 -0.8919 -0.197 0.049 -2.794
2.38 -2.3 32.6 -29.1 -0.26 -0.15 -0.53 37.428012 -122.174173 37.7 2.2007 0.1612 -1.0517 -0.203 0.107 -2.813
2.41 -2.4 27.1 -32.0 -0.25 -0.17 -0.48 37.428012 -122.174173 37.7 1.8247 1.8504 -0.6317 -0.177 0.165 -2.821
2.44 -2.4 27.1 -32.0 -0.30 -0.09 -0.88 37.428012 -122.174173 37.7 0.0987 0.0803 -0.4325 -0.112 0.197 -2.830
2.47 -2.4 24.3 -33.0 -0.17 -0.14 -0.74 37.428012 -122.174173 37.7 0.6422 0.9664 -0.1766 -0.092 0.212 -2.838
2.50 -2.4 24.3 -33.0 0.00 -0.17 -0.78 37.428012 -122.174173 37.7 0.7341 1.3871 -0.3771 -0.056 0.232 -2.844
2.53 -1.2 22.8 -33.8 -0.04 -0.22 -0.81 37.428012 -122.174173 37.7 0.7596 0.9662 0.0528 -0.021 0.254 -2.848
2.56 -1.2 22.8 -33.8 -0.11 -0.29 -0.83 37.428012 -122.174173 37.7 0.2929 0.4986 -0.0542 -0.006 0.268 -2.844
2.60 0.1 21.1 -34.2 -0.03 -0.24 -0.97 37.428012 -122.174173 37.7 0.5654 0.4180 -0.1410 0.007 0.278 -2.847
2.63 0.1 21.1 -34.2 0.02 -0.26 -0.74 37.428012 -122.174173 37.7 0.7545 -0.0295 -0.1356 0.011 0.299 -2.851
2.66 0.5 20.2 -34.4 0.02 -0.32 -0.89 37.428012 -122.174173 37.7 0.1964 -0.2050 0.1552 0.003 0.312 -2.850
2.69 0.5 20.2 -34.4 -0.13 -0.30 -0.94 37.428012 -122.174173 37.7 0.3094 -0.3047 -0.0937 -0.034 0.317 -2.837
2.72 0.9 19.0 -34.2 -0.01 -0.29 -0.83 37.428012 -122.174173 37.7 0.0684 0.2273 -0.0085 -0.029 0.323 -2.841
2.75 0.9 19.0 -34.2 -0.04 -0.31 -0.98 37.428012 -122.174173 37.7 -0.0193 0.3307 0.2008 -0.025 0.321 -2.835
2.78 1.1 18.3 -34.7 -0.11 -0.33 -0.89 37.428012 -122.174173 37.7 0.0077 0.7963 0.0864 -0.023 0.325 -2.828
2.81 1.1 18.3 -34.7 -0.03 -0.29 -0.92 37.428012 -122.174173 37.7 -0.1142 1.3826 -0.1011 0.020 0.322 -2.828
2.85 2.6 17.5 -34.3 0.44 -0.47 -1.02 37.428012 -122.174173 37.7 -0.3008 0.5633 -0.5945 0.049 0.316 -2.835
2.88 2.6 17.5 -34.3 0.08 -0.28 -0.97 37.428012 -122.174173 37.7 -0.0474 -0.0766 0.1132 0.054 0.313 -2.840
2.91 3.5 18.0 -34.1 -0.04 -0.32 -1.01 37.428012 -122.174173 37.7 0.0406 -0.0488 -0.1293 0.039 0.315 -2.838
2.94 3.5 18.0 -34.1 0.07 -0.33 -0.89 37.428012 -122.174173 37.7 0.2706 0.4803 -0.2462 0.058 0.324 -2.850
2.97 4.1 19.7 -35.2 0.17 -0.36 -0.92 37.428012 -122.174173 37.7 -0.0087 0.3042 -0.1711 0.085 0.332 -2.862
3.00 4.1 19.7 -35.2 0.08 -0.29 -0.98 37.428012 -122.174173 37.7 -0.0440 0.0520 -0.2549 0.092 0.327 -2.868
3.03 4.5 19.5 -35.1 0.16 -0.31 -0.88 37.428012 -122.174173 37.7 0.2176 0.7845 -0.0849 0.111 0.332 -2.876
3.06 4.5 19.5 -35.1 0.19 -0.32 -0.88 37.428012 -122.174173 37.7 -0.0591 1.0046 -0.0543 0.148 0.334 -2.876
3.10 6.0 19.2 -34.9 0.26 -0.32 -0.89 37.428012 -122.174173 37.7 -0.1045 0.9242 -0.1835 0.175 0.331 -2.880
3.13 6.0 19.2 -34.9 0.27 -0.30 -0.94 37.428012 -122.174173 37.7 -0.1455 0.8536 -0.1147 0.202 0.326 -2.884
3.16 8.6 18.7 -34.1 0.27 -0.31 -0.94 37.428012 -122.174173 37.7 0.0410 1.0794 0.0535 0.230 0.325 -2.885
