iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:37:42 AM Pacific Standard Time.
1.63 28.1 -8.5 -16.1 0.46 -0.59 -0.78 37.428012 -122.174242 34.6 0.0550 -0.1409 -0.5092 0.339 0.530 -2.094
1.66 28.3 -7.4 -16.3 0.40 -0.51 -0.91 37.428012 -122.174242 34.6 -0.0358 0.8557 0.0751 0.359 0.523 -2.104
1.69 28.3 -7.4 -16.3 0.33 -0.61 -0.84 37.428012 -122.174242 34.6 0.2193 1.9523 0.4469 0.398 0.531 -2.095
1.72 29.4 -7.2 -14.9 0.47 -0.53 -1.05 37.428012 -122.174242 34.6 0.0085 2.1105 0.0411 0.453 0.536 -2.090
1.75 29.4 -7.2 -14.9 0.37 -0.54 -0.86 37.428012 -122.174242 34.6 0.4260 2.3976 0.2212 0.522 0.545 -2.094
1.78 30.4 -7.9 -12.8 0.26 -0.57 -0.78 37.428012 -122.174242 34.6 -0.0976 -0.0064 0.2484 0.511 0.556 -2.072
1.81 30.4 -7.9 -12.8 0.44 -0.52 -0.83 37.428012 -122.174242 34.6 -0.1692 0.2433 -0.2526 0.512 0.544 -2.069
1.85 30.3 -8.6 -10.8 0.43 -0.53 -0.76 37.428012 -122.174242 34.6 0.0049 0.1851 0.0685 0.517 0.541 -2.070
1.88 30.3 -8.6 -10.8 0.38 -0.50 -0.71 37.428012 -122.174242 34.6 0.0175 0.3023 0.2743 0.521 0.545 -2.064
1.91 30.5 -8.6 -10.1 0.46 -0.57 -0.59 37.428012 -122.174242 34.6 -0.0520 0.3006 0.1769 0.534 0.559 -2.058
1.94 30.5 -8.6 -10.1 0.44 -0.53 -0.70 37.428012 -122.174242 34.6 -0.5657 -0.3487 0.2486 0.531 0.556 -2.049
1.97 31.2 -9.1 -10.7 0.23 -0.40 -0.89 37.428012 -122.174242 34.6 -0.9430 -1.4233 0.2006 0.490 0.537 -2.026
2.00 31.2 -9.1 -10.7 0.22 -0.39 -0.95 37.428012 -122.174242 34.6 -0.5403 -1.5138 -0.0947 0.437 0.519 -2.015
2.03 30.8 -9.3 -12.4 0.36 -0.45 -0.87 37.428012 -122.174242 34.6 0.1174 0.6515 0.1906 0.420 0.510 -2.014
2.06 30.8 -9.3 -12.4 0.32 -0.47 -0.78 37.428012 -122.174242 34.6 0.3179 0.8524 0.3710 0.439 0.521 -2.008
2.10 30.3 -8.9 -12.4 0.29 -0.49 -0.82 37.428012 -122.174242 34.6 0.1841 0.3930 0.2523 0.450 0.530 -2.001
2.13 30.3 -8.9 -12.4 0.41 -0.51 -0.78 37.428012 -122.174242 34.6 0.2042 0.6401 0.0480 0.459 0.536 -1.997
2.16 30.6 -9.3 -12.1 0.37 -0.50 -0.89 37.428012 -122.174242 34.6 0.1967 0.6400 0.0816 0.483 0.543 -2.001
