iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:38:53 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 6.2 6.1 -32.5 0.10 -0.44 -1.04 37.428012 -122.174242 34.6 -0.3540 -0.3072 -0.4392 0.033 0.418 -3.113
0.06 6.2 6.1 -32.5 0.07 -0.46 -0.94 37.428012 -122.174242 34.6 -0.1852 -0.4491 -0.2544 0.023 0.408 -3.123
0.10 5.0 6.8 -32.7 -0.01 -0.51 -0.87 37.428012 -122.174242 34.6 0.0173 -0.2685 -0.0475 0.015 0.413 -3.130
0.13 5.0 6.8 -32.7 -0.11 -0.58 -0.86 37.428012 -122.174242 34.6 -0.0135 -0.4465 0.0687 -0.003 0.426 -3.126
0.16 3.4 6.6 -32.8 -0.21 -0.52 -0.90 37.428012 -122.174242 34.6 -0.0821 -1.0940 -0.0678 -0.028 0.429 -3.125
0.19 3.4 6.6 -32.8 -0.21 -0.52 -0.90 37.428012 -122.174242 34.6 -0.1743 -0.9175 -0.9813 -0.067 0.425 3.138
0.22 2.4 6.5 -32.3 0.08 -0.35 -0.67 37.428012 -122.174242 34.6 -1.0815 -0.6839 -1.0057 -0.065 0.410 3.084
0.25 2.4 6.5 -32.3 0.14 -0.38 -1.41 37.428012 -122.174242 34.6 -1.3929 -2.6561 -0.0590 -0.106 0.370 3.070
0.28 -1.6 8.1 -31.0 0.01 -0.35 -0.88 37.428012 -122.174242 34.6 0.1478 -2.8351 0.0512 -0.198 0.358 3.070
0.31 -1.6 8.1 -31.0 -0.05 -0.16 -0.42 37.428012 -122.174242 34.6 0.3756 -1.8928 0.2654 -0.263 0.369 3.077
0.35 -4.5 9.1 -30.7 0.10 -0.33 -0.41 37.428012 -122.174242 34.6 0.2549 -1.7824 0.5635 -0.332 0.371 3.098
0.38 -4.5 9.1 -30.7 0.29 -0.33 -0.63 37.428012 -122.174242 34.6 -0.4204 -0.7763 0.0786 -0.377 0.364 3.102
0.41 -8.5 9.5 -30.1 0.35 -0.22 -0.50 37.428012 -122.174242 34.6 0.4241 -2.2002 0.5494 -0.424 0.360 3.113
0.44 -8.5 9.5 -30.1 0.19 -0.13 -0.34 37.428012 -122.174242 34.6 0.4975 -3.0748 0.3965 -0.513 0.371 3.136
0.47 -11.4 9.7 -29.2 0.11 0.10 -0.21 37.428012 -122.174242 34.6 -0.9892 -0.6790 1.3700 -0.622 0.342 -3.116
0.50 -11.4 9.7 -29.2 0.23 0.01 -0.92 37.428012 -122.174242 34.6 -1.8269 0.3817 1.9624 -0.624 0.277 -3.105
0.53 -13.1 12.3 -27.3 0.12 0.18 -0.67 37.428012 -122.174242 34.6 -1.0575 1.3017 2.4465 -0.611 0.208 -3.074
0.56 -13.1 12.3 -27.3 0.15 0.30 -1.08 37.428012 -122.174242 34.6 -2.1187 0.7356 2.2467 -0.581 0.138 -3.042
0.60 -11.9 16.6 -26.9 -0.01 0.72 -1.91 37.428012 -122.174242 34.6 -2.7649 -1.2457 3.6312 -0.603 -0.002 -3.017
0.63 -11.9 16.6 -26.9 -0.28 0.73 -1.98 37.428012 -122.174242 34.6 -1.2943 -1.1869 4.7829 -0.632 -0.119 -2.948
0.66 -8.5 21.4 -26.0 -0.38 0.76 -1.98 37.428012 -122.174242 34.6 -0.3057 -0.5504 4.0122 -0.635 -0.202 -2.856
0.69 -8.5 21.4 -26.0 -0.60 0.80 -1.98 37.428012 -122.174242 34.6 0.8940 -0.3460 4.4760 -0.628 -0.293 -2.725
0.72 -2.4 24.9 -24.9 -1.11 0.78 -1.99 37.428012 -122.174242 34.6 2.4663 -0.2706 4.5955 -0.573 -0.331 -2.533
0.75 -2.4 24.9 -24.9 -1.31 0.69 -2.00 37.428012 -122.174242 34.6 2.9159 0.1342 3.9142 -0.529 -0.327 -2.385
0.78 2.5 22.8 -26.5 -1.37 0.64 -2.00 37.428012 -122.174242 34.6 3.1283 0.6079 3.2358 -0.475 -0.300 -2.252
0.82 2.5 22.8 -26.5 -1.43 0.59 -2.00 37.428012 -122.174242 34.6 3.6366 0.5702 2.5154 -0.425 -0.248 -2.135
0.85 7.6 15.0 -31.5 -1.38 0.63 -1.90 37.428012 -122.174242 34.6 4.2523 0.3372 1.3437 -0.389 -0.137 -2.009
0.88 7.6 15.0 -31.5 -1.23 0.60 -1.75 37.428012 -122.174242 34.6 4.4626 1.2788 0.7117 -0.360 -0.033 -1.940
0.91 8.7 7.6 -33.9 -1.14 0.69 -1.50 37.428012 -122.174242 34.6 4.6728 1.1801 0.8830 -0.320 0.079 -1.879
0.94 8.7 7.6 -33.9 -0.94 0.68 -1.18 37.428012 -122.174242 34.6 4.9207 0.7599 0.1597 -0.308 0.202 -1.826
0.97 10.1 -5.7 -33.9 -0.94 0.53 -1.08 37.428012 -122.174242 34.6 4.3612 0.2664 -0.0625 -0.297 0.412 -1.754
1.00 10.1 -5.7 -33.9 -0.88 0.37 -0.79 37.428012 -122.174242 34.6 4.3799 -0.2985 -0.5692 -0.314 0.529 -1.722
1.03 9.0 -13.6 -32.0 -0.77 0.26 -0.75 37.428012 -122.174242 34.6 3.6646 -1.2528 -1.1346 -0.356 0.646 -1.703
1.06 9.0 -13.6 -32.0 -0.49 0.15 -0.72 37.428012 -122.174242 34.6 3.1209 0.7735 -1.6351 -0.347 0.745 -1.713
1.10 8.4 -22.8 -26.5 -0.33 0.06 -0.63 37.428012 -122.174242 34.6 2.8758 0.6071 -1.5636 -0.294 0.865 -1.747
1.13 8.4 -22.8 -26.5 -0.24 -0.06 -0.41 37.428012 -122.174242 34.6 2.9708 0.7908 -1.0665 -0.260 0.954 -1.767
1.16 10.1 -27.4 -21.3 -0.23 -0.19 -0.41 37.428012 -122.174242 34.6 2.8409 0.5909 -0.6729 -0.237 1.039 -1.772
1.19 10.1 -27.4 -21.3 -0.27 -0.27 -0.28 37.428012 -122.174242 34.6 2.8160 -0.5243 -0.7802 -0.236 1.120 -1.774
1.22 11.3 -32.6 -13.0 -0.17 -0.34 -0.07 37.428012 -122.174242 34.6 2.7451 -2.0756 -1.0481 -0.293 1.258 -1.791
1.25 11.3 -32.6 -13.0 -0.11 -0.41 -0.16 37.428012 -122.174242 34.6 2.2055 -1.8478 -1.1259 -0.315 1.333 -1.827
1.28 12.1 -34.2 -7.5 0.01 -0.42 -0.10 37.428012 -122.174242 34.6 1.9057 -1.7985 -1.1194 -0.303 1.395 -1.890
1.32 12.1 -34.2 -7.5 -0.00 -0.49 0.02 37.428012 -122.174242 34.6 1.8534 -2.1723 -0.8759 -0.280 1.453 -1.970
1.35 13.7 -34.8 -2.0 -0.05 -0.58 0.13 37.428012 -122.174242 34.6 1.6573 -2.1173 -0.4948 -0.357 1.523 -1.972
1.38 13.7 -34.8 -2.0 0.08 -0.61 0.14 37.428012 -122.174242 34.6 1.4844 -2.0744 -0.6310 -1.474 1.568 -0.913
1.41 15.1 -34.3 0.2 0.10 -0.65 0.16 37.428012 -122.174242 34.6 1.0592 -2.1359 -0.6780 2.672 1.533 1.165
1.44 15.1 -34.3 0.2 0.05 -0.68 0.15 37.428012 -122.174242 34.6 0.8287 -2.4524 -0.4411 2.597 1.503 1.176
1.47 17.3 -32.9 2.2 0.14 -0.67 0.11 37.428012 -122.174242 34.6 0.5363 -2.8019 -0.6231 2.442 1.462 1.203
1.50 17.3 -32.9 2.2 0.13 -0.70 0.05 37.428012 -122.174242 34.6 0.1955 -2.9223 -0.4476 2.327 1.445 1.239
1.53 18.4 -32.9 1.8 0.13 -0.70 0.05 37.428012 -122.174242 34.6 0.0677 -2.7071 -0.3326 2.213 1.435 1.273
1.57 18.4 -32.9 1.8 0.05 -0.65 0.09 37.428012 -122.174242 34.6 0.0169 -2.3660 -0.3504 2.121 1.427 1.297
1.60 19.7 -32.9 -0.1 0.08 -0.53 0.09 37.428012 -122.174242 34.6 -0.4233 -2.5459 -0.5168 1.935 1.415 1.394
1.63 19.7 -32.9 -0.1 0.16 -0.47 0.03 37.428012 -122.174242 34.6 -0.7045 -2.5980 -0.5733 1.743 1.405 1.514
1.66 20.6 -31.9 -3.9 0.24 -0.48 -0.03 37.428012 -122.174242 34.6 -0.7627 -2.4574 -0.3618 1.548 1.393 1.643
1.69 20.6 -31.9 -3.9 0.23 -0.49 0.12 37.428012 -122.174242 34.6 -0.8356 -2.5259 -0.2882 1.373 1.382 1.750
1.72 20.2 -31.1 -7.2 0.28 -0.48 -0.03 37.428012 -122.174242 34.6 -1.6281 -1.9716 -0.4428 1.021 1.344 1.999
1.75 20.2 -31.1 -7.2 0.46 -0.51 -0.26 37.428012 -122.174242 34.6 -1.4002 -1.7907 -0.0967 0.847 1.313 2.126
1.78 19.0 -30.7 -13.1 0.36 -0.51 -0.10 37.428012 -122.174242 34.6 -1.2225 -1.8083 0.3082 0.696 1.291 2.229
1.81 19.0 -30.7 -13.1 0.30 -0.52 -0.13 37.428012 -122.174242 34.6 -1.6728 -1.4413 0.3533 0.548 1.264 2.337
1.85 17.8 -30.0 -17.1 0.33 -0.49 -0.31 37.428012 -122.174242 34.6 -1.7393 -1.2326 0.6484 0.373 1.212 2.472
1.88 17.8 -30.0 -17.1 0.22 -0.50 -0.35 37.428012 -122.174242 34.6 -1.6115 -1.3211 0.9036 0.249 1.176 2.568
1.91 13.9 -29.6 -22.7 0.09 -0.36 -0.36 37.428012 -122.174242 34.6 -1.7112 -1.7228 0.9720 0.125 1.136 2.656
1.94 13.9 -29.6 -22.7 0.22 -0.41 -0.49 37.428012 -122.174242 34.6 -2.2428 -1.7432 0.9317 0.015 1.083 2.723
1.97 11.5 -28.6 -25.7 0.32 -0.32 -0.78 37.428012 -122.174242 34.6 -2.4582 -1.3518 1.1451 -0.095 0.989 2.789
2.00 11.5 -28.6 -25.7 0.16 -0.23 -0.75 37.428012 -122.174242 34.6 -2.0849 -1.4932 1.6722 -0.206 0.902 2.859
2.03 6.8 -25.8 -29.8 0.02 -0.22 -0.72 37.428012 -122.174242 34.6 -2.1544 -0.9433 1.8116 -0.280 0.834 2.911
2.06 6.8 -25.8 -29.8 -0.07 -0.08 -0.80 37.428012 -122.174242 34.6 -2.5145 -0.3872 1.8017 -0.326 0.757 2.951
2.10 3.2 -23.6 -33.3 -0.21 -0.03 -1.08 37.428012 -122.174242 34.6 -2.9159 -0.0042 1.9812 -0.354 0.634 2.994
2.13 3.2 -23.6 -33.3 -0.33 -0.02 -1.17 37.428012 -122.174242 34.6 -2.8674 0.0282 1.8791 -0.369 0.541 3.020
2.16 -0.4 -17.4 -38.3 -0.40 0.02 -1.45 37.428012 -122.174242 34.6 -3.0991 -0.1607 1.9267 -0.381 0.444 3.040
2.19 -0.4 -17.4 -38.3 -0.58 0.08 -1.62 37.428012 -122.174242 34.6 -2.8035 -0.4831 2.2664 -0.400 0.344 3.065
2.22 -2.8 -11.5 -41.6 -0.68 0.22 -1.53 37.428012 -122.174242 34.6 -2.0126 -0.6925 2.3373 -0.437 0.233 3.112
2.25 -2.8 -11.5 -41.6 -0.68 0.30 -1.51 37.428012 -122.174242 34.6 -1.8339 -0.6459 2.2940 -0.472 0.131 -3.123
2.28 -5.5 -5.6 -44.4 -0.64 0.33 -1.69 37.428012 -122.174242 34.6 -1.7619 -0.3768 2.3645 -0.487 0.057 -3.089
2.32 -5.5 -5.6 -44.4 -0.64 0.34 -1.74 37.428012 -122.174242 34.6 -1.2295 -0.3373 2.3398 -0.500 -0.010 -3.051
2.35 -7.1 1.8 -46.0 -0.61 0.40 -1.79 37.428012 -122.174242 34.6 -0.4651 0.2923 2.3119 -0.498 -0.077 -2.988
