iPhone Sensor Log from Crossbow started at Nov 17, 2011 22:41:03 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.75 11.3 20.1 -27.5 -0.30 0.30 -1.31 37.425912 -122.167501 30.3 -0.0380 0.4451 2.1882 0.051 -0.094 -1.388
0.79 14.6 19.0 -28.2 -0.35 0.29 -1.14 37.425912 -122.167501 30.3 0.2340 -0.2333 1.8871 0.059 -0.093 -1.335
0.82 14.6 19.0 -28.2 -0.33 0.27 -1.20 37.425912 -122.167501 30.3 0.6678 0.2574 1.4233 0.064 -0.075 -1.293
0.85 16.2 16.9 -29.1 -0.45 0.24 -1.15 37.425912 -122.167501 30.3 1.3879 -0.1822 1.2626 0.066 -0.033 -1.238
0.88 16.2 16.9 -29.1 -0.70 0.28 -1.13 37.425912 -122.167501 30.3 1.7169 -0.5096 1.0758 0.057 0.013 -1.210
0.91 17.0 14.1 -29.0 -0.66 0.25 -1.09 37.425912 -122.167501 30.3 1.7530 -0.3777 0.5565 0.045 0.059 -1.191
0.94 17.0 14.1 -29.0 -0.66 0.25 -1.09 37.425912 -122.167501 30.3 2.1188 -0.6376 -0.2751 0.025 0.127 -1.191
0.97 16.0 8.2 -30.0 -0.53 0.20 -0.89 37.425912 -122.167501 30.3 2.6109 -0.8869 -0.5433 0.005 0.190 -1.205
1.00 16.0 8.2 -30.0 -0.60 0.16 -0.67 37.425912 -122.167501 30.3 2.2114 -0.7805 -1.2580 -0.023 0.279 -1.234
1.04 14.8 4.3 -31.7 -0.45 0.09 -0.74 37.425912 -122.167501 30.3 1.9543 -1.4113 -1.4529 -0.048 0.349 -1.285
1.07 14.8 4.3 -31.7 -0.37 0.07 -0.65 37.425912 -122.167501 30.3 2.1313 -1.4083 -1.3494 -0.070 0.406 -1.323
1.10 11.3 0.1 -33.9 -0.41 0.06 -0.43 37.425912 -122.167501 30.3 2.1404 -2.4457 -1.5231 -0.119 0.486 -1.370
1.13 11.3 0.1 -33.9 -0.21 0.07 -0.34 37.425912 -122.167501 30.3 1.1503 -1.6427 -2.3313 -0.148 0.536 -1.424
1.16 7.5 -3.2 -35.4 -0.07 -0.01 -0.49 37.425912 -122.167501 30.3 0.6096 -1.3757 -2.2382 -0.149 0.563 -1.494
1.19 7.5 -3.2 -35.4 -0.06 0.04 -0.18 37.425912 -122.167501 30.3 1.3127 -2.2276 -1.9130 -0.179 0.624 -1.592
1.22 2.3 -6.5 -35.2 0.01 0.01 -0.16 37.425912 -122.167501 30.3 -0.0719 -1.0139 -2.0700 -0.183 0.646 -1.653
1.26 2.3 -6.5 -35.2 0.09 -0.12 -0.36 37.425912 -122.167501 30.3 -0.5079 -1.2519 -1.9051 -0.156 0.643 -1.748
1.29 -0.2 -7.4 -35.7 0.06 -0.10 -0.34 37.425912 -122.167501 30.3 -0.1072 -2.2250 -1.6900 -0.172 0.643 -1.807
1.32 -0.2 -7.4 -35.7 0.16 -0.14 -0.21 37.425912 -122.167501 30.3 -0.1540 -1.2348 -1.9990 -0.182 0.650 -1.868
1.35 -3.2 -8.1 -36.6 0.34 -0.20 -0.32 37.425912 -122.167501 30.3 -0.8233 -1.2987 -2.1449 -0.150 0.642 -1.969
1.38 -3.2 -8.1 -36.6 0.37 -0.23 -0.37 37.425912 -122.167501 30.3 -1.1545 -2.3950 -1.2657 -0.180 0.618 -2.048
1.41 -5.1 -8.1 -36.4 0.34 -0.20 -0.54 37.425912 -122.167501 30.3 -1.4705 -1.0441 -1.0558 -0.202 0.588 -2.091
1.44 -5.1 -8.1 -36.4 0.43 -0.19 -0.99 37.425912 -122.167501 30.3 -1.9476 -1.0145 -1.0607 -0.188 0.530 -2.153
1.47 -8.4 -5.7 -36.8 0.51 -0.10 -0.72 37.425912 -122.167501 30.3 -0.5950 -1.5665 -0.6726 -0.212 0.504 -2.186
1.50 -8.4 -5.7 -36.8 0.46 -0.15 -1.19 37.425912 -122.167501 30.3 -1.4346 -0.0419 -0.3605 -0.219 0.481 -2.208
1.54 -9.5 -2.5 -37.0 0.42 -0.12 -1.19 37.425912 -122.167501 30.3 -1.2424 0.3856 -0.2160 -0.180 0.419 -2.241
1.57 -9.5 -2.5 -37.0 0.41 -0.18 -1.23 37.425912 -122.167501 30.3 -1.3730 -0.1350 -0.0448 -0.175 0.386 -2.250
1.60 -9.9 0.6 -37.0 0.27 -0.18 -1.58 37.425912 -122.167501 30.3 -1.9220 -0.7202 0.5664 -0.195 0.325 -2.252
1.63 -9.9 0.6 -37.0 0.43 -0.13 -1.45 37.425912 -122.167501 30.3 -1.1989 0.2082 0.2177 -0.204 0.282 -2.249
1.66 -9.1 5.0 -37.2 0.47 -0.11 -1.32 37.425912 -122.167501 30.3 -0.8051 0.9967 -0.0908 -0.182 0.258 -2.256
1.69 -9.1 5.0 -37.2 0.18 -0.13 -1.46 37.425912 -122.167501 30.3 -1.1448 1.0518 1.0243 -0.148 0.225 -2.243
1.72 -7.5 7.6 -36.6 0.27 -0.15 -1.39 37.425912 -122.167501 30.3 -1.0292 0.9508 0.9602 -0.122 0.175 -2.211
1.75 -7.5 7.6 -36.6 0.07 -0.07 -1.39 37.425912 -122.167501 30.3 -0.4611 1.1632 0.7691 -0.097 0.157 -2.192
1.79 -4.4 11.0 -34.4 0.12 -0.12 -1.31 37.425912 -122.167501 30.3 -1.0103 0.8987 1.1026 -0.065 0.125 -2.159
1.82 -4.4 11.0 -34.4 0.31 -0.07 -1.29 37.425912 -122.167501 30.3 -0.6193 1.2205 0.3612 -0.041 0.100 -2.140
1.85 -1.6 13.5 -33.8 0.31 -0.07 -1.29 37.425912 -122.167501 30.3 -0.8412 1.6865 0.6188 -0.001 0.085 -2.133
1.88 -1.6 13.5 -33.8 -0.17 -0.00 -1.48 37.425912 -122.167501 30.3 -0.8953 0.0217 1.3250 0.034 0.038 -2.069
1.91 1.5 16.1 -33.2 -0.08 0.01 -1.58 37.425912 -122.167501 30.3 0.1226 0.3735 0.5483 0.035 0.031 -2.047
1.94 1.5 16.1 -33.2 0.01 -0.05 -1.49 37.425912 -122.167501 30.3 -0.1551 0.8834 0.9394 0.054 0.032 -2.030
1.97 4.6 17.5 -31.4 -0.23 0.01 -1.54 37.425912 -122.167501 30.3 0.0605 0.4042 1.8402 0.072 0.030 -1.973
2.00 4.6 17.5 -31.4 -0.27 0.02 -1.43 37.425912 -122.167501 30.3 0.3825 0.6553 1.3521 0.085 0.040 -1.932
2.04 6.7 17.9 -30.5 -0.37 -0.08 -1.26 37.425912 -122.167501 30.3 0.3958 0.0530 1.2503 0.099 0.064 -1.884
2.07 6.7 17.9 -30.5 -0.38 -0.05 -1.20 37.425912 -122.167501 30.3 0.2598 0.4173 1.0475 0.101 0.075 -1.853
2.10 9.3 17.6 -30.7 -0.22 -0.11 -1.10 37.425912 -122.167501 30.3 0.2154 1.1106 0.3510 0.124 0.083 -1.837
2.13 9.3 17.6 -30.7 -0.12 -0.15 -1.19 37.425912 -122.167501 30.3 -0.1330 0.3496 0.3090 0.142 0.084 -1.830
2.16 10.6 16.6 -30.5 -0.17 -0.22 -1.04 37.425912 -122.167501 30.3 0.6277 -0.5897 1.0707 0.110 0.104 -1.807
2.19 10.6 16.6 -30.5 -0.26 -0.17 -0.90 37.425912 -122.167501 30.3 0.5555 -0.1331 0.6705 0.101 0.123 -1.785
2.22 11.7 15.3 -32.0 -0.17 -0.09 -0.96 37.425912 -122.167501 30.3 -0.3060 -0.7711 0.1941 0.068 0.132 -1.767
2.25 11.7 15.3 -32.0 -0.17 -0.22 -0.95 37.425912 -122.167501 30.3 -0.5421 -0.9898 0.0763 0.040 0.120 -1.765
2.29 10.9 14.9 -33.8 -0.21 -0.20 -0.96 37.425912 -122.167501 30.3 0.0239 -0.9092 0.6211 0.011 0.113 -1.754
2.32 10.9 14.9 -33.8 -0.11 -0.25 -0.84 37.425912 -122.167501 30.3 1.1030 -0.4625 0.3954 -0.019 0.138 -1.734
2.35 9.5 14.0 -34.7 -0.06 -0.18 -0.91 37.425912 -122.167501 30.3 0.7772 0.5608 -0.0342 -0.015 0.164 -1.730
2.38 9.5 14.0 -34.7 -0.01 -0.22 -1.02 37.425912 -122.167501 30.3 0.4130 0.9214 0.2418 0.006 0.178 -1.729
2.41 9.6 12.9 -35.1 -0.02 -0.25 -0.94 37.425912 -122.167501 30.3 0.7391 -0.0437 0.5289 0.019 0.202 -1.709
2.44 9.6 12.9 -35.1 -0.06 -0.18 -0.89 37.425912 -122.167501 30.3 0.6470 -0.1169 0.1979 0.011 0.222 -1.699
2.47 10.3 12.1 -35.3 0.03 -0.23 -1.03 37.425912 -122.167501 30.3 0.1323 0.2244 -0.0126 0.014 0.229 -1.698
2.50 10.3 12.1 -35.3 0.06 -0.25 -0.99 37.425912 -122.167501 30.3 0.2634 0.1274 0.3053 0.025 0.234 -1.695
2.54 10.6 11.2 -35.3 -0.04 -0.25 -0.96 37.425912 -122.167501 30.3 0.6089 0.2527 0.4175 0.027 0.249 -1.685
2.57 10.6 11.2 -35.3 0.03 -0.26 -0.96 37.425912 -122.167501 30.3 0.4585 0.3605 0.1498 0.036 0.268 -1.675
2.60 11.2 10.4 -36.3 0.07 -0.29 -0.90 37.425912 -122.167501 30.3 0.4002 0.0544 -0.0278 0.039 0.285 -1.676
2.63 11.2 10.4 -36.3 0.09 -0.34 -0.92 37.425912 -122.167501 30.3 0.2556 0.7381 0.1901 0.054 0.296 -1.674
2.66 13.3 8.2 -36.3 0.10 -0.23 -0.88 37.425912 -122.167501 30.3 0.0330 -0.0801 -0.1098 0.071 0.298 -1.677
