iPhone Sensor Log from Crossbow started at Nov 18, 2011 15:05:44 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.41 -0.0 -17.3 -43.1 1.12 0.57 -1.99 37.425961 -122.151840 11.3 -1.2000 0.6850 0.7223 0.186 -0.270 -0.639
0.44 2.0 -13.4 -44.7 0.72 0.63 -2.00 37.425961 -122.151840 11.3 -0.2753 -0.8739 1.4646 0.184 -0.285 -0.606
0.47 2.0 -13.4 -44.7 0.07 0.78 -2.00 37.425961 -122.151840 11.3 0.9420 -0.9101 3.0301 0.174 -0.253 -0.520
0.51 1.8 -9.8 -45.4 -0.28 0.69 -1.57 37.425961 -122.151840 11.3 1.1370 -1.0121 3.2424 0.168 -0.211 -0.440
0.54 1.8 -9.8 -45.4 -0.28 0.69 -1.57 37.425961 -122.151840 11.3 2.0953 -1.3406 3.0689 0.151 -0.153 -0.364
0.57 -2.4 -10.4 -44.5 -0.59 0.60 -1.15 37.425961 -122.151840 11.3 1.6345 -1.0251 2.5438 0.097 -0.047 -0.249
0.60 -2.4 -10.4 -44.5 -0.86 0.53 -1.24 37.425961 -122.151840 11.3 1.3634 -0.5128 1.7503 0.082 -0.006 -0.196
0.63 -10.2 -15.2 -42.4 -0.88 0.54 -1.23 37.425961 -122.151840 11.3 2.8921 -1.5358 0.6054 0.044 0.075 -0.162
0.66 -10.2 -15.2 -42.4 -0.90 0.52 -0.96 37.425961 -122.151840 11.3 3.1523 -1.5712 -0.0859 -0.001 0.158 -0.158
0.69 -15.0 -19.7 -40.3 -0.89 0.50 -0.85 37.425961 -122.151840 11.3 2.9132 -1.3905 -0.7908 -0.037 0.238 -0.170
0.72 -15.0 -19.7 -40.3 -0.91 0.45 -0.75 37.425961 -122.151840 11.3 3.0080 -2.0690 -1.4902 -0.088 0.344 -0.207
0.76 -18.1 -29.4 -33.4 -0.86 0.35 -0.49 37.425961 -122.151840 11.3 2.9041 -1.8734 -2.1504 -0.135 0.455 -0.266
0.79 -18.1 -29.4 -33.4 -0.72 0.28 -0.18 37.425961 -122.151840 11.3 2.7058 -1.6174 -2.9602 -0.150 0.538 -0.331
0.82 -17.6 -36.3 -27.0 -0.38 0.24 0.10 37.425961 -122.151840 11.3 2.2402 -2.1466 -3.6381 -0.147 0.642 -0.458
0.85 -17.6 -36.3 -27.0 -0.11 0.25 0.27 37.425961 -122.151840 11.3 1.4074 -1.6931 -3.4773 -0.127 0.703 -0.570
0.88 -11.5 -44.3 -18.3 -0.06 0.25 0.12 37.425961 -122.151840 11.3 0.4765 -1.1686 -3.1130 -0.092 0.734 -0.680
0.91 -11.5 -44.3 -18.3 0.15 0.25 0.12 37.425961 -122.151840 11.3 0.3729 -1.2850 -3.5460 -0.016 0.760 -0.876
0.94 -4.2 -46.3 -15.6 0.43 0.20 0.07 37.425961 -122.151840 11.3 0.4034 -1.6434 -3.3287 0.036 0.769 -1.003
0.97 -4.2 -46.3 -15.6 0.53 0.14 0.16 37.425961 -122.151840 11.3 0.5182 -2.9672 -2.5851 0.045 0.780 -1.110
1.01 2.7 -45.5 -14.6 0.86 0.07 0.04 37.425961 -122.151840 11.3 -0.6031 -1.9040 -2.7960 0.043 0.771 -1.244
1.04 2.7 -45.5 -14.6 0.99 0.22 -0.18 37.425961 -122.151840 11.3 -1.0201 -1.4045 -1.9946 0.064 0.743 -1.330
1.07 10.0 -43.6 -15.6 0.88 0.11 -0.31 37.425961 -122.151840 11.3 -1.3792 -2.6723 -0.4803 0.025 0.695 -1.382
1.10 10.0 -43.6 -15.6 0.96 0.15 -0.68 37.425961 -122.151840 11.3 -2.3678 -1.2290 -0.3096 -0.036 0.629 -1.399
1.13 11.3 -41.8 -19.0 0.86 0.20 -0.77 37.425961 -122.151840 11.3 -2.3317 -0.4560 0.2315 -0.053 0.565 -1.403
1.16 11.3 -41.8 -19.0 0.75 0.24 -0.82 37.425961 -122.151840 11.3 -2.3112 -0.5860 1.0021 -0.081 0.481 -1.380
1.19 9.5 -38.0 -25.2 0.68 0.41 -1.25 37.425961 -122.151840 11.3 -2.6262 -0.3681 1.0703 -0.107 0.417 -1.355
1.22 9.5 -38.0 -25.2 0.68 0.38 -1.52 37.425961 -122.151840 11.3 -3.2220 0.3027 1.0901 -0.113 0.331 -1.336
1.25 7.6 -34.5 -29.9 0.44 0.45 -1.63 37.425961 -122.151840 11.3 -2.2742 0.1162 1.7040 -0.113 0.207 -1.276
1.29 7.6 -34.5 -29.9 0.27 0.41 -1.99 37.425958 -122.151829 13.2 -2.4921 -0.3654 1.7884 -0.126 0.139 -1.238
1.32 4.2 -28.1 -36.9 0.44 0.53 -2.00 37.425958 -122.151829 13.2 -2.8032 0.9693 1.6585 -0.122 0.062 -1.199
1.35 4.2 -28.1 -36.9 0.04 0.41 -2.00 37.425958 -122.151829 13.2 -2.6135 1.5101 1.6878 -0.064 -0.038 -1.158
1.38 3.6 -23.1 -40.5 -0.26 0.39 -2.00 37.425958 -122.151829 13.2 -1.7638 0.2806 2.6352 -0.042 -0.098 -1.098
1.41 3.6 -23.1 -40.5 -0.13 0.31 -2.00 37.425958 -122.151829 13.2 -1.0030 1.1329 2.2185 -0.016 -0.133 -1.032
1.44 3.8 -18.1 -42.8 -0.36 0.27 -2.00 37.425958 -122.151829 13.2 -0.7040 1.3184 1.8577 0.062 -0.168 -0.953
1.48 3.8 -18.1 -42.8 -0.73 0.17 -1.89 37.425958 -122.151829 13.2 0.0903 0.4706 2.8520 0.095 -0.170 -0.885
1.51 5.0 -16.1 -43.2 -0.73 0.17 -1.89 37.425958 -122.151829 13.2 0.7700 0.8167 1.7676 0.127 -0.142 -0.803
1.54 5.0 -16.1 -43.2 -0.65 0.13 -1.57 37.425958 -122.151829 13.2 1.0350 0.9779 1.2349 0.157 -0.111 -0.769
1.57 5.6 -17.5 -43.0 -0.47 0.06 -1.35 37.425958 -122.151829 13.2 0.9977 0.4867 1.0865 0.178 -0.080 -0.744
1.60 5.6 -17.5 -43.0 -0.46 -0.00 -1.19 37.425958 -122.151829 13.2 1.3553 0.1418 0.9898 0.186 -0.032 -0.713
1.63 4.8 -20.6 -41.3 -0.34 -0.03 -0.89 37.425958 -122.151829 13.2 1.2383 0.2536 0.7350 0.195 0.022 -0.695
1.66 4.8 -20.6 -41.3 -0.23 -0.10 -0.87 37.425958 -122.151829 13.2 0.7934 -0.8880 0.5939 0.185 0.048 -0.683
1.69 2.9 -23.2 -40.1 -0.26 -0.11 -0.80 37.425958 -122.151829 13.2 0.6848 -0.7935 0.3527 0.147 0.080 -0.669
1.72 2.9 -23.2 -40.1 -0.20 -0.05 -0.87 37.425958 -122.151829 13.2 0.2945 -0.0883 0.1877 0.133 0.092 -0.665
1.75 0.4 -25.7 -38.8 -0.06 -0.15 -0.92 37.425958 -122.151829 13.2 0.2864 -0.3885 0.4231 0.099 0.108 -0.654
1.79 0.4 -25.7 -38.8 -0.01 -0.17 -0.92 37.425958 -122.151829 13.2 0.3646 -0.2499 0.5312 0.078 0.128 -0.632
1.82 -0.3 -26.4 -37.1 -0.07 -0.15 -0.96 37.425958 -122.151829 13.2 0.2470 0.0474 0.6125 0.069 0.136 -0.617
1.85 -0.3 -26.4 -37.1 -0.11 -0.12 -0.91 37.425958 -122.151829 13.2 0.3266 -0.5551 0.4170 0.055 0.145 -0.602
1.88 -0.8 -27.7 -36.6 0.08 -0.21 -0.89 37.425958 -122.151829 13.2 0.0288 -0.0702 -0.2824 0.039 0.154 -0.602
1.91 -0.8 -27.7 -36.6 0.04 -0.15 -1.02 37.425958 -122.151829 13.2 -0.3638 0.4195 0.0807 0.042 0.147 -0.604
1.94 -0.8 -28.4 -36.6 -0.01 -0.19 -1.07 37.425958 -122.151829 13.2 -0.1092 0.5780 0.1171 0.058 0.139 -0.596
1.97 -0.8 -28.4 -36.6 0.16 -0.18 -1.03 37.425958 -122.151829 13.2 0.4579 -0.0944 -0.2655 0.074 0.149 -0.603
2.01 -0.4 -27.8 -36.9 0.12 -0.19 -0.98 37.425958 -122.151829 13.2 0.3328 0.1148 0.0083 0.077 0.165 -0.608
