iPhone Sensor Log from Crossbow started at Dec 14, 2011 12:38:45 AM Pacific Standard Time.
0.44 -2.6 34.1 -30.0 -0.38 -0.02 -0.82 37.428012 -122.174173 37.7 0.2247 -3.1301 0.6965 -0.295 0.012 -2.689
0.47 -2.6 34.1 -30.0 -0.27 0.11 -0.83 37.428012 -122.174173 37.7 -0.6310 -4.8956 0.5512 -0.430 -0.011 -2.686
0.50 -4.8 33.7 -29.7 -0.43 -0.13 -1.29 37.428012 -122.174173 37.7 -0.2474 -1.5908 1.0813 -0.545 -0.031 -2.651
0.53 -4.8 33.7 -29.7 -0.61 -0.17 -0.90 37.428012 -122.174173 37.7 0.1971 -5.2422 1.8798 -0.648 -0.068 -2.588
0.56 -8.4 33.8 -28.9 -0.71 -0.15 -0.77 37.428012 -122.174173 37.7 1.1152 -3.4764 1.8487 -0.757 -0.080 -2.540
0.60 -8.4 33.8 -28.9 -0.91 -0.13 -0.71 37.428012 -122.174173 37.7 0.7105 -2.2455 2.6088 -0.827 -0.105 -2.479
0.63 -10.2 35.2 -27.9 -1.56 -0.04 -0.85 37.428012 -122.174173 37.7 0.1952 -2.1790 3.6892 -0.878 -0.167 -2.409
0.66 -10.2 35.2 -27.9 -1.98 0.30 -1.15 37.428012 -122.174173 37.7 -0.1679 -2.6154 4.5232 -0.954 -0.290 -2.311
0.69 -8.6 36.3 -27.8 -1.97 0.66 -1.56 37.428012 -122.174173 37.7 0.5360 -1.0869 3.6362 -0.977 -0.387 -2.232
0.72 -8.6 36.3 -27.8 -1.92 0.69 -1.30 37.428012 -122.174173 37.7 1.1490 -1.2358 1.6537 -0.976 -0.429 -2.164
0.75 -7.0 35.5 -27.6 -1.94 0.79 -0.88 37.428012 -122.174173 37.7 2.6292 -2.4194 -0.0882 -1.020 -0.405 -2.087
0.78 -7.0 35.5 -27.6 -1.86 0.92 -0.82 37.428012 -122.174173 37.7 2.3121 -2.7927 -1.4704 -1.094 -0.331 -2.016
0.81 -11.0 32.0 -27.7 -1.85 1.12 -0.76 37.428012 -122.174173 37.7 2.0331 -2.6760 -2.3526 -1.162 -0.255 -1.985
0.85 -11.0 32.0 -27.7 -1.79 1.54 -0.80 37.428012 -122.174173 37.7 1.6159 -2.2974 -2.9677 -1.226 -0.165 -1.965
0.88 -20.1 24.6 -25.7 -1.49 1.44 -0.80 37.428012 -122.174173 37.7 1.3644 -1.7708 -3.6315 -1.281 -0.065 -1.957
0.91 -20.1 24.6 -25.7 -1.13 1.24 -0.31 37.428012 -122.174173 37.7 2.5288 -1.8984 -4.5401 -1.347 0.102 -1.927
0.94 -24.5 17.5 -21.7 -0.83 0.95 0.09 37.428012 -122.174173 37.7 3.3313 -2.3718 -4.8938 -1.418 0.249 -1.866
0.97 -24.5 17.5 -21.7 -0.62 0.69 0.15 37.428012 -122.174173 37.7 2.7402 -2.8116 -4.8728 -1.516 0.392 -1.792
1.00 -27.8 8.0 -16.0 -0.56 0.49 0.02 37.428012 -122.174173 37.7 1.2609 -3.0518 -4.4101 -1.665 0.562 -1.707
1.03 -27.8 8.0 -16.0 -0.47 0.38 -0.01 37.428012 -122.174173 37.7 0.4707 -2.9280 -3.9786 -1.812 0.709 -1.643
1.06 -30.7 -4.2 -5.9 -0.42 0.33 0.14 37.428012 -122.174173 37.7 0.3973 -3.5825 -3.8271 -1.945 0.809 -1.583
1.10 -30.7 -4.2 -5.9 -0.33 0.31 0.20 37.428012 -122.174173 37.7 0.1315 -3.8898 -3.6840 -2.113 0.899 -1.503
1.13 -31.1 -9.8 0.6 -0.06 0.20 0.22 37.428012 -122.174173 37.7 -0.3645 -3.8085 -3.6564 -2.299 0.983 -1.405
1.16 -31.1 -9.8 0.6 0.07 0.12 0.34 37.428012 -122.174173 37.7 -0.9096 -3.2903 -3.3170 -2.568 1.088 -1.243
1.19 -26.6 -18.6 10.2 0.07 0.04 0.44 37.428012 -122.174173 37.7 -1.2239 -3.4102 -2.7130 -2.788 1.152 -1.104
1.22 -26.6 -18.6 10.2 0.02 0.00 0.33 37.428012 -122.174173 37.7 -1.7687 -3.5591 -2.0814 -3.014 1.209 -0.965
1.25 -22.5 -24.2 13.9 0.02 0.00 0.33 37.428012 -122.174173 37.7 -2.5144 -3.0483 -1.7375 3.026 1.271 -0.805
1.28 -22.5 -24.2 13.9 0.08 -0.05 0.19 37.428012 -122.174173 37.7 -2.7125 -3.0042 -1.5640 2.437 1.357 -0.336
1.32 -14.9 -32.5 13.3 0.13 -0.07 0.17 37.428012 -122.174173 37.7 -2.7065 -3.4218 -1.3622 1.942 1.368 0.077
1.35 -14.9 -32.5 13.3 0.12 -0.00 0.19 37.428012 -122.174173 37.7 -2.8938 -3.5947 -1.0997 1.466 1.345 0.462
1.38 -8.9 -37.3 9.6 0.13 0.06 0.15 37.428012 -122.174173 37.7 -3.2497 -3.4297 -0.6763 1.074 1.296 0.765
1.41 -8.9 -37.3 9.6 0.05 0.31 -0.05 37.428012 -122.174173 37.7 -3.7065 -3.2894 -0.2997 0.680 1.199 1.050
1.44 -5.1 -39.3 -1.1 0.13 0.39 -0.23 37.428012 -122.174173 37.7 -3.6430 -3.6265 0.0133 0.465 1.110 1.181
1.47 -5.1 -39.3 -1.1 0.11 0.56 -0.33 37.428012 -122.174173 37.7 -3.3277 -4.4010 0.4975 0.274 1.023 1.268
1.50 -6.7 -37.3 -8.5 0.04 0.75 -0.33 37.428012 -122.174173 37.7 -3.0626 -4.5143 1.3604 0.084 0.941 1.343
1.53 -6.7 -37.3 -8.5 -0.14 0.86 -0.67 37.428012 -122.174173 37.7 -2.8219 -4.3421 2.7341 -0.222 0.772 1.483
1.57 -12.6 -32.3 -14.8 -0.45 1.05 -0.94 37.428012 -122.174173 37.7 -2.6795 -4.6234 3.5199 -0.401 0.673 1.566
1.60 -12.6 -32.3 -14.8 -0.61 1.20 -1.03 37.428012 -122.174173 37.7 -2.4243 -3.9324 4.0922 -0.565 0.561 1.641
1.63 -26.2 -17.8 -18.3 -0.80 1.32 -1.23 37.428012 -122.174173 37.7 -2.7078 -2.9584 4.9909 -0.692 0.428 1.712
1.66 -26.2 -17.8 -18.3 -0.90 1.39 -1.54 37.428012 -122.174173 37.7 -2.7308 -2.0986 5.6278 -0.808 0.215 1.791
1.69 -31.8 -4.3 -14.7 -1.00 1.57 -1.86 37.428012 -122.174173 37.7 -1.8679 -2.4550 6.2615 -0.879 0.048 1.854
1.72 -31.8 -4.3 -14.7 -1.25 1.84 -1.79 37.428012 -122.174173 37.7 -0.6910 -2.8179 6.6039 -0.951 -0.115 1.940
1.75 -32.8 16.4 -3.3 -1.21 1.95 -1.77 37.428012 -122.174173 37.7 0.2622 -2.6702 6.8745 -1.008 -0.272 2.043
1.78 -32.8 16.4 -3.3 -1.12 1.96 -1.72 37.428012 -122.174173 37.7 1.7558 -2.2524 7.4983 -1.025 -0.535 2.281
1.81 -27.6 28.3 4.2 -1.10 1.96 -1.70 37.428012 -122.174173 37.7 3.1982 -2.7985 7.7582 -0.973 -0.676 2.494
1.85 -27.6 28.3 4.2 -1.41 1.95 -1.24 37.428012 -122.174173 37.7 4.9387 -3.9265 7.6176 -0.869 -0.778 2.794
1.88 -11.5 43.1 6.0 -1.78 1.94 -1.19 37.428012 -122.174173 37.7 5.9360 -4.2974 6.8746 -0.727 -0.811 -3.129
1.91 -11.5 43.1 6.0 -1.96 1.94 -0.76 37.428012 -122.174173 37.7 7.6088 -1.7960 5.1704 -0.506 -0.739 -2.654
1.94 1.4 46.3 -2.3 -1.74 1.95 -0.52 37.428012 -122.174173 37.7 6.7944 -0.0452 2.7842 -0.379 -0.598 -2.423
1.97 1.4 46.3 -2.3 -1.55 1.85 -0.92 37.428012 -122.174173 37.7 5.7800 0.4541 1.4388 -0.308 -0.456 -2.299
2.00 12.4 39.1 -20.7 -1.36 1.69 -0.83 37.428012 -122.174173 37.7 5.7446 0.9755 0.0276 -0.263 -0.309 -2.231
2.03 12.4 39.1 -20.7 -0.97 1.33 -0.19 37.428012 -122.174173 37.7 5.6567 2.9072 -1.8882 -0.175 -0.029 -2.221
2.06 14.1 30.8 -27.5 -0.79 1.06 -0.26 37.428012 -122.174173 37.7 3.7897 3.3873 -1.8746 -0.080 0.103 -2.257
2.10 14.1 30.8 -27.5 -0.17 0.44 -0.38 37.428012 -122.174173 37.7 4.1682 3.1731 -2.8571 0.023 0.213 -2.325
2.13 14.9 19.5 -31.9 -0.16 0.15 -0.08 37.428012 -122.174173 37.7 4.1983 1.6987 -1.8973 0.116 0.330 -2.405
2.16 14.9 19.5 -31.9 -0.10 -0.03 -0.12 37.428012 -122.174173 37.7 2.2489 1.1188 -1.0971 0.172 0.434 -2.470
2.19 14.7 14.1 -32.8 -0.09 -0.03 -0.41 37.428012 -122.174173 37.7 1.4065 0.7806 -0.3388 0.211 0.477 -2.501
2.22 14.7 14.1 -32.8 -0.06 -0.16 -0.54 37.428012 -122.174173 37.7 1.0719 -0.0438 0.1399 0.229 0.508 -2.507
2.25 14.7 10.7 -33.6 -0.03 -0.24 -0.43 37.428012 -122.174173 37.7 1.9596 -1.4291 -0.8359 0.210 0.549 -2.530
2.28 14.7 10.7 -33.6 -0.12 -0.47 -0.43 37.428012 -122.174173 37.7 2.5317 -1.3229 -1.2894 0.189 0.648 -2.624
2.31 12.2 6.5 -35.2 0.03 -0.48 -0.19 37.428012 -122.174173 37.7 1.4096 -1.6380 -0.5233 0.173 0.696 -2.667
2.35 12.2 6.5 -35.2 0.30 -0.49 -0.56 37.428012 -122.174173 37.7 -0.9811 0.0764 -0.5036 0.161 0.699 -2.685
2.38 10.4 5.0 -35.7 0.07 -0.60 -1.17 37.428012 -122.174173 37.7 -2.6033 1.4877 0.5165 0.186 0.639 -2.672
2.41 10.4 5.0 -35.7 0.01 -0.48 -1.03 37.428012 -122.174173 37.7 -1.7972 0.3388 0.3722 0.185 0.560 -2.622
2.44 11.3 8.0 -35.0 0.13 -0.50 -0.86 37.428012 -122.174173 37.7 -1.1367 0.5124 -0.2641 0.193 0.522 -2.617
2.47 11.3 8.0 -35.0 0.01 -0.54 -1.00 37.428012 -122.174173 37.7 -1.1282 0.3278 0.1896 0.202 0.492 -2.610
2.50 12.2 10.8 -33.7 0.01 -0.49 -1.01 37.428012 -122.174173 37.7 -0.7735 0.0222 0.0540 0.199 0.467 -2.599
2.53 12.2 10.8 -33.7 0.03 -0.44 -0.88 37.428012 -122.174173 37.7 0.0808 0.1793 -0.3311 0.174 0.454 -2.595
2.56 12.7 12.8 -32.6 0.01 -0.45 -0.83 37.428012 -122.174173 37.7 0.1328 0.1416 -0.1555 0.156 0.462 -2.591
2.60 12.7 12.8 -32.6 0.20 -0.47 -0.95 37.428012 -122.174173 37.7 -0.2023 0.0231 -0.6991 0.159 0.460 -2.601
2.63 13.4 13.5 -32.4 0.11 -0.40 -0.91 37.428012 -122.174173 37.7 -0.0795 -0.3053 -0.4064 0.162 0.451 -2.621
2.66 13.4 13.5 -32.4 0.16 -0.46 -0.83 37.428012 -122.174173 37.7 0.1752 0.0656 -0.1430 0.157 0.456 -2.630
2.69 14.1 13.7 -31.9 0.21 -0.46 -0.87 37.428012 -122.174173 37.7 -0.0299 0.2955 -0.3560 0.172 0.459 -2.640
2.72 14.1 13.7 -31.9 0.21 -0.44 -0.84 37.428012 -122.174173 37.7 -0.0279 0.0889 -0.5011 0.191 0.457 -2.657
2.75 13.6 13.5 -32.9 0.25 -0.43 -0.91 37.428012 -122.174173 37.7 0.0052 0.0725 -0.4998 0.203 0.456 -2.675
2.78 13.6 13.5 -32.9 0.26 -0.39 -0.89 37.428012 -122.174173 37.7 -0.0251 0.4638 -0.4650 0.228 0.448 -2.696
2.81 13.4 13.0 -33.9 0.33 -0.41 -0.88 37.428012 -122.174173 37.7 0.0814 1.1892 -0.3505 0.268 0.445 -2.714
2.85 13.4 13.0 -33.9 0.44 -0.43 -0.83 37.428012 -122.174173 37.7 0.2613 1.5749 -0.2325 0.313 0.448 -2.724
