iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:59:13 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.35 1.3 -19.2 -28.7 -0.01 0.04 -1.18 0 0 0 0.0678 -0.1906 0.0123 0.006 -0.020 2.544
1.38 1.3 -19.2 -28.7 0.02 0.05 -1.13 0 0 0 0.0628 -0.0618 -0.0647 0.002 -0.017 2.542
1.41 0.9 -18.3 -28.0 0.03 0.06 -1.12 0 0 0 -0.0660 0.0399 -0.0258 0.001 -0.017 2.540
1.44 0.9 -18.3 -28.0 0.01 0.07 -1.11 0 0 0 0.1368 -0.1169 0.0703 -0.000 -0.019 2.542
1.47 0.0 -18.7 -27.8 0.01 0.04 -1.10 0 0 0 0.0339 -0.0283 -0.0690 -0.002 -0.017 2.541
1.50 0.0 -18.7 -27.8 0.04 0.05 -1.10 0 0 0 -0.0444 0.0448 -0.0200 0.001 -0.020 2.539
1.53 -0.6 -19.8 -27.6 0.03 0.04 -1.07 0 0 0 0.0525 -0.0324 0.0939 0.003 -0.020 2.541
1.57 -0.6 -19.8 -27.6 0.05 0.02 -1.08 0 0 0 -0.0261 -0.0705 -0.0139 0.004 -0.020 2.542
1.60 -0.6 -19.2 -27.9 0.05 0.01 -1.10 0 0 0 -0.0612 0.0261 -0.0111 0.005 -0.022 2.541
1.63 -0.6 -19.2 -27.9 0.01 0.00 -0.97 0 0 0 0.3711 -0.0697 0.2098 0.006 -0.012 2.546
1.66 0.5 -19.6 -27.6 0.04 -0.01 -0.98 0 0 0 0.1862 -0.1459 0.0349 0.003 -0.004 2.549
1.69 0.5 -19.6 -27.6 0.10 0.02 -1.05 0 0 0 0.0534 -0.1134 -0.0756 0.007 -0.004 2.546
1.72 1.2 -20.6 -27.3 0.09 0.03 -1.00 0 0 0 0.2943 -0.1637 -0.0011 0.007 0.001 2.545
1.75 1.2 -20.6 -27.3 0.10 0.03 -1.02 0 0 0 0.1480 -0.1664 0.0115 0.008 0.005 2.544
1.78 1.0 -21.2 -27.0 0.13 0.01 -1.06 0 0 0 -0.0228 0.0773 -0.0747 0.015 0.004 2.541
1.82 1.0 -21.2 -27.0 0.11 0.00 -1.01 0 0 0 0.3396 -0.2054 0.0991 0.016 0.009 2.541
1.85 0.8 -21.9 -27.6 0.11 -0.03 -0.95 0 0 0 0.1605 -0.0279 0.0635 0.016 0.017 2.543
1.88 0.8 -21.9 -27.6 0.14 -0.02 -1.04 0 0 0 -0.1168 -0.0286 -0.1630 0.027 0.016 2.540
1.91 0.4 -22.2 -26.7 0.16 0.04 -1.04 0 0 0 0.1460 -0.1329 -0.1389 0.031 0.013 2.535
1.94 0.4 -22.2 -26.7 0.17 -0.01 -0.97 0 0 0 0.1119 0.1375 0.0804 0.037 0.017 2.534
1.97 0.3 -21.9 -25.6 0.16 -0.02 -1.02 0 0 0 -0.0670 0.0314 -0.0543 0.050 0.014 2.535
2.00 0.3 -21.9 -25.6 0.17 0.01 -0.95 0 0 0 0.1426 -0.0226 0.0287 0.054 0.014 2.534
2.04 -0.1 -21.0 -26.9 0.14 -0.05 -0.92 0 0 0 0.0621 0.1804 0.2246 0.064 0.022 2.539
2.07 -0.1 -21.0 -26.9 0.15 -0.07 -1.00 0 0 0 -0.0798 0.1178 0.0720 0.070 0.023 2.542
2.10 -0.1 -20.0 -27.7 0.12 -0.04 -0.99 0 0 0 0.0753 0.0883 -0.0166 0.076 0.024 2.542
2.13 -0.1 -20.0 -27.7 0.11 -0.06 -0.98 0 0 0 0.0481 0.3123 -0.0082 0.082 0.027 2.541
2.16 -0.4 -20.2 -28.7 0.07 -0.04 -0.96 0 0 0 0.0318 0.1961 -0.0475 0.095 0.029 2.539
2.19 -0.4 -20.2 -28.7 0.08 -0.02 -1.04 0 0 0 -0.0988 0.2733 -0.1230 0.100 0.028 2.537
2.22 -1.9 -20.8 -29.2 0.05 0.00 -1.04 0 0 0 -0.0438 0.2567 -0.0857 0.107 0.022 2.532
2.25 -1.9 -20.8 -29.2 0.02 -0.05 -1.06 0 0 0 -0.0963 0.3538 0.1076 0.110 0.021 2.533
2.28 -1.3 -21.5 -29.8 0.03 -0.03 -1.05 0 0 0 -0.0742 0.2567 0.0593 0.114 0.020 2.535
2.32 -1.3 -21.5 -29.8 0.01 -0.07 -0.98 0 0 0 0.0589 0.1965 0.0853 0.113 0.023 2.536
2.35 -0.8 -21.1 -30.5 -0.03 -0.09 -1.00 0 0 0 -0.0786 0.3547 0.1710 0.118 0.025 2.542
2.38 -0.8 -21.1 -30.5 -0.03 -0.04 -1.05 0 0 0 -0.0643 0.1217 0.0934 0.118 0.025 2.545
2.41 -0.8 -20.4 -31.0 -0.01 -0.01 -1.02 0 0 0 0.0416 0.0846 0.0100 0.109 0.025 2.546
2.44 -0.8 -20.4 -31.0 -0.03 -0.07 -0.99 0 0 0 -0.0490 0.1909 0.1110 0.108 0.025 2.547
2.47 -0.9 -20.5 -31.4 -0.03 -0.07 -0.99 0 0 0 -0.0169 0.2047 0.1692 0.107 0.026 2.551
2.50 -0.9 -20.5 -31.4 -0.05 -0.03 -0.98 0 0 0 0.0462 -0.0338 0.1922 0.097 0.029 2.559
2.53 -0.0 -20.0 -31.9 -0.05 -0.03 -1.01 0 0 0 -0.0619 0.1101 0.1032 0.089 0.029 2.563
2.57 -0.0 -20.0 -31.9 -0.06 -0.03 -1.01 0 0 0 0.0040 0.0358 0.1944 0.085 0.028 2.567
2.60 0.4 -20.1 -31.5 -0.09 -0.03 -0.98 0 0 0 0.0436 -0.0391 0.2462 0.071 0.031 2.575
2.63 0.4 -20.1 -31.5 -0.09 -0.04 -1.03 0 0 0 -0.0051 -0.0049 0.0995 0.064 0.032 2.579
2.66 0.2 -20.9 -30.8 -0.09 -0.01 -1.01 0 0 0 0.1924 -0.0552 0.2209 0.052 0.033 2.585
2.69 0.2 -20.9 -30.8 -0.12 -0.01 -0.96 0 0 0 0.1722 -0.1173 0.2283 0.039 0.037 2.591
2.72 -0.1 -21.4 -30.5 -0.11 -0.02 -1.03 0 0 0 -0.0827 -0.0333 0.0334 0.031 0.037 2.594
2.75 -0.1 -21.4 -30.5 -0.11 0.01 -1.01 0 0 0 0.1317 -0.1207 0.1603 0.023 0.033 2.596
2.78 -0.2 -21.2 -30.2 -0.11 -0.02 -1.03 0 0 0 0.1706 -0.2571 0.1380 0.011 0.037 2.601
2.82 -0.2 -21.2 -30.2 -0.04 -0.00 -1.05 0 0 0 -0.0701 0.1707 -0.0227 0.007 0.035 2.601
