iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:59:32 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.04 -0.5 -23.5 -24.7 0.02 -0.08 -1.02 0 0 0 -0.2592 0.0972 -0.0276 0.031 0.078 2.509
0.07 -0.5 -23.5 -24.7 0.03 -0.08 -1.01 0 0 0 0.0403 -0.1833 -0.0369 0.023 0.074 2.509
0.10 -0.1 -23.2 -24.4 0.03 -0.06 -1.04 0 0 0 -0.2241 0.0517 -0.0722 0.022 0.069 2.507
0.13 -0.1 -23.2 -24.4 0.02 -0.06 -1.04 0 0 0 -0.1550 0.1139 -0.0007 0.026 0.062 2.506
0.16 0.8 -22.9 -24.4 0.02 -0.06 -1.00 0 0 0 -0.0227 -0.0467 0.0251 0.026 0.059 2.506
0.19 0.8 -22.9 -24.4 0.04 -0.06 -1.01 0 0 0 -0.0502 -0.0334 -0.0171 0.024 0.059 2.506
0.22 0.8 -22.2 -24.5 0.01 -0.05 -1.02 0 0 0 -0.0945 -0.0837 0.0285 0.023 0.054 2.505
0.26 0.8 -22.2 -24.5 0.02 -0.07 -0.98 0 0 0 0.0239 -0.0101 0.0181 0.020 0.054 2.505
0.29 0.8 -22.4 -24.8 0.01 -0.09 -0.94 0 0 0 0.0597 0.0650 0.0079 0.021 0.056 2.505
0.32 0.8 -22.4 -24.8 -0.00 -0.07 -0.93 0 0 0 -0.0139 -0.1114 -0.0310 0.019 0.058 2.504
0.35 0.0 -22.5 -25.2 0.01 -0.08 -0.90 0 0 0 0.0620 -0.2203 -0.0277 0.013 0.060 2.503
0.38 0.0 -22.5 -25.2 -0.03 -0.08 -0.79 0 0 0 0.1344 0.0657 -0.1181 0.011 0.063 2.501
0.41 0.3 -22.7 -25.2 0.01 -0.13 -0.82 0 0 0 0.0415 0.0306 0.0962 0.018 0.067 2.497
0.44 0.3 -22.7 -25.2 -0.05 -0.15 -0.87 0 0 0 0.2615 -0.2416 0.1936 0.013 0.071 2.501
0.47 0.6 -23.1 -25.0 -0.11 -0.05 -0.66 0 0 0 0.4512 0.0441 -0.1918 0.009 0.080 2.500
0.50 0.6 -23.1 -25.0 -0.11 -0.05 -0.66 0 0 0 0.2623 0.2866 -0.2492 0.023 0.096 2.487
0.54 -0.9 -23.5 -24.5 0.05 -0.17 -0.90 0 0 0 -0.2337 -0.3205 -0.0245 0.022 0.096 2.486
0.57 -0.9 -23.5 -24.5 -0.01 -0.05 -1.06 0 0 0 -0.1492 -0.5882 -0.6190 0.006 0.089 2.476
0.60 -1.9 -23.6 -24.4 -0.03 0.04 -0.94 0 0 0 0.1218 0.0119 -0.2367 0.001 0.095 2.446
0.63 -1.9 -23.6 -24.4 0.06 -0.13 -0.99 0 0 0 -0.3235 0.1186 0.1974 0.004 0.093 2.449
0.66 -1.5 -22.9 -25.0 -0.05 -0.08 -1.03 0 0 0 -0.1727 0.1210 -0.4380 0.007 0.080 2.443
0.69 -1.5 -22.9 -25.0 0.03 -0.09 -0.96 0 0 0 -0.2537 -0.3807 -0.0626 0.005 0.075 2.435
0.72 -1.6 -22.5 -25.5 0.00 -0.07 -1.04 0 0 0 0.0190 -0.4501 0.1667 -0.009 0.074 2.438
0.75 -1.6 -22.5 -25.5 -0.01 -0.01 -0.97 0 0 0 -0.4891 0.2573 -0.2362 -0.003 0.061 2.432
0.79 -1.6 -21.9 -25.8 0.06 -0.12 -1.08 0 0 0 -0.4558 -0.3624 0.1269 -0.006 0.047 2.431
0.82 -1.6 -21.9 -25.8 -0.06 -0.01 -0.98 0 0 0 0.1950 -0.3343 0.1000 -0.020 0.044 2.435
0.85 -0.8 -21.5 -26.6 0.03 -0.06 -0.94 0 0 0 -0.2859 0.1650 0.0082 -0.016 0.047 2.434
0.88 -0.8 -21.5 -26.6 0.02 -0.04 -0.98 0 0 0 -0.2697 -0.0387 0.0533 -0.012 0.037 2.435
