iPhone Sensor Log from Crossbow started at Dec 14, 2011 2:09:18 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -15.6 -10.6 -27.6 -0.07 -0.05 -1.18 37.428004 -122.174208 35.9 -0.6981 -0.0633 -0.0246 -0.028 0.017 0.011
0.06 -16.3 -10.9 -28.3 -0.10 -0.02 -1.53 37.428004 -122.174208 35.9 0.1710 0.0213 -0.1775 -0.031 0.007 0.009
0.10 -16.3 -10.9 -28.3 0.17 0.05 -1.24 37.428004 -122.174208 35.9 1.6481 0.5530 -0.3971 -0.021 0.036 0.000
0.13 -15.6 -11.1 -28.2 0.05 -0.02 -1.11 37.428004 -122.174208 35.9 2.0803 1.6043 -0.1160 0.009 0.094 -0.006
0.16 -15.6 -11.1 -28.2 -0.03 -0.18 -1.54 37.428004 -122.174208 35.9 1.9553 2.3828 -0.1738 0.121 0.189 -0.014
0.19 -11.0 -14.4 -27.2 0.11 -0.16 -1.74 37.428004 -122.174208 35.9 3.1793 3.4607 -0.3671 0.205 0.258 -0.035
0.22 -11.0 -14.4 -27.2 0.62 -0.38 -1.61 37.428004 -122.174208 35.9 4.3709 5.2106 -0.1924 0.341 0.362 -0.077
0.25 -5.7 -18.5 -25.6 0.66 -0.37 -1.69 37.428004 -122.174208 35.9 5.1051 7.3616 0.8494 0.541 0.489 -0.127
0.28 -5.7 -18.5 -25.6 0.75 -0.32 -1.95 37.428004 -122.174208 35.9 6.5353 9.8062 1.8784 0.941 0.680 -0.253
0.31 3.5 -24.7 -16.4 0.36 -0.26 -0.69 37.428004 -122.174208 35.9 7.2876 9.4897 2.6737 1.356 0.823 -0.466
0.35 3.5 -24.7 -16.4 0.41 -0.29 -0.30 37.428004 -122.174208 35.9 6.3138 9.5426 2.6084 1.843 0.891 -0.756
0.38 6.9 -28.5 -5.9 0.07 -0.19 -0.05 37.428004 -122.174208 35.9 5.4262 8.9364 3.0465 2.323 0.884 -1.042
0.41 6.9 -28.5 -5.9 -0.18 0.08 0.98 37.428004 -122.174208 35.9 3.8794 4.0806 3.0620 2.876 0.764 -1.386
0.44 4.0 -29.5 7.5 -0.66 0.16 1.01 37.428004 -122.174208 35.9 1.6862 2.3891 2.6058 3.044 0.708 -1.509
0.47 4.0 -29.5 7.5 -0.82 0.16 1.03 37.428004 -122.174208 35.9 0.3311 -0.0009 2.0639 3.123 0.687 -1.593
0.50 -0.6 -28.1 12.2 -0.89 -0.03 0.93 37.428004 -122.174208 35.9 -0.2508 -0.6619 1.3853 -3.134 0.688 -1.654
0.53 -0.6 -28.1 12.2 -0.72 -0.25 0.78 37.428004 -122.174208 35.9 -0.5844 -0.7821 0.2620 -3.125 0.702 -1.704
0.57 -4.2 -27.5 14.0 -0.48 -0.43 0.73 37.428004 -122.174208 35.9 -0.2040 -0.5006 -0.3477 -3.128 0.709 -1.708
0.60 -4.2 -27.5 14.0 -0.23 -0.60 0.90 37.428004 -122.174208 35.9 -0.1419 -0.7117 -0.5756 3.125 0.711 -1.692
0.63 -3.7 -27.8 13.7 -0.22 -0.66 0.67 37.428004 -122.174208 35.9 -0.4490 -0.2973 -0.6686 3.097 0.720 -1.668
0.66 -3.7 -27.8 13.7 -0.39 -0.67 0.48 37.428004 -122.174208 35.9 -0.5367 -1.2303 -0.8551 3.031 0.748 -1.624
