iPhone Sensor Log from Crossbow started at Dec 14, 2011 2:10:06 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -16.2 -11.7 -25.4 -0.04 -0.13 -0.93 37.428004 -122.174208 35.9 0.0309 -0.2684 -0.0919 -0.081 0.123 0.231
0.07 -17.2 -12.1 -25.0 -0.05 -0.11 -1.30 37.428004 -122.174208 35.9 -0.1713 -0.0835 0.0207 -0.089 0.106 0.231
0.10 -17.2 -12.1 -25.0 -0.09 -0.09 -1.01 37.428004 -122.174208 35.9 0.5056 0.2912 0.0230 -0.088 0.113 0.232
0.13 -17.4 -12.9 -25.2 -0.13 -0.11 -0.84 37.428004 -122.174208 35.9 0.4000 0.7368 -0.0447 -0.072 0.127 0.233
0.16 -17.4 -12.9 -25.2 -0.10 -0.14 -0.86 37.428004 -122.174208 35.9 0.0524 0.6843 -0.0785 -0.050 0.133 0.232
0.19 -16.3 -12.8 -25.3 0.08 -0.16 -0.98 37.428004 -122.174208 35.9 -0.3163 0.3176 -0.1921 -0.028 0.128 0.225
0.22 -16.3 -12.8 -25.3 0.10 -0.12 -0.94 37.428004 -122.174208 35.9 -0.3284 0.3164 -0.0756 -0.013 0.120 0.221
0.25 -15.7 -12.5 -25.2 -0.00 -0.09 -1.05 37.428004 -122.174208 35.9 -0.4024 0.5404 0.0693 -0.001 0.110 0.221
0.28 -15.7 -12.5 -25.2 -0.08 0.01 -1.39 37.428004 -122.174208 35.9 -0.3685 0.8117 0.1662 0.017 0.099 0.225
0.31 -14.0 -12.2 -26.8 0.24 -0.04 -1.97 37.428004 -122.174208 35.9 1.8386 5.5336 0.0948 0.154 0.119 0.221
0.35 -14.0 -12.2 -26.8 0.31 0.03 -1.97 37.428004 -122.174208 35.9 4.8367 10.1226 0.2667 0.391 0.220 0.197
0.38 -7.9 -13.5 -27.2 0.81 -0.14 -1.96 37.428004 -122.174208 35.9 5.7640 9.7425 0.5717 0.692 0.354 0.130
0.41 -7.9 -13.5 -27.2 1.24 -0.04 -1.87 37.428004 -122.174208 35.9 7.5067 8.6156 1.8259 0.997 0.502 -0.003
0.44 8.1 -21.2 -18.6 0.42 0.49 -1.21 37.428004 -122.174208 35.9 9.1930 8.5506 4.5704 1.524 0.725 -0.329
0.47 8.1 -21.2 -18.6 0.10 0.38 0.33 37.428004 -122.174208 35.9 8.1775 4.1209 4.4448 1.948 0.810 -0.696
0.50 12.7 -27.1 -6.7 -0.20 0.30 1.09 37.428004 -122.174208 35.9 6.6113 2.1555 3.7764 2.265 0.804 -1.029
0.53 12.7 -27.1 -6.7 -0.27 0.20 1.26 37.428004 -122.174208 35.9 5.1782 2.4337 2.8111 2.505 0.748 -1.279
0.56 8.7 -29.6 5.2 -0.17 0.14 1.32 37.428004 -122.174208 35.9 2.2802 1.4064 1.5120 2.725 0.655 -1.490
0.60 8.7 -29.6 5.2 -0.20 0.06 1.24 37.428004 -122.174208 35.9 1.2527 1.4873 1.1331 2.806 0.623 -1.554
0.63 1.2 -28.8 14.4 -0.21 -0.05 1.08 37.428004 -122.174208 35.9 0.2460 0.8594 0.8210 2.858 0.616 -1.592
0.66 1.2 -28.8 14.4 -0.09 -0.23 0.94 37.428004 -122.174208 35.9 -0.1916 0.5887 0.4655 2.892 0.619 -1.613
0.69 -1.0 -28.3 16.0 -0.12 -0.38 0.95 37.428004 -122.174208 35.9 -0.7183 -0.4022 0.3807 2.914 0.627 -1.635
0.72 -1.0 -28.3 16.0 -0.16 -0.50 0.76 37.428004 -122.174208 35.9 -0.8172 0.0434 0.1486 2.913 0.649 -1.639
0.75 -2.6 -27.3 16.1 -0.11 -0.56 0.83 37.428004 -122.174208 35.9 -0.9303 -0.3228 -0.1158 2.911 0.673 -1.634
