iPhone Sensor Log from Crossbow started at Dec 14, 2011 2:09:49 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -17.5 -13.4 -25.1 -0.08 -0.09 -1.38 37.428004 -122.174208 35.9 -0.4393 -0.2763 0.0503 -0.116 0.088 0.084
0.06 -16.8 -13.0 -25.5 0.13 -0.05 -0.92 37.428004 -122.174208 35.9 0.1744 0.2435 -0.0865 -0.115 0.084 0.084
0.10 -16.8 -13.0 -25.5 0.06 -0.12 -0.96 37.428004 -122.174208 35.9 0.6412 0.7529 0.0011 -0.087 0.119 0.081
0.13 -16.0 -14.3 -25.8 0.06 -0.12 -0.96 37.428004 -122.174208 35.9 0.2485 0.4246 0.3747 -0.071 0.130 0.089
0.16 -16.0 -14.3 -25.8 -0.03 -0.17 -1.11 37.428004 -122.174208 35.9 0.3262 0.4120 0.3929 -0.064 0.136 0.102
0.19 -13.3 -15.9 -26.9 -0.15 -0.15 -1.64 37.428004 -122.174208 35.9 1.3797 2.4927 0.3661 -0.028 0.158 0.114
0.22 -13.3 -15.9 -26.9 -0.23 -0.11 -1.79 37.428004 -122.174208 35.9 3.2621 4.9738 -0.1962 0.130 0.255 0.110
0.25 -8.7 -17.5 -25.8 0.22 -0.32 -1.88 37.428004 -122.174208 35.9 4.2821 6.4596 -0.4331 0.297 0.357 0.075
0.28 -8.7 -17.5 -25.8 0.42 -0.36 -1.86 37.428004 -122.174208 35.9 5.5810 9.8067 0.2986 0.559 0.486 0.010
0.32 -0.6 -21.0 -21.6 0.29 -0.28 -1.60 37.428004 -122.174208 35.9 6.1912 9.9645 1.2840 0.905 0.628 -0.100
0.35 -0.6 -21.0 -21.6 0.35 -0.19 -0.66 37.428004 -122.174208 35.9 6.5841 7.4466 1.8978 1.505 0.807 -0.437
0.38 8.2 -27.4 -8.9 0.24 -0.22 -0.02 37.428004 -122.174208 35.9 5.6154 6.1114 1.9826 1.888 0.839 -0.696
0.41 8.2 -27.4 -8.9 0.42 -0.20 0.72 37.428004 -122.174208 35.9 3.7586 1.5294 2.2372 2.143 0.835 -0.909
0.44 8.2 -30.0 0.4 0.30 -0.22 0.82 37.428004 -122.174208 35.9 2.2461 0.4470 2.3028 2.270 0.842 -1.059
0.47 8.2 -30.0 0.4 0.17 -0.29 0.61 37.428004 -122.174208 35.9 1.8847 0.4441 1.6841 2.402 0.846 -1.213
