iPhone Sensor Log from Crossbow started at Dec 14, 2011 2:05:18 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -14.3 -15.2 -28.7 0.01 -0.09 -0.86 37.428036 -122.174192 36.6 -0.7202 -0.1279 0.0502 -0.040 0.080 -0.401
0.06 -14.3 -15.2 -28.7 -0.01 -0.08 -1.40 37.428036 -122.174192 36.6 0.0052 -0.1038 -0.0342 -0.044 0.068 -0.401
0.10 -14.2 -14.1 -26.9 0.00 -0.05 -0.83 37.428036 -122.174192 36.6 0.5674 0.3560 -0.0134 -0.041 0.083 -0.401
0.13 -14.2 -14.1 -26.9 0.00 -0.10 -0.83 37.428036 -122.174192 36.6 -0.3224 0.5995 0.1747 -0.021 0.087 -0.398
0.16 -14.1 -14.4 -26.1 0.05 -0.16 -1.38 37.428036 -122.174192 36.6 -0.1517 0.8967 0.1840 -0.003 0.077 -0.393
0.19 -14.1 -14.4 -26.1 0.14 -0.20 -1.76 37.428036 -122.174192 36.6 0.8646 1.7202 0.0964 0.031 0.090 -0.389
0.22 -11.6 -15.8 -27.3 0.16 0.02 -1.97 37.428036 -122.174192 36.6 2.8755 4.0881 0.1928 0.114 0.143 -0.388
0.25 -11.6 -15.8 -27.3 0.79 -0.16 -1.96 37.428036 -122.174192 36.6 7.1110 7.4518 0.8254 0.420 0.372 -0.445
0.28 -4.9 -18.5 -25.8 0.19 0.11 -1.97 37.428036 -122.174192 36.6 9.4726 7.7769 1.9443 0.684 0.605 -0.547
0.31 -4.9 -18.5 -25.8 0.15 -0.14 -0.88 37.428036 -122.174192 36.6 8.6369 5.5869 2.1018 1.001 0.818 -0.748
0.35 4.1 -26.9 -12.7 0.40 -0.46 -0.24 37.428036 -122.174192 36.6 6.9681 5.1776 1.8006 1.360 0.950 -1.020
0.38 4.1 -26.9 -12.7 0.51 -0.38 0.12 37.428036 -122.174192 36.6 5.4956 4.2448 1.8678 1.870 1.006 -1.427
0.41 4.1 -30.3 -1.5 0.26 -0.14 0.39 37.428036 -122.174192 36.6 4.4963 3.9301 2.1659 2.213 0.994 -1.701
0.44 4.1 -30.3 -1.5 0.06 0.04 0.91 37.428036 -122.174192 36.6 3.6738 3.0615 2.2313 2.492 0.958 -1.922
0.47 -0.5 -30.0 8.6 -0.20 0.17 1.13 37.428036 -122.174192 36.6 2.3082 2.7715 2.1927 2.701 0.919 -2.081
0.50 -0.5 -30.0 8.6 -0.42 0.05 0.82 37.428036 -122.174192 36.6 0.0325 -0.0696 2.2584 2.873 0.912 -2.233
0.53 -3.3 -28.3 11.6 -0.62 -0.17 0.61 37.428036 -122.174192 36.6 -0.0552 -1.3218 1.4449 2.921 0.938 -2.346
0.56 -3.3 -28.3 11.6 -0.51 -0.38 0.78 37.428036 -122.174192 36.6 0.3784 0.0540 0.1107 2.941 0.931 -2.386
0.60 -5.2 -27.1 12.8 -0.01 -0.66 0.61 37.428036 -122.174192 36.6 -0.0788 0.3595 -0.5977 2.937 0.925 -2.369
0.63 -5.2 -27.1 12.8 -0.02 -0.73 0.59 37.428036 -122.174192 36.6 0.0839 0.7379 -0.5170 2.931 0.922 -2.336
