iPhone Sensor Log from Crossbow started at Dec 14, 2011 2:07:01 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -18.6 -10.6 -24.5 -0.02 0.04 -1.26 37.428036 -122.174192 36.6 -0.9671 -0.2559 0.2666 -0.107 -0.013 -0.212
0.06 -18.3 -9.7 -25.2 -0.03 0.07 -0.81 37.428036 -122.174192 36.6 0.5279 1.0098 -0.1014 -0.094 -0.019 -0.211
0.10 -18.3 -9.7 -25.2 -0.03 0.07 -0.81 37.428036 -122.174192 36.6 0.9741 1.6242 0.0299 -0.051 0.008 -0.210
0.13 -17.3 -9.9 -26.1 0.04 -0.03 -1.13 37.428036 -122.174192 36.6 0.2171 0.8670 0.0406 -0.009 0.025 -0.208
0.16 -17.3 -9.9 -26.1 -0.06 -0.00 -1.47 37.428036 -122.174192 36.6 1.2362 0.8765 0.1489 0.024 0.052 -0.204
0.19 -14.5 -12.0 -26.7 -0.08 0.03 -1.41 37.428036 -122.174192 36.6 2.3257 1.1583 -0.0949 0.051 0.104 -0.206
0.22 -14.5 -12.0 -26.7 -0.12 -0.06 -1.35 37.428036 -122.174192 36.6 2.8690 2.4594 -0.3986 0.104 0.179 -0.219
0.25 -11.5 -14.9 -25.8 -0.08 -0.18 -1.82 37.428036 -122.174192 36.6 3.8893 3.8592 -0.7394 0.239 0.297 -0.264
0.28 -11.5 -14.9 -25.8 0.32 -0.35 -1.54 37.428036 -122.174192 36.6 4.8895 5.1634 -0.9824 0.391 0.410 -0.332
0.32 -5.2 -19.2 -23.1 0.59 -0.50 -1.19 37.428036 -122.174192 36.6 5.4173 6.1228 0.0316 0.591 0.532 -0.422
0.35 -5.2 -19.2 -23.1 0.46 -0.48 -1.11 37.428036 -122.174192 36.6 5.3588 6.3046 0.9115 0.822 0.658 -0.524
0.38 3.9 -26.5 -13.5 0.66 -0.42 -0.81 37.428036 -122.174192 36.6 5.6675 6.3334 1.4891 1.189 0.805 -0.724
0.41 3.9 -26.5 -13.5 0.65 -0.42 -0.26 37.428036 -122.174192 36.6 5.1528 5.8124 2.2826 1.647 0.910 -1.020
0.44 6.0 -28.7 -5.3 0.47 -0.34 -0.34 37.428036 -122.174192 36.6 4.7922 3.9707 2.5442 1.981 0.944 -1.266
0.47 6.0 -28.7 -5.3 0.33 -0.32 0.70 37.428036 -122.174192 36.6 4.1064 2.2673 2.5825 2.253 0.941 -1.512
0.50 3.8 -29.6 5.1 0.27 -0.31 0.59 37.428036 -122.174192 36.6 3.1108 3.3094 2.1365 2.566 0.903 -1.761
0.53 3.8 -29.6 5.1 -0.06 -0.18 0.83 37.428036 -122.174192 36.6 2.8671 2.5173 1.9634 2.763 0.852 -1.907
0.57 -0.1 -29.5 9.2 -0.29 -0.10 1.07 37.428036 -122.174192 36.6 2.2747 2.6335 1.5921 2.907 0.802 -2.007
0.60 -0.1 -29.5 9.2 -0.34 -0.13 1.05 37.428036 -122.174192 36.6 1.0982 1.7321 1.1121 3.013 0.763 -2.071
0.63 -5.6 -28.4 11.4 -0.42 -0.22 1.02 37.428036 -122.174192 36.6 0.3646 0.8100 0.6882 3.085 0.744 -2.118
0.66 -5.6 -28.4 11.4 -0.33 -0.33 0.91 37.428036 -122.174192 36.6 -0.1173 0.3037 0.1156 3.129 0.732 -2.145
0.69 -6.4 -27.6 12.2 -0.30 -0.43 0.79 37.428036 -122.174192 36.6 -0.3053 0.0586 -0.2073 -3.132 0.729 -2.155
0.72 -6.4 -27.6 12.2 -0.21 -0.54 0.69 37.428036 -122.174192 36.6 -0.1877 -0.0578 -0.4525 3.141 0.737 -2.142
