iPhone Sensor Log from Crossbow started at Dec 14, 2011 2:09:08 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -17.5 -11.9 -25.8 -0.06 -0.11 -1.29 37.428004 -122.174208 35.9 -0.4116 0.1715 0.0692 -0.112 0.060 -0.029
0.06 -17.5 -11.9 -25.8 0.23 -0.09 -1.48 37.428004 -122.174208 35.9 0.8347 0.6575 -0.0808 -0.094 0.073 -0.029
0.10 -16.8 -12.5 -25.8 -0.02 -0.08 -1.67 37.428004 -122.174208 35.9 1.5379 2.1308 0.1944 -0.055 0.105 -0.025
0.13 -16.8 -12.5 -25.8 0.15 -0.22 -1.81 37.428004 -122.174208 35.9 2.5965 4.4874 0.4012 0.039 0.164 -0.013
0.16 -9.2 -15.8 -25.7 0.28 -0.29 -1.91 37.428004 -122.174208 35.9 3.5429 5.8537 0.5779 0.187 0.253 -0.012
0.19 -9.2 -15.8 -25.7 0.16 -0.24 -1.16 37.428004 -122.174208 35.9 5.8755 7.6704 1.2952 0.535 0.480 -0.057
0.22 -1.4 -20.3 -22.5 0.20 -0.31 -0.89 37.428004 -122.174208 35.9 6.2067 7.7874 1.4042 0.802 0.638 -0.148
0.25 -1.4 -20.3 -22.5 0.20 -0.33 -0.47 37.428004 -122.174208 35.9 5.7783 6.6804 1.5700 1.097 0.769 -0.293
0.28 6.8 -26.8 -10.9 0.37 -0.36 0.12 37.428004 -122.174208 35.9 5.4686 5.9249 1.3845 1.409 0.858 -0.488
0.31 6.8 -26.8 -10.9 0.41 -0.44 0.41 37.428004 -122.174208 35.9 4.1116 4.0974 1.1464 1.823 0.892 -0.775
0.35 7.8 -28.7 -3.2 0.35 -0.48 0.35 37.428004 -122.174208 35.9 2.9719 2.4447 1.3350 2.033 0.893 -0.938
0.38 7.8 -28.7 -3.2 0.20 -0.44 0.59 37.428004 -122.174208 35.9 2.6709 2.5250 1.2476 2.202 0.884 -1.069
0.41 5.4 -29.5 5.6 0.19 -0.47 0.64 37.428004 -122.174208 35.9 2.4754 1.8861 1.0784 2.356 0.861 -1.189
0.44 5.4 -29.5 5.6 0.12 -0.45 0.86 37.428004 -122.174208 35.9 1.8675 1.3254 0.8589 2.528 0.817 -1.331
0.47 3.5 -29.6 8.9 0.08 -0.48 0.82 37.428004 -122.174208 35.9 1.3580 1.3599 0.6526 2.610 0.790 -1.392
0.50 3.5 -29.6 8.9 -0.04 -0.49 0.79 37.428004 -122.174208 35.9 0.8275 0.5279 0.6702 2.666 0.773 -1.435
