iPhone Sensor Log from Crossbow started at Dec 14, 2011 2:05:34 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -17.3 -9.8 -28.0 -0.07 -0.03 -1.38 37.428036 -122.174192 36.6 -1.0528 -0.5516 -0.0282 -0.052 -0.027 -0.339
0.06 -17.3 -9.8 -28.0 -0.03 0.01 -1.76 37.428036 -122.174192 36.6 0.7332 0.4595 -0.4375 -0.059 -0.032 -0.343
0.10 -16.9 -10.1 -27.8 0.41 0.00 -1.06 37.428036 -122.174192 36.6 2.5160 1.3455 -0.5892 -0.030 0.023 -0.358
0.13 -16.9 -10.1 -27.8 0.29 -0.10 -1.64 37.428036 -122.174192 36.6 2.2106 4.4584 0.3192 0.090 0.121 -0.363
0.16 -12.9 -12.3 -28.4 0.46 -0.13 -1.96 37.428036 -122.174192 36.6 2.3586 4.4501 0.6460 0.220 0.179 -0.358
0.19 -12.9 -12.3 -28.4 0.68 -0.14 -1.96 37.428036 -122.174192 36.6 4.4976 5.9284 0.6484 0.364 0.278 -0.372
0.22 -5.2 -16.2 -26.7 0.41 -0.05 -1.65 37.428036 -122.174192 36.6 6.8314 7.4615 1.9292 0.578 0.444 -0.419
0.25 -5.2 -16.2 -26.7 0.38 -0.08 -1.06 37.428036 -122.174192 36.6 7.1087 7.8890 2.7349 1.051 0.756 -0.609
0.28 4.4 -23.7 -16.6 0.36 -0.12 -0.64 37.428036 -122.174192 36.6 6.9066 8.8021 2.9847 1.463 0.893 -0.847
0.31 4.4 -23.7 -16.6 -0.12 -0.02 0.12 37.428036 -122.174192 36.6 6.1684 7.3866 3.5925 1.953 0.960 -1.167
0.35 5.8 -27.3 -6.7 0.04 -0.01 0.68 37.428036 -122.174192 36.6 4.3996 5.0069 3.1123 2.502 0.944 -1.569
0.38 5.8 -27.3 -6.7 -0.51 0.05 0.84 37.428036 -122.174192 36.6 2.6351 3.3165 3.1753 2.774 0.903 -1.770
0.41 1.9 -29.1 6.3 -0.84 0.06 1.05 37.428036 -122.174192 36.6 1.6276 2.2944 2.5847 2.961 0.872 -1.918
0.44 1.9 -29.1 6.3 -0.92 -0.01 1.31 37.428036 -122.174192 36.6 1.0388 1.0579 1.8280 3.082 0.843 -2.014
0.47 -1.6 -28.5 10.5 -0.59 -0.19 1.04 37.428036 -122.174192 36.6 -0.5902 -1.2186 0.8325 3.126 0.837 -2.086
0.50 -1.6 -28.5 10.5 -0.51 -0.39 0.72 37.428036 -122.174192 36.6 -1.5360 -1.8284 0.1902 3.073 0.887 -2.109
0.53 -4.4 -26.9 10.3 -0.24 -0.57 0.60 37.428036 -122.174192 36.6 -1.0503 -0.8707 -0.5748 3.026 0.921 -2.093
0.57 -4.4 -26.9 10.3 0.07 -0.77 0.55 37.428036 -122.174192 36.6 -0.7613 -0.6494 -0.9478 2.970 0.940 -2.048
0.60 -4.2 -26.9 9.7 0.20 -0.91 0.32 37.428036 -122.174192 36.6 -0.8025 -0.4169 -0.8809 2.917 0.957 -1.999
0.63 -4.2 -26.9 9.7 0.11 -0.90 0.31 37.428036 -122.174192 36.6 -0.9339 -1.2090 -0.7034 2.828 0.984 -1.929
