iPhone Sensor Log from Crossbow started at Dec 14, 2011 2:05:48 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -16.9 -9.2 -27.9 -0.16 0.03 -1.24 37.428036 -122.174192 36.6 -0.5283 -0.1385 0.0769 -0.066 -0.037 -0.330
0.07 -16.5 -9.3 -28.0 -0.07 0.05 -1.12 37.428036 -122.174192 36.6 0.5231 0.4845 -0.2507 -0.059 -0.036 -0.334
0.10 -16.5 -9.3 -28.0 0.11 0.04 -0.83 37.428036 -122.174192 36.6 0.4599 0.3934 -0.0990 -0.048 -0.021 -0.339
0.13 -17.1 -9.7 -28.1 0.10 -0.05 -1.10 37.428036 -122.174192 36.6 -0.0631 0.0761 0.2239 -0.037 -0.014 -0.336
0.16 -17.1 -9.7 -28.1 -0.02 -0.06 -1.42 37.428036 -122.174192 36.6 0.0773 0.3219 0.3919 -0.032 -0.016 -0.327
0.19 -16.9 -10.2 -27.6 -0.07 0.01 -1.51 37.428036 -122.174192 36.6 1.4996 1.2686 0.1024 -0.004 0.015 -0.316
0.22 -16.9 -10.2 -27.6 0.03 0.03 -1.97 37.428036 -122.174192 36.6 3.0574 3.5662 -0.2527 0.085 0.103 -0.323
0.25 -13.5 -11.4 -27.6 0.19 -0.00 -1.97 37.428036 -122.174192 36.6 5.3250 5.4774 -0.1855 0.219 0.215 -0.348
0.28 -13.5 -11.4 -27.6 -0.08 0.36 -1.97 37.428036 -122.174192 36.6 9.5937 6.7729 0.7419 0.413 0.431 -0.413
0.32 -3.0 -19.5 -21.7 0.08 -0.05 -1.19 37.428036 -122.174192 36.6 9.7096 6.5245 1.0137 0.801 0.759 -0.631
0.35 -3.0 -19.5 -21.7 0.35 -0.29 0.04 37.428036 -122.174192 36.6 8.0139 5.2475 1.0262 1.165 0.919 -0.911
0.38 2.5 -26.2 -11.4 0.38 -0.13 0.11 37.428036 -122.174192 36.6 6.2331 6.6225 1.3477 1.593 0.989 -1.226
0.41 2.5 -26.2 -11.4 0.21 0.08 0.50 37.428036 -122.174192 36.6 5.0571 5.9787 2.0978 2.021 1.002 -1.522
0.44 2.2 -29.3 3.9 0.03 0.08 0.81 37.428036 -122.174192 36.6 3.2601 2.9025 2.5726 2.438 0.980 -1.844
0.47 2.2 -29.3 3.9 -0.17 0.04 0.71 37.428036 -122.174192 36.6 1.9137 2.1492 2.1779 2.712 0.946 -2.061
0.50 -0.6 -28.3 8.7 -0.39 -0.08 0.77 37.428036 -122.174192 36.6 1.2381 0.9459 1.9370 2.844 0.926 -2.176
0.53 -0.6 -28.3 8.7 -0.59 -0.20 0.81 37.428036 -122.174192 36.6 0.8280 0.4546 1.6501 2.936 0.912 -2.270
0.56 -4.7 -26.6 11.4 -0.54 -0.32 0.71 37.428036 -122.174192 36.6 0.6217 0.4609 0.8047 2.996 0.897 -2.330
0.60 -4.7 -26.6 11.4 -0.46 -0.36 1.20 37.428036 -122.174192 36.6 0.6597 0.5333 -0.0431 3.033 0.876 -2.353
