iPhone Sensor Log from Crossbow started at Dec 14, 2011 2:07:13 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -18.0 -11.3 -25.8 -0.22 -0.00 -1.43 37.428036 -122.174192 36.6 -0.8766 -0.2590 0.2008 -0.097 0.036 -0.146
0.06 -18.7 -10.9 -25.9 0.06 -0.08 -1.08 37.428036 -122.174192 36.6 0.5489 0.5277 -0.1477 -0.093 0.032 -0.144
0.10 -18.7 -10.9 -25.9 0.20 -0.20 -1.43 37.428036 -122.174192 36.6 0.8910 1.3203 -0.0980 -0.030 0.081 -0.152
0.13 -17.9 -11.1 -26.0 0.18 -0.16 -1.67 37.428036 -122.174192 36.6 1.4746 2.0336 0.1685 0.014 0.111 -0.150
0.16 -17.9 -11.1 -26.0 0.04 -0.08 -1.97 37.428036 -122.174192 36.6 2.9543 4.3430 0.2874 0.104 0.175 -0.145
0.19 -13.4 -12.8 -25.8 0.18 -0.18 -1.74 37.428036 -122.174192 36.6 4.7722 5.2855 0.4331 0.248 0.284 -0.154
0.22 -13.4 -12.8 -25.8 -0.01 -0.20 -1.22 37.428036 -122.174192 36.6 6.3439 4.9399 0.9921 0.449 0.494 -0.207
0.25 -6.9 -16.4 -23.8 0.12 -0.30 -0.69 37.428036 -122.174192 36.6 6.9948 6.1440 0.9508 0.656 0.669 -0.294
0.28 -6.9 -16.4 -23.8 0.12 -0.30 -0.69 37.428036 -122.174192 36.6 6.6980 4.8958 1.0781 0.917 0.823 -0.452
0.32 1.5 -25.0 -14.2 0.25 -0.36 -0.28 37.428036 -122.174192 36.6 5.5761 4.1862 1.1132 1.306 0.961 -0.743
0.35 1.5 -25.0 -14.2 0.27 -0.43 -0.15 37.428036 -122.174192 36.6 4.9706 4.1567 0.7632 1.749 1.003 -1.085
0.38 3.4 -28.6 -5.8 0.31 -0.39 0.20 37.428036 -122.174192 36.6 4.2779 2.6169 0.7764 2.040 0.983 -1.324
0.41 3.4 -28.6 -5.8 0.34 -0.45 0.23 37.428036 -122.174192 36.6 3.7705 2.3054 0.8016 2.254 0.942 -1.503
0.44 3.5 -29.3 5.5 0.23 -0.34 0.60 37.428036 -122.174192 36.6 3.7905 2.4700 0.5137 2.435 0.881 -1.648
0.47 3.5 -29.3 5.5 0.08 -0.23 0.93 37.428036 -122.174192 36.6 3.1762 1.4584 0.5466 2.612 0.787 -1.782
0.50 2.2 -28.8 10.1 0.07 -0.25 1.17 37.428036 -122.174192 36.6 2.0470 0.9646 0.4052 2.684 0.731 -1.844
0.53 2.2 -28.8 10.1 0.07 -0.27 1.08 37.428036 -122.174192 36.6 1.1886 0.9790 0.3594 2.736 0.697 -1.879
0.56 -0.1 -28.3 14.4 0.07 -0.32 1.17 37.428036 -122.174192 36.6 0.5809 0.3577 0.4092 2.768 0.680 -1.903
0.60 -0.1 -28.3 14.4 -0.00 -0.39 0.89 37.428036 -122.174192 36.6 -0.4484 -0.1448 0.3808 2.821 0.674 -1.947
0.63 -1.1 -28.8 15.5 -0.06 -0.44 0.82 37.428036 -122.174192 36.6 -0.3705 -0.1851 0.1074 2.825 0.685 -1.957
0.66 -1.1 -28.8 15.5 0.06 -0.48 0.82 37.428036 -122.174192 36.6 -0.2494 -0.0998 -0.2386 2.835 0.685 -1.961
0.69 -1.3 -28.4 15.7 0.03 -0.52 0.82 37.428036 -122.174192 36.6 -0.2206 0.1128 -0.3743 2.848 0.681 -1.961
0.72 -1.3 -28.4 15.7 -0.02 -0.53 0.71 37.428036 -122.174192 36.6 -0.5601 -0.6787 -0.5368 2.822 0.691 -1.934
