iPhone Sensor Log from Crossbow started at Dec 14, 2011 2:06:44 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -18.9 -10.0 -24.8 -0.11 0.01 -0.99 37.428036 -122.174192 36.6 0.0576 0.2547 0.0045 -0.098 -0.008 -0.258
0.06 -19.2 -10.1 -24.7 -0.10 0.01 -1.06 37.428036 -122.174192 36.6 -0.0235 0.1025 -0.0163 -0.092 -0.008 -0.257
0.10 -19.2 -10.1 -24.7 -0.08 0.01 -1.01 37.428036 -122.174192 36.6 0.1358 0.2564 -0.0242 -0.087 -0.007 -0.258
0.13 -18.2 -10.6 -24.4 -0.07 0.01 -1.27 37.428036 -122.174192 36.6 0.1898 0.4931 -0.0183 -0.075 -0.001 -0.258
0.16 -18.2 -10.6 -24.4 -0.00 -0.03 -1.45 37.428036 -122.174192 36.6 0.6355 1.1622 -0.0338 -0.046 0.013 -0.259
0.19 -16.1 -11.2 -25.2 -0.13 0.01 -1.37 37.428036 -122.174192 36.6 1.8797 2.0911 -0.0569 0.014 0.060 -0.260
0.22 -16.1 -11.2 -25.2 -0.13 0.01 -1.37 37.428036 -122.174192 36.6 3.0773 4.1513 -0.1818 0.101 0.131 -0.264
0.25 -12.3 -13.7 -26.5 -0.08 -0.06 -1.20 37.428036 -122.174192 36.6 3.8170 5.3437 -0.6214 0.249 0.227 -0.294
0.28 -12.3 -13.7 -26.5 0.56 -0.34 -1.50 37.428036 -122.174192 36.6 3.7158 4.7894 -0.3312 0.455 0.349 -0.367
0.32 -5.6 -18.1 -25.0 0.66 -0.32 -1.90 37.428036 -122.174192 36.6 5.1739 6.0836 0.8921 0.627 0.461 -0.426
0.35 -5.6 -18.1 -25.0 0.39 -0.24 -1.75 37.428036 -122.174192 36.6 6.8051 6.8603 1.2559 0.867 0.608 -0.533
0.38 4.7 -25.7 -15.5 0.44 -0.36 -0.31 37.428036 -122.174192 36.6 7.0918 5.8906 1.1314 1.168 0.741 -0.730
0.41 4.7 -25.7 -15.5 0.53 -0.53 0.05 37.428036 -122.174192 36.6 5.4113 5.8861 1.1674 1.711 0.833 -1.117
0.44 7.1 -29.0 -5.7 0.60 -0.49 0.32 37.428036 -122.174192 36.6 4.5334 5.8268 1.7319 2.031 0.832 -1.329
0.47 7.1 -29.0 -5.7 0.43 -0.43 0.62 37.428036 -122.174192 36.6 3.4113 5.1186 1.9650 2.311 0.814 -1.505
0.50 4.7 -29.4 6.3 0.39 -0.28 0.68 37.428036 -122.174192 36.6 2.1188 3.9256 2.0857 2.530 0.795 -1.639
0.53 4.7 -29.4 6.3 -0.00 -0.15 0.89 37.428036 -122.174192 36.6 1.3543 1.6738 2.1272 2.726 0.782 -1.781
0.56 1.4 -29.0 10.8 -0.22 -0.14 0.95 37.428036 -122.174192 36.6 0.6883 1.0327 1.7496 2.821 0.774 -1.867
0.60 1.4 -29.0 10.8 -0.39 -0.16 0.85 37.428036 -122.174192 36.6 0.2717 0.4147 1.2414 2.885 0.774 -1.927
