iPhone Sensor Log from Crossbow started at Dec 14, 2011 2:06:51 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -15.1 -12.7 -27.2 -0.03 -0.01 -1.10 37.428036 -122.174192 36.6 -0.3515 -0.0657 -0.0001 -0.009 0.020 -0.280
0.07 -15.1 -12.7 -27.2 -0.03 -0.00 -1.02 37.428036 -122.174192 36.6 -0.0479 0.0629 -0.0413 -0.011 0.013 -0.280
0.10 -15.2 -12.3 -27.4 0.10 -0.01 -0.82 37.428036 -122.174192 36.6 0.2363 0.2056 -0.1342 -0.006 0.018 -0.283
0.13 -15.2 -12.3 -27.4 -0.03 -0.02 -1.03 37.428036 -122.174192 36.6 -0.2837 -0.2287 0.0586 -0.006 0.018 -0.285
0.16 -14.9 -11.7 -26.1 0.09 -0.08 -1.16 37.428036 -122.174192 36.6 -0.4381 -0.2560 0.1354 -0.020 -0.000 -0.279
0.19 -14.9 -11.7 -26.1 0.08 -0.05 -1.40 37.428036 -122.174192 36.6 -0.0238 0.3437 0.0903 -0.019 -0.007 -0.277
0.22 -14.3 -11.9 -26.1 0.08 0.04 -1.66 37.428036 -122.174192 36.6 1.1383 1.6720 0.1907 0.010 0.010 -0.272
0.25 -14.3 -11.9 -26.1 0.10 0.04 -1.85 37.428036 -122.174192 36.6 2.2872 2.5657 0.2529 0.072 0.061 -0.268
0.28 -9.6 -14.0 -26.9 0.51 -0.19 -1.96 37.428036 -122.174192 36.6 4.8474 7.7448 0.1265 0.329 0.231 -0.291
0.31 -9.6 -14.0 -26.9 0.28 -0.11 -1.66 37.428036 -122.174192 36.6 6.9565 8.9013 1.1932 0.585 0.390 -0.353
0.35 -1.0 -18.3 -23.4 0.39 -0.17 -0.83 37.428036 -122.174192 36.6 7.6418 8.0318 2.0926 0.877 0.581 -0.469
0.38 -1.0 -18.3 -23.4 0.44 -0.32 -0.22 37.428036 -122.174192 36.6 7.0706 6.1693 2.1236 1.183 0.737 -0.653
0.41 6.1 -24.5 -14.9 0.23 -0.34 -0.15 37.428036 -122.174192 36.6 5.4273 5.6867 2.4170 1.618 0.862 -0.954
0.44 6.1 -24.5 -14.9 0.56 -0.37 0.42 37.428036 -122.174192 36.6 4.4554 3.5144 2.0664 1.923 0.895 -1.180
0.47 6.3 -29.6 -0.5 0.43 -0.34 0.57 37.428036 -122.174192 36.6 3.4575 2.3962 2.1126 2.143 0.899 -1.373
0.50 6.3 -29.6 -0.5 0.10 -0.21 0.61 37.428036 -122.174192 36.6 2.8136 3.9816 1.9075 2.364 0.888 -1.537
0.53 3.9 -30.2 5.7 0.00 -0.25 0.92 37.428036 -122.174192 36.6 1.6994 0.9658 1.9364 2.649 0.855 -1.751
0.56 3.9 -30.2 5.7 -0.23 -0.23 0.81 37.428036 -122.174192 36.6 1.0476 0.7594 1.7110 2.739 0.844 -1.845
0.60 0.6 -29.1 9.7 -0.20 -0.31 0.78 37.428036 -122.174192 36.6 0.6838 0.6490 1.1050 2.809 0.837 -1.910
0.63 0.6 -29.1 9.7 -0.28 -0.40 0.88 37.428036 -122.174192 36.6 0.6381 0.2402 0.8277 2.853 0.827 -1.956
