iPhone Sensor Log from Crossbow started at Dec 14, 2011 2:08:54 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -14.2 -13.7 -27.3 -0.00 -0.04 -0.85 37.428004 -122.174208 35.9 0.0855 0.2106 -0.0540 -0.026 0.057 -0.123
0.06 -14.2 -13.7 -27.3 -0.09 -0.06 -1.32 37.428004 -122.174208 35.9 -0.8396 -0.5345 0.1797 -0.035 0.039 -0.121
0.10 -14.2 -12.8 -27.7 0.02 -0.03 -1.15 37.428004 -122.174208 35.9 -0.0036 -0.0311 0.0062 -0.045 0.026 -0.119
0.13 -14.2 -12.8 -27.7 0.09 -0.01 -0.77 37.428004 -122.174208 35.9 0.9149 0.7498 -0.1785 -0.028 0.042 -0.122
0.16 -15.2 -13.0 -26.9 0.01 -0.07 -0.84 37.428004 -122.174208 35.9 -0.1377 -0.6311 0.1945 -0.020 0.063 -0.122
0.19 -15.2 -13.0 -26.9 -0.08 -0.12 -1.19 37.428004 -122.174208 35.9 -0.7028 -1.0824 0.4029 -0.051 0.047 -0.113
0.22 -15.5 -13.5 -26.4 -0.16 -0.05 -1.46 37.428004 -122.174208 35.9 -0.0774 -0.1889 0.2507 -0.067 0.036 -0.104
0.25 -15.5 -13.5 -26.4 -0.04 -0.08 -1.85 37.428004 -122.174208 35.9 0.9508 0.6047 0.0637 -0.060 0.050 -0.099
0.28 -15.8 -13.0 -26.3 -0.11 0.00 -1.97 37.428004 -122.174208 35.9 2.7974 1.3132 -0.0844 -0.025 0.123 -0.098
0.31 -15.8 -13.0 -26.3 0.29 -0.23 -1.75 37.428004 -122.174208 35.9 6.0750 5.2077 -0.5993 0.103 0.291 -0.121
0.35 -13.5 -15.7 -25.2 -0.28 -0.32 -1.41 37.428004 -122.174208 35.9 7.2917 7.5625 0.3424 0.306 0.481 -0.166
0.38 -13.5 -15.7 -25.2 -0.28 -0.32 -1.41 37.428004 -122.174208 35.9 7.2327 8.1914 0.6758 0.580 0.673 -0.249
0.41 -2.2 -24.0 -17.7 -0.11 -0.41 -0.90 37.428004 -122.174208 35.9 6.7832 7.2102 0.0869 0.905 0.821 -0.417
0.44 -2.2 -24.0 -17.7 0.33 -0.56 -0.38 37.428004 -122.174208 35.9 5.6437 7.7706 0.1299 1.430 0.913 -0.741
0.47 4.4 -28.2 -8.3 0.29 -0.44 -0.06 37.428004 -122.174208 35.9 5.2873 6.3945 0.5879 1.830 0.914 -0.992
0.50 4.4 -28.2 -8.3 0.31 -0.32 0.50 37.428004 -122.174208 35.9 4.1347 3.7680 1.0140 2.124 0.885 -1.199
0.53 5.8 -29.9 0.5 0.35 -0.27 0.56 37.428004 -122.174208 35.9 2.8089 2.4589 1.0694 2.314 0.852 -1.341
0.57 5.8 -29.9 0.5 0.16 -0.25 0.80 37.428004 -122.174208 35.9 1.7228 1.4893 1.0857 2.518 0.809 -1.504
0.60 3.5 -29.8 9.2 0.12 -0.26 0.71 37.428004 -122.174208 35.9 1.4639 1.5542 0.8473 2.608 0.788 -1.569
0.63 3.5 -29.8 9.2 0.08 -0.31 0.82 37.428004 -122.174208 35.9 1.1494 0.7092 0.7644 2.671 0.768 -1.620
0.66 2.2 -28.7 12.0 -0.05 -0.36 0.80 37.428004 -122.174208 35.9 1.1206 1.4560 0.3936 2.727 0.747 -1.657
0.69 2.2 -28.7 12.0 -0.03 -0.42 0.76 37.428004 -122.174208 35.9 0.8038 0.8973 0.1013 2.794 0.716 -1.684
0.72 -0.1 -28.8 14.3 -0.03 -0.46 0.91 37.428004 -122.174208 35.9 0.5573 0.5899 -0.0712 2.819 0.698 -1.693
0.75 -0.1 -28.8 14.3 -0.06 -0.49 0.84 37.428004 -122.174208 35.9 0.2891 0.3600 -0.1158 2.844 0.684 -1.701
0.78 -0.9 -28.7 15.1 -0.01 -0.54 0.81 37.428004 -122.174208 35.9 -0.0128 -0.1638 -0.1875 2.880 0.670 -1.722
