iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:13:21 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -30.8 -5.3 2.7 -0.61 -0.42 -0.02 37.428024 -122.174271 34.9 0.0184 -1.2584 1.0353 -1.834 0.318 2.538
0.06 -30.2 -1.8 6.1 -0.58 -0.36 0.12 37.428024 -122.174271 34.9 0.2422 -1.7722 1.4637 -1.878 0.283 2.530
0.10 -30.2 -1.8 6.1 -0.59 -0.31 0.10 37.428024 -122.174271 34.9 0.1788 -0.9393 1.5725 -1.928 0.223 2.519
0.13 -30.3 0.2 8.5 -0.52 -0.24 0.32 37.428024 -122.174271 34.9 0.1710 -0.1708 1.4033 -1.941 0.173 2.506
0.16 -30.3 0.2 8.5 -0.66 -0.20 0.21 37.428024 -122.174271 34.9 -0.5424 -0.9084 1.6901 -1.954 0.134 2.484
0.19 -29.6 4.0 10.7 -0.63 -0.13 0.15 37.428024 -122.174271 34.9 -0.4958 -1.2626 1.6683 -1.982 0.097 2.450
0.22 -29.6 4.0 10.7 -0.64 -0.13 0.14 37.428024 -122.174271 34.9 -0.2553 -0.1725 1.5204 -2.000 0.059 2.425
0.25 -28.4 6.5 11.6 -0.77 -0.17 0.38 37.428024 -122.174271 34.9 0.0518 0.2761 1.5601 -1.993 0.011 2.397
0.28 -28.4 6.5 11.6 -0.58 -0.13 0.19 37.428024 -122.174271 34.9 -0.0379 0.2765 1.2899 -1.985 -0.027 2.382
0.31 -26.4 8.9 12.6 -0.42 -0.11 0.20 37.428024 -122.174271 34.9 0.0172 0.2181 0.9482 -1.979 -0.053 2.368
0.35 -26.4 8.9 12.6 -0.43 -0.06 0.20 37.428024 -122.174271 34.9 0.5559 0.0312 1.3630 -1.970 -0.107 2.365
0.38 -24.7 12.9 12.3 -0.45 -0.04 0.01 37.428024 -122.174271 34.9 0.5296 0.0109 1.6680 -1.970 -0.153 2.361
0.41 -24.7 12.9 12.3 -0.34 0.05 -0.09 37.428024 -122.174271 34.9 0.8998 0.2485 1.4966 -1.968 -0.201 2.364
0.44 -24.6 14.8 11.0 -0.34 0.13 -0.17 37.428024 -122.174271 34.9 1.0895 0.7992 1.8489 -1.949 -0.255 2.373
0.47 -24.6 14.8 11.0 -0.36 0.30 -0.15 37.428024 -122.174271 34.9 1.2540 1.1874 2.2465 -1.906 -0.343 2.391
0.50 -22.5 19.0 9.3 -0.48 0.36 -0.20 37.428024 -122.174271 34.9 1.6055 0.6934 2.3760 -1.873 -0.418 2.413
0.53 -22.5 19.0 9.3 -0.54 0.33 -0.20 37.428024 -122.174271 34.9 1.7986 0.4693 2.6009 -1.847 -0.499 2.440
0.56 -20.0 23.0 8.2 -0.40 0.35 -0.42 37.428024 -122.174271 34.9 1.7264 0.8255 2.3262 -1.809 -0.579 2.476
0.60 -20.0 23.0 8.2 -0.39 0.36 -0.59 37.428024 -122.174271 34.9 1.9901 0.7650 2.0028 -1.742 -0.668 2.540
0.63 -15.8 29.0 4.9 -0.47 0.39 -0.71 37.428024 -122.174271 34.9 2.2632 0.7168 2.1476 -1.651 -0.756 2.631
0.66 -15.8 29.0 4.9 -0.44 0.59 -1.16 37.428024 -122.174271 34.9 2.6653 -0.0148 1.7505 -1.573 -0.813 2.730
0.69 -14.0 32.5 1.0 -0.68 0.62 -1.27 37.428024 -122.174271 34.9 2.3956 -0.0701 2.1742 -1.496 -0.865 2.834
0.72 -14.0 32.5 1.0 -1.28 0.49 -0.80 37.428024 -122.174271 34.9 3.6713 -0.1094 3.1630 -1.378 -0.930 2.988
0.75 -8.7 36.1 -8.8 -1.27 0.46 -1.23 37.428024 -122.174271 34.9 3.4441 -0.3984 2.0361 -1.155 -0.990 -3.011
0.78 -8.7 36.1 -8.8 -1.23 0.51 -1.99 37.428024 -122.174271 34.9 2.5007 -0.1890 0.3253 -1.038 -0.977 -2.858
0.81 -5.6 36.1 -15.5 -1.58 0.24 -2.00 37.428024 -122.174271 34.9 2.4449 -0.1321 0.3501 -0.956 -0.947 -2.758
0.85 -5.6 36.1 -15.5 -1.63 0.45 -2.00 37.428024 -122.174271 34.9 3.4073 -1.0148 0.2476 -0.851 -0.892 -2.588
0.88 -8.0 32.1 -26.4 -1.25 0.99 -2.00 37.428024 -122.174271 34.9 5.0129 -0.2399 -1.4521 -0.774 -0.763 -2.455
0.91 -8.0 32.1 -26.4 -1.15 1.33 -2.00 37.428024 -122.174271 34.9 6.1643 -0.7484 -0.9552 -0.717 -0.623 -2.346
0.94 -12.0 22.3 -34.8 -0.95 1.22 -1.99 37.428024 -122.174271 34.9 6.2221 -0.6060 -0.9632 -0.683 -0.472 -2.237
0.97 -12.0 22.3 -34.8 -1.00 1.11 -1.99 37.428024 -122.174271 34.9 5.9722 -0.1525 -0.4490 -0.654 -0.327 -2.140
1.00 -16.9 7.2 -38.5 -1.13 0.87 -1.99 37.428024 -122.174271 34.9 6.3768 -1.1088 0.3473 -0.646 -0.146 -1.995
1.03 -16.9 7.2 -38.5 -1.13 0.87 -1.99 37.428024 -122.174271 34.9 5.9337 -0.6682 -0.0869 -0.663 -0.012 -1.887
1.06 -20.5 -12.7 -30.9 -0.85 0.74 -1.96 37.428024 -122.174271 34.9 5.2515 0.2243 -0.7608 -0.671 0.117 -1.803
