iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:13:40 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -15.0 27.5 9.4 -0.79 0.54 0.48 37.428024 -122.174271 34.9 0.5769 -0.0866 0.1886 -2.158 -0.576 2.436
0.06 -15.0 27.5 9.4 -0.65 0.56 0.39 37.428024 -122.174271 34.9 0.3871 0.1195 -0.1994 -2.148 -0.585 2.452
0.10 -15.3 27.5 9.5 -0.55 0.54 0.40 37.428024 -122.174271 34.9 0.3201 -0.0374 -0.3030 -2.136 -0.583 2.472
0.13 -15.3 27.5 9.5 -0.54 0.57 0.43 37.428024 -122.174271 34.9 0.2984 -0.4934 -0.0566 -2.144 -0.588 2.485
0.16 -15.3 27.2 9.6 -0.49 0.56 0.47 37.428024 -122.174271 34.9 0.2625 -0.1271 0.0552 -2.151 -0.593 2.490
0.19 -15.3 27.2 9.6 -0.56 0.59 0.47 37.428024 -122.174271 34.9 0.1578 -0.6433 0.2490 -2.161 -0.600 2.493
0.22 -14.5 27.6 9.0 -0.53 0.62 0.39 37.428024 -122.174271 34.9 0.3824 -0.8398 0.4090 -2.191 -0.621 2.496
0.25 -14.5 27.6 9.0 -0.42 0.53 0.45 37.428024 -122.174271 34.9 0.5579 -0.3992 0.5002 -2.207 -0.638 2.499
0.28 -13.6 28.1 8.6 -0.23 0.50 0.23 37.428024 -122.174271 34.9 0.4933 -0.3005 0.5619 -2.212 -0.659 2.503
0.31 -13.6 28.1 8.6 -0.17 0.52 0.22 37.428024 -122.174271 34.9 0.7014 -0.4254 0.8067 -2.223 -0.684 2.505
0.35 -11.9 29.1 8.5 -0.19 0.52 0.19 37.428024 -122.174271 34.9 1.0279 0.1311 1.3511 -2.226 -0.751 2.506
0.38 -11.9 29.1 8.5 -0.22 0.51 0.17 37.428024 -122.174271 34.9 1.2270 0.3200 1.4547 -2.219 -0.803 2.507
0.41 -10.5 30.4 7.3 -0.20 0.45 0.11 37.428024 -122.174271 34.9 1.3123 0.3933 1.3307 -2.203 -0.855 2.516
0.44 -10.5 30.4 7.3 -0.15 0.36 -0.09 37.428024 -122.174271 34.9 1.2369 0.7663 1.2131 -2.176 -0.904 2.530
0.47 -7.1 31.6 4.1 -0.17 0.28 -0.20 37.428024 -122.174271 34.9 1.4772 0.8516 1.3281 -2.121 -0.970 2.558
0.50 -7.1 31.6 4.1 -0.26 0.27 -0.33 37.428024 -122.174271 34.9 1.7566 0.9073 1.4326 -2.067 -1.027 2.595
0.53 -4.8 33.0 2.3 -0.42 0.30 -0.66 37.428024 -122.174271 34.9 2.1072 0.9693 1.3235 -1.984 -1.085 2.661
0.56 -4.8 33.0 2.3 -0.66 0.35 -0.81 37.428024 -122.174271 34.9 2.2920 0.7760 1.2734 -1.865 -1.140 2.766
0.60 -1.6 34.8 -2.6 -0.94 0.42 -0.71 37.428024 -122.174271 34.9 3.0340 0.7097 1.4741 -1.629 -1.208 2.995
0.63 -1.6 34.8 -2.6 -1.29 0.45 -0.67 37.428024 -122.174271 34.9 3.3006 0.0823 1.3283 -1.260 -1.247 -2.915
0.66 1.1 34.9 -8.0 -1.43 0.54 -0.93 37.428024 -122.174271 34.9 3.3270 -0.2487 0.5717 -0.985 -1.230 -2.619
0.69 1.1 34.9 -8.0 -1.57 0.28 -0.89 37.428024 -122.174271 34.9 2.8011 -0.3700 -0.2746 -0.819 -1.178 -2.434
0.72 2.9 34.2 -17.1 -1.57 0.28 -0.89 37.428024 -122.174271 34.9 2.7281 -0.7673 -0.8160 -0.732 -1.113 -2.323
0.75 2.9 34.2 -17.1 -1.39 0.53 -1.16 37.428024 -122.174271 34.9 2.3137 -0.2440 -2.7608 -0.739 -0.995 -2.307
0.78 0.4 32.9 -23.2 -1.12 0.65 -1.74 37.428024 -122.174271 34.9 2.3124 -0.8355 -1.9818 -0.762 -0.904 -2.321
0.82 0.4 32.9 -23.2 -1.32 0.55 -1.99 37.428024 -122.174271 34.9 2.6176 -0.8642 -1.6678 -0.770 -0.820 -2.293
0.85 -4.5 30.7 -29.4 -1.06 0.67 -1.99 37.428024 -122.174271 34.9 3.1986 -0.6812 -1.7257 -0.770 -0.695 -2.261
0.88 -4.5 30.7 -29.4 -0.97 0.83 -1.99 37.428024 -122.174271 34.9 4.6360 -0.9117 -0.9072 -0.753 -0.553 -2.172
0.91 -14.9 19.6 -38.4 -0.84 1.12 -1.99 37.428024 -122.174271 34.9 5.3719 -0.8265 -0.7038 -0.734 -0.434 -2.082
0.94 -14.9 19.6 -38.4 -0.57 1.21 -1.99 37.428024 -122.174271 34.9 5.8350 -0.7812 -0.2929 -0.720 -0.306 -1.980
0.97 -20.0 5.5 -39.3 -0.43 1.07 -1.97 37.428024 -122.174271 34.9 5.7455 -1.2813 0.5527 -0.721 -0.187 -1.865
1.00 -20.0 5.5 -39.3 -0.84 0.78 -1.89 37.428024 -122.174271 34.9 5.1529 -1.4950 1.2350 -0.758 -0.064 -1.699
1.03 -24.5 -11.4 -29.3 -1.07 0.32 -1.88 37.428024 -122.174271 34.9 4.5646 -1.1521 0.6271 -0.791 0.014 -1.587
1.06 -24.5 -11.4 -29.3 -1.45 0.12 -1.99 37.428024 -122.174271 34.9 4.0247 -0.9882 -0.1514 -0.826 0.091 -1.497
1.10 -26.9 -14.6 -20.4 -1.36 0.09 -1.99 37.428024 -122.174271 34.9 3.5806 0.4693 -2.4164 -0.846 0.224 -1.428
1.13 -26.9 -14.6 -20.4 -0.84 0.35 -1.91 37.428024 -122.174271 34.9 3.5220 1.3477 -3.6091 -0.813 0.401 -1.410
1.16 -27.5 -17.5 -13.8 -0.48 0.46 -1.71 37.428024 -122.174271 34.9 3.6190 2.1398 -3.5802 -0.761 0.542 -1.413
1.19 -27.5 -17.5 -13.8 -0.29 0.44 -1.18 37.428024 -122.174271 34.9 3.8795 2.2840 -3.1101 -0.700 0.682 -1.410
1.22 -26.1 -23.5 -13.4 -0.13 0.44 -0.74 37.428024 -122.174271 34.9 3.3802 1.7870 -2.2315 -0.635 0.848 -1.400
1.25 -26.1 -23.5 -13.4 0.09 0.35 -0.32 37.428024 -122.174271 34.9 3.0427 1.7423 -1.4827 -0.600 0.950 -1.384
1.28 -22.2 -33.9 -13.2 -0.01 0.24 -0.09 37.428024 -122.174271 34.9 2.3815 1.4773 -0.3237 -0.588 1.024 -1.343
1.32 -22.2 -33.9 -13.2 -0.17 0.10 -0.12 37.428024 -122.174271 34.9 1.7272 0.6067 0.4297 -0.624 1.068 -1.271
1.35 -20.3 -38.0 -11.6 -0.23 0.01 0.04 37.428024 -122.174271 34.9 1.3457 0.0478 0.4038 -0.706 1.096 -1.175
1.38 -20.3 -38.0 -11.6 -0.13 -0.24 0.09 37.428024 -122.174271 34.9 0.6071 1.1944 0.1544 -0.749 1.120 -1.097
1.41 -20.3 -39.9 -9.6 -0.12 -0.38 -0.28 37.428024 -122.174271 34.9 -0.0940 0.3422 0.3195 -0.742 1.120 -1.079
1.44 -20.3 -39.9 -9.6 -0.15 -0.47 -0.25 37.428024 -122.174271 34.9 0.2297 -0.1818 0.5896 -0.763 1.110 -1.059
1.47 -21.6 -41.4 -9.0 -0.33 -0.62 -0.22 37.428024 -122.174271 34.9 0.2690 0.0873 0.9181 -0.809 1.102 -1.008
1.50 -21.6 -41.4 -9.0 -0.46 -0.69 -0.29 37.428024 -122.174271 34.9 -0.0216 0.0924 0.8517 -0.855 1.079 -0.952
1.53 -22.9 -41.3 -9.4 -0.41 -0.72 -0.35 37.428024 -122.174271 34.9 -0.0421 0.1756 0.5114 -0.874 1.064 -0.928
