iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:16:21 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -34.1 -0.7 10.7 -0.87 -0.22 0.39 37.427979 -122.174208 34.2 0.3512 -0.1477 0.3135 -1.971 0.210 2.351
0.07 -34.1 -0.7 10.7 -0.83 -0.20 0.42 37.427979 -122.174208 34.2 0.4792 -0.5083 0.5668 -1.992 0.185 2.360
0.10 -34.2 0.3 10.7 -0.90 -0.20 0.63 37.427979 -122.174208 34.2 0.3835 -0.3286 0.7552 -2.005 0.162 2.363
0.13 -34.2 0.3 10.7 -0.80 -0.16 0.50 37.427979 -122.174208 34.2 -0.0813 -0.7365 0.7714 -2.019 0.140 2.359
0.16 -33.3 1.9 11.2 -0.65 -0.06 0.55 37.427979 -122.174208 34.2 -0.6748 -0.9804 0.8885 -2.041 0.127 2.336
0.19 -33.3 1.9 11.2 -0.66 -0.07 0.70 37.427979 -122.174208 34.2 0.2868 -1.2381 1.7305 -2.085 0.087 2.309
0.22 -32.1 4.3 12.4 -0.54 -0.01 0.62 37.427979 -122.174208 34.2 -0.1679 -1.7064 2.1649 -2.124 0.038 2.281
0.25 -32.1 4.3 12.4 -0.37 -0.05 0.35 37.427979 -122.174208 34.2 -0.1138 -1.7977 2.4536 -2.176 -0.014 2.242
0.28 -29.8 6.0 14.7 -0.24 -0.02 0.44 37.427979 -122.174208 34.2 0.2996 -1.6443 2.6921 -2.224 -0.073 2.200
0.32 -29.8 6.0 14.7 -0.24 -0.02 0.44 37.427979 -122.174208 34.2 0.6438 -1.0842 3.0445 -2.301 -0.195 2.138
0.35 -24.9 11.6 17.9 -0.22 0.01 0.37 37.427979 -122.174208 34.2 0.8622 -0.7377 3.1087 -2.337 -0.272 2.095
