iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:14:43 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 16.1 -21.8 -36.3 -0.18 -0.81 -0.95 37.428024 -122.174271 34.9 0.4769 -0.4804 -0.2689 0.156 0.738 2.281
0.06 15.1 -22.2 -34.2 -0.10 -0.94 -0.94 37.428024 -122.174271 34.9 0.4478 -0.3352 -0.5843 0.160 0.750 2.260
0.10 15.1 -22.2 -34.2 -0.26 -0.97 -0.93 37.428024 -122.174271 34.9 0.2425 -1.3189 -0.4309 0.155 0.758 2.237
0.13 13.5 -22.3 -34.9 -0.26 -0.97 -0.93 37.428024 -122.174271 34.9 -0.2477 -3.0157 0.0865 0.090 0.757 2.233
0.16 13.5 -22.3 -34.9 -0.35 -0.86 -1.33 37.428024 -122.174271 34.9 -0.1543 -2.7575 -0.2234 -0.023 0.744 2.234
0.19 10.0 -21.5 -36.1 0.01 -0.83 -1.11 37.428024 -122.174271 34.9 0.3984 -2.4218 -0.1911 -0.086 0.751 2.224
0.22 10.0 -21.5 -36.1 -0.00 -0.80 -0.99 37.428024 -122.174271 34.9 0.3310 -3.4733 0.5259 -0.176 0.760 2.235
0.25 0.5 -21.2 -35.6 -0.03 -0.70 -0.91 37.428024 -122.174271 34.9 -0.2529 -3.9678 0.7345 -0.303 0.758 2.261
0.28 0.5 -21.2 -35.6 -0.05 -0.68 -1.43 37.428024 -122.174271 34.9 0.6913 -4.2040 1.7361 -0.525 0.725 2.320
0.32 -7.5 -20.8 -33.3 -0.26 -0.73 -0.61 37.428024 -122.174271 34.9 1.8108 -6.3738 2.8889 -0.746 0.719 2.427
0.35 -7.5 -20.8 -33.3 -0.67 -0.59 0.00 37.428024 -122.174271 34.9 1.0293 -7.1404 3.3450 -1.016 0.676 2.543
0.38 -21.0 -17.3 -23.1 -0.79 -0.38 -0.05 37.428024 -122.174271 34.9 -0.6800 -6.0922 3.3493 -1.230 0.594 2.592
0.41 -21.0 -17.3 -23.1 -1.08 -0.27 -0.09 37.428024 -122.174271 34.9 -0.7258 -4.9128 3.8186 -1.432 0.450 2.594
0.44 -28.7 -11.6 -13.3 -0.84 -0.14 0.11 37.428024 -122.174271 34.9 -1.3695 -5.6145 3.7271 -1.571 0.346 2.572
0.47 -28.7 -11.6 -13.3 -0.62 0.07 0.17 37.428024 -122.174271 34.9 -1.5361 -6.6908 4.1824 -1.730 0.240 2.519
0.50 -31.3 0.5 3.0 -0.66 0.21 0.14 37.428024 -122.174271 34.9 -1.2168 -7.3515 5.1772 -1.915 0.122 2.447
0.53 -31.3 0.5 3.0 -0.51 0.31 0.34 37.428024 -122.174271 34.9 0.2268 -7.7251 6.1647 -2.195 -0.060 2.331
0.56 -25.3 9.6 14.5 -0.60 0.39 0.39 37.428024 -122.174271 34.9 0.8640 -6.1412 6.5197 -2.481 -0.250 2.181
0.60 -25.3 9.6 14.5 -0.74 0.39 0.28 37.428024 -122.174271 34.9 1.0569 -4.0393 6.0773 -2.662 -0.367 2.041
0.63 -9.7 20.1 22.7 -0.93 0.32 0.41 37.428024 -122.174271 34.9 1.7183 -1.8759 5.3328 -2.794 -0.467 1.900
0.66 -9.7 20.1 22.7 -0.92 0.10 0.48 37.428024 -122.174271 34.9 1.6336 0.2003 3.5314 -2.897 -0.576 1.742
0.69 -1.7 22.8 21.2 -0.57 0.05 0.32 37.428024 -122.174271 34.9 0.9835 0.8606 1.9228 -2.920 -0.627 1.668
0.72 -1.7 22.8 21.2 -0.33 0.07 0.01 37.428024 -122.174271 34.9 0.6581 1.0634 1.6150 -2.921 -0.658 1.620
0.75 3.2 24.7 18.9 -0.47 0.04 0.04 37.428024 -122.174271 34.9 1.2369 0.5998 2.0496 -2.935 -0.695 1.563
0.78 3.2 24.7 18.9 -0.64 0.10 -0.03 37.428024 -122.174271 34.9 1.7752 0.1235 1.7760 -2.995 -0.783 1.454
0.82 5.1 26.2 18.2 -0.66 0.16 0.09 37.428024 -122.174271 34.9 1.9706 0.3237 1.1544 -3.023 -0.842 1.408
0.85 5.1 26.2 18.2 -0.54 0.14 -0.17 37.428024 -122.174271 34.9 1.7804 0.4687 0.5207 -3.030 -0.896 1.383
0.88 6.5 27.3 16.1 -0.48 0.23 -0.52 37.428024 -122.174271 34.9 2.2689 -0.3770 0.0116 -3.027 -0.951 1.385
0.91 6.5 27.3 16.1 -0.66 0.54 -0.33 37.428024 -122.174271 34.9 3.4916 -0.8570 -0.1734 -3.034 -1.063 1.416
0.94 8.4 28.6 10.6 -0.65 0.54 -0.44 37.428024 -122.174271 34.9 3.4348 0.1761 -0.5039 -2.996 -1.160 1.466
0.97 8.4 28.6 10.6 -0.57 0.59 -0.83 37.428024 -122.174271 34.9 3.3794 0.2732 -0.9727 -2.880 -1.247 1.580
1.00 8.5 31.4 5.0 -0.81 0.78 -0.94 37.428024 -122.174271 34.9 4.0936 -0.7435 -0.7566 -2.672 -1.335 1.804
1.03 8.5 31.4 5.0 -1.04 0.70 -0.91 37.428024 -122.174271 34.9 4.8031 -1.1669 -0.4901 -1.553 -1.450 3.005
