iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:14:09 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -2.3 -25.1 -34.5 -0.23 -0.95 -0.73 37.428024 -122.174271 34.9 0.6799 -1.3723 0.7032 -0.319 0.889 2.427
0.06 -2.3 -25.1 -34.5 -0.63 -1.03 -0.76 37.428024 -122.174271 34.9 1.3051 -2.2066 1.4030 -0.423 0.903 2.491
0.10 -4.9 -25.3 -31.9 -1.04 -1.08 -0.50 37.428024 -122.174271 34.9 1.4472 -2.1206 1.6356 -0.562 0.917 2.586
0.13 -4.9 -25.3 -31.9 -0.86 -1.15 -0.46 37.428024 -122.174271 34.9 0.6186 -1.9547 1.3813 -0.712 0.914 2.689
0.16 -8.0 -25.4 -28.1 -1.07 -0.97 -0.76 37.428024 -122.174271 34.9 0.1132 -3.6965 2.4439 -0.849 0.883 2.759
0.19 -8.0 -25.4 -28.1 -1.14 -0.77 -0.06 37.428024 -122.174271 34.9 1.2032 -4.9836 3.0824 -1.047 0.826 2.852
0.22 -16.9 -24.1 -23.5 -0.72 -0.51 -0.03 37.428024 -122.174271 34.9 0.6171 -4.9530 3.1510 -1.247 0.758 2.940
0.25 -16.9 -24.1 -23.5 -0.55 -0.18 0.24 37.428024 -122.174271 34.9 0.3592 -6.8644 5.0769 -1.561 0.578 2.999
0.28 -23.6 -21.1 -17.5 -0.78 0.11 0.27 37.428024 -122.174271 34.9 0.3990 -7.4216 6.5220 -1.761 0.413 2.992
0.31 -23.6 -21.1 -17.5 -0.70 0.17 0.54 37.428024 -122.174271 34.9 0.7614 -7.9119 6.8076 -1.965 0.226 2.956
0.35 -30.6 -7.9 -1.1 -0.58 0.27 0.51 37.428024 -122.174271 34.9 0.8626 -7.8121 6.8264 -2.179 0.051 2.881
0.38 -30.6 -7.9 -1.1 -0.73 0.18 0.34 37.428024 -122.174271 34.9 0.6623 -3.7842 6.0104 -2.401 -0.153 2.745
0.41 -28.5 4.3 10.8 -0.66 0.13 0.17 37.428024 -122.174271 34.9 0.3790 -1.5323 4.7742 -2.487 -0.256 2.638
0.44 -28.5 4.3 10.8 -0.51 0.11 0.23 37.428024 -122.174271 34.9 0.6954 -0.5445 4.2381 -2.541 -0.342 2.547
0.47 -18.1 16.7 19.7 -0.70 0.03 0.16 37.428024 -122.174271 34.9 0.6899 -0.0968 4.3638 -2.584 -0.423 2.449
0.50 -18.1 16.7 19.7 -0.72 0.01 0.20 37.428024 -122.174271 34.9 0.8323 0.0529 3.8337 -2.645 -0.524 2.317
0.53 -11.4 21.6 19.5 -0.71 -0.02 0.30 37.428024 -122.174271 34.9 1.1175 0.8123 3.0696 -2.688 -0.615 2.206
0.57 -11.4 21.6 19.5 -0.57 -0.11 0.20 37.428024 -122.174271 34.9 1.1190 0.7927 2.4923 -2.706 -0.676 2.136
0.60 -3.4 26.1 16.7 -0.43 -0.09 -0.07 37.428024 -122.174271 34.9 1.2344 0.6306 1.6941 -2.721 -0.730 2.087
0.63 -3.4 26.1 16.7 -0.38 -0.08 -0.16 37.428024 -122.174271 34.9 1.7474 0.7234 1.3365 -2.720 -0.801 2.052
0.66 -0.4 27.5 14.8 -0.51 -0.00 -0.29 37.428024 -122.174271 34.9 2.2059 0.3899 1.2972 -2.716 -0.868 2.036
0.69 -0.4 27.5 14.8 -0.65 0.01 -0.33 37.428024 -122.174271 34.9 2.8005 0.4749 0.9230 -2.706 -0.946 2.039
0.72 1.5 29.3 11.2 -0.56 0.16 -0.67 37.428024 -122.174271 34.9 2.8083 0.7381 0.1160 -2.653 -1.022 2.081
0.75 1.5 29.3 11.2 -0.70 0.25 -0.74 37.428024 -122.174271 34.9 3.7944 0.6001 -0.3235 -2.432 -1.148 2.294
0.78 2.5 31.5 8.2 -0.85 0.28 -0.76 37.428024 -122.174271 34.9 3.9946 0.6693 -0.6645 -2.197 -1.212 2.530
0.81 2.5 31.5 8.2 -0.99 0.32 -1.07 37.428024 -122.174271 34.9 3.9114 0.8831 -1.2757 -1.862 -1.237 2.863
0.85 2.1 34.0 2.9 -1.34 0.34 -1.37 37.428024 -122.174271 34.9 3.8642 0.7823 -1.5501 -1.530 -1.209 -3.092
0.88 2.1 34.0 2.9 -1.78 0.33 -1.64 37.428024 -122.174271 34.9 4.0323 0.5232 -1.4834 -1.195 -1.124 -2.752
0.91 -1.4 35.7 -8.8 -1.71 0.33 -2.00 37.428024 -122.174271 34.9 3.7157 0.8067 -2.5804 -1.041 -1.025 -2.599
0.94 -1.4 35.7 -8.8 -1.86 0.51 -2.00 37.428024 -122.174271 34.9 3.8471 1.0195 -3.2669 -0.958 -0.897 -2.530
0.97 -5.4 35.0 -18.0 -1.97 0.69 -2.01 37.428024 -122.174271 34.9 4.3804 0.9970 -3.1820 -0.889 -0.755 -2.472
1.00 -5.4 35.0 -18.0 -1.93 0.79 -2.01 37.428024 -122.174271 34.9 4.2195 2.3788 -3.8701 -0.787 -0.499 -2.426
1.03 -12.9 25.7 -31.7 -1.96 1.20 -2.01 37.428024 -122.174271 34.9 5.2072 2.1545 -3.3247 -0.714 -0.334 -2.409
1.06 -12.9 25.7 -31.7 -1.89 1.46 -2.01 37.428024 -122.174271 34.9 6.3418 1.8920 -2.5340 -0.651 -0.157 -2.365
1.10 -16.1 10.1 -37.9 -1.58 1.47 -2.00 37.428024 -122.174271 34.9 6.8559 2.1908 -1.9769 -0.589 0.031 -2.307
1.13 -16.1 10.1 -37.9 -1.58 1.47 -2.00 37.428024 -122.174271 34.9 7.4406 1.6037 -0.7961 -0.533 0.281 -2.208
1.16 -15.5 -16.3 -33.0 -1.57 1.17 -2.00 37.428024 -122.174271 34.9 7.3844 1.4698 -0.5469 -0.531 0.469 -2.108
1.19 -15.5 -16.3 -33.0 -1.51 1.03 -2.00 37.428024 -122.174271 34.9 6.9553 2.0512 -1.2509 -0.529 0.654 -2.015
1.22 -14.9 -27.1 -22.7 -1.08 1.05 -1.95 37.428024 -122.174271 34.9 6.1688 2.5596 -2.0570 -0.510 0.835 -1.949
1.25 -14.9 -27.1 -22.7 -0.34 1.05 -1.04 37.428024 -122.174271 34.9 5.1560 2.6928 -1.3786 -0.428 1.099 -1.888
1.28 -12.9 -36.2 -10.2 -0.14 0.84 -0.38 37.428024 -122.174271 34.9 4.3862 1.9234 -0.0918 -0.462 1.225 -1.783
1.31 -12.9 -36.2 -10.2 -0.26 0.65 0.01 37.428024 -122.174271 34.9 3.7123 1.0751 0.2545 -0.628 1.319 -1.570
1.35 -10.7 -40.1 -4.3 -0.21 0.45 0.34 37.428024 -122.174271 34.9 2.3999 0.9858 -0.0710 -0.860 1.379 -1.304
1.38 -10.7 -40.1 -4.3 -0.04 0.26 0.01 37.428024 -122.174271 34.9 1.1793 0.6265 0.0015 -1.023 1.407 -1.114
1.41 -9.7 -42.9 0.9 -0.11 0.05 0.09 37.428024 -122.174271 34.9 1.0349 0.4083 0.1478 -1.259 1.421 -0.854
1.44 -9.7 -42.9 0.9 -0.06 -0.13 0.20 37.428024 -122.174271 34.9 0.2284 0.1031 0.1209 -1.374 1.422 -0.733
1.47 -10.0 -45.3 5.9 0.04 -0.33 -0.16 37.428024 -122.174271 34.9 -0.6347 0.5865 -0.0405 -1.311 1.418 -0.787
1.50 -10.0 -45.3 5.9 -0.09 -0.49 -0.07 37.428024 -122.174271 34.9 -0.3882 0.6506 0.4240 -1.197 1.409 -0.877
1.53 -10.4 -45.4 6.3 -0.16 -0.69 -0.08 37.428024 -122.174271 34.9 -0.5126 0.0518 0.5907 -1.169 1.397 -0.901
1.56 -10.4 -45.4 6.3 -0.30 -0.83 -0.35 37.428024 -122.174271 34.9 -0.7085 0.1101 0.5061 -1.104 1.356 -0.974
1.60 -11.4 -45.5 4.4 -0.28 -0.89 -0.18 37.428024 -122.174271 34.9 -0.3798 0.4536 0.2452 -1.064 1.341 -1.006
1.63 -11.4 -45.5 4.4 -0.30 -0.93 -0.17 37.428024 -122.174271 34.9 -0.4816 0.1378 0.2889 -1.025 1.312 -1.038
1.66 -13.1 -45.6 3.0 -0.35 -0.99 -0.21 37.428024 -122.174271 34.9 -0.3930 0.0225 0.1914 -0.996 1.283 -1.068
1.69 -13.1 -45.6 3.0 -0.29 -0.99 -0.27 37.428024 -122.174271 34.9 -0.3892 0.4651 -0.1283 -0.944 1.271 -1.113
1.72 -14.3 -45.0 1.2 -0.17 -0.97 -0.23 37.428024 -122.174271 34.9 -0.2497 0.6486 -0.2600 -0.887 1.273 -1.155
