iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:14:52 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -29.0 -1.6 -16.7 -0.63 -0.04 -0.36 37.428024 -122.174271 34.9 -1.8698 -4.6567 2.5742 -1.548 0.036 2.571
0.06 -29.0 -1.6 -16.7 -0.70 0.08 -0.27 37.428024 -122.174271 34.9 -1.1717 -5.0945 4.3808 -1.735 -0.093 2.509
0.10 -30.7 5.3 -7.5 -1.11 0.06 0.16 37.428024 -122.174271 34.9 -0.2975 -5.2784 5.6832 -1.891 -0.229 2.452
0.13 -30.7 5.3 -7.5 -1.36 0.03 0.31 37.428024 -122.174271 34.9 -0.3047 -3.9553 4.8745 -2.038 -0.364 2.387
0.16 -28.0 15.8 5.7 -0.82 -0.01 0.07 37.428024 -122.174271 34.9 -1.3577 -1.8408 2.5853 -2.143 -0.438 2.310
0.19 -28.0 15.8 5.7 -0.50 0.03 0.24 37.428024 -122.174271 34.9 -1.0219 -0.9077 0.7111 -2.221 -0.449 2.235
0.22 -24.1 20.8 11.4 -0.52 0.10 0.32 37.428024 -122.174271 34.9 -0.7914 -0.8794 1.3258 -2.278 -0.457 2.183
0.25 -24.1 20.8 11.4 -0.56 0.09 0.43 37.428024 -122.174271 34.9 -0.1417 -0.7992 1.9061 -2.323 -0.486 2.138
0.28 -19.0 23.5 15.0 -0.53 0.18 0.50 37.428024 -122.174271 34.9 -0.1834 -0.6766 1.9305 -2.365 -0.522 2.091
0.31 -19.0 23.5 15.0 -0.61 0.16 0.56 37.428024 -122.174271 34.9 0.1603 -0.7160 1.8988 -2.408 -0.559 2.047
0.35 -15.7 24.9 16.3 -0.61 0.16 0.56 37.428024 -122.174271 34.9 0.0152 -0.2791 1.6859 -2.462 -0.607 1.988
0.38 -15.7 24.9 16.3 -0.38 0.07 0.36 37.428024 -122.174271 34.9 0.0952 -0.5152 1.2577 -2.493 -0.632 1.950
