iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:15:19 AM Pacific Standard Time.
0.75 -13.6 30.6 7.5 -0.55 0.52 -0.19 37.428024 -122.174271 34.9 2.7835 0.1214 0.8904 -2.012 -0.977 2.626
0.78 -11.7 33.0 4.2 -0.60 0.53 -0.32 37.428024 -122.174271 34.9 2.8276 -0.0383 0.8686 -1.911 -1.029 2.745
0.81 -11.7 33.0 4.2 -0.64 0.58 -0.46 37.428024 -122.174271 34.9 2.9737 -0.4491 0.8149 -1.792 -1.074 2.891
0.85 -9.5 34.6 -3.1 -0.71 0.59 -0.60 37.428024 -122.174271 34.9 3.1978 -0.1278 0.7040 -1.641 -1.108 3.072
0.88 -9.5 34.6 -3.1 -0.62 0.63 -0.70 37.428024 -122.174271 34.9 3.3731 -0.3978 0.2966 -1.393 -1.119 -2.931
0.91 -9.5 34.5 -9.3 -0.76 0.59 -0.91 37.428024 -122.174271 34.9 3.6541 -0.2417 0.6442 -1.144 -1.101 -2.661
0.94 -9.5 34.5 -9.3 -0.95 0.70 -1.11 37.428024 -122.174271 34.9 3.4318 -0.9490 0.1740 -0.997 -1.060 -2.462
0.97 -9.4 33.1 -19.0 -1.05 0.65 -1.09 37.428024 -122.174271 34.9 3.5374 -0.5620 -0.3600 -0.889 -1.000 -2.313
1.00 -9.4 33.1 -19.0 -0.94 0.71 -1.26 37.428024 -122.174271 34.9 3.4733 -1.0080 -0.8603 -0.824 -0.922 -2.207
1.03 -10.2 30.0 -25.5 -0.89 0.60 -1.03 37.428024 -122.174271 34.9 3.7288 -1.3836 -0.9800 -0.790 -0.801 -2.093
1.06 -10.2 30.0 -25.5 -0.85 0.46 -1.33 37.428024 -122.174271 34.9 3.2422 -0.6588 -0.9852 -0.773 -0.712 -2.026
1.10 -14.6 24.1 -30.3 -0.87 0.34 -1.58 37.428024 -122.174271 34.9 3.2314 -0.9585 -0.9534 -0.761 -0.628 -1.972
1.13 -14.6 24.1 -30.3 -0.84 0.26 -1.61 37.428024 -122.174271 34.9 3.6349 -0.5892 -0.8782 -0.749 -0.485 -1.876
1.16 -21.5 11.8 -33.5 -0.78 0.23 -1.66 37.428024 -122.174271 34.9 3.7239 -0.6339 -0.9186 -0.742 -0.392 -1.820
1.19 -21.5 11.8 -33.5 -0.85 0.24 -1.66 37.428024 -122.174271 34.9 3.8761 -0.7581 -0.8180 -0.742 -0.297 -1.762
1.22 -25.0 3.6 -32.6 -0.96 0.17 -1.71 37.428024 -122.174271 34.9 3.6234 -0.3612 -0.8280 -0.746 -0.206 -1.706
1.25 -25.0 3.6 -32.6 -0.92 0.20 -1.77 37.428024 -122.174271 34.9 3.3922 0.4725 -1.2452 -0.730 -0.084 -1.646
1.28 -27.5 -6.3 -26.0 -0.86 0.24 -1.74 37.428024 -122.174271 34.9 3.3635 0.3552 -1.2985 -0.718 0.011 -1.611
1.31 -27.5 -6.3 -26.0 -0.90 0.26 -1.59 37.428024 -122.174271 34.9 3.2079 0.6668 -1.4255 -0.706 0.105 -1.579
1.35 -27.0 -8.9 -20.5 -0.83 0.22 -1.65 37.428024 -122.174271 34.9 2.8271 1.3002 -1.7576 -0.681 0.198 -1.560
1.38 -27.0 -8.9 -20.5 -0.69 0.16 -1.47 37.428024 -122.174271 34.9 2.7203 1.2217 -1.8917 -0.632 0.320 -1.553
1.41 -26.7 -9.9 -17.6 -0.63 0.14 -1.29 37.428024 -122.174271 34.9 2.3098 1.4576 -1.9106 -0.586 0.437 -1.555
1.44 -26.7 -9.9 -17.6 -0.34 0.01 -1.25 37.428024 -122.174271 34.9 1.9371 1.8369 -2.0371 -0.529 0.516 -1.574
1.47 -27.0 -12.6 -18.9 -0.38 -0.09 -1.12 37.428024 -122.174271 34.9 1.8560 1.0932 -1.3736 -0.479 0.585 -1.594
1.50 -27.0 -12.6 -18.9 -0.38 -0.15 -1.19 37.428024 -122.174271 34.9 1.5394 0.7559 -0.9495 -0.454 0.641 -1.599
1.53 -28.9 -18.2 -22.4 -0.30 -0.22 -1.01 37.428024 -122.174271 34.9 1.4368 1.2471 -0.8002 -0.405 0.701 -1.612
1.56 -28.9 -18.2 -22.4 -0.38 -0.28 -1.06 37.428024 -122.174271 34.9 1.8357 0.5496 -0.3032 -0.388 0.750 -1.604
1.60 -28.7 -21.8 -24.4 -0.26 -0.35 -0.86 37.428024 -122.174271 34.9 1.5048 0.6402 -0.6367 -0.378 0.791 -1.597
1.63 -28.7 -21.8 -24.4 -0.19 -0.43 -0.77 37.428024 -122.174271 34.9 1.6373 1.1209 -0.6923 -0.334 0.858 -1.603
1.66 -28.7 -25.7 -25.2 -0.19 -0.44 -0.73 37.428024 -122.174271 34.9 1.5410 0.1978 -0.3003 -0.320 0.922 -1.597
1.69 -28.7 -25.7 -25.2 -0.15 -0.52 -0.55 37.428024 -122.174271 34.9 1.4653 0.8453 -0.5072 -0.308 0.963 -1.596
1.72 -27.5 -33.1 -25.4 -0.14 -0.51 -0.52 37.428024 -122.174271 34.9 1.3494 0.9760 -0.3101 -0.282 1.005 -1.594
1.75 -27.5 -33.1 -25.4 -0.19 -0.50 -0.51 37.428024 -122.174271 34.9 1.3387 0.2801 -0.0766 -0.275 1.041 -1.583
1.78 -25.5 -37.6 -24.5 -0.22 -0.55 -0.27 37.428024 -122.174271 34.9 1.4547 0.3108 -0.0190 -0.295 1.091 -1.553
1.81 -25.5 -37.6 -24.5 -0.13 -0.60 -0.30 37.428024 -122.174271 34.9 1.2845 0.6127 -0.1940 -0.298 1.130 -1.534
1.85 -23.4 -42.9 -21.5 -0.16 -0.61 -0.35 37.428024 -122.174271 34.9 0.8977 0.2531 -0.1863 -0.292 1.159 -1.528
1.88 -23.4 -42.9 -21.5 -0.16 -0.61 -0.35 37.428024 -122.174271 34.9 0.9303 0.1138 -0.0534 -0.302 1.184 -1.515
