iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:13:09 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -17.3 -28.4 -18.4 -0.25 -0.88 -0.21 37.428024 -122.174271 34.9 0.8555 -0.9364 0.8784 -0.937 1.157 2.427
0.06 -17.3 -28.4 -18.4 -0.16 -0.91 -0.33 37.428024 -122.174271 34.9 0.7022 -0.9067 0.5011 -1.029 1.154 2.498
0.10 -19.3 -28.4 -16.1 -0.08 -0.92 -0.07 37.428024 -122.174271 34.9 0.9705 -0.6590 0.5396 -1.108 1.154 2.560
0.13 -19.3 -28.4 -16.1 -0.53 -0.87 0.14 37.428024 -122.174271 34.9 1.2620 -0.8436 1.4702 -1.227 1.143 2.668
0.16 -20.5 -28.0 -11.7 -0.74 -0.82 0.10 37.428024 -122.174271 34.9 0.1224 -2.9386 2.3253 -1.384 1.075 2.757
0.19 -20.5 -28.0 -11.7 -0.74 -0.82 0.10 37.428024 -122.174271 34.9 -0.4977 -2.1445 2.0530 -1.462 1.012 2.763
0.22 -22.1 -26.3 -8.6 -0.58 -0.76 0.02 37.428024 -122.174271 34.9 -0.3593 -1.8643 1.9159 -1.504 0.957 2.749
0.25 -22.1 -26.3 -8.6 -0.30 -0.67 0.10 37.428024 -122.174271 34.9 -0.1903 -2.4963 2.7603 -1.574 0.870 2.737
0.28 -27.1 -21.4 -4.0 -0.42 -0.45 0.22 37.428024 -122.174271 34.9 -0.2242 -3.4600 4.0853 -1.678 0.738 2.719
0.31 -27.1 -21.4 -4.0 -0.53 -0.37 0.24 37.428024 -122.174271 34.9 0.0230 -3.1980 4.2077 -1.757 0.623 2.694
0.35 -30.1 -15.6 0.5 -0.29 -0.32 0.17 37.428024 -122.174271 34.9 0.2123 -3.0294 4.4302 -1.828 0.505 2.667
0.38 -30.1 -15.6 0.5 -0.29 -0.16 0.38 37.428024 -122.174271 34.9 0.7477 -2.8260 4.8991 -1.897 0.376 2.640
0.41 -32.2 -5.5 7.8 -0.43 -0.10 0.17 37.428024 -122.174271 34.9 0.5054 -1.7783 5.0556 -1.968 0.193 2.592
0.44 -32.2 -5.5 7.8 -0.32 -0.06 0.08 37.428024 -122.174271 34.9 0.9035 -1.1275 4.8877 -2.003 0.059 2.555
0.47 -31.0 2.0 11.1 -0.35 0.00 0.13 37.428024 -122.174271 34.9 1.1334 -0.4169 4.8561 -2.023 -0.077 2.524
0.50 -31.0 2.0 11.1 -0.48 0.15 0.00 37.428024 -122.174271 34.9 1.1712 0.2111 4.7239 -2.029 -0.210 2.493
0.53 -26.4 14.8 13.9 -0.67 0.26 -0.09 37.428024 -122.174271 34.9 1.4940 0.9175 4.5364 -2.009 -0.432 2.452
0.56 -26.4 14.8 13.9 -0.78 0.29 -0.17 37.428024 -122.174271 34.9 1.8617 0.7502 4.1106 -1.990 -0.561 2.445
0.60 -21.9 22.1 13.3 -0.85 0.30 -0.19 37.428024 -122.174271 34.9 2.0410 0.9765 3.4553 -1.959 -0.678 2.458
0.63 -21.9 22.1 13.3 -1.01 0.33 -0.30 37.428024 -122.174271 34.9 2.0801 1.2640 2.8690 -1.905 -0.780 2.490
0.66 -17.1 26.8 10.7 -0.89 0.31 -0.54 37.428024 -122.174271 34.9 2.1818 1.9443 1.8867 -1.784 -0.882 2.569
0.69 -17.1 26.8 10.7 -0.72 0.24 -0.54 37.428024 -122.174271 34.9 2.3770 2.0038 1.3836 -1.650 -0.933 2.667
0.72 -11.7 31.5 4.7 -0.73 0.26 -0.86 37.428024 -122.174271 34.9 2.2571 1.6543 1.1851 -1.506 -0.969 2.778
0.75 -11.7 31.5 4.7 -0.61 0.31 -1.18 37.428024 -122.174271 34.9 2.6187 0.8413 1.0034 -1.367 -0.989 2.907
0.78 -9.5 34.1 -0.2 -0.68 0.35 -1.23 37.428024 -122.174271 34.9 3.3642 1.1173 0.8167 -1.103 -0.984 -3.110
0.82 -9.5 34.1 -0.2 -0.64 0.36 -1.33 37.428024 -122.174271 34.9 3.4308 0.6244 0.3409 -0.945 -0.947 -2.949
0.85 -7.9 35.3 -10.0 -0.65 0.37 -1.69 37.428024 -122.174271 34.9 3.5929 -0.4656 0.2733 -0.842 -0.892 -2.820
0.88 -7.9 35.3 -10.0 -0.75 0.35 -1.59 37.428024 -122.174271 34.9 4.2867 -0.1242 0.2518 -0.753 -0.819 -2.686
0.91 -7.3 34.2 -17.3 -0.45 0.32 -1.89 37.428024 -122.174271 34.9 4.0078 0.5332 -0.7681 -0.652 -0.695 -2.559
0.94 -7.3 34.2 -17.3 -0.05 0.25 -1.97 37.428024 -122.174271 34.9 3.9570 0.3394 -0.8438 -0.607 -0.591 -2.505
0.97 -8.5 27.4 -30.0 -0.42 -0.19 -1.98 37.428024 -122.174271 34.9 4.1203 0.6710 0.4820 -0.558 -0.496 -2.437
1.00 -8.5 27.4 -30.0 -0.24 -0.41 -1.97 37.428024 -122.174271 34.9 4.4097 0.3227 1.2168 -0.501 -0.405 -2.340
1.03 -9.4 19.8 -37.4 -0.27 0.04 -1.97 37.428024 -122.174271 34.9 5.3327 0.0204 1.9414 -0.459 -0.247 -2.186
1.06 -9.4 19.8 -37.4 -0.92 0.47 -1.99 37.428024 -122.174271 34.9 7.2701 -0.2790 3.3361 -0.428 -0.113 -2.029
1.10 -12.0 -0.6 -40.2 -0.83 0.97 -1.99 37.428024 -122.174271 34.9 7.4541 -1.7540 2.2266 -0.459 0.040 -1.870
1.13 -12.0 -0.6 -40.2 -0.48 1.30 -1.99 37.428024 -122.174271 34.9 7.4210 -1.2674 0.5419 -0.515 0.208 -1.744
1.16 -17.0 -12.6 -32.8 -0.25 1.42 -1.98 37.428024 -122.174271 34.9 6.9150 -0.2282 -0.2719 -0.586 0.436 -1.598
1.19 -17.0 -12.6 -32.8 -0.39 1.40 -1.99 37.428024 -122.174271 34.9 6.3186 -0.4495 -0.1189 -0.652 0.589 -1.481
1.22 -22.2 -19.0 -22.4 -0.18 1.14 -1.12 37.428024 -122.174271 34.9 5.6521 -0.8184 -0.4730 -0.751 0.719 -1.354
1.25 -22.2 -19.0 -22.4 -0.15 0.91 -0.56 37.428024 -122.174271 34.9 4.5235 -0.3274 -0.7261 -0.892 0.867 -1.184
1.28 -26.1 -25.5 -11.0 -0.08 0.77 -0.49 37.428024 -122.174271 34.9 2.9238 -0.7443 -0.7102 -1.030 0.961 -1.034
1.32 -26.1 -25.5 -11.0 -0.08 0.49 0.12 37.428024 -122.174271 34.9 2.9211 -0.3098 -0.7081 -1.145 1.016 -0.915
1.35 -26.8 -30.5 -5.1 0.03 0.20 -0.25 37.428024 -122.174271 34.9 1.6498 -0.4009 -0.6518 -1.238 1.058 -0.815
1.38 -26.8 -30.5 -5.1 -0.04 -0.02 0.07 37.428024 -122.174271 34.9 0.7319 -0.8797 -0.3477 -1.297 1.079 -0.771
1.41 -25.8 -34.9 2.6 -0.22 -0.31 0.17 37.428024 -122.174271 34.9 0.9753 -0.1363 0.2219 -1.392 1.088 -0.687
1.44 -25.8 -34.9 2.6 -0.29 -0.39 -0.21 37.428024 -122.174271 34.9 -0.0097 -0.3150 0.3128 -1.423 1.081 -0.659
1.47 -25.5 -36.3 5.6 -0.21 -0.57 0.03 37.428024 -122.174271 34.9 0.1250 0.4080 0.0709 -1.424 1.076 -0.659
1.50 -25.5 -36.3 5.6 -0.36 -0.66 -0.05 37.428024 -122.174271 34.9 0.2017 1.0925 0.1256 -1.411 1.077 -0.645
1.53 -25.9 -37.4 6.5 -0.48 -0.67 -0.09 37.428024 -122.174271 34.9 -0.0251 -0.3230 0.7810 -1.409 1.049 -0.631
1.56 -25.9 -37.4 6.5 -0.49 -0.70 -0.01 37.428024 -122.174271 34.9 0.1613 0.4026 0.5559 -1.422 1.030 -0.617
1.60 -26.5 -37.7 6.5 -0.47 -0.76 -0.12 37.428024 -122.174271 34.9 -0.0916 0.8805 0.1877 -1.403 1.021 -0.614
1.63 -26.5 -37.7 6.5 -0.58 -0.84 -0.07 37.428024 -122.174271 34.9 -0.2435 0.3077 0.2907 -1.382 1.013 -0.620
1.66 -26.4 -39.0 4.2 -0.58 -0.84 -0.07 37.428024 -122.174271 34.9 -0.0904 1.0462 -0.0966 -1.363 0.998 -0.618
1.69 -26.4 -39.0 4.2 -0.49 -0.85 -0.10 37.428024 -122.174271 34.9 -0.2930 1.0445 -0.4918 -1.318 1.006 -0.633
1.72 -26.7 -39.0 3.0 -0.39 -0.84 -0.21 37.428024 -122.174271 34.9 -0.1449 0.6243 -0.2417 -1.275 1.013 -0.657
1.75 -26.7 -39.0 3.0 -0.55 -0.83 -0.19 37.428024 -122.174271 34.9 0.1634 0.6516 -0.0818 -1.281 1.019 -0.638
