iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:14:31 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -30.4 6.9 6.2 -0.92 0.06 0.17 37.428024 -122.174271 34.9 0.5417 -0.9854 0.5110 -1.741 0.028 2.114
0.06 -29.4 7.8 5.8 -0.93 0.02 0.16 37.428024 -122.174271 34.9 0.4484 -0.3533 0.6606 -1.758 0.008 2.124
0.10 -29.4 7.8 5.8 -0.97 0.05 0.32 37.428024 -122.174271 34.9 0.5796 -0.7736 0.8506 -1.780 -0.023 2.139
0.13 -28.9 8.1 6.4 -1.03 0.09 0.33 37.428024 -122.174271 34.9 0.0558 -1.0102 0.5848 -1.806 -0.046 2.143
0.16 -28.9 8.1 6.4 -0.99 0.08 0.19 37.428024 -122.174271 34.9 -0.2410 -0.8119 0.3539 -1.831 -0.056 2.136
0.19 -28.9 10.2 8.6 -0.89 0.10 0.38 37.428024 -122.174271 34.9 -0.0697 -0.8882 0.4291 -1.856 -0.066 2.130
0.22 -28.9 10.2 8.6 -0.80 0.08 0.28 37.428024 -122.174271 34.9 -0.4081 -0.7389 0.4997 -1.885 -0.080 2.115
0.25 -28.2 10.9 10.4 -0.79 0.10 0.34 37.428024 -122.174271 34.9 -0.3207 -0.8815 0.5919 -1.902 -0.088 2.106
0.28 -28.2 10.9 10.4 -0.85 0.11 0.34 37.428024 -122.174271 34.9 -0.1008 -0.5430 1.0871 -1.937 -0.123 2.082
0.32 -27.5 11.5 11.5 -0.91 0.09 0.34 37.428024 -122.174271 34.9 -0.0934 -0.2433 1.0469 -1.950 -0.151 2.069
0.35 -27.5 11.5 11.5 -0.75 0.13 0.33 37.428024 -122.174271 34.9 0.0150 -0.2176 0.9593 -1.959 -0.182 2.055
0.38 -25.1 13.6 12.3 -0.68 0.15 0.34 37.428024 -122.174271 34.9 0.0194 -0.2280 1.3590 -1.969 -0.214 2.043
0.41 -25.1 13.6 12.3 -0.61 0.16 0.26 37.428024 -122.174271 34.9 -0.0594 -0.2617 1.7072 -1.981 -0.253 2.024
0.44 -23.5 14.5 12.8 -0.59 0.14 0.27 37.428024 -122.174271 34.9 0.0757 -0.1208 2.1135 -1.993 -0.303 2.002
0.47 -23.5 14.5 12.8 -0.52 0.20 0.21 37.428024 -122.174271 34.9 0.1829 -0.3299 2.3214 -2.016 -0.399 1.961
0.50 -20.7 17.9 13.5 -0.36 0.29 0.27 37.428024 -122.174271 34.9 0.4045 -0.5275 2.6266 -2.039 -0.464 1.937
0.53 -20.7 17.9 13.5 -0.36 0.43 0.24 37.428024 -122.174271 34.9 0.6152 -1.2812 3.2654 -2.081 -0.545 1.906
0.56 -17.6 20.5 14.3 -0.56 0.44 0.18 37.428024 -122.174271 34.9 0.8573 -1.3581 3.4354 -2.142 -0.639 1.869
0.60 -17.6 20.5 14.3 -0.63 0.42 0.21 37.428024 -122.174271 34.9 1.1164 -0.5404 2.7802 -2.201 -0.752 1.824
0.63 -10.5 24.4 15.3 -0.44 0.36 0.06 37.428024 -122.174271 34.9 1.1410 -0.7733 2.3483 -2.236 -0.827 1.800
0.66 -10.5 24.4 15.3 -0.29 0.32 -0.20 37.428024 -122.174271 34.9 1.4235 -0.8611 2.1212 -2.274 -0.898 1.783
0.69 -6.0 26.6 14.8 -0.33 0.36 -0.35 37.428024 -122.174271 34.9 1.7936 -0.2557 2.1132 -2.292 -0.971 1.778
0.72 -6.0 26.6 14.8 -0.46 0.38 -0.55 37.428024 -122.174271 34.9 2.4294 -0.9255 2.4435 -2.304 -1.090 1.788
0.75 -0.4 29.6 12.1 -0.57 0.36 -0.75 37.428024 -122.174271 34.9 3.1740 -1.3155 2.4542 -2.314 -1.230 1.829
0.78 -0.4 29.6 12.1 -0.59 0.38 -1.08 37.428024 -122.174271 34.9 3.5085 -1.2062 1.8478 -2.233 -1.337 1.949
0.81 4.4 31.9 7.1 -0.60 0.54 -1.41 37.428024 -122.174271 34.9 4.2005 -1.9764 1.4706 -1.889 -1.427 2.344
0.85 4.4 31.9 7.1 -0.81 0.68 -1.41 37.428024 -122.174271 34.9 4.8772 -2.2356 1.4348 -0.892 -1.447 -2.876
0.88 9.7 33.8 -5.3 -1.06 1.00 -1.62 37.428024 -122.174271 34.9 5.2725 -3.0394 0.4668 -0.286 -1.297 -2.161
0.91 9.7 33.8 -5.3 -1.40 0.94 -1.93 37.428024 -122.174271 34.9 4.9513 -4.7504 -0.3311 -0.299 -1.160 -2.048
0.94 9.4 32.6 -16.0 -1.43 0.83 -1.98 37.428024 -122.174271 34.9 4.8936 -3.7229 -1.6951 -0.381 -1.016 -2.002
0.97 9.4 32.6 -16.0 -1.01 0.85 -1.99 37.428024 -122.174271 34.9 4.1797 -2.5788 -3.8746 -0.525 -0.818 -2.053
1.00 3.9 28.9 -26.8 -0.91 0.62 -1.99 37.428024 -122.174271 34.9 4.1458 -2.5105 -3.2629 -0.652 -0.622 -2.100
1.03 3.9 28.9 -26.8 -1.22 0.30 -1.99 37.428024 -122.174271 34.9 4.2017 -2.1134 -2.6710 -0.708 -0.480 -2.084
1.06 -12.1 16.4 -37.6 -1.16 -0.02 -1.99 37.428024 -122.174271 34.9 3.5379 -1.8604 -2.9976 -0.758 -0.348 -2.069
1.10 -12.1 16.4 -37.6 -0.86 -0.22 -1.98 37.428024 -122.174271 34.9 3.9434 -0.0727 -2.6179 -0.792 -0.174 -2.057
1.13 -20.5 3.4 -37.2 -1.94 -0.16 -2.00 37.428024 -122.174271 34.9 5.4752 -0.5618 -0.4952 -0.791 -0.053 -1.988
1.16 -20.5 3.4 -37.2 -1.97 0.15 -2.00 37.428024 -122.174271 34.9 6.0859 -0.5426 -1.1066 -0.813 0.073 -1.878
1.19 -23.9 -14.1 -26.8 -1.31 0.58 -1.99 37.428024 -122.174271 34.9 4.9782 1.6266 -3.1873 -0.803 0.226 -1.813
