iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:16:34 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -13.8 35.3 7.9 -0.51 0.29 0.13 37.427979 -122.174208 34.2 -0.7841 0.4496 0.3070 -2.385 -0.882 2.291
0.06 -13.8 35.3 7.9 -0.51 0.29 0.13 37.427979 -122.174208 34.2 -0.0974 -0.1006 0.4242 -2.407 -0.879 2.263
0.10 -12.9 33.5 10.6 -0.57 0.26 0.35 37.427979 -122.174208 34.2 -0.1564 0.8881 -0.1869 -2.401 -0.883 2.255
0.13 -12.9 33.5 10.6 -0.42 0.30 0.33 37.427979 -122.174208 34.2 -0.4692 0.4285 -0.5135 -2.380 -0.868 2.258
0.16 -12.8 32.9 9.8 -0.41 0.33 0.17 37.427979 -122.174208 34.2 -0.4636 -0.2577 -0.2680 -2.381 -0.850 2.255
0.19 -12.8 32.9 9.8 -0.50 0.37 0.23 37.427979 -122.174208 34.2 0.1569 -0.1088 -0.0819 -2.390 -0.846 2.258
0.22 -13.4 32.7 10.2 -0.52 0.37 0.25 37.427979 -122.174208 34.2 0.4018 -0.0560 -0.3220 -2.375 -0.848 2.279
0.25 -13.4 32.7 10.2 -0.45 0.45 0.31 37.427979 -122.174208 34.2 0.4470 -0.0520 -0.2655 -2.361 -0.852 2.302
0.28 -14.5 32.4 10.1 -0.53 0.43 0.34 37.427979 -122.174208 34.2 0.5768 0.2579 -0.3765 -2.341 -0.857 2.327
0.31 -14.5 32.4 10.1 -0.43 0.40 0.17 37.427979 -122.174208 34.2 0.5243 0.5521 -0.8117 -2.286 -0.850 2.373
0.35 -14.5 32.9 8.5 -0.34 0.46 0.19 37.427979 -122.174208 34.2 0.9130 0.4213 -0.4718 -2.242 -0.850 2.416
0.38 -14.5 32.9 8.5 -0.47 0.43 0.12 37.427979 -122.174208 34.2 1.0393 0.4595 -0.1081 -2.200 -0.862 2.456
0.41 -15.9 34.3 6.8 -0.62 0.41 0.03 37.427979 -122.174208 34.2 1.2100 0.3592 -0.0725 -2.158 -0.879 2.497
0.44 -15.9 34.3 6.8 -0.57 0.42 0.06 37.427979 -122.174208 34.2 1.4477 0.6017 -0.5045 -2.078 -0.895 2.575
0.47 -17.0 34.2 4.6 -0.58 0.48 -0.06 37.427979 -122.174208 34.2 1.5117 0.4577 -0.4231 -1.986 -0.904 2.667
0.50 -17.0 34.2 4.6 -0.61 0.46 -0.17 37.427979 -122.174208 34.2 1.7730 0.3188 -0.2791 -1.917 -0.912 2.741
0.53 -18.9 34.2 0.5 -0.66 0.47 -0.21 37.427979 -122.174208 34.2 1.9578 0.3224 -0.3376 -1.840 -0.920 2.829
0.56 -18.9 34.2 0.5 -0.66 0.51 -0.38 37.427979 -122.174208 34.2 1.9498 0.4117 -0.5483 -1.756 -0.920 2.922
0.60 -20.1 34.3 -2.8 -0.74 0.48 -0.43 37.427979 -122.174208 34.2 2.2538 0.4999 -0.4271 -1.618 -0.906 3.065
0.63 -20.1 34.3 -2.8 -0.77 0.49 -0.57 37.427979 -122.174208 34.2 2.3352 0.5767 -0.5247 -1.520 -0.892 -3.112
0.66 -21.6 33.3 -9.7 -0.81 0.53 -0.85 37.427979 -122.174208 34.2 2.3088 0.5646 -0.5799 -1.430 -0.869 -3.014
0.69 -21.6 33.3 -9.7 -0.85 0.47 -0.73 37.427979 -122.174208 34.2 2.8575 0.6831 -0.4082 -1.303 -0.833 -2.875
0.72 -23.3 30.9 -15.3 -1.04 0.61 -1.19 37.427979 -122.174208 34.2 2.6931 0.0838 -0.5236 -1.193 -0.782 -2.741
0.75 -23.3 30.9 -15.3 -1.02 0.61 -1.06 37.427979 -122.174208 34.2 3.0817 0.3705 -0.6712 -1.121 -0.735 -2.647
0.78 -25.8 24.9 -23.1 -0.97 0.57 -0.93 37.427979 -122.174208 34.2 3.1620 0.7588 -0.9748 -1.045 -0.673 -2.557
0.81 -25.8 24.9 -23.1 -0.94 0.54 -1.33 37.427979 -122.174208 34.2 2.7537 0.4071 -1.3141 -0.991 -0.601 -2.494
0.85 -27.8 18.5 -27.3 -1.00 0.58 -1.04 37.427979 -122.174208 34.2 3.4273 0.2294 -1.0264 -0.945 -0.503 -2.415
0.88 -27.8 18.5 -27.3 -1.00 0.48 -0.90 37.427979 -122.174208 34.2 3.4297 0.6089 -1.0527 -0.900 -0.421 -2.345
0.91 -29.7 11.1 -29.4 -0.96 0.42 -1.33 37.427979 -122.174208 34.2 2.6924 0.5391 -1.4254 -0.867 -0.340 -2.300
0.94 -29.7 11.1 -29.4 -0.88 0.32 -1.29 37.427979 -122.174208 34.2 2.6775 1.2407 -1.6830 -0.843 -0.258 -2.274
0.97 -29.3 -1.7 -29.2 -1.03 0.23 -1.60 37.427979 -122.174208 34.2 2.2937 1.5199 -1.4836 -0.771 -0.127 -2.240
1.00 -29.3 -1.7 -29.2 -1.05 0.19 -1.57 37.427979 -122.174208 34.2 2.4306 1.8429 -1.7831 -0.724 -0.048 -2.228
1.03 -27.9 -8.9 -27.4 -0.97 0.17 -1.68 37.427979 -122.174208 34.2 2.2714 2.2916 -2.0934 -0.664 0.038 -2.229
1.07 -27.9 -8.9 -27.4 -0.98 0.19 -1.65 37.427979 -122.174208 34.2 2.4208 2.1818 -1.8692 -0.601 0.124 -2.236
1.10 -25.1 -16.2 -24.1 -0.79 0.14 -1.60 37.427979 -122.174208 34.2 2.3658 2.8058 -1.7603 -0.510 0.235 -2.246
1.13 -25.1 -16.2 -24.1 -0.74 0.12 -1.42 37.427979 -122.174208 34.2 2.5486 2.8693 -1.4795 -0.425 0.316 -2.256
