iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:12:11 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.03 -17.3 19.4 19.7 -0.72 0.22 0.61 37.428024 -122.174271 34.9 -0.0936 0.1234 -0.1629 -2.292 -0.202 2.340
0.06 -17.5 19.6 19.7 -0.79 0.20 0.59 37.428024 -122.174271 34.9 -0.0015 0.0692 -0.0700 -2.285 -0.200 2.342
0.10 -17.5 19.6 19.7 -0.86 0.15 0.66 37.428024 -122.174271 34.9 0.1597 -0.0430 0.0617 -2.278 -0.200 2.346
0.13 -17.8 19.1 20.2 -0.80 0.15 0.65 37.428024 -122.174271 34.9 -0.0653 0.4314 -0.2716 -2.269 -0.196 2.351
0.16 -17.8 19.1 20.2 -0.75 0.16 0.67 37.428024 -122.174271 34.9 -0.1494 0.1337 -0.2291 -2.261 -0.185 2.353
0.19 -18.1 18.8 20.0 -0.75 0.21 0.76 37.428024 -122.174271 34.9 0.0958 -0.5281 0.1054 -2.273 -0.184 2.353
0.22 -18.1 18.8 20.0 -0.76 0.17 0.66 37.428024 -122.174271 34.9 -0.0148 -0.4223 0.4467 -2.301 -0.197 2.345
0.25 -17.6 19.4 20.0 -0.77 0.09 0.49 37.428024 -122.174271 34.9 0.1072 -0.3712 0.5870 -2.311 -0.207 2.336
0.28 -17.6 19.4 20.0 -0.72 0.11 0.62 37.428024 -122.174271 34.9 0.6126 -0.7019 0.6678 -2.328 -0.228 2.331
0.31 -15.9 20.0 20.6 -0.58 0.09 0.71 37.428024 -122.174271 34.9 0.7950 -0.4334 0.5008 -2.345 -0.254 2.335
0.35 -15.9 20.0 20.6 -0.34 0.03 0.34 37.428024 -122.174271 34.9 0.2340 -0.1093 0.0658 -2.352 -0.272 2.342
0.38 -15.2 20.8 20.5 -0.33 0.05 0.28 37.428024 -122.174271 34.9 0.6505 -0.4118 0.3612 -2.357 -0.283 2.346
0.41 -15.2 20.8 20.5 -0.38 0.07 0.37 37.428024 -122.174271 34.9 1.1928 -0.5224 0.6771 -2.371 -0.314 2.354
0.44 -13.5 23.1 20.3 -0.24 0.09 0.12 37.428024 -122.174271 34.9 1.4119 0.0352 0.4868 -2.370 -0.353 2.370
0.47 -13.5 23.1 20.3 -0.33 0.19 0.08 37.428024 -122.174271 34.9 2.0113 -0.1049 0.6782 -2.353 -0.420 2.408
0.50 -13.1 24.8 19.0 -0.52 0.22 0.11 37.428024 -122.174271 34.9 2.4580 0.1299 0.9751 -2.341 -0.483 2.440
0.53 -13.1 24.8 19.0 -0.66 0.23 0.10 37.428024 -122.174271 34.9 2.4049 0.8516 0.8349 -2.308 -0.548 2.476
0.57 -12.6 28.6 15.3 -0.82 0.25 0.04 37.428024 -122.174271 34.9 2.2047 1.2010 0.5996 -2.255 -0.605 2.519
0.60 -12.6 28.6 15.3 -0.86 0.31 -0.09 37.428024 -122.174271 34.9 2.2317 1.1161 0.1609 -2.169 -0.666 2.592
0.63 -12.3 32.0 11.8 -0.99 0.31 -0.08 37.428024 -122.174271 34.9 2.2732 1.2523 -0.0512 -2.092 -0.699 2.661
0.66 -12.3 32.0 11.8 -0.90 0.34 -0.09 37.428024 -122.174271 34.9 2.2440 1.2948 -0.4440 -2.003 -0.722 2.740
