iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:52:25 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.94 -2.1 -21.7 -25.1 -0.01 -0.05 -0.85 0 0 0 -0.3552 0.0978 -0.3326 -0.005 0.079 -1.570
1.97 -2.4 -22.0 -25.0 0.04 -0.02 -0.91 0 0 0 -0.5410 0.8298 -0.3863 0.009 0.067 -1.581
2.01 -2.4 -22.0 -25.0 0.09 -0.08 -0.97 0 0 0 -0.2873 0.4293 -0.1964 0.035 0.051 -1.592
2.04 -1.7 -21.5 -24.5 -0.01 -0.06 -0.98 0 0 0 0.2380 -0.3217 -0.2094 0.033 0.052 -1.597
2.07 -1.7 -21.5 -24.5 -0.03 0.03 -0.89 0 0 0 0.7040 0.0739 -0.5287 0.026 0.066 -1.609
2.10 -1.3 -20.9 -24.7 0.15 -0.07 -1.08 0 0 0 -0.3881 0.3602 -0.4509 0.046 0.070 -1.632
2.13 -1.3 -20.9 -24.7 0.10 -0.01 -1.12 0 0 0 -0.4066 0.0114 -0.6300 0.051 0.057 -1.646
2.16 -1.0 -21.0 -25.1 0.12 -0.03 -1.16 0 0 0 0.0014 -0.1647 -0.2419 0.048 0.052 -1.659
2.19 -1.0 -21.0 -25.1 0.13 -0.08 -1.20 0 0 0 0.0362 -0.1402 0.0664 0.041 0.054 -1.659
2.22 0.9 -21.3 -27.5 0.09 -0.11 -1.22 0 0 0 0.0959 -0.0581 0.0428 0.038 0.056 -1.659
2.26 0.9 -21.3 -27.5 0.11 -0.06 -1.21 0 0 0 0.0517 -0.2355 -0.1376 0.032 0.056 -1.659
2.29 1.2 -21.0 -29.2 0.10 -0.03 -1.20 0 0 0 0.1103 -0.3131 -0.0235 0.024 0.057 -1.663
2.32 1.2 -21.0 -29.2 0.05 -0.06 -1.10 0 0 0 0.4009 -0.0494 0.2200 0.018 0.065 -1.660
2.35 0.5 -20.5 -29.8 0.07 -0.13 -1.15 0 0 0 -0.2195 0.0060 0.3899 0.019 0.068 -1.649
2.38 0.5 -20.5 -29.8 0.02 -0.08 -1.20 0 0 0 -0.3425 -0.2510 0.1660 0.014 0.059 -1.642
2.41 0.3 -20.1 -30.1 0.04 -0.07 -1.14 0 0 0 0.0631 -0.2558 0.0401 0.006 0.056 -1.640
2.44 0.3 -20.1 -30.1 0.12 -0.07 -1.17 0 0 0 -0.2363 0.2302 0.1695 0.009 0.054 -1.636
2.47 0.6 -19.9 -29.7 0.12 -0.07 -1.17 0 0 0 -0.0859 0.2094 0.0125 0.015 0.049 -1.634
2.51 0.6 -19.9 -29.7 0.03 -0.04 -1.09 0 0 0 0.0470 0.2056 0.0732 0.021 0.049 -1.634
2.54 0.6 -20.2 -29.2 0.06 -0.04 -1.08 0 0 0 -0.1053 0.0908 0.2080 0.029 0.044 -1.629
2.57 0.6 -20.2 -29.2 0.09 -0.02 -1.08 0 0 0 0.2777 0.2641 0.1765 0.036 0.047 -1.625
2.60 -0.1 -20.3 -29.2 0.02 -0.07 -1.01 0 0 0 0.1390 0.4004 0.2986 0.044 0.054 -1.619
2.63 -0.1 -20.3 -29.2 0.07 -0.06 -1.00 0 0 0 0.1191 -0.0590 0.2787 0.052 0.057 -1.606
2.66 -0.2 -19.8 -30.3 -0.01 -0.05 -1.11 0 0 0 0.4941 0.0600 0.1945 0.047 0.066 -1.601
2.69 -0.2 -19.8 -30.3 0.10 -0.16 -0.76 0 0 0 0.6211 0.8222 0.1235 0.059 0.082 -1.598
