iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:53:00 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
2.00 0.6 -23.3 -22.9 -0.03 -0.15 -1.06 0 0 0 -0.2213 0.0306 0.8637 -0.016 0.141 -1.963
2.03 0.6 -23.3 -22.9 0.08 -0.19 -1.06 0 0 0 -0.3489 0.5465 0.1582 -0.007 0.130 -1.947
2.06 1.1 -23.3 -23.6 0.09 -0.11 -1.08 0 0 0 -0.2377 0.3359 0.1073 0.006 0.121 -1.945
2.10 1.1 -23.3 -23.6 0.11 -0.12 -1.14 0 0 0 0.2177 0.0614 0.0614 0.009 0.119 -1.943
2.13 1.3 -22.5 -25.4 0.02 -0.08 -1.11 0 0 0 -0.8409 -0.4953 0.3540 0.013 0.101 -1.939
2.16 1.3 -22.5 -25.4 0.09 -0.06 -1.27 0 0 0 -0.0165 -0.2727 0.1965 -0.005 0.091 -1.930
2.19 1.4 -21.8 -27.7 0.06 -0.00 -1.23 0 0 0 0.1659 0.0200 -0.1699 -0.002 0.095 -1.933
2.22 1.4 -21.8 -27.7 0.06 -0.00 -1.23 0 0 0 0.0854 0.1028 0.1472 0.000 0.100 -1.932
2.25 0.1 -22.9 -28.9 0.00 -0.11 -1.24 0 0 0 -0.0678 -0.0059 0.1908 -0.000 0.099 -1.928
2.29 0.1 -22.9 -28.9 0.06 -0.12 -1.26 0 0 0 -0.1349 -0.0261 -0.1247 -0.002 0.096 -1.927
2.32 0.3 -23.1 -28.7 0.02 -0.10 -1.22 0 0 0 -0.3662 0.2936 -0.1273 0.002 0.089 -1.931
2.35 0.3 -23.1 -28.7 0.09 -0.06 -1.23 0 0 0 -0.2727 0.3581 0.1488 0.012 0.079 -1.931
2.38 1.4 -21.7 -29.4 0.06 -0.12 -1.18 0 0 0 0.0995 0.4183 0.2636 0.021 0.079 -1.925
2.41 1.4 -21.7 -29.4 0.05 -0.13 -1.15 0 0 0 0.1494 0.2838 0.1897 0.032 0.083 -1.919
2.44 1.7 -20.6 -29.9 0.04 -0.11 -1.07 0 0 0 0.1704 0.5006 0.1214 0.042 0.090 -1.915
2.47 1.7 -20.6 -29.9 0.06 -0.13 -1.01 0 0 0 0.0167 0.3804 0.3078 0.066 0.094 -1.909
2.50 1.8 -21.3 -28.0 0.06 -0.11 -1.02 0 0 0 0.2267 -0.0477 0.3536 0.066 0.099 -1.900
2.54 1.8 -21.3 -28.0 0.03 -0.11 -1.00 0 0 0 0.0772 0.1959 0.0014 0.064 0.106 -1.897
2.57 1.6 -21.9 -26.7 0.02 -0.11 -0.94 0 0 0 -0.0132 0.3155 0.0375 0.073 0.105 -1.898
2.60 1.6 -21.9 -26.7 0.15 -0.10 -1.00 0 0 0 0.1414 -0.2227 0.2272 0.077 0.107 -1.894
2.63 1.7 -21.8 -27.9 0.04 -0.06 -1.06 0 0 0 0.2168 -0.3797 0.0890 0.066 0.109 -1.891
2.66 1.7 -21.8 -27.9 0.04 -0.10 -1.01 0 0 0 0.1101 0.4917 0.2308 0.067 0.115 -1.891
