iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:38:34 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.25 13.2 13.0 -30.3 0.54 0.03 -1.04 37.428012 -122.174242 34.6 -2.1732 1.1394 1.6824 0.035 0.023 -2.504
0.28 13.2 13.0 -30.3 0.40 0.15 -1.96 37.428012 -122.174242 34.6 -2.7576 -1.8846 1.7085 0.023 -0.057 -2.458
0.32 14.1 14.7 -29.1 -0.10 0.44 -1.97 37.428012 -122.174242 34.6 -0.5262 -6.4720 3.3411 -0.125 -0.130 -2.369
0.35 14.1 14.7 -29.1 -0.17 0.37 -1.98 37.428012 -122.174242 34.6 1.4533 -1.2532 4.1559 -0.227 -0.122 -2.256
0.38 13.8 15.0 -29.7 -0.76 0.37 -1.98 37.428012 -122.174242 34.6 2.0203 1.6865 4.8457 -0.173 -0.100 -2.121
0.41 13.8 15.0 -29.7 -1.10 0.47 -1.99 37.428012 -122.174242 34.6 3.8112 -0.2762 3.9564 -0.154 -0.041 -1.987
0.44 14.2 10.8 -31.7 -1.76 0.59 -2.00 37.428012 -122.174242 34.6 5.7279 -2.4481 3.0146 -0.230 0.175 -1.782
0.47 14.2 10.8 -31.7 -1.97 0.64 -2.01 37.428012 -122.174242 34.6 5.9844 -2.1804 1.2080 -0.318 0.319 -1.679
0.50 14.0 -2.8 -33.7 -1.88 0.84 -1.52 37.428012 -122.174242 34.6 5.8550 -2.1443 -0.3949 -0.407 0.473 -1.609
0.53 14.0 -2.8 -33.7 -1.62 0.98 -1.10 37.428012 -122.174242 34.6 5.5863 -2.9666 -0.8320 -0.507 0.622 -1.549
0.56 10.3 -13.5 -31.9 -1.28 1.04 -0.82 37.428012 -122.174242 34.6 5.2223 -3.0803 -2.6192 -0.664 0.828 -1.477
0.60 10.3 -13.5 -31.9 -0.88 0.97 -0.48 37.428012 -122.174242 34.6 4.5530 -3.2409 -3.6023 -0.785 0.989 -1.436
0.63 7.5 -21.9 -26.5 -0.58 0.92 -0.22 37.428012 -122.174242 34.6 3.6099 -3.6525 -4.0933 -0.897 1.144 -1.420
0.66 7.5 -21.9 -26.5 -0.25 0.75 0.06 37.428012 -122.174242 34.6 3.1750 -3.7402 -4.1234 -1.034 1.289 -1.385
0.69 8.7 -28.1 -15.3 -0.11 0.66 0.25 37.428012 -122.174242 34.6 2.3495 -4.1323 -3.6697 -1.729 1.499 -0.871
0.72 8.7 -28.1 -15.3 0.03 0.55 0.43 37.428012 -122.174242 34.6 1.7415 -4.9718 -3.3077 2.720 1.494 0.839
0.75 12.3 -26.9 -9.1 0.21 0.47 0.35 37.428012 -122.174242 34.6 0.7768 -5.4988 -3.1234 2.174 1.410 1.238
0.78 12.3 -26.9 -9.1 0.28 0.39 0.15 37.428012 -122.174242 34.6 -0.2914 -5.4305 -2.5408 1.869 1.338 1.394
0.81 16.6 -23.0 -6.9 0.36 0.34 0.17 37.428012 -122.174242 34.6 -0.8603 -5.4016 -1.7844 1.536 1.263 1.529
0.85 16.6 -23.0 -6.9 0.40 0.25 0.13 37.428012 -122.174242 34.6 -1.2355 -5.1006 -1.2454 1.322 1.218 1.603
0.88 16.5 -21.5 -10.0 0.32 0.33 0.13 37.428012 -122.174242 34.6 -1.3680 -5.4997 -0.6417 1.107 1.182 1.674
0.91 16.5 -21.5 -10.0 0.40 0.42 -0.28 37.428012 -122.174242 34.6 -1.9851 -4.8173 -0.2147 0.884 1.148 1.758
0.94 12.7 -20.0 -17.2 0.47 0.50 -0.45 37.428012 -122.174242 34.6 -2.8265 -4.2411 0.5968 0.517 1.061 1.947
0.97 12.7 -20.0 -17.2 0.47 0.50 -0.45 37.428012 -122.174242 34.6 -3.0745 -3.6743 1.0408 0.314 0.995 2.054
